sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype,unique_key,landmark_index
1,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
2,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
3,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
4,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
5,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
6,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
19,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
21,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
24,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
101,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
102,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
103,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
104,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
105,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
106,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
107,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
108,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
109,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
110,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
111,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
112,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
112,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
112,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
112,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
113,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
114,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
115,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
116,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
117,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
118,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
119,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
120,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
121,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
122,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
123,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
124,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
125,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
126,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
127,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
128,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
129,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
130,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
131,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
132,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
133,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
134,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
135,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
136,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
137,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
138,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
139,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
140,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
141,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
142,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
143,-90.51,-80.99,-3.14,-2.36,50,0,,wt-at,-90.51/-3.14,1
152,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
172,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
317,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
318,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
319,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
320,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
321,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
323,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
324,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
325,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
326,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
327,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
328,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
329,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
330,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
331,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
332,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
333,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
334,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
335,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
336,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
337,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
338,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
339,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
340,-90.51,-80.99,-3.14,-2.36,50,0,,mt-at,-90.51/-3.14,1
1,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
2,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
3,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
4,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
5,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
6,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
19,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
21,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
24,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
101,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
102,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
103,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
104,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
105,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
106,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
107,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
108,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
109,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
110,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
111,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
112,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
112,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
112,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
112,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
113,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
114,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
115,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
116,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
117,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
118,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
119,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
120,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
121,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
122,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
123,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
124,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
125,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
126,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
127,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
128,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
129,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
130,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
131,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
132,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
133,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
134,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
135,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
136,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
137,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
138,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
139,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
140,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
141,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
142,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
143,-90.51,-80.99,-2.36,-1.57,50,0,,wt-at,-90.51/-2.36,2
152,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
172,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
317,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
318,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
319,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
320,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
321,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
323,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
324,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
325,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
326,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
327,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
328,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
329,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
330,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
331,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
332,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
333,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
334,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
335,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
336,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
337,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
338,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
339,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
340,-90.51,-80.99,-2.36,-1.57,50,0,,mt-at,-90.51/-2.36,2
1,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
2,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
3,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
4,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
5,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
6,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
19,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
21,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
24,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
101,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
102,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
103,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
104,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
105,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
106,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
107,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
108,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
109,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
110,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
111,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
112,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
112,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
112,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
112,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
113,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
114,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
115,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
116,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
117,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
118,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
119,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
120,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
121,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
122,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
123,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
124,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
125,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
126,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
127,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
128,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
129,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
130,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
131,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
132,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
133,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
134,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
135,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
136,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
137,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
138,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
139,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
140,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
141,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
142,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
143,-90.51,-80.99,-1.57,-0.79,50,0,,wt-at,-90.51/-1.57,3
152,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
172,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
317,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
318,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
319,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
320,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
321,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
323,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
324,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
325,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
326,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
327,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
328,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
329,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
330,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
331,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
332,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
333,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
334,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
335,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
336,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
337,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
338,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
339,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
340,-90.51,-80.99,-1.57,-0.79,50,0,,mt-at,-90.51/-1.57,3
1,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
2,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
3,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
4,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
5,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
6,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
19,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
21,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
24,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
101,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
102,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
103,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
104,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
105,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
106,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
107,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
108,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
109,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
110,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
111,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
112,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
112,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
112,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
112,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
113,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
114,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
115,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
116,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
117,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
118,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
119,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
120,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
121,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
122,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
123,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
124,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
125,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
126,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
127,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
128,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
129,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
130,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
131,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
132,-90.51,-80.99,-0.79,0,50,1029,7.063969395,wt-at,-90.51/-0.79,4
133,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
134,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
135,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
136,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
137,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
138,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
139,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
140,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
141,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
142,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
143,-90.51,-80.99,-0.79,0,50,0,,wt-at,-90.51/-0.79,4
152,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
172,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
317,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
318,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
319,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
320,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
321,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
323,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
324,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
325,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
326,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
327,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
328,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
329,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
330,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
331,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
332,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
333,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
334,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
335,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
336,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
337,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
338,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
339,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
340,-90.51,-80.99,-0.79,0,50,0,,mt-at,-90.51/-0.79,4
1,-90.51,-80.99,0,0.79,50,0,,mt-at,-90.51/0.0,5
2,-90.51,-80.99,0,0.79,50,0,,mt-at,-90.51/0.0,5
