sample_index, landmark_index, pred, ww, wm, mm, mw
131, 1, 1, 0, 35, 43, 0
131, 2, 1, 0, 35, 43, 0
131, 3, 1, 0, 35, 43, 0
131, 4, 1, 0, 35, 43, 0
131, 5, 1, 0, 35, 43, 0
131, 6, 1, 0, 35, 43, 0
131, 7, 1, 0, 35, 43, 0
131, 8, 1, 0, 35, 43, 0
131, 9, 1, 0, 35, 43, 0
131, 10, 1, 0, 35, 43, 0
131, 11, 1, 35, 0, 43, 0
131, 12, 1, 35, 0, 43, 0
131, 13, 1, 35, 0, 43, 0
131, 14, 1, 35, 0, 43, 0
131, 15, 1, 35, 0, 43, 0
131, 16, 1, 35, 0, 43, 0
131, 17, 1, 35, 0, 42, 1
131, 18, 1, 33, 2, 43, 0
131, 19, 1, 34, 1, 37, 6
131, 20, 1, 33, 2, 33, 10
131, 21, 1, 34, 1, 36, 7
131, 22, 1, 34, 1, 37, 6
131, 23, 1, 32, 3, 42, 1
131, 24, 1, 35, 0, 42, 1
131, 25, 1, 33, 2, 37, 6
131, 26, 1, 29, 6, 36, 7
131, 27, 1, 23, 12, 31, 12
131, 28, 1, 25, 10, 25, 18
131, 29, 1, 23, 12, 25, 18
131, 30, 1, 28, 7, 25, 18
131, 31, 0, 27, 8, 23, 20
131, 32, 1, 4, 31, 31, 12
131, 33, 1, 25, 10, 34, 9
131, 34, 1, 24, 11, 26, 17
131, 35, 1, 11, 24, 38, 5
131, 36, 0, 32, 3, 5, 38
131, 37, 1, 14, 21, 29, 14
131, 38, 0, 7, 28, 40, 3
131, 39, 1, 15, 20, 36, 7
131, 40, 0, 29, 6, 25, 18
131, 41, 1, 25, 10, 33, 10
131, 42, 1, 15, 20, 34, 9
131, 43, 1, 27, 8, 23, 20
131, 44, 1, 19, 16, 32, 11
131, 45, 1, 24, 11, 28, 15
131, 46, 0, 22, 13, 31, 12
131, 47, 0, 28, 7, 28, 15
131, 48, 1, 24, 11, 28, 15
131, 49, 1, 26, 9, 35, 8
131, 50, 1, 23, 12, 33, 10
131, 51, 1, 18, 17, 36, 7
131, 52, 0, 15, 20, 38, 5
131, 53, 1, 26, 9, 33, 10
131, 54, 0, 26, 9, 31, 12
131, 55, 0, 24, 11, 34, 9
131, 56, 0, 18, 17, 37, 6
131, 57, 0, 24, 11, 30, 13
131, 58, 1, 23, 12, 35, 8
131, 59, 0, 16, 19, 36, 7
131, 60, 0, 14, 21, 39, 4
131, 61, 1, 24, 11, 29, 14
131, 62, 1, 27, 8, 32, 11
131, 63, 1, 28, 7, 34, 9
131, 64, 0, 20, 15, 35, 8
131, 65, 1, 21, 14, 35, 8
131, 66, 1, 12, 23, 40, 3
131, 67, 1, 13, 22, 40, 3
131, 68, 1, 13, 22, 40, 3
131, 69, 1, 21, 14, 34, 9
131, 70, 1, 22, 13, 31, 12
131, 71, 0, 21, 14, 32, 11
131, 72, 1, 22, 13, 36, 7
131, 73, 1, 18, 17, 32, 11
131, 74, 0, 14, 21, 38, 5
131, 75, 1, 11, 24, 39, 4
131, 76, 1, 11, 24, 42, 1
131, 77, 1, 13, 22, 36, 7
131, 78, 1, 18, 17, 30, 13
131, 79, 0, 25, 10, 33, 10
131, 80, 1, 12, 23, 40, 3
131, 81, 1, 20, 15, 34, 9
131, 82, 1, 19, 16, 36, 7
131, 83, 1, 21, 14, 32, 11
131, 84, 1, 11, 24, 41, 2
131, 85, 1, 21, 14, 32, 11
131, 86, 1, 20, 15, 35, 8
131, 87, 1, 25, 10, 32, 11
131, 88, 1, 21, 14, 34, 9
131, 89, 1, 21, 14, 30, 13
131, 90, 1, 20, 15, 32, 11
131, 91, 1, 19, 16, 39, 4
131, 92, 1, 15, 20, 36, 7
131, 93, 1, 18, 17, 32, 11
131, 94, 0, 20, 15, 29, 14
131, 95, 1, 24, 11, 32, 11
