sample_index, landmark_index, pred, ww, wm, mm, mw
319, 1, 1, 0, 35, 43, 0
319, 2, 1, 0, 35, 43, 0
319, 3, 1, 0, 35, 43, 0
319, 4, 1, 0, 35, 43, 0
319, 5, 1, 0, 35, 43, 0
319, 6, 1, 0, 35, 43, 0
319, 7, 1, 0, 35, 43, 0
319, 8, 1, 0, 35, 43, 0
319, 9, 1, 0, 35, 43, 0
319, 10, 1, 0, 35, 43, 0
319, 11, 0, 35, 0, 43, 0
319, 12, 0, 35, 0, 43, 0
319, 13, 0, 35, 0, 43, 0
319, 14, 0, 35, 0, 43, 0
319, 15, 0, 35, 0, 43, 0
319, 16, 0, 35, 0, 43, 0
319, 17, 0, 35, 0, 42, 1
319, 18, 0, 33, 2, 43, 0
319, 19, 0, 34, 1, 37, 6
319, 20, 0, 33, 2, 33, 10
319, 21, 0, 34, 1, 36, 7
319, 22, 0, 34, 1, 37, 6
319, 23, 0, 32, 3, 42, 1
319, 24, 0, 35, 0, 42, 1
319, 25, 0, 33, 2, 37, 6
319, 26, 0, 29, 6, 36, 7
319, 27, 0, 23, 12, 31, 12
319, 28, 0, 25, 10, 25, 18
319, 29, 0, 23, 12, 25, 18
319, 30, 0, 28, 7, 25, 18
319, 31, 0, 27, 8, 23, 20
319, 32, 1, 4, 31, 31, 12
319, 33, 0, 25, 10, 34, 9
319, 34, 0, 24, 11, 26, 17
319, 35, 1, 11, 24, 38, 5
319, 36, 0, 32, 3, 5, 38
319, 37, 0, 14, 21, 29, 14
319, 38, 1, 7, 28, 40, 3
319, 39, 0, 15, 20, 36, 7
319, 40, 0, 29, 6, 25, 18
319, 41, 0, 25, 10, 33, 10
319, 42, 0, 15, 20, 34, 9
319, 43, 0, 27, 8, 23, 20
319, 44, 1, 19, 16, 32, 11
319, 45, 1, 24, 11, 28, 15
319, 46, 0, 22, 13, 31, 12
319, 47, 0, 28, 7, 28, 15
319, 48, 0, 24, 11, 28, 15
319, 49, 0, 26, 9, 35, 8
319, 50, 1, 23, 12, 33, 10
319, 51, 1, 18, 17, 36, 7
319, 52, 1, 15, 20, 38, 5
319, 53, 1, 26, 9, 33, 10
319, 54, 1, 26, 9, 31, 12
319, 55, 1, 24, 11, 34, 9
319, 56, 1, 18, 17, 37, 6
319, 57, 0, 24, 11, 30, 13
319, 58, 1, 23, 12, 35, 8
319, 59, 1, 16, 19, 36, 7
319, 60, 1, 14, 21, 39, 4
319, 61, 0, 24, 11, 29, 14
319, 62, 1, 27, 8, 32, 11
319, 63, 1, 28, 7, 34, 9
319, 64, 0, 20, 15, 35, 8
319, 65, 1, 21, 14, 35, 8
319, 66, 1, 12, 23, 40, 3
319, 67, 1, 13, 22, 40, 3
319, 68, 1, 13, 22, 40, 3
319, 69, 1, 21, 14, 34, 9
319, 70, 1, 22, 13, 31, 12
319, 71, 1, 21, 14, 32, 11
319, 72, 1, 22, 13, 36, 7
319, 73, 1, 18, 17, 32, 11
