sample_index, landmark_index, pred, ww, wm, mm, mw
5, 1, 1, 0, 35, 43, 0
5, 2, 1, 0, 35, 43, 0
5, 3, 1, 0, 35, 43, 0
5, 4, 1, 0, 35, 43, 0
5, 5, 1, 0, 35, 43, 0
5, 6, 1, 0, 35, 43, 0
5, 7, 1, 0, 35, 43, 0
5, 8, 1, 0, 35, 43, 0
5, 9, 1, 0, 35, 43, 0
5, 10, 1, 0, 35, 43, 0
5, 11, 0, 35, 0, 43, 0
5, 12, 0, 35, 0, 43, 0
5, 13, 0, 35, 0, 43, 0
5, 14, 0, 35, 0, 43, 0
5, 15, 0, 35, 0, 43, 0
5, 16, 0, 35, 0, 43, 0
5, 17, 0, 35, 0, 42, 1
5, 18, 0, 33, 2, 43, 0
5, 19, 0, 34, 1, 37, 6
5, 20, 0, 33, 2, 33, 10
5, 21, 0, 34, 1, 36, 7
5, 22, 0, 34, 1, 37, 6
5, 23, 0, 32, 3, 42, 1
5, 24, 0, 35, 0, 42, 1
5, 25, 0, 33, 2, 37, 6
5, 26, 0, 29, 6, 36, 7
5, 27, 0, 23, 12, 31, 12
5, 28, 0, 25, 10, 25, 18
5, 29, 0, 23, 12, 25, 18
5, 30, 0, 28, 7, 25, 18
5, 31, 0, 27, 8, 23, 20
5, 32, 1, 4, 31, 31, 12
5, 33, 0, 25, 10, 34, 9
5, 34, 0, 24, 11, 26, 17
5, 35, 0, 11, 24, 38, 5
5, 36, 0, 32, 3, 5, 38
5, 37, 1, 14, 21, 29, 14
5, 38, 1, 7, 28, 40, 3
5, 39, 0, 15, 20, 36, 7
5, 40, 0, 29, 6, 25, 18
5, 41, 1, 25, 10, 33, 10
5, 42, 1, 15, 20, 34, 9
5, 43, 0, 27, 8, 23, 20
5, 44, 1, 19, 16, 32, 11
5, 45, 1, 24, 11, 28, 15
5, 46, 1, 22, 13, 31, 12
5, 47, 1, 28, 7, 28, 15
5, 48, 1, 24, 11, 28, 15
5, 49, 0, 26, 9, 35, 8
5, 50, 0, 23, 12, 33, 10
5, 51, 0, 18, 17, 36, 7
5, 52, 0, 15, 20, 38, 5
5, 53, 0, 26, 9, 33, 10
5, 54, 1, 26, 9, 31, 12
5, 55, 0, 24, 11, 34, 9
5, 56, 1, 18, 17, 37, 6
5, 57, 0, 24, 11, 30, 13
5, 58, 0, 23, 12, 35, 8
5, 59, 0, 16, 19, 36, 7
5, 60, 0, 14, 21, 39, 4
5, 61, 0, 24, 11, 29, 14
5, 62, 0, 27, 8, 32, 11
5, 63, 0, 28, 7, 34, 9
5, 64, 0, 20, 15, 35, 8
5, 65, 0, 21, 14, 35, 8
5, 66, 1, 12, 23, 40, 3
5, 67, 1, 13, 22, 40, 3
5, 68, 0, 13, 22, 40, 3
5, 69, 0, 21, 14, 34, 9
5, 70, 0, 22, 13, 31, 12
5, 71, 0, 21, 14, 32, 11
5, 72, 0, 22, 13, 36, 7
5, 73, 0, 18, 17, 32, 11
5, 74, 1, 14, 21, 38, 5
5, 75, 1, 11, 24, 39, 4
5, 76, 0, 11, 24, 42, 1
5, 77, 1, 13, 22, 36, 7
5, 78, 0, 18, 17, 30, 13
5, 79, 0, 25, 10, 33, 10
5, 80, 0, 12, 23, 40, 3
5, 81, 0, 20, 15, 34, 9
5, 82, 0, 19, 16, 36, 7
5, 83, 1, 21, 14, 32, 11
5, 84, 1, 11, 24, 41, 2
5, 85, 0, 21, 14, 32, 11
5, 86, 0, 20, 15, 35, 8
5, 87, 0, 25, 10, 32, 11
5, 88, 0, 21, 14, 34, 9
5, 89, 1, 21, 14, 30, 13
5, 90, 1, 20, 15, 32, 11
5, 91, 1, 19, 16, 39, 4
5, 92, 1, 15, 20, 36, 7
5, 93, 0, 18, 17, 32, 11
5, 94, 1, 20, 15, 29, 14
5, 95, 0, 24, 11, 32, 11
5, 96, 1, 17, 18, 37, 6
5, 97, 1, 23, 12, 28, 15
5, 98, 0, 28, 7, 28, 15
5, 99, 1, 13, 22, 40, 3
5, 100, 1, 24, 11, 30, 13
5, 101, 1, 21, 14, 32, 11
5, 102, 1, 25, 10, 29, 14
5, 103, 0, 28, 7, 29, 14
5, 104, 1, 16, 19, 37, 6
5, 105, 1, 26, 9, 28, 15
5, 106, 1, 25, 10, 27, 16
