sample_index, landmark_index, pred, ww, wm, mm, mw
124, 1, 1, 0, 35, 43, 0
124, 2, 1, 0, 35, 43, 0
124, 3, 1, 0, 35, 43, 0
124, 4, 1, 0, 35, 43, 0
124, 5, 1, 0, 35, 43, 0
124, 6, 1, 0, 35, 43, 0
124, 7, 1, 0, 35, 43, 0
124, 8, 1, 0, 35, 43, 0
124, 9, 1, 0, 35, 43, 0
124, 10, 1, 0, 35, 43, 0
124, 11, 1, 35, 0, 43, 0
124, 12, 1, 35, 0, 43, 0
124, 13, 1, 35, 0, 43, 0
124, 14, 1, 35, 0, 43, 0
124, 15, 1, 35, 0, 43, 0
124, 16, 1, 35, 0, 43, 0
124, 17, 1, 35, 0, 42, 1
124, 18, 1, 33, 2, 43, 0
124, 19, 1, 34, 1, 37, 6
124, 20, 1, 33, 2, 33, 10
124, 21, 1, 34, 1, 36, 7
124, 22, 1, 34, 1, 37, 6
124, 23, 1, 32, 3, 42, 1
124, 24, 1, 35, 0, 42, 1
124, 25, 0, 33, 2, 37, 6
124, 26, 1, 29, 6, 36, 7
124, 27, 1, 23, 12, 31, 12
124, 28, 1, 25, 10, 25, 18
124, 29, 1, 23, 12, 25, 18
124, 30, 0, 28, 7, 25, 18
124, 31, 1, 27, 8, 23, 20
124, 32, 0, 4, 31, 31, 12
124, 33, 1, 25, 10, 34, 9
124, 34, 1, 24, 11, 26, 17
124, 35, 1, 11, 24, 38, 5
124, 36, 0, 32, 3, 5, 38
124, 37, 0, 14, 21, 29, 14
124, 38, 1, 7, 28, 40, 3
124, 39, 1, 15, 20, 36, 7
124, 40, 1, 29, 6, 25, 18
124, 41, 1, 25, 10, 33, 10
124, 42, 1, 15, 20, 34, 9
124, 43, 1, 27, 8, 23, 20
124, 44, 1, 19, 16, 32, 11
124, 45, 1, 24, 11, 28, 15
124, 46, 1, 22, 13, 31, 12
124, 47, 1, 28, 7, 28, 15
124, 48, 1, 24, 11, 28, 15
124, 49, 1, 26, 9, 35, 8
124, 50, 1, 23, 12, 33, 10
124, 51, 1, 18, 17, 36, 7
124, 52, 1, 15, 20, 38, 5
124, 53, 1, 26, 9, 33, 10
124, 54, 1, 26, 9, 31, 12
124, 55, 1, 24, 11, 34, 9
124, 56, 1, 18, 17, 37, 6
124, 57, 1, 24, 11, 30, 13
124, 58, 1, 23, 12, 35, 8
124, 59, 1, 16, 19, 36, 7
124, 60, 1, 14, 21, 39, 4
124, 61, 1, 24, 11, 29, 14
124, 62, 1, 27, 8, 32, 11
124, 63, 0, 28, 7, 34, 9
124, 64, 0, 20, 15, 35, 8
124, 65, 1, 21, 14, 35, 8
124, 66, 1, 12, 23, 40, 3
124, 67, 1, 13, 22, 40, 3
124, 68, 1, 13, 22, 40, 3
124, 69, 1, 21, 14, 34, 9
124, 70, 1, 22, 13, 31, 12
124, 71, 1, 21, 14, 32, 11
124, 72, 1, 22, 13, 36, 7
124, 73, 1, 18, 17, 32, 11
124, 74, 1, 14, 21, 38, 5
124, 75, 1, 11, 24, 39, 4
124, 76, 1, 11, 24, 42, 1
124, 77, 1, 13, 22, 36, 7
124, 78, 1, 18, 17, 30, 13
124, 79, 1, 25, 10, 33, 10
124, 80, 1, 12, 23, 40, 3
124, 81, 1, 20, 15, 34, 9
124, 82, 1, 19, 16, 36, 7
124, 83, 0, 21, 14, 32, 11
124, 84, 1, 11, 24, 41, 2
124, 85, 1, 21, 14, 32, 11
124, 86, 1, 20, 15, 35, 8
124, 87, 1, 25, 10, 32, 11
124, 88, 1, 21, 14, 34, 9
124, 89, 0, 21, 14, 30, 13
124, 90, 1, 20, 15, 32, 11
124, 91, 1, 19, 16, 39, 4
124, 92, 1, 15, 20, 36, 7
124, 93, 0, 18, 17, 32, 11
124, 94, 1, 20, 15, 29, 14
124, 95, 1, 24, 11, 32, 11
124, 96, 0, 17, 18, 37, 6
124, 97, 1, 23, 12, 28, 15
124, 98, 1, 28, 7, 28, 15
124, 99, 1, 13, 22, 40, 3
124, 100, 0, 24, 11, 30, 13
124, 101, 0, 21, 14, 32, 11
124, 102, 0, 25, 10, 29, 14
124, 103, 0, 28, 7, 29, 14
124, 104, 1, 16, 19, 37, 6
124, 105, 0, 26, 9, 28, 15
124, 106, 0, 25, 10, 27, 16
124, 107, 0, 24, 11, 28, 15
124, 108, 0, 24, 11, 30, 13
124, 109, 0, 21, 14, 34, 9
124, 110, 1, 18, 17, 39, 4
124, 111, 0, 22, 13, 31, 12
124, 112, 0, 25, 10, 24, 19
124, 113, 0, 25, 10, 36, 7
124, 114, 0, 20, 15, 37, 6
124, 115, 0, 18, 17, 23, 20
124, 116, 0, 16, 19, 28, 15
124, 117, 0, 21, 14, 26, 17
124, 118, 1, 10, 25, 40, 3
124, 119, 0, 24, 11, 19, 24
124, 120, 0, 19, 16, 25, 18
124, 121, 1, 8, 27, 29, 14
124, 122, 1, 4, 31, 38, 5
124, 123, 0, 25, 10, 27, 16
124, 124, 1, 32, 3, 34, 9
124, 125, 1, 0, 35, 43, 0
124, 126, 1, 3, 32, 41, 2
124, 127, 1, 28, 7, 32, 11
124, 128, 1, 30, 5, 31, 12
124, 129, 1, 33, 2, 42, 1
124, 130, 1, 31, 4, 42, 1
124, 131, 1, 34, 1, 40, 3
124, 132, 1, 34, 1, 38, 5
124, 133, 1, 34, 1, 37, 6
124, 134, 1, 1, 34, 43, 0
124, 135, 1, 35, 0, 36, 7
124, 136, 1, 34, 1, 38, 5
124, 137, 1, 35, 0, 43, 0
124, 138, 1, 35, 0, 43, 0
124, 139, 1, 34, 1, 43, 0
124, 140, 1, 34, 1, 43, 0
124, 141, 1, 34, 1, 43, 0
124, 142, 1, 35, 0, 43, 0
124, 143, 1, 35, 0, 43, 0
124, 144, 1, 35, 0, 43, 0
124, 145, 1, 0, 35, 43, 0
124, 146, 1, 0, 35, 43, 0
124, 147, 1, 35, 0, 43, 0
124, 148, 1, 35, 0, 43, 0
124, 149, 1, 35, 0, 43, 0
124, 150, 1, 35, 0, 43, 0
124, 151, 1, 35, 0, 43, 0
124, 152, 1, 35, 0, 43, 0
