sample_index, landmark_index, pred, ww, wm, mm, mw
321, 1, 1, 0, 35, 43, 0
321, 2, 1, 0, 35, 43, 0
321, 3, 1, 0, 35, 43, 0
321, 4, 1, 0, 35, 43, 0
321, 5, 1, 0, 35, 43, 0
321, 6, 1, 0, 35, 43, 0
321, 7, 1, 0, 35, 43, 0
321, 8, 1, 0, 35, 43, 0
321, 9, 1, 0, 35, 43, 0
321, 10, 1, 0, 35, 43, 0
321, 11, 0, 35, 0, 43, 0
321, 12, 0, 35, 0, 43, 0
321, 13, 0, 35, 0, 43, 0
321, 14, 0, 35, 0, 43, 0
321, 15, 0, 35, 0, 43, 0
321, 16, 0, 35, 0, 43, 0
321, 17, 0, 35, 0, 42, 1
321, 18, 0, 33, 2, 43, 0
321, 19, 0, 34, 1, 37, 6
321, 20, 0, 33, 2, 33, 10
321, 21, 0, 34, 1, 36, 7
321, 22, 0, 34, 1, 37, 6
321, 23, 0, 32, 3, 42, 1
321, 24, 0, 35, 0, 42, 1
321, 25, 0, 33, 2, 37, 6
321, 26, 0, 29, 6, 36, 7
321, 27, 0, 23, 12, 31, 12
321, 28, 0, 25, 10, 25, 18
321, 29, 0, 23, 12, 25, 18
321, 30, 0, 28, 7, 25, 18
321, 31, 0, 27, 8, 23, 20
321, 32, 1, 4, 31, 31, 12
321, 33, 0, 25, 10, 34, 9
321, 34, 0, 24, 11, 26, 17
321, 35, 0, 11, 24, 38, 5
321, 36, 0, 32, 3, 5, 38
321, 37, 1, 14, 21, 29, 14
321, 38, 1, 7, 28, 40, 3
321, 39, 0, 15, 20, 36, 7
321, 40, 0, 29, 6, 25, 18
321, 41, 0, 25, 10, 33, 10
321, 42, 0, 15, 20, 34, 9
321, 43, 1, 27, 8, 23, 20
321, 44, 1, 19, 16, 32, 11
321, 45, 0, 24, 11, 28, 15
321, 46, 0, 22, 13, 31, 12
321, 47, 0, 28, 7, 28, 15
321, 48, 0, 24, 11, 28, 15
321, 49, 0, 26, 9, 35, 8
321, 50, 1, 23, 12, 33, 10
321, 51, 1, 18, 17, 36, 7
321, 52, 1, 15, 20, 38, 5
321, 53, 0, 26, 9, 33, 10
321, 54, 0, 26, 9, 31, 12
321, 55, 0, 24, 11, 34, 9
321, 56, 1, 18, 17, 37, 6
321, 57, 0, 24, 11, 30, 13
321, 58, 1, 23, 12, 35, 8
321, 59, 1, 16, 19, 36, 7
321, 60, 1, 14, 21, 39, 4
321, 61, 1, 24, 11, 29, 14
321, 62, 0, 27, 8, 32, 11
321, 63, 0, 28, 7, 34, 9
321, 64, 1, 20, 15, 35, 8
321, 65, 0, 21, 14, 35, 8
321, 66, 1, 12, 23, 40, 3
321, 67, 1, 13, 22, 40, 3
321, 68, 1, 13, 22, 40, 3
321, 69, 1, 21, 14, 34, 9
321, 70, 0, 22, 13, 31, 12
321, 71, 0, 21, 14, 32, 11
321, 72, 0, 22, 13, 36, 7
321, 73, 1, 18, 17, 32, 11
321, 74, 1, 14, 21, 38, 5
321, 75, 1, 11, 24, 39, 4
321, 76, 1, 11, 24, 42, 1
321, 77, 1, 13, 22, 36, 7
321, 78, 0, 18, 17, 30, 13
321, 79, 0, 25, 10, 33, 10
321, 80, 1, 12, 23, 40, 3
321, 81, 0, 20, 15, 34, 9
321, 82, 1, 19, 16, 36, 7
321, 83, 1, 21, 14, 32, 11
321, 84, 1, 11, 24, 41, 2
321, 85, 0, 21, 14, 32, 11
321, 86, 0, 20, 15, 35, 8
321, 87, 0, 25, 10, 32, 11
321, 88, 0, 21, 14, 34, 9
321, 89, 1, 21, 14, 30, 13
321, 90, 1, 20, 15, 32, 11
321, 91, 1, 19, 16, 39, 4
321, 92, 1, 15, 20, 36, 7
321, 93, 1, 18, 17, 32, 11
321, 94, 0, 20, 15, 29, 14
321, 95, 0, 24, 11, 32, 11
321, 96, 1, 17, 18, 37, 6
321, 97, 1, 23, 12, 28, 15
321, 98, 0, 28, 7, 28, 15
321, 99, 1, 13, 22, 40, 3
321, 100, 0, 24, 11, 30, 13
321, 101, 0, 21, 14, 32, 11
321, 102, 1, 25, 10, 29, 14
321, 103, 0, 28, 7, 29, 14
321, 104, 1, 16, 19, 37, 6
321, 105, 0, 26, 9, 28, 15
321, 106, 0, 25, 10, 27, 16
321, 107, 1, 24, 11, 28, 15
321, 108, 0, 24, 11, 30, 13
321, 109, 1, 21, 14, 34, 9
321, 110, 1, 18, 17, 39, 4
321, 111, 1, 22, 13, 31, 12
321, 112, 0, 25, 10, 24, 19
321, 113, 0, 25, 10, 36, 7
321, 114, 0, 20, 15, 37, 6
321, 115, 1, 18, 17, 23, 20
321, 116, 1, 16, 19, 28, 15
321, 117, 1, 21, 14, 26, 17
321, 118, 1, 10, 25, 40, 3
321, 119, 1, 24, 11, 19, 24
321, 120, 1, 19, 16, 25, 18
321, 121, 1, 8, 27, 29, 14
321, 122, 1, 4, 31, 38, 5
321, 123, 0, 25, 10, 27, 16
321, 124, 0, 32, 3, 34, 9
321, 125, 1, 0, 35, 43, 0
321, 126, 1, 3, 32, 41, 2
321, 127, 0, 28, 7, 32, 11
321, 128, 0, 30, 5, 31, 12
321, 129, 0, 33, 2, 42, 1
321, 130, 0, 31, 4, 42, 1
321, 131, 0, 34, 1, 40, 3
321, 132, 0, 34, 1, 38, 5
321, 133, 0, 34, 1, 37, 6
321, 134, 1, 1, 34, 43, 0
321, 135, 0, 35, 0, 36, 7
321, 136, 0, 34, 1, 38, 5
321, 137, 0, 35, 0, 43, 0
321, 138, 0, 35, 0, 43, 0
321, 139, 0, 34, 1, 43, 0
321, 140, 0, 34, 1, 43, 0
321, 141, 0, 34, 1, 43, 0
321, 142, 0, 35, 0, 43, 0
321, 143, 0, 35, 0, 43, 0
321, 144, 0, 35, 0, 43, 0
321, 145, 1, 0, 35, 43, 0
321, 146, 1, 0, 35, 43, 0
321, 147, 0, 35, 0, 43, 0
321, 148, 0, 35, 0, 43, 0
321, 149, 0, 35, 0, 43, 0
321, 150, 0, 35, 0, 43, 0
321, 151, 0, 35, 0, 43, 0
321, 152, 0, 35, 0, 43, 0
