sample_index, landmark_index, pred, ww, wm, mm, mw
126, 1, 1, 0, 35, 43, 0
126, 2, 1, 0, 35, 43, 0
126, 3, 1, 0, 35, 43, 0
126, 4, 1, 0, 35, 43, 0
126, 5, 1, 0, 35, 43, 0
126, 6, 1, 0, 35, 43, 0
126, 7, 1, 0, 35, 43, 0
126, 8, 1, 0, 35, 43, 0
126, 9, 1, 0, 35, 43, 0
126, 10, 1, 0, 35, 43, 0
126, 11, 1, 35, 0, 43, 0
126, 12, 1, 35, 0, 43, 0
126, 13, 1, 35, 0, 43, 0
126, 14, 1, 35, 0, 43, 0
126, 15, 1, 35, 0, 43, 0
126, 16, 1, 35, 0, 43, 0
126, 17, 1, 35, 0, 42, 1
126, 18, 1, 33, 2, 43, 0
126, 19, 0, 34, 1, 37, 6
126, 20, 0, 33, 2, 33, 10
126, 21, 1, 34, 1, 36, 7
126, 22, 1, 34, 1, 37, 6
126, 23, 1, 32, 3, 42, 1
126, 24, 1, 35, 0, 42, 1
126, 25, 1, 33, 2, 37, 6
126, 26, 1, 29, 6, 36, 7
126, 27, 1, 23, 12, 31, 12
126, 28, 1, 25, 10, 25, 18
126, 29, 1, 23, 12, 25, 18
126, 30, 1, 28, 7, 25, 18
126, 31, 0, 27, 8, 23, 20
126, 32, 1, 4, 31, 31, 12
126, 33, 1, 25, 10, 34, 9
126, 34, 0, 24, 11, 26, 17
126, 35, 1, 11, 24, 38, 5
126, 36, 0, 32, 3, 5, 38
126, 37, 1, 14, 21, 29, 14
126, 38, 1, 7, 28, 40, 3
126, 39, 1, 15, 20, 36, 7
126, 40, 1, 29, 6, 25, 18
126, 41, 1, 25, 10, 33, 10
126, 42, 1, 15, 20, 34, 9
126, 43, 0, 27, 8, 23, 20
126, 44, 1, 19, 16, 32, 11
126, 45, 1, 24, 11, 28, 15
126, 46, 1, 22, 13, 31, 12
126, 47, 1, 28, 7, 28, 15
126, 48, 1, 24, 11, 28, 15
126, 49, 1, 26, 9, 35, 8
126, 50, 1, 23, 12, 33, 10
126, 51, 1, 18, 17, 36, 7
126, 52, 1, 15, 20, 38, 5
126, 53, 1, 26, 9, 33, 10
126, 54, 1, 26, 9, 31, 12
126, 55, 1, 24, 11, 34, 9
126, 56, 1, 18, 17, 37, 6
126, 57, 1, 24, 11, 30, 13
126, 58, 0, 23, 12, 35, 8
126, 59, 1, 16, 19, 36, 7
126, 60, 1, 14, 21, 39, 4
126, 61, 1, 24, 11, 29, 14
126, 62, 1, 27, 8, 32, 11
126, 63, 1, 28, 7, 34, 9
126, 64, 1, 20, 15, 35, 8
126, 65, 1, 21, 14, 35, 8
126, 66, 1, 12, 23, 40, 3
126, 67, 1, 13, 22, 40, 3
126, 68, 1, 13, 22, 40, 3
126, 69, 1, 21, 14, 34, 9
126, 70, 0, 22, 13, 31, 12
126, 71, 1, 21, 14, 32, 11
126, 72, 1, 22, 13, 36, 7
126, 73, 1, 18, 17, 32, 11
126, 74, 0, 14, 21, 38, 5
126, 75, 1, 11, 24, 39, 4
126, 76, 1, 11, 24, 42, 1
126, 77, 1, 13, 22, 36, 7
126, 78, 1, 18, 17, 30, 13
126, 79, 1, 25, 10, 33, 10
126, 80, 1, 12, 23, 40, 3
126, 81, 1, 20, 15, 34, 9
126, 82, 1, 19, 16, 36, 7
126, 83, 1, 21, 14, 32, 11
126, 84, 1, 11, 24, 41, 2
126, 85, 1, 21, 14, 32, 11
126, 86, 1, 20, 15, 35, 8
126, 87, 1, 25, 10, 32, 11
126, 88, 1, 21, 14, 34, 9
126, 89, 1, 21, 14, 30, 13
126, 90, 0, 20, 15, 32, 11
126, 91, 1, 19, 16, 39, 4
126, 92, 1, 15, 20, 36, 7
