sample_index, landmark_index, pred, ww, wm, mm, mw
141, 1, 1, 0, 35, 43, 0
141, 2, 1, 0, 35, 43, 0
141, 3, 1, 0, 35, 43, 0
141, 4, 1, 0, 35, 43, 0
141, 5, 1, 0, 35, 43, 0
141, 6, 1, 0, 35, 43, 0
141, 7, 1, 0, 35, 43, 0
141, 8, 1, 0, 35, 43, 0
141, 9, 1, 0, 35, 43, 0
141, 10, 1, 0, 35, 43, 0
141, 11, 1, 35, 0, 43, 0
141, 12, 1, 35, 0, 43, 0
141, 13, 1, 35, 0, 43, 0
141, 14, 1, 35, 0, 43, 0
141, 15, 1, 35, 0, 43, 0
141, 16, 1, 35, 0, 43, 0
141, 17, 1, 35, 0, 42, 1
141, 18, 1, 33, 2, 43, 0
141, 19, 1, 34, 1, 37, 6
141, 20, 1, 33, 2, 33, 10
141, 21, 1, 34, 1, 36, 7
141, 22, 1, 34, 1, 37, 6
141, 23, 1, 32, 3, 42, 1
141, 24, 1, 35, 0, 42, 1
141, 25, 1, 33, 2, 37, 6
141, 26, 1, 29, 6, 36, 7
141, 27, 1, 23, 12, 31, 12
141, 28, 1, 25, 10, 25, 18
141, 29, 1, 23, 12, 25, 18
141, 30, 1, 28, 7, 25, 18
141, 31, 1, 27, 8, 23, 20
141, 32, 1, 4, 31, 31, 12
141, 33, 1, 25, 10, 34, 9
141, 34, 1, 24, 11, 26, 17
141, 35, 1, 11, 24, 38, 5
141, 36, 0, 32, 3, 5, 38
141, 37, 1, 14, 21, 29, 14
141, 38, 1, 7, 28, 40, 3
141, 39, 1, 15, 20, 36, 7
141, 40, 1, 29, 6, 25, 18
141, 41, 1, 25, 10, 33, 10
141, 42, 1, 15, 20, 34, 9
141, 43, 0, 27, 8, 23, 20
141, 44, 1, 19, 16, 32, 11
141, 45, 0, 24, 11, 28, 15
141, 46, 1, 22, 13, 31, 12
141, 47, 1, 28, 7, 28, 15
141, 48, 0, 24, 11, 28, 15
141, 49, 1, 26, 9, 35, 8
141, 50, 1, 23, 12, 33, 10
141, 51, 1, 18, 17, 36, 7
141, 52, 1, 15, 20, 38, 5
141, 53, 1, 26, 9, 33, 10
141, 54, 1, 26, 9, 31, 12
141, 55, 1, 24, 11, 34, 9
141, 56, 0, 18, 17, 37, 6
141, 57, 1, 24, 11, 30, 13
141, 58, 1, 23, 12, 35, 8
141, 59, 1, 16, 19, 36, 7
141, 60, 1, 14, 21, 39, 4
141, 61, 1, 24, 11, 29, 14
141, 62, 1, 27, 8, 32, 11
141, 63, 1, 28, 7, 34, 9
141, 64, 1, 20, 15, 35, 8
141, 65, 1, 21, 14, 35, 8
141, 66, 1, 12, 23, 40, 3
141, 67, 1, 13, 22, 40, 3
141, 68, 1, 13, 22, 40, 3
141, 69, 1, 21, 14, 34, 9
141, 70, 1, 22, 13, 31, 12
141, 71, 1, 21, 14, 32, 11
141, 72, 1, 22, 13, 36, 7
141, 73, 1, 18, 17, 32, 11
141, 74, 1, 14, 21, 38, 5
141, 75, 1, 11, 24, 39, 4
141, 76, 1, 11, 24, 42, 1
141, 77, 0, 13, 22, 36, 7
141, 78, 0, 18, 17, 30, 13
141, 79, 1, 25, 10, 33, 10
141, 80, 1, 12, 23, 40, 3
141, 81, 1, 20, 15, 34, 9
141, 82, 1, 19, 16, 36, 7
141, 83, 1, 21, 14, 32, 11
141, 84, 0, 11, 24, 41, 2
141, 85, 1, 21, 14, 32, 11
141, 86, 1, 20, 15, 35, 8
141, 87, 0, 25, 10, 32, 11
141, 88, 1, 21, 14, 34, 9
141, 89, 1, 21, 14, 30, 13
141, 90, 1, 20, 15, 32, 11
141, 91, 1, 19, 16, 39, 4
141, 92, 0, 15, 20, 36, 7
141, 93, 1, 18, 17, 32, 11
141, 94, 1, 20, 15, 29, 14
141, 95, 1, 24, 11, 32, 11
141, 96, 1, 17, 18, 37, 6
141, 97, 1, 23, 12, 28, 15
141, 98, 1, 28, 7, 28, 15
141, 99, 1, 13, 22, 40, 3
141, 100, 1, 24, 11, 30, 13
141, 101, 0, 21, 14, 32, 11
141, 102, 1, 25, 10, 29, 14
141, 103, 1, 28, 7, 29, 14
141, 104, 1, 16, 19, 37, 6
141, 105, 1, 26, 9, 28, 15
141, 106, 0, 25, 10, 27, 16
141, 107, 0, 24, 11, 28, 15
141, 108, 0, 24, 11, 30, 13
141, 109, 0, 21, 14, 34, 9
141, 110, 1, 18, 17, 39, 4
141, 111, 1, 22, 13, 31, 12
141, 112, 1, 25, 10, 24, 19
141, 113, 0, 25, 10, 36, 7
141, 114, 0, 20, 15, 37, 6
141, 115, 0, 18, 17, 23, 20
141, 116, 1, 16, 19, 28, 15
141, 117, 1, 21, 14, 26, 17
141, 118, 1, 10, 25, 40, 3
141, 119, 1, 24, 11, 19, 24
141, 120, 1, 19, 16, 25, 18
141, 121, 0, 8, 27, 29, 14
141, 122, 0, 4, 31, 38, 5
141, 123, 1, 25, 10, 27, 16
141, 124, 1, 32, 3, 34, 9
141, 125, 1, 0, 35, 43, 0
141, 126, 1, 3, 32, 41, 2
141, 127, 1, 28, 7, 32, 11
141, 128, 1, 30, 5, 31, 12
141, 129, 1, 33, 2, 42, 1
141, 130, 1, 31, 4, 42, 1
141, 131, 1, 34, 1, 40, 3
141, 132, 1, 34, 1, 38, 5
141, 133, 1, 34, 1, 37, 6
141, 134, 1, 1, 34, 43, 0
141, 135, 1, 35, 0, 36, 7
141, 136, 1, 34, 1, 38, 5
141, 137, 1, 35, 0, 43, 0
141, 138, 1, 35, 0, 43, 0
141, 139, 1, 34, 1, 43, 0
141, 140, 1, 34, 1, 43, 0
141, 141, 1, 34, 1, 43, 0
141, 142, 1, 35, 0, 43, 0
141, 143, 1, 35, 0, 43, 0
141, 144, 1, 35, 0, 43, 0
141, 145, 1, 0, 35, 43, 0
141, 146, 1, 0, 35, 43, 0
141, 147, 1, 35, 0, 43, 0
141, 148, 1, 35, 0, 43, 0
141, 149, 1, 35, 0, 43, 0
141, 150, 1, 35, 0, 43, 0
141, 151, 1, 35, 0, 43, 0
141, 152, 1, 35, 0, 43, 0
