sample_index, landmark_index, pred, ww, wm, mm, mw
138, 1, 1, 0, 35, 43, 0
138, 2, 1, 0, 35, 43, 0
138, 3, 1, 0, 35, 43, 0
138, 4, 1, 0, 35, 43, 0
138, 5, 1, 0, 35, 43, 0
138, 6, 1, 0, 35, 43, 0
138, 7, 1, 0, 35, 43, 0
138, 8, 1, 0, 35, 43, 0
138, 9, 1, 0, 35, 43, 0
138, 10, 1, 0, 35, 43, 0
138, 11, 1, 35, 0, 43, 0
138, 12, 1, 35, 0, 43, 0
138, 13, 1, 35, 0, 43, 0
138, 14, 1, 35, 0, 43, 0
138, 15, 1, 35, 0, 43, 0
138, 16, 1, 35, 0, 43, 0
138, 17, 1, 35, 0, 42, 1
138, 18, 1, 33, 2, 43, 0
138, 19, 1, 34, 1, 37, 6
138, 20, 1, 33, 2, 33, 10
138, 21, 1, 34, 1, 36, 7
138, 22, 1, 34, 1, 37, 6
138, 23, 1, 32, 3, 42, 1
138, 24, 1, 35, 0, 42, 1
138, 25, 1, 33, 2, 37, 6
138, 26, 1, 29, 6, 36, 7
138, 27, 1, 23, 12, 31, 12
138, 28, 1, 25, 10, 25, 18
138, 29, 0, 23, 12, 25, 18
138, 30, 0, 28, 7, 25, 18
138, 31, 1, 27, 8, 23, 20
138, 32, 0, 4, 31, 31, 12
138, 33, 1, 25, 10, 34, 9
138, 34, 1, 24, 11, 26, 17
138, 35, 1, 11, 24, 38, 5
138, 36, 0, 32, 3, 5, 38
138, 37, 1, 14, 21, 29, 14
138, 38, 1, 7, 28, 40, 3
138, 39, 1, 15, 20, 36, 7
138, 40, 1, 29, 6, 25, 18
138, 41, 1, 25, 10, 33, 10
138, 42, 1, 15, 20, 34, 9
138, 43, 0, 27, 8, 23, 20
138, 44, 1, 19, 16, 32, 11
138, 45, 0, 24, 11, 28, 15
138, 46, 0, 22, 13, 31, 12
138, 47, 1, 28, 7, 28, 15
138, 48, 1, 24, 11, 28, 15
138, 49, 0, 26, 9, 35, 8
138, 50, 1, 23, 12, 33, 10
138, 51, 1, 18, 17, 36, 7
138, 52, 1, 15, 20, 38, 5
138, 53, 1, 26, 9, 33, 10
138, 54, 1, 26, 9, 31, 12
138, 55, 1, 24, 11, 34, 9
138, 56, 1, 18, 17, 37, 6
138, 57, 0, 24, 11, 30, 13
138, 58, 1, 23, 12, 35, 8
138, 59, 0, 16, 19, 36, 7
138, 60, 1, 14, 21, 39, 4
138, 61, 1, 24, 11, 29, 14
138, 62, 1, 27, 8, 32, 11
138, 63, 1, 28, 7, 34, 9
138, 64, 1, 20, 15, 35, 8
138, 65, 0, 21, 14, 35, 8
138, 66, 1, 12, 23, 40, 3
138, 67, 0, 13, 22, 40, 3
138, 68, 1, 13, 22, 40, 3
138, 69, 1, 21, 14, 34, 9
138, 70, 1, 22, 13, 31, 12
138, 71, 0, 21, 14, 32, 11
138, 72, 1, 22, 13, 36, 7
138, 73, 0, 18, 17, 32, 11
138, 74, 1, 14, 21, 38, 5
138, 75, 0, 11, 24, 39, 4
138, 76, 1, 11, 24, 42, 1
138, 77, 1, 13, 22, 36, 7
138, 78, 1, 18, 17, 30, 13
138, 79, 1, 25, 10, 33, 10
138, 80, 0, 12, 23, 40, 3
138, 81, 0, 20, 15, 34, 9
138, 82, 0, 19, 16, 36, 7
138, 83, 0, 21, 14, 32, 11
138, 84, 1, 11, 24, 41, 2
138, 85, 1, 21, 14, 32, 11
138, 86, 0, 20, 15, 35, 8
138, 87, 0, 25, 10, 32, 11
138, 88, 0, 21, 14, 34, 9
138, 89, 0, 21, 14, 30, 13
138, 90, 0, 20, 15, 32, 11
138, 91, 1, 19, 16, 39, 4
138, 92, 0, 15, 20, 36, 7
138, 93, 0, 18, 17, 32, 11
138, 94, 0, 20, 15, 29, 14
138, 95, 0, 24, 11, 32, 11
138, 96, 0, 17, 18, 37, 6
138, 97, 0, 23, 12, 28, 15
138, 98, 0, 28, 7, 28, 15
138, 99, 0, 13, 22, 40, 3
138, 100, 0, 24, 11, 30, 13
138, 101, 0, 21, 14, 32, 11
138, 102, 0, 25, 10, 29, 14
138, 103, 0, 28, 7, 29, 14
138, 104, 0, 16, 19, 37, 6
138, 105, 1, 26, 9, 28, 15
138, 106, 1, 25, 10, 27, 16
138, 107, 0, 24, 11, 28, 15
138, 108, 1, 24, 11, 30, 13
138, 109, 1, 21, 14, 34, 9
138, 110, 1, 18, 17, 39, 4
138, 111, 1, 22, 13, 31, 12
138, 112, 1, 25, 10, 24, 19
138, 113, 1, 25, 10, 36, 7
138, 114, 1, 20, 15, 37, 6
138, 115, 1, 18, 17, 23, 20
138, 116, 1, 16, 19, 28, 15
138, 117, 1, 21, 14, 26, 17
138, 118, 1, 10, 25, 40, 3
138, 119, 1, 24, 11, 19, 24
138, 120, 1, 19, 16, 25, 18
138, 121, 1, 8, 27, 29, 14
138, 122, 1, 4, 31, 38, 5
138, 123, 0, 25, 10, 27, 16
138, 124, 1, 32, 3, 34, 9
138, 125, 1, 0, 35, 43, 0
138, 126, 1, 3, 32, 41, 2
138, 127, 1, 28, 7, 32, 11
138, 128, 1, 30, 5, 31, 12
138, 129, 1, 33, 2, 42, 1
138, 130, 1, 31, 4, 42, 1
138, 131, 1, 34, 1, 40, 3
138, 132, 1, 34, 1, 38, 5
138, 133, 1, 34, 1, 37, 6
138, 134, 1, 1, 34, 43, 0
138, 135, 1, 35, 0, 36, 7
138, 136, 1, 34, 1, 38, 5
138, 137, 1, 35, 0, 43, 0
138, 138, 1, 35, 0, 43, 0
138, 139, 1, 34, 1, 43, 0
138, 140, 1, 34, 1, 43, 0
138, 141, 1, 34, 1, 43, 0
138, 142, 1, 35, 0, 43, 0
138, 143, 1, 35, 0, 43, 0
138, 144, 1, 35, 0, 43, 0
138, 145, 1, 0, 35, 43, 0
138, 146, 1, 0, 35, 43, 0
138, 147, 1, 35, 0, 43, 0
138, 148, 1, 35, 0, 43, 0
138, 149, 1, 35, 0, 43, 0
138, 150, 1, 35, 0, 43, 0
138, 151, 1, 35, 0, 43, 0
138, 152, 1, 35, 0, 43, 0
