sample_index, landmark_index, pred, ww, wm, mm, mw
132, 1, 1, 0, 35, 43, 0
132, 2, 1, 0, 35, 43, 0
132, 3, 1, 0, 35, 43, 0
132, 4, 1, 0, 35, 43, 0
132, 5, 1, 0, 35, 43, 0
132, 6, 1, 0, 35, 43, 0
132, 7, 1, 0, 35, 43, 0
132, 8, 1, 0, 35, 43, 0
132, 9, 1, 0, 35, 43, 0
132, 10, 1, 0, 35, 43, 0
132, 11, 1, 35, 0, 43, 0
132, 12, 1, 35, 0, 43, 0
132, 13, 1, 35, 0, 43, 0
132, 14, 1, 35, 0, 43, 0
132, 15, 1, 35, 0, 43, 0
132, 16, 1, 35, 0, 43, 0
132, 17, 1, 35, 0, 42, 1
132, 18, 1, 33, 2, 43, 0
132, 19, 1, 34, 1, 37, 6
132, 20, 0, 33, 2, 33, 10
132, 21, 0, 34, 1, 36, 7
132, 22, 0, 34, 1, 37, 6
132, 23, 1, 32, 3, 42, 1
132, 24, 1, 35, 0, 42, 1
132, 25, 1, 33, 2, 37, 6
132, 26, 1, 29, 6, 36, 7
132, 27, 1, 23, 12, 31, 12
132, 28, 0, 25, 10, 25, 18
132, 29, 0, 23, 12, 25, 18
132, 30, 0, 28, 7, 25, 18
132, 31, 0, 27, 8, 23, 20
132, 32, 1, 4, 31, 31, 12
132, 33, 1, 25, 10, 34, 9
132, 34, 1, 24, 11, 26, 17
132, 35, 1, 11, 24, 38, 5
132, 36, 0, 32, 3, 5, 38
132, 37, 1, 14, 21, 29, 14
132, 38, 1, 7, 28, 40, 3
132, 39, 1, 15, 20, 36, 7
132, 40, 1, 29, 6, 25, 18
132, 41, 0, 25, 10, 33, 10
132, 42, 1, 15, 20, 34, 9
132, 43, 1, 27, 8, 23, 20
132, 44, 1, 19, 16, 32, 11
132, 45, 1, 24, 11, 28, 15
132, 46, 1, 22, 13, 31, 12
132, 47, 1, 28, 7, 28, 15
132, 48, 1, 24, 11, 28, 15
132, 49, 1, 26, 9, 35, 8
132, 50, 1, 23, 12, 33, 10
132, 51, 1, 18, 17, 36, 7
132, 52, 1, 15, 20, 38, 5
132, 53, 1, 26, 9, 33, 10
132, 54, 1, 26, 9, 31, 12
132, 55, 1, 24, 11, 34, 9
132, 56, 1, 18, 17, 37, 6
132, 57, 1, 24, 11, 30, 13
132, 58, 1, 23, 12, 35, 8
132, 59, 1, 16, 19, 36, 7
132, 60, 1, 14, 21, 39, 4
132, 61, 1, 24, 11, 29, 14
132, 62, 1, 27, 8, 32, 11
132, 63, 1, 28, 7, 34, 9
132, 64, 1, 20, 15, 35, 8
132, 65, 1, 21, 14, 35, 8
132, 66, 1, 12, 23, 40, 3
132, 67, 1, 13, 22, 40, 3
132, 68, 1, 13, 22, 40, 3
132, 69, 1, 21, 14, 34, 9
132, 70, 0, 22, 13, 31, 12
132, 71, 1, 21, 14, 32, 11
132, 72, 1, 22, 13, 36, 7
132, 73, 1, 18, 17, 32, 11
132, 74, 1, 14, 21, 38, 5
132, 75, 1, 11, 24, 39, 4
132, 76, 1, 11, 24, 42, 1
132, 77, 1, 13, 22, 36, 7
132, 78, 0, 18, 17, 30, 13
132, 79, 0, 25, 10, 33, 10
132, 80, 1, 12, 23, 40, 3
132, 81, 1, 20, 15, 34, 9
132, 82, 1, 19, 16, 36, 7
132, 83, 1, 21, 14, 32, 11
132, 84, 1, 11, 24, 41, 2
132, 85, 0, 21, 14, 32, 11
132, 86, 1, 20, 15, 35, 8
132, 87, 1, 25, 10, 32, 11
132, 88, 1, 21, 14, 34, 9
132, 89, 1, 21, 14, 30, 13
132, 90, 1, 20, 15, 32, 11
132, 91, 1, 19, 16, 39, 4
132, 92, 1, 15, 20, 36, 7
132, 93, 1, 18, 17, 32, 11
132, 94, 1, 20, 15, 29, 14
132, 95, 1, 24, 11, 32, 11
132, 96, 1, 17, 18, 37, 6
132, 97, 0, 23, 12, 28, 15
132, 98, 1, 28, 7, 28, 15
132, 99, 1, 13, 22, 40, 3
132, 100, 1, 24, 11, 30, 13
132, 101, 1, 21, 14, 32, 11
132, 102, 1, 25, 10, 29, 14
132, 103, 1, 28, 7, 29, 14
132, 104, 1, 16, 19, 37, 6
132, 105, 1, 26, 9, 28, 15
132, 106, 1, 25, 10, 27, 16
132, 107, 1, 24, 11, 28, 15
132, 108, 1, 24, 11, 30, 13
132, 109, 1, 21, 14, 34, 9
132, 110, 1, 18, 17, 39, 4
132, 111, 1, 22, 13, 31, 12
132, 112, 1, 25, 10, 24, 19
132, 113, 1, 25, 10, 36, 7
132, 114, 1, 20, 15, 37, 6
132, 115, 1, 18, 17, 23, 20
132, 116, 1, 16, 19, 28, 15
132, 117, 1, 21, 14, 26, 17
132, 118, 1, 10, 25, 40, 3
132, 119, 1, 24, 11, 19, 24
132, 120, 1, 19, 16, 25, 18
132, 121, 1, 8, 27, 29, 14
132, 122, 1, 4, 31, 38, 5
132, 123, 1, 25, 10, 27, 16
132, 124, 1, 32, 3, 34, 9
132, 125, 1, 0, 35, 43, 0
132, 126, 1, 3, 32, 41, 2
132, 127, 1, 28, 7, 32, 11
132, 128, 1, 30, 5, 31, 12
132, 129, 1, 33, 2, 42, 1
132, 130, 1, 31, 4, 42, 1
132, 131, 1, 34, 1, 40, 3
132, 132, 1, 34, 1, 38, 5
132, 133, 0, 34, 1, 37, 6
132, 134, 1, 1, 34, 43, 0
132, 135, 1, 35, 0, 36, 7
132, 136, 0, 34, 1, 38, 5
132, 137, 1, 35, 0, 43, 0
132, 138, 1, 35, 0, 43, 0
132, 139, 1, 34, 1, 43, 0
132, 140, 1, 34, 1, 43, 0
132, 141, 1, 34, 1, 43, 0
132, 142, 1, 35, 0, 43, 0
132, 143, 1, 35, 0, 43, 0
132, 144, 1, 35, 0, 43, 0
132, 145, 1, 0, 35, 43, 0
132, 146, 1, 0, 35, 43, 0
132, 147, 1, 35, 0, 43, 0
132, 148, 1, 35, 0, 43, 0
132, 149, 1, 35, 0, 43, 0
132, 150, 1, 35, 0, 43, 0
132, 151, 1, 35, 0, 43, 0
132, 152, 1, 35, 0, 43, 0
