sample_index, landmark_index, pred, ww, wm, mm, mw
326, 1, 1, 0, 35, 43, 0
326, 2, 1, 0, 35, 43, 0
326, 3, 1, 0, 35, 43, 0
326, 4, 1, 0, 35, 43, 0
326, 5, 1, 0, 35, 43, 0
326, 6, 1, 0, 35, 43, 0
326, 7, 1, 0, 35, 43, 0
326, 8, 1, 0, 35, 43, 0
326, 9, 1, 0, 35, 43, 0
326, 10, 1, 0, 35, 43, 0
326, 11, 0, 35, 0, 43, 0
326, 12, 0, 35, 0, 43, 0
326, 13, 0, 35, 0, 43, 0
326, 14, 0, 35, 0, 43, 0
326, 15, 0, 35, 0, 43, 0
326, 16, 0, 35, 0, 43, 0
326, 17, 0, 35, 0, 42, 1
326, 18, 0, 33, 2, 43, 0
326, 19, 0, 34, 1, 37, 6
326, 20, 0, 33, 2, 33, 10
326, 21, 0, 34, 1, 36, 7
326, 22, 0, 34, 1, 37, 6
326, 23, 0, 32, 3, 42, 1
326, 24, 0, 35, 0, 42, 1
326, 25, 0, 33, 2, 37, 6
326, 26, 0, 29, 6, 36, 7
326, 27, 0, 23, 12, 31, 12
326, 28, 0, 25, 10, 25, 18
326, 29, 0, 23, 12, 25, 18
326, 30, 0, 28, 7, 25, 18
326, 31, 0, 27, 8, 23, 20
326, 32, 1, 4, 31, 31, 12
326, 33, 0, 25, 10, 34, 9
326, 34, 0, 24, 11, 26, 17
326, 35, 1, 11, 24, 38, 5
326, 36, 0, 32, 3, 5, 38
326, 37, 0, 14, 21, 29, 14
326, 38, 1, 7, 28, 40, 3
326, 39, 0, 15, 20, 36, 7
326, 40, 0, 29, 6, 25, 18
326, 41, 0, 25, 10, 33, 10
326, 42, 0, 15, 20, 34, 9
326, 43, 1, 27, 8, 23, 20
326, 44, 1, 19, 16, 32, 11
326, 45, 0, 24, 11, 28, 15
326, 46, 0, 22, 13, 31, 12
326, 47, 0, 28, 7, 28, 15
326, 48, 1, 24, 11, 28, 15
326, 49, 0, 26, 9, 35, 8
326, 50, 1, 23, 12, 33, 10
326, 51, 1, 18, 17, 36, 7
326, 52, 1, 15, 20, 38, 5
326, 53, 0, 26, 9, 33, 10
326, 54, 0, 26, 9, 31, 12
326, 55, 0, 24, 11, 34, 9
326, 56, 1, 18, 17, 37, 6
326, 57, 1, 24, 11, 30, 13
326, 58, 1, 23, 12, 35, 8
326, 59, 1, 16, 19, 36, 7
326, 60, 1, 14, 21, 39, 4
326, 61, 1, 24, 11, 29, 14
326, 62, 0, 27, 8, 32, 11
326, 63, 0, 28, 7, 34, 9
326, 64, 1, 20, 15, 35, 8
326, 65, 1, 21, 14, 35, 8
326, 66, 1, 12, 23, 40, 3
326, 67, 1, 13, 22, 40, 3
326, 68, 1, 13, 22, 40, 3
326, 69, 0, 21, 14, 34, 9
326, 70, 0, 22, 13, 31, 12
326, 71, 0, 21, 14, 32, 11
326, 72, 0, 22, 13, 36, 7
326, 73, 1, 18, 17, 32, 11
326, 74, 1, 14, 21, 38, 5
326, 75, 1, 11, 24, 39, 4
326, 76, 1, 11, 24, 42, 1
326, 77, 1, 13, 22, 36, 7
326, 78, 0, 18, 17, 30, 13
326, 79, 0, 25, 10, 33, 10
326, 80, 1, 12, 23, 40, 3
326, 81, 0, 20, 15, 34, 9
326, 82, 1, 19, 16, 36, 7
326, 83, 1, 21, 14, 32, 11
326, 84, 1, 11, 24, 41, 2
326, 85, 1, 21, 14, 32, 11
326, 86, 0, 20, 15, 35, 8
326, 87, 1, 25, 10, 32, 11
326, 88, 1, 21, 14, 34, 9
326, 89, 1, 21, 14, 30, 13
326, 90, 0, 20, 15, 32, 11
326, 91, 0, 19, 16, 39, 4
326, 92, 1, 15, 20, 36, 7
326, 93, 0, 18, 17, 32, 11
326, 94, 0, 20, 15, 29, 14
326, 95, 0, 24, 11, 32, 11
326, 96, 0, 17, 18, 37, 6
326, 97, 0, 23, 12, 28, 15
326, 98, 0, 28, 7, 28, 15
326, 99, 1, 13, 22, 40, 3
326, 100, 0, 24, 11, 30, 13
326, 101, 0, 21, 14, 32, 11
326, 102, 0, 25, 10, 29, 14
326, 103, 0, 28, 7, 29, 14
326, 104, 0, 16, 19, 37, 6
326, 105, 0, 26, 9, 28, 15
326, 106, 0, 25, 10, 27, 16
326, 107, 0, 24, 11, 28, 15
326, 108, 0, 24, 11, 30, 13
326, 109, 0, 21, 14, 34, 9
326, 110, 1, 18, 17, 39, 4
326, 111, 0, 22, 13, 31, 12
326, 112, 0, 25, 10, 24, 19
326, 113, 0, 25, 10, 36, 7
326, 114, 1, 20, 15, 37, 6
326, 115, 1, 18, 17, 23, 20
326, 116, 1, 16, 19, 28, 15
326, 117, 0, 21, 14, 26, 17
326, 118, 1, 10, 25, 40, 3
326, 119, 0, 24, 11, 19, 24
326, 120, 0, 19, 16, 25, 18
326, 121, 1, 8, 27, 29, 14
