sample_index, landmark_index, pred, ww, wm, mm, mw
318, 1, 1, 0, 35, 43, 0
318, 2, 1, 0, 35, 43, 0
318, 3, 1, 0, 35, 43, 0
318, 4, 1, 0, 35, 43, 0
318, 5, 1, 0, 35, 43, 0
318, 6, 1, 0, 35, 43, 0
318, 7, 1, 0, 35, 43, 0
318, 8, 1, 0, 35, 43, 0
318, 9, 1, 0, 35, 43, 0
318, 10, 1, 0, 35, 43, 0
318, 11, 0, 35, 0, 43, 0
318, 12, 0, 35, 0, 43, 0
318, 13, 0, 35, 0, 43, 0
318, 14, 0, 35, 0, 43, 0
318, 15, 0, 35, 0, 43, 0
318, 16, 0, 35, 0, 43, 0
318, 17, 0, 35, 0, 42, 1
318, 18, 0, 33, 2, 43, 0
318, 19, 0, 34, 1, 37, 6
318, 20, 0, 33, 2, 33, 10
318, 21, 0, 34, 1, 36, 7
318, 22, 0, 34, 1, 37, 6
318, 23, 0, 32, 3, 42, 1
318, 24, 0, 35, 0, 42, 1
318, 25, 0, 33, 2, 37, 6
318, 26, 0, 29, 6, 36, 7
318, 27, 0, 23, 12, 31, 12
318, 28, 0, 25, 10, 25, 18
318, 29, 0, 23, 12, 25, 18
318, 30, 0, 28, 7, 25, 18
318, 31, 0, 27, 8, 23, 20
318, 32, 1, 4, 31, 31, 12
318, 33, 0, 25, 10, 34, 9
318, 34, 0, 24, 11, 26, 17
318, 35, 1, 11, 24, 38, 5
318, 36, 0, 32, 3, 5, 38
318, 37, 0, 14, 21, 29, 14
318, 38, 1, 7, 28, 40, 3
318, 39, 1, 15, 20, 36, 7
318, 40, 0, 29, 6, 25, 18
318, 41, 0, 25, 10, 33, 10
318, 42, 1, 15, 20, 34, 9
318, 43, 0, 27, 8, 23, 20
318, 44, 0, 19, 16, 32, 11
318, 45, 0, 24, 11, 28, 15
318, 46, 0, 22, 13, 31, 12
318, 47, 0, 28, 7, 28, 15
318, 48, 0, 24, 11, 28, 15
318, 49, 0, 26, 9, 35, 8
318, 50, 1, 23, 12, 33, 10
318, 51, 1, 18, 17, 36, 7
318, 52, 1, 15, 20, 38, 5
318, 53, 0, 26, 9, 33, 10
318, 54, 1, 26, 9, 31, 12
318, 55, 1, 24, 11, 34, 9
318, 56, 1, 18, 17, 37, 6
318, 57, 0, 24, 11, 30, 13
318, 58, 1, 23, 12, 35, 8
318, 59, 1, 16, 19, 36, 7
318, 60, 1, 14, 21, 39, 4
318, 61, 1, 24, 11, 29, 14
318, 62, 0, 27, 8, 32, 11
318, 63, 0, 28, 7, 34, 9
318, 64, 1, 20, 15, 35, 8
318, 65, 1, 21, 14, 35, 8
318, 66, 1, 12, 23, 40, 3
318, 67, 1, 13, 22, 40, 3
318, 68, 1, 13, 22, 40, 3
318, 69, 1, 21, 14, 34, 9
318, 70, 1, 22, 13, 31, 12
318, 71, 1, 21, 14, 32, 11
318, 72, 1, 22, 13, 36, 7
318, 73, 1, 18, 17, 32, 11
318, 74, 1, 14, 21, 38, 5
318, 75, 1, 11, 24, 39, 4
318, 76, 1, 11, 24, 42, 1
318, 77, 1, 13, 22, 36, 7
318, 78, 1, 18, 17, 30, 13
318, 79, 0, 25, 10, 33, 10
318, 80, 1, 12, 23, 40, 3
318, 81, 0, 20, 15, 34, 9
318, 82, 1, 19, 16, 36, 7
318, 83, 0, 21, 14, 32, 11
318, 84, 1, 11, 24, 41, 2
318, 85, 1, 21, 14, 32, 11
318, 86, 1, 20, 15, 35, 8
318, 87, 1, 25, 10, 32, 11
318, 88, 1, 21, 14, 34, 9
318, 89, 0, 21, 14, 30, 13
318, 90, 1, 20, 15, 32, 11
318, 91, 1, 19, 16, 39, 4
318, 92, 1, 15, 20, 36, 7
318, 93, 1, 18, 17, 32, 11
318, 94, 1, 20, 15, 29, 14
318, 95, 1, 24, 11, 32, 11
318, 96, 1, 17, 18, 37, 6
318, 97, 1, 23, 12, 28, 15
318, 98, 0, 28, 7, 28, 15
318, 99, 1, 13, 22, 40, 3
318, 100, 1, 24, 11, 30, 13
318, 101, 1, 21, 14, 32, 11
318, 102, 0, 25, 10, 29, 14
318, 103, 1, 28, 7, 29, 14
318, 104, 1, 16, 19, 37, 6
318, 105, 0, 26, 9, 28, 15
318, 106, 0, 25, 10, 27, 16
318, 107, 0, 24, 11, 28, 15
318, 108, 1, 24, 11, 30, 13
318, 109, 0, 21, 14, 34, 9
318, 110, 0, 18, 17, 39, 4
318, 111, 0, 22, 13, 31, 12
318, 112, 0, 25, 10, 24, 19
318, 113, 0, 25, 10, 36, 7
318, 114, 0, 20, 15, 37, 6
318, 115, 1, 18, 17, 23, 20
318, 116, 0, 16, 19, 28, 15
318, 117, 0, 21, 14, 26, 17
318, 118, 1, 10, 25, 40, 3
318, 119, 0, 24, 11, 19, 24
318, 120, 0, 19, 16, 25, 18
318, 121, 1, 8, 27, 29, 14
318, 122, 1, 4, 31, 38, 5
318, 123, 0, 25, 10, 27, 16
318, 124, 0, 32, 3, 34, 9
318, 125, 1, 0, 35, 43, 0
318, 126, 1, 3, 32, 41, 2
318, 127, 0, 28, 7, 32, 11
318, 128, 0, 30, 5, 31, 12
318, 129, 0, 33, 2, 42, 1
318, 130, 0, 31, 4, 42, 1
318, 131, 0, 34, 1, 40, 3
318, 132, 0, 34, 1, 38, 5
318, 133, 0, 34, 1, 37, 6
318, 134, 1, 1, 34, 43, 0
318, 135, 0, 35, 0, 36, 7
318, 136, 0, 34, 1, 38, 5
318, 137, 0, 35, 0, 43, 0
318, 138, 0, 35, 0, 43, 0
318, 139, 0, 34, 1, 43, 0
318, 140, 0, 34, 1, 43, 0
318, 141, 0, 34, 1, 43, 0
318, 142, 0, 35, 0, 43, 0
318, 143, 0, 35, 0, 43, 0
318, 144, 0, 35, 0, 43, 0
318, 145, 1, 0, 35, 43, 0
318, 146, 1, 0, 35, 43, 0
318, 147, 0, 35, 0, 43, 0
318, 148, 0, 35, 0, 43, 0
318, 149, 0, 35, 0, 43, 0
318, 150, 0, 35, 0, 43, 0
318, 151, 0, 35, 0, 43, 0
318, 152, 0, 35, 0, 43, 0
