sample_index, landmark_index, pred, ww, wm, mm, mw
106, 1, 1, 0, 35, 43, 0
106, 2, 1, 0, 35, 43, 0
106, 3, 1, 0, 35, 43, 0
106, 4, 1, 0, 35, 43, 0
106, 5, 1, 0, 35, 43, 0
106, 6, 1, 0, 35, 43, 0
106, 7, 1, 0, 35, 43, 0
106, 8, 1, 0, 35, 43, 0
106, 9, 1, 0, 35, 43, 0
106, 10, 1, 0, 35, 43, 0
106, 11, 1, 35, 0, 43, 0
106, 12, 1, 35, 0, 43, 0
106, 13, 1, 35, 0, 43, 0
106, 14, 1, 35, 0, 43, 0
106, 15, 1, 35, 0, 43, 0
106, 16, 1, 35, 0, 43, 0
106, 17, 1, 35, 0, 42, 1
106, 18, 1, 33, 2, 43, 0
106, 19, 1, 34, 1, 37, 6
106, 20, 1, 33, 2, 33, 10
106, 21, 1, 34, 1, 36, 7
106, 22, 1, 34, 1, 37, 6
106, 23, 1, 32, 3, 42, 1
106, 24, 1, 35, 0, 42, 1
106, 25, 0, 33, 2, 37, 6
106, 26, 0, 29, 6, 36, 7
106, 27, 1, 23, 12, 31, 12
106, 28, 0, 25, 10, 25, 18
106, 29, 1, 23, 12, 25, 18
106, 30, 0, 28, 7, 25, 18
106, 31, 1, 27, 8, 23, 20
106, 32, 0, 4, 31, 31, 12
106, 33, 1, 25, 10, 34, 9
106, 34, 1, 24, 11, 26, 17
106, 35, 1, 11, 24, 38, 5
106, 36, 0, 32, 3, 5, 38
106, 37, 0, 14, 21, 29, 14
106, 38, 1, 7, 28, 40, 3
106, 39, 1, 15, 20, 36, 7
106, 40, 0, 29, 6, 25, 18
106, 41, 1, 25, 10, 33, 10
106, 42, 1, 15, 20, 34, 9
106, 43, 1, 27, 8, 23, 20
106, 44, 1, 19, 16, 32, 11
106, 45, 1, 24, 11, 28, 15
106, 46, 0, 22, 13, 31, 12
106, 47, 0, 28, 7, 28, 15
106, 48, 0, 24, 11, 28, 15
106, 49, 1, 26, 9, 35, 8
106, 50, 1, 23, 12, 33, 10
106, 51, 1, 18, 17, 36, 7
106, 52, 1, 15, 20, 38, 5
106, 53, 0, 26, 9, 33, 10
106, 54, 1, 26, 9, 31, 12
106, 55, 1, 24, 11, 34, 9
106, 56, 1, 18, 17, 37, 6
106, 57, 1, 24, 11, 30, 13
106, 58, 1, 23, 12, 35, 8
106, 59, 1, 16, 19, 36, 7
106, 60, 1, 14, 21, 39, 4
106, 61, 1, 24, 11, 29, 14
106, 62, 1, 27, 8, 32, 11
106, 63, 1, 28, 7, 34, 9
106, 64, 1, 20, 15, 35, 8
106, 65, 1, 21, 14, 35, 8
106, 66, 1, 12, 23, 40, 3
106, 67, 1, 13, 22, 40, 3
106, 68, 1, 13, 22, 40, 3
106, 69, 1, 21, 14, 34, 9
106, 70, 1, 22, 13, 31, 12
106, 71, 1, 21, 14, 32, 11
106, 72, 1, 22, 13, 36, 7
106, 73, 1, 18, 17, 32, 11
106, 74, 1, 14, 21, 38, 5
106, 75, 1, 11, 24, 39, 4
106, 76, 1, 11, 24, 42, 1
106, 77, 1, 13, 22, 36, 7
106, 78, 1, 18, 17, 30, 13
106, 79, 1, 25, 10, 33, 10
