,landmark_index,pred,ww,wm,mm,mw,w_support,m_support,w_precision,w_recall,m_precision,m_recall,w_f1,m_f1,precision,recall,f1
52,53,1,39,4,8,3,43,11,0.9285714285714286,0.9069767441860465,0.6666666666666666,0.7272727272727273,0.9176470588235294,0.6956521739130435,0.8752204585537919,0.8703703703703703,0.8724258785639859
53,54,1,43,0,6,5,43,11,0.8958333333333334,1.0,1.0,0.5454545454545454,0.945054945054945,0.7058823529411764,0.9170524691358025,0.9074074074074074,0.8963346022169552
54,55,0,42,1,6,5,43,11,0.8936170212765957,0.9767441860465116,0.8571428571428571,0.5454545454545454,0.9333333333333332,0.6666666666666665,0.8861870989530565,0.8888888888888888,0.8790123456790121
55,56,0,41,2,6,5,43,11,0.8913043478260869,0.9534883720930233,0.75,0.5454545454545454,0.9213483146067417,0.631578947368421,0.8625201288244766,0.8703703703703703,0.8623212212804171
56,57,1,42,1,10,1,43,11,0.9767441860465116,0.9767441860465116,0.9090909090909091,0.9090909090909091,0.9767441860465116,0.9090909090909091,0.9629629629629629,0.9629629629629629,0.9629629629629629
57,58,1,42,1,9,2,43,11,0.9545454545454546,0.9767441860465116,0.9,0.8181818181818182,0.9655172413793104,0.8571428571428572,0.9434343434343434,0.9444444444444444,0.9434409779237366
58,59,1,42,1,5,6,43,11,0.875,0.9767441860465116,0.8333333333333334,0.45454545454545453,0.923076923076923,0.5882352941176471,0.8665123456790125,0.8703703703703703,0.8548684431037371
59,60,1,39,4,7,4,43,11,0.9069767441860465,0.9069767441860465,0.6363636363636364,0.6363636363636364,0.9069767441860465,0.6363636363636364,0.8518518518518519,0.8518518518518519,0.8518518518518519
60,61,1,39,4,5,6,43,11,0.8666666666666667,0.9069767441860465,0.5555555555555556,0.45454545454545453,0.8863636363636364,0.5,0.8032921810699589,0.8148148148148148,0.8076599326599326
61,62,1,38,5,9,2,43,11,0.95,0.8837209302325582,0.6428571428571429,0.8181818181818182,0.9156626506024096,0.7200000000000001,0.8874338624338625,0.8703703703703703,0.8758054439982151
62,63,1,42,1,8,3,43,11,0.9333333333333333,0.9767441860465116,0.8888888888888888,0.7272727272727273,0.9545454545454545,0.7999999999999999,0.9242798353909465,0.9259259259259259,0.9230639730639729
63,64,1,42,1,10,1,43,11,0.9767441860465116,0.9767441860465116,0.9090909090909091,0.9090909090909091,0.9767441860465116,0.9090909090909091,0.9629629629629629,0.9629629629629629,0.9629629629629629
64,65,1,43,0,10,1,43,11,0.9772727272727273,1.0,1.0,0.9090909090909091,0.9885057471264368,0.9523809523809523,0.9819023569023569,0.9814814814814815,0.9811469926412455
65,66,0,41,2,8,3,43,11,0.9318181818181818,0.9534883720930233,0.8,0.7272727272727273,0.942528735632184,0.761904761904762,0.9049663299663299,0.9074074074074074,0.9057349632062276
66,67,0,41,2,10,1,43,11,0.9761904761904762,0.9534883720930233,0.8333333333333334,0.9090909090909091,0.9647058823529412,0.8695652173913043,0.947089947089947,0.9444444444444444,0.9453253765274225
67,68,1,43,0,6,5,43,11,0.8958333333333334,1.0,1.0,0.5454545454545454,0.945054945054945,0.7058823529411764,0.9170524691358025,0.9074074074074074,0.8963346022169552
68,69,1,42,1,6,5,43,11,0.8936170212765957,0.9767441860465116,0.8571428571428571,0.5454545454545454,0.9333333333333332,0.6666666666666665,0.8861870989530565,0.8888888888888888,0.8790123456790121
69,70,1,42,1,5,6,43,11,0.875,0.9767441860465116,0.8333333333333334,0.45454545454545453,0.923076923076923,0.5882352941176471,0.8665123456790125,0.8703703703703703,0.8548684431037371
70,71,1,40,3,7,4,43,11,0.9090909090909091,0.9302325581395349,0.7,0.6363636363636364,0.9195402298850575,0.6666666666666666,0.8664983164983163,0.8703703703703703,0.8680289484887186
71,72,1,40,3,9,2,43,11,0.9523809523809523,0.9302325581395349,0.75,0.8181818181818182,0.9411764705882352,0.7826086956521738,0.9111552028218695,0.9074074074074074,0.9088756275457042
72,73,1,42,1,8,3,43,11,0.9333333333333333,0.9767441860465116,0.8888888888888888,0.7272727272727273,0.9545454545454545,0.7999999999999999,0.9242798353909465,0.9259259259259259,0.9230639730639729
73,74,0,42,1,5,6,43,11,0.875,0.9767441860465116,0.8333333333333334,0.45454545454545453,0.923076923076923,0.5882352941176471,0.8665123456790125,0.8703703703703703,0.8548684431037371
74,75,0,42,1,3,8,43,11,0.84,0.9767441860465116,0.75,0.2727272727272727,0.9032258064516129,0.39999999999999997,0.8216666666666667,0.8333333333333334,0.8007168458781361
75,76,0,42,1,5,6,43,11,0.875,0.9767441860465116,0.8333333333333334,0.45454545454545453,0.923076923076923,0.5882352941176471,0.8665123456790125,0.8703703703703703,0.8548684431037371
76,77,0,42,1,7,4,43,11,0.9130434782608695,0.9767441860465116,0.875,0.6363636363636364,0.9438202247191011,0.7368421052631579,0.9052938808373591,0.9074074074074074,0.9016580152002979
77,78,1,43,0,5,6,43,11,0.8775510204081632,1.0,1.0,0.45454545454545453,0.9347826086956522,0.625,0.9024943310657596,0.8888888888888888,0.8716787439613527
78,79,0,41,2,6,5,43,11,0.8913043478260869,0.9534883720930233,0.75,0.5454545454545454,0.9213483146067417,0.631578947368421,0.8625201288244766,0.8703703703703703,0.8623212212804171
