,landmark_index,pred,ww,wm,mm,mw,w_support,m_support,w_precision,w_recall,m_precision,m_recall,w_f1,m_f1,precision,recall,f1
55,56,1,36,8,28,7,44,35,0.8372093023255814,0.8181818181818182,0.7777777777777778,0.8,0.8275862068965518,0.7887323943661971,0.8108788800575671,0.810126582278481,0.8103724924843694
56,57,1,40,4,20,15,44,35,0.7272727272727273,0.9090909090909091,0.8333333333333334,0.5714285714285714,0.8080808080808082,0.6779661016949152,0.7742616033755275,0.759493670886076,0.7504350520870581
57,58,1,34,10,27,8,44,35,0.8095238095238095,0.7727272727272727,0.7297297297297297,0.7714285714285715,0.7906976744186046,0.75,0.7741720020201033,0.7721518987341772,0.7726670591698557
58,59,1,40,4,18,17,44,35,0.7017543859649122,0.9090909090909091,0.8181818181818182,0.5142857142857142,0.792079207920792,0.6315789473684209,0.7533361597318959,0.7341772151898734,0.7209714975494883
59,60,0,41,3,19,16,44,35,0.7192982456140351,0.9318181818181818,0.8636363636363636,0.5428571428571428,0.8118811881188119,0.6666666666666666,0.7832455130922819,0.759493670886076,0.7475456406400134
60,61,1,35,9,27,8,44,35,0.813953488372093,0.7954545454545454,0.75,0.7714285714285715,0.8045977011494252,0.7605633802816902,0.7856196644097734,0.7848101265822784,0.7850888248156186
61,62,1,35,9,23,12,44,35,0.7446808510638298,0.7954545454545454,0.71875,0.6571428571428571,0.7692307692307692,0.6865671641791045,0.73319249932669,0.7341772151898734,0.7326076530686392
62,63,1,38,6,15,20,44,35,0.6551724137931034,0.8636363636363636,0.7142857142857143,0.42857142857142855,0.7450980392156864,0.5357142857142858,0.6813618507202096,0.6708860759493671,0.6523330851327874
63,64,1,39,5,17,18,44,35,0.6842105263157895,0.8863636363636364,0.7727272727272727,0.4857142857142857,0.7722772277227723,0.5964912280701754,0.7234268063715099,0.7088607594936709,0.6943973544589637
64,65,1,38,6,26,9,44,35,0.8085106382978723,0.8636363636363636,0.8125,0.7428571428571429,0.8351648351648351,0.7761194029850748,0.8102780770266631,0.810126582278481,0.8090054664775994
65,66,1,38,6,22,13,44,35,0.7450980392156863,0.8636363636363636,0.7857142857142857,0.6285714285714286,0.8,0.6984126984126985,0.7630925788036733,0.759493670886076,0.7549929676511955
66,67,1,38,6,16,19,44,35,0.6666666666666666,0.8636363636363636,0.7272727272727273,0.45714285714285713,0.7524752475247524,0.5614035087719298,0.6935174530111239,0.6835443037974683,0.6678232113684385
67,68,1,37,7,15,20,44,35,0.6491228070175439,0.8409090909090909,0.6818181818181818,0.42857142857142855,0.7326732673267327,0.5263157894736843,0.6636080996507379,0.6582278481012658,0.6412490682779138
68,69,1,39,5,22,13,44,35,0.75,0.8863636363636364,0.8148148148148148,0.6285714285714286,0.8125000000000001,0.7096774193548386,0.7787154242850446,0.7721518987341772,0.7669456921192324
69,70,1,32,12,23,12,44,35,0.7272727272727273,0.7272727272727273,0.6571428571428571,0.6571428571428571,0.7272727272727273,0.6571428571428571,0.6962025316455697,0.6962025316455697,0.6962025316455697
70,71,1,31,13,25,10,44,35,0.7560975609756098,0.7045454545454546,0.6578947368421053,0.7142857142857143,0.7294117647058823,0.684931506849315,0.7125899806632976,0.7088607594936709,0.7097053213517069
71,72,1,30,14,25,10,44,35,0.75,0.6818181818181818,0.6410256410256411,0.7142857142857143,0.7142857142857143,0.6756756756756757,0.7017202207075625,0.6962025316455697,0.6971800009774693
72,73,1,35,9,23,12,44,35,0.7446808510638298,0.7954545454545454,0.71875,0.6571428571428571,0.7692307692307692,0.6865671641791045,0.73319249932669,0.7341772151898734,0.7326076530686392
73,74,1,39,5,19,16,44,35,0.7090909090909091,0.8863636363636364,0.7916666666666666,0.5428571428571428,0.7878787878787878,0.6440677966101694,0.7456751054852321,0.7341772151898734,0.7241650575699062
