,landmark_index,pred,ww,wm,mm,mw,w_support,m_support,w_precision,w_recall,m_precision,m_recall,w_f1,m_f1,precision,recall,f1
39,40,1,31,12,28,6,43,34,0.8378378378378378,0.7209302325581395,0.7,0.8235294117647058,0.7749999999999999,0.7567567567567567,0.7769743769743769,0.7662337662337663,0.7669445419445419
40,41,0,37,6,26,8,43,34,0.8222222222222222,0.8604651162790697,0.8125,0.7647058823529411,0.8409090909090908,0.787878787878788,0.817929292929293,0.8181818181818182,0.8174931129476584
41,42,0,36,7,25,9,43,34,0.8,0.8372093023255814,0.78125,0.7352941176470589,0.8181818181818183,0.7575757575757576,0.7917207792207792,0.7922077922077922,0.7914207005116096
42,43,0,34,9,23,11,43,34,0.7555555555555555,0.7906976744186046,0.71875,0.6764705882352942,0.7727272727272727,0.696969696969697,0.7393037518037517,0.7402597402597403,0.739275875639512
43,44,0,35,8,12,22,43,34,0.6140350877192983,0.813953488372093,0.6,0.35294117647058826,0.7,0.4444444444444445,0.607837776258829,0.6103896103896104,0.5871572871572871
44,45,0,34,9,24,10,43,34,0.7727272727272727,0.7906976744186046,0.7272727272727273,0.7058823529411765,0.7816091954022988,0.7164179104477613,0.7526564344746163,0.7532467532467533,0.7528234332145808
45,46,1,36,7,24,10,43,34,0.782608695652174,0.8372093023255814,0.7741935483870968,0.7058823529411765,0.8089887640449438,0.7384615384615385,0.7788929163403217,0.7792207792207793,0.7778468722288947
46,47,0,37,6,24,10,43,34,0.7872340425531915,0.8604651162790697,0.8,0.7058823529411765,0.8222222222222222,0.7500000000000001,0.7928709588284057,0.7922077922077922,0.7903318903318903
47,48,0,35,8,28,6,43,34,0.8536585365853658,0.813953488372093,0.7777777777777778,0.8235294117647058,0.8333333333333333,0.7999999999999999,0.8201527469820152,0.8181818181818182,0.8186147186147186
48,49,0,34,9,26,8,43,34,0.8095238095238095,0.7906976744186046,0.7428571428571429,0.7647058823529411,0.8,0.7536231884057971,0.7800865800865802,0.7792207792207793,0.7795219273480143
49,50,0,41,2,19,15,43,34,0.7321428571428571,0.9534883720930233,0.9047619047619048,0.5588235294117647,0.8282828282828282,0.6909090909090908,0.8083642547928263,0.7792207792207793,0.7676242948970221
50,51,0,36,7,25,9,43,34,0.8,0.8372093023255814,0.78125,0.7352941176470589,0.8181818181818183,0.7575757575757576,0.7917207792207792,0.7922077922077922,0.7914207005116096
51,52,1,35,8,24,10,43,34,0.7777777777777778,0.813953488372093,0.75,0.7058823529411765,0.7954545454545455,0.7272727272727272,0.7655122655122655,0.7662337662337663,0.7653482880755609
52,53,1,38,5,25,9,43,34,0.8085106382978723,0.8837209302325582,0.8333333333333334,0.7352941176470589,0.8444444444444444,0.78125,0.8194713088330109,0.8181818181818182,0.8165404040404041
53,54,0,36,7,19,15,43,34,0.7058823529411765,0.8372093023255814,0.7307692307692307,0.5588235294117647,0.7659574468085107,0.6333333333333334,0.7168713639301875,0.7142857142857143,0.7073961499493416
54,55,1,34,9,21,13,43,34,0.723404255319149,0.7906976744186046,0.7,0.6176470588235294,0.7555555555555555,0.65625,0.7130699088145896,0.7142857142857143,0.7117063492063492
55,56,1,36,7,27,7,43,34,0.8372093023255814,0.8372093023255814,0.7941176470588235,0.7941176470588235,0.8372093023255814,0.7941176470588235,0.8181818181818182,0.8181818181818182,0.8181818181818182
56,57,0,38,5,21,13,43,34,0.7450980392156863,0.8837209302325582,0.8076923076923077,0.6176470588235294,0.8085106382978724,0.7,0.7727370668547139,0.7662337662337663,0.7605968499585521
57,58,0,36,7,26,8,43,34,0.8181818181818182,0.8372093023255814,0.7878787878787878,0.7647058823529411,0.8275862068965518,0.7761194029850745,0.8048012593467139,0.8051948051948052,0.804860605169406
58,59,0,37,6,20,14,43,34,0.7254901960784313,0.8604651162790697,0.7692307692307693,0.5882352941176471,0.7872340425531916,0.6666666666666667,0.7448042153924507,0.7402597402597403,0.7339964999539469
59,60,0,40,3,19,15,43,34,0.7272727272727273,0.9302325581395349,0.8636363636363636,0.5588235294117647,0.8163265306122448,0.6785714285714287,0.7874852420306966,0.7662337662337663,0.755499602438378
60,61,1,35,8,26,8,43,34,0.813953488372093,0.813953488372093,0.7647058823529411,0.7647058823529411,0.8139534883720931,0.7647058823529412,0.7922077922077922,0.7922077922077922,0.7922077922077924
61,62,1,36,7,24,10,43,34,0.782608695652174,0.8372093023255814,0.7741935483870968,0.7058823529411765,0.8089887640449438,0.7384615384615385,0.7788929163403217,0.7792207792207793,0.7778468722288947
62,63,1,29,14,26,8,43,34,0.7837837837837838,0.6744186046511628,0.65,0.7647058823529411,0.725,0.7027027027027027,0.7247104247104247,0.7142857142857143,0.7151544401544403
63,64,0,35,8,25,9,43,34,0.7954545454545454,0.813953488372093,0.7575757575757576,0.7352941176470589,0.8045977011494252,0.746268656716418,0.7787288469106651,0.7792207792207793,0.7788420191919935
64,65,1,38,5,26,8,43,34,0.8260869565217391,0.8837209302325582,0.8387096774193549,0.7647058823529411,0.853932584269663,0.7999999999999999,0.8316606254895175,0.8311688311688312,0.8301181964103314
65,66,1,33,10,25,9,43,34,0.7857142857142857,0.7674418604651163,0.7142857142857143,0.7352941176470589,0.7764705882352941,0.7246376811594202,0.7541743970315399,0.7532467532467533,0.7535833305654277
66,67,0,39,4,16,18,43,34,0.6842105263157895,0.9069767441860465,0.8,0.47058823529411764,0.78,0.5925925925925927,0.7353383458646616,0.7142857142857143,0.6972486772486773
67,68,1,24,19,23,11,43,34,0.6857142857142857,0.5581395348837209,0.5476190476190477,0.6764705882352942,0.6153846153846154,0.605263157894737,0.6247371675943105,0.6103896103896104,0.6109154003890847
68,69,1,39,4,22,12,43,34,0.7647058823529411,0.9069767441860465,0.8461538461538461,0.6470588235294118,0.8297872340425532,0.7333333333333334,0.8006699183169771,0.7922077922077922,0.7871971999631574
69,70,1,35,8,21,13,43,34,0.7291666666666666,0.813953488372093,0.7241379310344828,0.6176470588235294,0.7692307692307692,0.6666666666666667,0.72694618599791,0.7272727272727273,0.7239427239427239
70,71,1,31,12,25,9,43,34,0.775,0.7209302325581395,0.6756756756756757,0.7352941176470589,0.7469879518072289,0.7042253521126761,0.7311425061425061,0.7272727272727273,0.7281057649291147
71,72,0,33,10,23,11,43,34,0.75,0.7674418604651163,0.696969696969697,0.6764705882352942,0.7586206896551724,0.6865671641791046,0.7265840220385675,0.7272727272727273,0.7268048472371684
72,73,0,37,6,22,12,43,34,0.7551020408163265,0.8604651162790697,0.7857142857142857,0.6470588235294118,0.8043478260869564,0.7096774193548386,0.7686191359660748,0.7662337662337663,0.7625453088286187
73,74,1,39,4,21,13,43,34,0.75,0.9069767441860465,0.84,0.6176470588235294,0.8210526315789475,0.711864406779661,0.7897402597402597,0.7792207792207793,0.7728396492000418
74,75,0,41,2,15,19,43,34,0.6833333333333333,0.9534883720930233,0.8823529411764706,0.4411764705882353,0.7961165048543688,0.5882352941176471,0.7712121212121212,0.7272727272727273,0.70432480141218
75,76,0,43,0,0,34,43,34,0.5584415584415584,1.0,0.0,0.0,0.7166666666666666,0.0,0.31185697419463654,0.5584415584415584,0.4002164502164502
76,77,1,34,9,22,12,43,34,0.7391304347826086,0.7906976744186046,0.7096774193548387,0.6470588235294118,0.7640449438202247,0.6769230769230768,0.7261252071911257,0.7272727272727273,0.7255755480474582
77,78,0,30,13,23,11,43,34,0.7317073170731707,0.6976744186046512,0.6388888888888888,0.6764705882352942,0.7142857142857143,0.6571428571428571,0.6907225565762151,0.6883116883116883,0.6890538033395176
78,79,0,37,6,20,14,43,34,0.7254901960784313,0.8604651162790697,0.7692307692307693,0.5882352941176471,0.7872340425531916,0.6666666666666667,0.7448042153924507,0.7402597402597403,0.7339964999539469
79,80,1,38,5,22,12,43,34,0.76,0.8837209302325582,0.8148148148148148,0.6470588235294118,0.8172043010752689,0.7213114754098361,0.7842039442039442,0.7792207792207793,0.774862014417805
80,81,0,39,4,20,14,43,34,0.7358490566037735,0.9069767441860465,0.8333333333333334,0.5882352941176471,0.8124999999999999,0.6896551724137931,0.7788940619129299,0.7662337662337663,0.7582568293775189
81,82,1,38,5,17,17,43,34,0.6909090909090909,0.8837209302325582,0.7727272727272727,0.5,0.7755102040816326,0.6071428571428571,0.7270365997638725,0.7142857142857143,0.7011661807580175
82,83,1,39,4,16,18,43,34,0.6842105263157895,0.9069767441860465,0.8,0.47058823529411764,0.78,0.5925925925925927,0.7353383458646616,0.7142857142857143,0.6972486772486773
83,84,1,36,7,18,16,43,34,0.6923076923076923,0.8372093023255814,0.72,0.5294117647058824,0.7578947368421053,0.6101694915254237,0.7045354645354646,0.7012987012987013,0.6926654077412329
84,85,1,34,9,23,11,43,34,0.7555555555555555,0.7906976744186046,0.71875,0.6764705882352942,0.7727272727272727,0.696969696969697,0.7393037518037517,0.7402597402597403,0.739275875639512
85,86,0,37,6,20,14,43,34,0.7254901960784313,0.8604651162790697,0.7692307692307693,0.5882352941176471,0.7872340425531916,0.6666666666666667,0.7448042153924507,0.7402597402597403,0.7339964999539469
86,87,1,35,8,24,10,43,34,0.7777777777777778,0.813953488372093,0.75,0.7058823529411765,0.7954545454545455,0.7272727272727272,0.7655122655122655,0.7662337662337663,0.7653482880755609
87,88,0,40,3,22,12,43,34,0.7692307692307693,0.9302325581395349,0.88,0.6470588235294118,0.8421052631578948,0.7457627118644068,0.8181418581418582,0.8051948051948052,0.799564396352978
88,89,0,39,4,22,12,43,34,0.7647058823529411,0.9069767441860465,0.8461538461538461,0.6470588235294118,0.8297872340425532,0.7333333333333334,0.8006699183169771,0.7922077922077922,0.7871971999631574
89,90,1,35,8,20,14,43,34,0.7142857142857143,0.813953488372093,0.7142857142857143,0.5882352941176471,0.7608695652173914,0.6451612903225806,0.7142857142857143,0.7142857142857143,0.709777599679423
90,91,1,35,8,23,11,43,34,0.7608695652173914,0.813953488372093,0.7419354838709677,0.6764705882352942,0.7865168539325844,0.7076923076923077,0.7525090617657237,0.7532467532467533,0.7517112101381764
91,92,1,35,8,20,14,43,34,0.7142857142857143,0.813953488372093,0.7142857142857143,0.5882352941176471,0.7608695652173914,0.6451612903225806,0.7142857142857143,0.7142857142857143,0.709777599679423
92,93,1,24,19,30,4,43,34,0.8571428571428571,0.5581395348837209,0.6122448979591837,0.8823529411764706,0.676056338028169,0.7228915662650602,0.7490060959448714,0.7012987012987013,0.6967368284184847
93,94,0,40,3,21,13,43,34,0.7547169811320755,0.9302325581395349,0.875,0.6176470588235294,0.8333333333333334,0.7241379310344829,0.807828963489341,0.7922077922077922,0.7851171816689059
94,95,1,40,3,23,11,43,34,0.7843137254901961,0.9302325581395349,0.8846153846153846,0.6764705882352942,0.851063829787234,0.7666666666666666,0.8286027697792403,0.8181818181818182,0.8137975499677627
95,96,0,35,8,26,8,43,34,0.813953488372093,0.813953488372093,0.7647058823529411,0.7647058823529411,0.8139534883720931,0.7647058823529412,0.7922077922077922,0.7922077922077922,0.7922077922077924
96,97,1,38,5,24,10,43,34,0.7916666666666666,0.8837209302325582,0.8275862068965517,0.7058823529411765,0.8351648351648352,0.7619047619047619,0.8075272428720703,0.8051948051948052,0.80281623138766
97,98,1,36,7,18,16,43,34,0.6923076923076923,0.8372093023255814,0.72,0.5294117647058824,0.7578947368421053,0.6101694915254237,0.7045354645354646,0.7012987012987013,0.6926654077412329
98,99,1,33,10,24,10,43,34,0.7674418604651163,0.7674418604651163,0.7058823529411765,0.7058823529411765,0.7674418604651162,0.7058823529411765,0.7402597402597403,0.7402597402597403,0.7402597402597403
99,100,0,41,2,20,14,43,34,0.7454545454545455,0.9534883720930233,0.9090909090909091,0.5882352941176471,0.8367346938775511,0.7142857142857143,0.8177095631641086,0.7922077922077922,0.7826663132785582
100,101,0,38,5,22,12,43,34,0.76,0.8837209302325582,0.8148148148148148,0.6470588235294118,0.8172043010752689,0.7213114754098361,0.7842039442039442,0.7792207792207793,0.774862014417805
101,102,1,35,8,26,8,43,34,0.813953488372093,0.813953488372093,0.7647058823529411,0.7647058823529411,0.8139534883720931,0.7647058823529412,0.7922077922077922,0.7922077922077922,0.7922077922077924
102,103,1,40,3,20,14,43,34,0.7407407407407407,0.9302325581395349,0.8695652173913043,0.5882352941176471,0.8247422680412371,0.7017543859649124,0.7976242758851454,0.7792207792207793,0.7704359305010418
103,104,1,33,10,30,4,43,34,0.8918918918918919,0.7674418604651163,0.75,0.8823529411764706,0.825,0.8108108108108107,0.8292383292383293,0.8181818181818182,0.8187346437346437
104,105,1,38,5,32,2,43,34,0.95,0.8837209302325582,0.8648648648648649,0.9411764705882353,0.9156626506024096,0.9014084507042254,0.9124078624078625,0.9090909090909091,0.9093685883097049
105,106,1,35,8,27,7,43,34,0.8333333333333334,0.813953488372093,0.7714285714285715,0.7941176470588235,0.8235294117647058,0.782608695652174,0.8059987631416204,0.8051948051948052,0.8054605241306008
106,107,1,35,8,21,13,43,34,0.7291666666666666,0.813953488372093,0.7241379310344828,0.6176470588235294,0.7692307692307692,0.6666666666666667,0.72694618599791,0.7272727272727273,0.7239427239427239
107,108,0,41,2,17,17,43,34,0.7068965517241379,0.9534883720930233,0.8947368421052632,0.5,0.8118811881188119,0.6415094339622641,0.7898390176067127,0.7532467532467533,0.7366521018678688
108,109,1,36,7,26,8,43,34,0.8181818181818182,0.8372093023255814,0.7878787878787878,0.7647058823529411,0.8275862068965518,0.7761194029850745,0.8048012593467139,0.8051948051948052,0.804860605169406
109,110,1,30,13,26,8,43,34,0.7894736842105263,0.6976744186046512,0.6666666666666666,0.7647058823529411,0.7407407407407408,0.7123287671232877,0.7352472089314194,0.7272727272727273,0.7281951939486186
110,111,0,39,4,24,10,43,34,0.7959183673469388,0.9069767441860465,0.8571428571428571,0.7058823529411765,0.8478260869565216,0.7741935483870968,0.8229525576464353,0.8181818181818182,0.8153130179778145
111,112,0,38,5,28,6,43,34,0.8636363636363636,0.8837209302325582,0.8484848484848485,0.8235294117647058,0.8735632183908046,0.8358208955223881,0.8569460842188115,0.8571428571428571,0.8568977771242311
112,113,1,37,6,30,4,43,34,0.9024390243902439,0.8604651162790697,0.8333333333333334,0.8823529411764706,0.8809523809523809,0.8571428571428571,0.8719248231443354,0.8701298701298701,0.8704390847247989
113,114,1,34,9,32,2,43,34,0.9444444444444444,0.7906976744186046,0.7804878048780488,0.9411764705882353,0.8607594936708861,0.8533333333333334,0.8720480061943476,0.8571428571428571,0.8574804098854731
114,115,1,41,2,25,9,43,34,0.82,0.9534883720930233,0.9259259259259259,0.7352941176470589,0.8817204301075269,0.819672131147541,0.8667724867724869,0.8571428571428571,0.8543224799174034
115,116,1,40,3,26,8,43,34,0.8333333333333334,0.9302325581395349,0.896551724137931,0.7647058823529411,0.8791208791208791,0.8253968253968255,0.8612479474548441,0.8571428571428571,0.8553985696842841
116,117,1,41,2,23,11,43,34,0.7884615384615384,0.9534883720930233,0.92,0.6764705882352942,0.8631578947368421,0.7796610169491526,0.8465434565434566,0.8311688311688312,0.8262891435059143
117,118,0,39,4,22,12,43,34,0.7647058823529411,0.9069767441860465,0.8461538461538461,0.6470588235294118,0.8297872340425532,0.7333333333333334,0.8006699183169771,0.7922077922077922,0.7871971999631574
118,119,0,31,12,26,8,43,34,0.7948717948717948,0.7209302325581395,0.6842105263157895,0.7647058823529411,0.7560975609756098,0.7222222222222222,0.7460083775873249,0.7402597402597403,0.7411396191883998
119,120,1,35,8,27,7,43,34,0.8333333333333334,0.813953488372093,0.7714285714285715,0.7941176470588235,0.8235294117647058,0.782608695652174,0.8059987631416204,0.8051948051948052,0.8054605241306008
120,121,1,37,6,31,3,43,34,0.925,0.8604651162790697,0.8378378378378378,0.9117647058823529,0.891566265060241,0.8732394366197184,0.8865128115128116,0.8831168831168831,0.8834738992553347
121,122,1,38,5,31,3,43,34,0.926829268292683,0.8837209302325582,0.8611111111111112,0.9117647058823529,0.9047619047619047,0.8857142857142858,0.8978108612254956,0.8961038961038961,0.8963512677798391
122,123,1,37,6,29,5,43,34,0.8809523809523809,0.8604651162790697,0.8285714285714286,0.8529411764705882,0.8705882352941177,0.8405797101449276,0.8578231292517008,0.8571428571428571,0.8573377176957739
123,124,1,38,5,28,6,43,34,0.8636363636363636,0.8837209302325582,0.8484848484848485,0.8235294117647058,0.8735632183908046,0.8358208955223881,0.8569460842188115,0.8571428571428571,0.8568977771242311
124,125,1,35,8,27,7,43,34,0.8333333333333334,0.813953488372093,0.7714285714285715,0.7941176470588235,0.8235294117647058,0.782608695652174,0.8059987631416204,0.8051948051948052,0.8054605241306008
125,126,0,37,6,24,10,43,34,0.7872340425531915,0.8604651162790697,0.8,0.7058823529411765,0.8222222222222222,0.7500000000000001,0.7928709588284057,0.7922077922077922,0.7903318903318903
126,127,1,29,14,28,6,43,34,0.8285714285714286,0.6744186046511628,0.6666666666666666,0.8235294117647058,0.7435897435897435,0.7368421052631577,0.7570810142238714,0.7402597402597403,0.7406102669260562
127,128,1,24,19,31,3,43,34,0.8888888888888888,0.5581395348837209,0.62,0.9117647058823529,0.6857142857142857,0.7380952380952381,0.7701587301587302,0.7142857142857143,0.708843537414966
128,129,1,42,1,33,1,43,34,0.9767441860465116,0.9767441860465116,0.9705882352941176,0.9705882352941176,0.9767441860465116,0.9705882352941176,0.974025974025974,0.974025974025974,0.974025974025974
129,130,1,41,2,34,0,43,34,1.0,0.9534883720930233,0.9444444444444444,1.0,0.9761904761904763,0.9714285714285714,0.9754689754689755,0.974025974025974,0.9740878169449598
130,131,1,23,20,32,2,43,34,0.92,0.5348837209302325,0.6153846153846154,0.9411764705882353,0.6764705882352942,0.744186046511628,0.7854945054945055,0.7142857142857143,0.7063709204612079
131,132,1,35,8,33,1,43,34,0.9722222222222222,0.813953488372093,0.8048780487804879,0.9705882352941176,0.8860759493670887,0.8800000000000001,0.8983299897934044,0.8831168831168831,0.883393062633569
132,133,1,22,21,32,2,43,34,0.9166666666666666,0.5116279069767442,0.6037735849056604,0.9411764705882353,0.6567164179104478,0.735632183908046,0.7785060851098587,0.7012987012987013,0.6915623405587379
133,134,1,23,20,32,2,43,34,0.92,0.5348837209302325,0.6153846153846154,0.9411764705882353,0.6764705882352942,0.744186046511628,0.7854945054945055,0.7142857142857143,0.7063709204612079
134,135,1,38,5,34,0,43,34,1.0,0.8837209302325582,0.8717948717948718,1.0,0.9382716049382717,0.9315068493150686,0.9433899433899433,0.935064935064935,0.9352845699877663
135,136,1,43,0,33,1,43,34,0.9772727272727273,1.0,1.0,0.9705882352941176,0.9885057471264368,0.9850746268656716,0.9873081463990556,0.987012987012987,0.9869907070112938
136,137,1,43,0,34,0,43,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137,138,1,43,0,34,0,43,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,139,1,43,0,34,0,43,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139,140,1,43,0,34,0,43,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
140,141,1,43,0,34,0,43,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
141,142,1,43,0,34,0,43,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,143,1,43,0,34,0,43,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143,144,1,42,1,34,0,43,34,1.0,0.9767441860465116,0.9714285714285714,1.0,0.988235294117647,0.9855072463768115,0.9873840445269016,0.987012987012987,0.9870307016087068
144,145,0,43,0,0,34,43,34,0.5584415584415584,1.0,0.0,0.0,0.7166666666666666,0.0,0.31185697419463654,0.5584415584415584,0.4002164502164502
145,146,0,43,0,0,34,43,34,0.5584415584415584,1.0,0.0,0.0,0.7166666666666666,0.0,0.31185697419463654,0.5584415584415584,0.4002164502164502
146,147,1,43,0,34,0,43,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
147,148,1,43,0,34,0,43,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148,149,1,43,0,34,0,43,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
149,150,1,43,0,34,0,43,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150,151,1,43,0,34,0,43,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151,152,1,43,0,34,0,43,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
