sample_index, landmark_index, pred, ww, wm, mm, mw
172, 1, 1, 0, 35, 43, 0
172, 2, 1, 0, 35, 43, 0
172, 3, 1, 0, 35, 43, 0
172, 4, 0, 35, 0, 43, 0
172, 5, 0, 35, 0, 43, 0
172, 6, 0, 35, 0, 43, 0
172, 7, 1, 0, 35, 43, 0
172, 8, 1, 0, 35, 43, 0
172, 9, 0, 35, 0, 43, 0
172, 10, 0, 35, 0, 43, 0
172, 11, 0, 34, 1, 41, 2
172, 12, 0, 35, 0, 43, 0
172, 13, 0, 34, 1, 43, 0
172, 14, 0, 34, 1, 38, 5
172, 15, 0, 34, 1, 43, 0
172, 16, 1, 0, 35, 43, 0
172, 17, 0, 34, 1, 38, 5
172, 18, 0, 34, 1, 40, 3
172, 19, 0, 31, 4, 28, 15
172, 20, 0, 32, 3, 25, 18
172, 21, 0, 32, 3, 39, 4
172, 22, 0, 31, 4, 43, 0
172, 23, 0, 33, 2, 43, 0
172, 24, 0, 34, 1, 42, 1
172, 25, 0, 29, 6, 32, 11
172, 26, 0, 29, 6, 35, 8
172, 27, 1, 26, 9, 38, 5
172, 28, 0, 26, 9, 38, 5
172, 29, 0, 26, 9, 37, 6
172, 30, 0, 24, 11, 35, 8
172, 31, 0, 26, 9, 42, 1
172, 32, 0, 31, 4, 30, 13
172, 33, 0, 26, 9, 36, 7
172, 34, 1, 26, 9, 39, 4
172, 35, 0, 26, 9, 40, 3
172, 36, 1, 20, 15, 38, 5
172, 37, 0, 27, 8, 36, 7
172, 38, 0, 19, 16, 42, 1
172, 39, 1, 20, 15, 38, 5
172, 40, 0, 24, 11, 40, 3
172, 41, 0, 28, 7, 35, 8
172, 42, 0, 24, 11, 39, 4
172, 43, 0, 29, 6, 23, 20
172, 44, 0, 10, 25, 40, 3
172, 45, 0, 21, 14, 35, 8
172, 46, 0, 26, 9, 33, 10
172, 47, 0, 24, 11, 36, 7
172, 48, 0, 28, 7, 35, 8
172, 49, 0, 23, 12, 38, 5
172, 50, 0, 24, 11, 36, 7
172, 51, 1, 25, 10, 35, 8
172, 52, 0, 20, 15, 36, 7
172, 53, 0, 26, 9, 39, 4
172, 54, 0, 27, 8, 26, 17
172, 55, 0, 17, 18, 39, 4
172, 56, 0, 28, 7, 36, 7
172, 57, 0, 21, 14, 38, 5
172, 58, 0, 28, 7, 34, 9
172, 59, 0, 20, 15, 37, 6
172, 60, 0, 20, 15, 40, 3
172, 61, 0, 24, 11, 35, 8
172, 62, 0, 26, 9, 36, 7
172, 63, 0, 22, 13, 32, 11
172, 64, 0, 25, 10, 32, 11
172, 65, 0, 26, 9, 40, 3
172, 66, 0, 26, 9, 33, 10
172, 67, 0, 17, 18, 36, 7
172, 68, 0, 14, 21, 36, 7
172, 69, 0, 23, 12, 39, 4
172, 70, 0, 20, 15, 37, 6
172, 71, 0, 25, 10, 33, 10
172, 72, 0, 19, 16, 36, 7
172, 73, 0, 22, 13, 37, 6
172, 74, 0, 15, 20, 42, 1
172, 75, 0, 14, 21, 42, 1
172, 76, 0, 14, 21, 34, 9
172, 77, 0, 26, 9, 33, 10
172, 78, 0, 23, 12, 35, 8
172, 79, 0, 20, 15, 37, 6
172, 80, 0, 23, 12, 38, 5
172, 81, 0, 20, 15, 39, 4
172, 82, 0, 18, 17, 38, 5
172, 83, 0, 16, 19, 39, 4
172, 84, 0, 21, 14, 35, 8
172, 85, 0, 29, 6, 26, 17
172, 86, 0, 20, 15, 36, 7
172, 87, 0, 25, 10, 35, 8
172, 88, 0, 28, 7, 34, 9
172, 89, 0, 20, 15, 40, 3
172, 90, 0, 22, 13, 35, 8
172, 91, 0, 24, 11, 34, 9
172, 92, 0, 21, 14, 35, 8
172, 93, 0, 21, 14, 36, 7
172, 94, 0, 26, 9, 35, 8
172, 95, 0, 25, 10, 36, 7
172, 96, 0, 22, 13, 39, 4
172, 97, 0, 25, 10, 37, 6
172, 98, 0, 17, 18, 42, 1
172, 99, 0, 23, 12, 36, 7
172, 100, 0, 21, 14, 40, 3
172, 101, 0, 22, 13, 38, 5
172, 102, 0, 27, 8, 35, 8
172, 103, 0, 21, 14, 36, 7
172, 104, 0, 31, 4, 34, 9
172, 105, 0, 32, 3, 38, 5
172, 106, 0, 26, 9, 36, 7
172, 107, 0, 18, 17, 39, 4
172, 108, 0, 17, 18, 41, 2
172, 109, 0, 27, 8, 36, 7
172, 110, 0, 17, 18, 42, 1
172, 111, 0, 25, 10, 37, 6
172, 112, 0, 28, 7, 38, 5
172, 113, 0, 31, 4, 34, 9
172, 114, 0, 29, 6, 36, 7
172, 115, 0, 29, 6, 39, 4
172, 116, 0, 28, 7, 37, 6
172, 117, 0, 25, 10, 39, 4
172, 118, 0, 21, 14, 39, 4
172, 119, 0, 28, 7, 27, 16
172, 120, 0, 32, 3, 30, 13
172, 121, 0, 32, 3, 37, 6
172, 122, 0, 33, 2, 33, 10
172, 123, 0, 30, 5, 36, 7
172, 124, 0, 30, 5, 39, 4
172, 125, 0, 28, 7, 35, 8
172, 126, 0, 27, 8, 34, 9
172, 127, 0, 25, 10, 40, 3
172, 128, 0, 34, 1, 23, 20
172, 129, 0, 34, 1, 43, 0
172, 130, 0, 34, 1, 40, 3
172, 131, 0, 33, 2, 27, 16
172, 132, 0, 33, 2, 33, 10
172, 133, 0, 32, 3, 41, 2
172, 134, 0, 33, 2, 22, 21
172, 135, 0, 34, 1, 37, 6
172, 136, 0, 34, 1, 43, 0
172, 137, 0, 35, 0, 42, 1
172, 138, 0, 35, 0, 43, 0
172, 139, 0, 35, 0, 43, 0
172, 140, 0, 35, 0, 42, 1
172, 141, 0, 35, 0, 43, 0
172, 142, 0, 35, 0, 43, 0
