sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype,unique_key,landmark_index,median,median_2,r_new,r2_new
321,-61.93,-52.4,0.79,1.57,50,0,,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,4.7240786625,9.448157325
323,-61.93,-52.4,0.79,1.57,50,0,,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,4.7240786625,9.448157325
324,-61.93,-52.4,0.79,1.57,50,0,,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,4.7240786625,9.448157325
325,-61.93,-52.4,0.79,1.57,50,0,,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,4.7240786625,9.448157325
326,-61.93,-52.4,0.79,1.57,50,0,,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,4.7240786625,9.448157325
327,-61.93,-52.4,0.79,1.57,50,189,2.732591458,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,2.732591458,2.732591458
328,-61.93,-52.4,0.79,1.57,50,0,,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,4.7240786625,9.448157325
329,-61.93,-52.4,0.79,1.57,50,1660,3.626734956,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,3.626734956,3.626734956
330,-61.93,-52.4,0.79,1.57,50,19,5.821422369,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,5.821422369,5.821422369
331,-61.93,-52.4,0.79,1.57,50,369,2.248736881,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,2.248736881,2.248736881
332,-61.93,-52.4,0.79,1.57,50,0,,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,4.7240786625,9.448157325
333,-61.93,-52.4,0.79,1.57,50,1524,1.669092342,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,1.669092342,1.669092342
334,-61.93,-52.4,0.79,1.57,50,0,,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,4.7240786625,9.448157325
335,-61.93,-52.4,0.79,1.57,50,549,12.30545922,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,12.30545922,12.30545922
336,-61.93,-52.4,0.79,1.57,50,2886,2.488371187,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,2.488371187,2.488371187
337,-61.93,-52.4,0.79,1.57,50,2647,8.757068689,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,8.757068689,8.757068689
338,-61.93,-52.4,0.79,1.57,50,0,,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,4.7240786625,9.448157325
339,-61.93,-52.4,0.79,1.57,50,2337,6.259271475,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,6.259271475,6.259271475
340,-61.93,-52.4,0.79,1.57,50,10711,9.279266576,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,9.279266576,9.279266576
4,-61.93,-52.4,0.79,1.57,50,0,,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,4.7240786625,9.448157325
5,-61.93,-52.4,0.79,1.57,50,0,,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,4.7240786625,9.448157325
6,-61.93,-52.4,0.79,1.57,50,214,1.288586975,mt-at,-61.93/0.79,30,4.7240786625,9.448157325,1.288586975,1.288586975
1,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
101,-61.93,-52.4,1.57,2.36,50,1879,2.041538741,wt-at,-61.93/1.57,31,3.455923625,6.91184725,2.041538741,2.041538741
102,-61.93,-52.4,1.57,2.36,50,3324,2.916078238,wt-at,-61.93/1.57,31,3.455923625,6.91184725,2.916078238,2.916078238
103,-61.93,-52.4,1.57,2.36,50,3589,4.289510063,wt-at,-61.93/1.57,31,3.455923625,6.91184725,4.289510063,4.289510063
104,-61.93,-52.4,1.57,2.36,50,381,3.099068837,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.099068837,3.099068837
105,-61.93,-52.4,1.57,2.36,50,4760,3.180303009,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.180303009,3.180303009
106,-61.93,-52.4,1.57,2.36,50,211,1.063100897,wt-at,-61.93/1.57,31,3.455923625,6.91184725,1.063100897,1.063100897
107,-61.93,-52.4,1.57,2.36,50,1177,4.348667541,wt-at,-61.93/1.57,31,3.455923625,6.91184725,4.348667541,4.348667541
108,-61.93,-52.4,1.57,2.36,50,3425,9.56641478,wt-at,-61.93/1.57,31,3.455923625,6.91184725,9.56641478,9.56641478
109,-61.93,-52.4,1.57,2.36,50,4564,4.15790054,wt-at,-61.93/1.57,31,3.455923625,6.91184725,4.15790054,4.15790054
110,-61.93,-52.4,1.57,2.36,50,1344,2.12991617,wt-at,-61.93/1.57,31,3.455923625,6.91184725,2.12991617,2.12991617
111,-61.93,-52.4,1.57,2.36,50,39,0.67050441,wt-at,-61.93/1.57,31,3.455923625,6.91184725,0.67050441,0.67050441
112_1,-61.93,-52.4,1.57,2.36,50,5553,4.541336566,wt-at,-61.93/1.57,31,3.455923625,6.91184725,4.541336566,4.541336566
112_2,-61.93,-52.4,1.57,2.36,50,2,0.585598314,mt-at,-61.93/1.57,31,6.07011238,12.14022476,0.585598314,0.585598314
113,-61.93,-52.4,1.57,2.36,50,658,1.435869969,wt-at,-61.93/1.57,31,3.455923625,6.91184725,1.435869969,1.435869969
114,-61.93,-52.4,1.57,2.36,50,1911,3.970748068,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.970748068,3.970748068
115,-61.93,-52.4,1.57,2.36,50,6539,4.284677214,wt-at,-61.93/1.57,31,3.455923625,6.91184725,4.284677214,4.284677214
116,-61.93,-52.4,1.57,2.36,50,3316,5.677689493,wt-at,-61.93/1.57,31,3.455923625,6.91184725,5.677689493,5.677689493
117,-61.93,-52.4,1.57,2.36,50,9582,4.800392742,wt-at,-61.93/1.57,31,3.455923625,6.91184725,4.800392742,4.800392742
118,-61.93,-52.4,1.57,2.36,50,0,,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.455923625,6.91184725
119,-61.93,-52.4,1.57,2.36,50,310,3.547438286,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.547438286,3.547438286
120,-61.93,-52.4,1.57,2.36,50,0,,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.455923625,6.91184725
121,-61.93,-52.4,1.57,2.36,50,144,2.762879191,wt-at,-61.93/1.57,31,3.455923625,6.91184725,2.762879191,2.762879191
122,-61.93,-52.4,1.57,2.36,50,0,,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.455923625,6.91184725
123,-61.93,-52.4,1.57,2.36,50,0,,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.455923625,6.91184725
124,-61.93,-52.4,1.57,2.36,50,150,1.022257825,wt-at,-61.93/1.57,31,3.455923625,6.91184725,1.022257825,1.022257825
125,-61.93,-52.4,1.57,2.36,50,0,,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.455923625,6.91184725
126,-61.93,-52.4,1.57,2.36,50,15052,7.351764593,wt-at,-61.93/1.57,31,3.455923625,6.91184725,7.351764593,7.351764593
127,-61.93,-52.4,1.57,2.36,50,1,3.068100703,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.068100703,3.068100703
128,-61.93,-52.4,1.57,2.36,50,3257,3.162478763,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.162478763,3.162478763
129,-61.93,-52.4,1.57,2.36,50,57,0.72406332,wt-at,-61.93/1.57,31,3.455923625,6.91184725,0.72406332,0.72406332
130,-61.93,-52.4,1.57,2.36,50,13940,6.225307216,wt-at,-61.93/1.57,31,3.455923625,6.91184725,6.225307216,6.225307216
131,-61.93,-52.4,1.57,2.36,50,316,24.2113818,wt-at,-61.93/1.57,31,3.455923625,6.91184725,24.2113818,24.2113818
132,-61.93,-52.4,1.57,2.36,50,4198,3.673638793,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.673638793,3.673638793
133,-61.93,-52.4,1.57,2.36,50,0,,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.455923625,6.91184725
134,-61.93,-52.4,1.57,2.36,50,81,5.043618909,wt-at,-61.93/1.57,31,3.455923625,6.91184725,5.043618909,5.043618909
135,-61.93,-52.4,1.57,2.36,50,41,0.843608883,wt-at,-61.93/1.57,31,3.455923625,6.91184725,0.843608883,0.843608883
136,-61.93,-52.4,1.57,2.36,50,5629,6.396909021,wt-at,-61.93/1.57,31,3.455923625,6.91184725,6.396909021,6.396909021
137,-61.93,-52.4,1.57,2.36,50,158,3.364408964,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.364408964,3.364408964
138,-61.93,-52.4,1.57,2.36,50,0,,wt-at,-61.93/1.57,31,3.455923625,6.91184725,3.455923625,6.91184725
139,-61.93,-52.4,1.57,2.36,50,11541,10.72736396,wt-at,-61.93/1.57,31,3.455923625,6.91184725,10.72736396,10.72736396
140,-61.93,-52.4,1.57,2.36,50,251,2.739474842,wt-at,-61.93/1.57,31,3.455923625,6.91184725,2.739474842,2.739474842
141,-61.93,-52.4,1.57,2.36,50,1192,2.190442816,wt-at,-61.93/1.57,31,3.455923625,6.91184725,2.190442816,2.190442816
142,-61.93,-52.4,1.57,2.36,50,5302,4.599651797,wt-at,-61.93/1.57,31,3.455923625,6.91184725,4.599651797,4.599651797
143,-61.93,-52.4,1.57,2.36,50,12,2.264905696,wt-at,-61.93/1.57,31,3.455923625,6.91184725,2.264905696,2.264905696
152,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
172,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
19,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
2,-61.93,-52.4,1.57,2.36,50,789,2.651095489,mt-at,-61.93/1.57,31,6.07011238,12.14022476,2.651095489,2.651095489
21,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
24,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
3,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
317,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
318,-61.93,-52.4,1.57,2.36,50,152,11.11214312,mt-at,-61.93/1.57,31,6.07011238,12.14022476,11.11214312,11.11214312
319,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
320,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
321,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
323,-61.93,-52.4,1.57,2.36,50,5,6.07011238,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,6.07011238
324,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
325,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
326,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
327,-61.93,-52.4,1.57,2.36,50,426,2.876147529,mt-at,-61.93/1.57,31,6.07011238,12.14022476,2.876147529,2.876147529
328,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
329,-61.93,-52.4,1.57,2.36,50,1301,9.976985314,mt-at,-61.93/1.57,31,6.07011238,12.14022476,9.976985314,9.976985314
330,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
331,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
332,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
333,-61.93,-52.4,1.57,2.36,50,2390,1.756414416,mt-at,-61.93/1.57,31,6.07011238,12.14022476,1.756414416,1.756414416
334,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
335,-61.93,-52.4,1.57,2.36,50,66,15.61188049,mt-at,-61.93/1.57,31,6.07011238,12.14022476,15.61188049,15.61188049
336,-61.93,-52.4,1.57,2.36,50,19326,9.360756359,mt-at,-61.93/1.57,31,6.07011238,12.14022476,9.360756359,9.360756359
337,-61.93,-52.4,1.57,2.36,50,139,12.38467663,mt-at,-61.93/1.57,31,6.07011238,12.14022476,12.38467663,12.38467663
338,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
339,-61.93,-52.4,1.57,2.36,50,1529,5.089122135,mt-at,-61.93/1.57,31,6.07011238,12.14022476,5.089122135,5.089122135
340,-61.93,-52.4,1.57,2.36,50,17214,11.19475965,mt-at,-61.93/1.57,31,6.07011238,12.14022476,11.19475965,11.19475965
4,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
5,-61.93,-52.4,1.57,2.36,50,0,,mt-at,-61.93/1.57,31,6.07011238,12.14022476,6.07011238,12.14022476
6,-61.93,-52.4,1.57,2.36,50,196,2.360163311,mt-at,-61.93/1.57,31,6.07011238,12.14022476,2.360163311,2.360163311
1,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
101,-61.93,-52.4,2.36,3.14,50,493,1.676896634,wt-at,-61.93/2.36,32,2.376087528,4.752175056,1.676896634,1.676896634
102,-61.93,-52.4,2.36,3.14,50,1853,2.686056486,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.686056486,2.686056486
103,-61.93,-52.4,2.36,3.14,50,6944,4.027578332,wt-at,-61.93/2.36,32,2.376087528,4.752175056,4.027578332,4.027578332
104,-61.93,-52.4,2.36,3.14,50,56,1.665400221,wt-at,-61.93/2.36,32,2.376087528,4.752175056,1.665400221,1.665400221
105,-61.93,-52.4,2.36,3.14,50,1593,3.594501625,wt-at,-61.93/2.36,32,2.376087528,4.752175056,3.594501625,3.594501625
106,-61.93,-52.4,2.36,3.14,50,148,0.94864075,wt-at,-61.93/2.36,32,2.376087528,4.752175056,0.94864075,0.94864075
107,-61.93,-52.4,2.36,3.14,50,627,2.0117247,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.0117247,2.0117247
108,-61.93,-52.4,2.36,3.14,50,0,,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.376087528,4.752175056
109,-61.93,-52.4,2.36,3.14,50,3529,3.509178281,wt-at,-61.93/2.36,32,2.376087528,4.752175056,3.509178281,3.509178281
110,-61.93,-52.4,2.36,3.14,50,1531,1.728481601,wt-at,-61.93/2.36,32,2.376087528,4.752175056,1.728481601,1.728481601
111,-61.93,-52.4,2.36,3.14,50,11,0.371902158,wt-at,-61.93/2.36,32,2.376087528,4.752175056,0.371902158,0.371902158
112_1,-61.93,-52.4,2.36,3.14,50,1229,2.609049045,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.609049045,2.609049045
112_2,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
113,-61.93,-52.4,2.36,3.14,50,226,1.34695412,wt-at,-61.93/2.36,32,2.376087528,4.752175056,1.34695412,1.34695412
114,-61.93,-52.4,2.36,3.14,50,204,0.998237961,wt-at,-61.93/2.36,32,2.376087528,4.752175056,0.998237961,0.998237961
115,-61.93,-52.4,2.36,3.14,50,2116,3.94464148,wt-at,-61.93/2.36,32,2.376087528,4.752175056,3.94464148,3.94464148
116,-61.93,-52.4,2.36,3.14,50,1154,2.484559726,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.484559726,2.484559726
117,-61.93,-52.4,2.36,3.14,50,9780,4.965568299,wt-at,-61.93/2.36,32,2.376087528,4.752175056,4.965568299,4.965568299
118,-61.93,-52.4,2.36,3.14,50,0,,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.376087528,4.752175056
119,-61.93,-52.4,2.36,3.14,50,137,0.533677964,wt-at,-61.93/2.36,32,2.376087528,4.752175056,0.533677964,0.533677964
120,-61.93,-52.4,2.36,3.14,50,0,,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.376087528,4.752175056
121,-61.93,-52.4,2.36,3.14,50,88,0.645964698,wt-at,-61.93/2.36,32,2.376087528,4.752175056,0.645964698,0.645964698
122,-61.93,-52.4,2.36,3.14,50,0,,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.376087528,4.752175056
123,-61.93,-52.4,2.36,3.14,50,0,,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.376087528,4.752175056
124,-61.93,-52.4,2.36,3.14,50,111,0.826973666,wt-at,-61.93/2.36,32,2.376087528,4.752175056,0.826973666,0.826973666
125,-61.93,-52.4,2.36,3.14,50,0,,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.376087528,4.752175056
126,-61.93,-52.4,2.36,3.14,50,8813,9.825087859,wt-at,-61.93/2.36,32,2.376087528,4.752175056,9.825087859,9.825087859
127,-61.93,-52.4,2.36,3.14,50,0,,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.376087528,4.752175056
128,-61.93,-52.4,2.36,3.14,50,1604,2.366751559,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.366751559,2.366751559
129,-61.93,-52.4,2.36,3.14,50,146,0.988487712,wt-at,-61.93/2.36,32,2.376087528,4.752175056,0.988487712,0.988487712
130,-61.93,-52.4,2.36,3.14,50,2147,5.098257842,wt-at,-61.93/2.36,32,2.376087528,4.752175056,5.098257842,5.098257842
131,-61.93,-52.4,2.36,3.14,50,52,0.985850025,wt-at,-61.93/2.36,32,2.376087528,4.752175056,0.985850025,0.985850025
132,-61.93,-52.4,2.36,3.14,50,5047,3.235398234,wt-at,-61.93/2.36,32,2.376087528,4.752175056,3.235398234,3.235398234
133,-61.93,-52.4,2.36,3.14,50,0,,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.376087528,4.752175056
134,-61.93,-52.4,2.36,3.14,50,0,,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.376087528,4.752175056
135,-61.93,-52.4,2.36,3.14,50,19,0.348006636,wt-at,-61.93/2.36,32,2.376087528,4.752175056,0.348006636,0.348006636
136,-61.93,-52.4,2.36,3.14,50,97,2.656577001,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.656577001,2.656577001
137,-61.93,-52.4,2.36,3.14,50,0,,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.376087528,4.752175056
138,-61.93,-52.4,2.36,3.14,50,0,,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.376087528,4.752175056
139,-61.93,-52.4,2.36,3.14,50,42,8.037107906,wt-at,-61.93/2.36,32,2.376087528,4.752175056,8.037107906,8.037107906
140,-61.93,-52.4,2.36,3.14,50,280,2.900811346,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.900811346,2.900811346
141,-61.93,-52.4,2.36,3.14,50,990,2.594145022,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.594145022,2.594145022
142,-61.93,-52.4,2.36,3.14,50,1448,2.376087528,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.376087528,2.376087528
143,-61.93,-52.4,2.36,3.14,50,0,,wt-at,-61.93/2.36,32,2.376087528,4.752175056,2.376087528,4.752175056
152,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
172,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
19,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
2,-61.93,-52.4,2.36,3.14,50,359,2.219377835,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,2.219377835
21,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
24,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
3,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
317,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
318,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
319,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
320,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
321,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
323,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
324,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
325,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
326,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
327,-61.93,-52.4,2.36,3.14,50,10,0.937498691,mt-at,-61.93/2.36,32,2.219377835,4.43875567,0.937498691,0.937498691
328,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
329,-61.93,-52.4,2.36,3.14,50,15,4.390550733,mt-at,-61.93/2.36,32,2.219377835,4.43875567,4.390550733,4.390550733
330,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
331,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
332,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
333,-61.93,-52.4,2.36,3.14,50,2346,1.724508218,mt-at,-61.93/2.36,32,2.219377835,4.43875567,1.724508218,1.724508218
334,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
335,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
336,-61.93,-52.4,2.36,3.14,50,90,0.598511385,mt-at,-61.93/2.36,32,2.219377835,4.43875567,0.598511385,0.598511385
337,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
338,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
339,-61.93,-52.4,2.36,3.14,50,1458,5.977419189,mt-at,-61.93/2.36,32,2.219377835,4.43875567,5.977419189,5.977419189
340,-61.93,-52.4,2.36,3.14,50,727,8.907117376,mt-at,-61.93/2.36,32,2.219377835,4.43875567,8.907117376,8.907117376
4,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
5,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
6,-61.93,-52.4,2.36,3.14,50,0,,mt-at,-61.93/2.36,32,2.219377835,4.43875567,2.219377835,4.43875567
1,-52.4,-42.88,-3.14,-2.36,50,311,1.99797819,mt-at,-52.4/-3.14,33,1.9793982505,3.958796501,1.99797819,1.99797819
101,-52.4,-42.88,-3.14,-2.36,50,3103,3.231269019,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,3.231269019,3.231269019
102,-52.4,-42.88,-3.14,-2.36,50,1002,2.444458313,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,2.444458313,2.444458313
103,-52.4,-42.88,-3.14,-2.36,50,5114,3.33392279,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,3.33392279,3.33392279
104,-52.4,-42.88,-3.14,-2.36,50,1081,1.648657416,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,1.648657416,1.648657416
105,-52.4,-42.88,-3.14,-2.36,50,888,2.729763836,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,2.729763836,2.729763836
106,-52.4,-42.88,-3.14,-2.36,50,2976,3.132192608,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,3.132192608,3.132192608
107,-52.4,-42.88,-3.14,-2.36,50,2094,2.774285441,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,2.774285441,2.774285441
108,-52.4,-42.88,-3.14,-2.36,50,45,1.619028775,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,1.619028775,1.619028775
109,-52.4,-42.88,-3.14,-2.36,50,5928,3.275633699,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,3.275633699,3.275633699
110,-52.4,-42.88,-3.14,-2.36,50,2366,2.347998834,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,2.347998834,2.347998834
111,-52.4,-42.88,-3.14,-2.36,50,1544,2.340417974,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,2.340417974,2.340417974
112_1,-52.4,-42.88,-3.14,-2.36,50,1208,1.88593656,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,1.88593656,1.88593656
112_2,-52.4,-42.88,-3.14,-2.36,50,442,1.070639951,mt-at,-52.4/-3.14,33,1.9793982505,3.958796501,1.070639951,1.070639951
113,-52.4,-42.88,-3.14,-2.36,50,2557,2.638724426,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,2.638724426,2.638724426
114,-52.4,-42.88,-3.14,-2.36,50,2161,3.340435023,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,3.340435023,3.340435023
115,-52.4,-42.88,-3.14,-2.36,50,1993,3.570565346,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,3.570565346,3.570565346
116,-52.4,-42.88,-3.14,-2.36,50,759,3.48141856,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,3.48141856,3.48141856
117,-52.4,-42.88,-3.14,-2.36,50,1397,2.092007277,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,2.092007277,2.092007277
118,-52.4,-42.88,-3.14,-2.36,50,646,2.057384339,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,2.057384339,2.057384339
119,-52.4,-42.88,-3.14,-2.36,50,4307,2.330956805,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,2.330956805,2.330956805
120,-52.4,-42.88,-3.14,-2.36,50,765,4.905688856,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,4.905688856,4.905688856
121,-52.4,-42.88,-3.14,-2.36,50,4509,3.230039521,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,3.230039521,3.230039521
122,-52.4,-42.88,-3.14,-2.36,50,10,2.328683321,wt-at,-52.4/-3.14,33,2.638724426,5.277448852,2.328683321,2.328683321
