sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype,unique_key,landmark_index,median,median_2,r_new,r2_new
118,-52.4,-42.88,-0.79,0,50,868,5.344787629,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,5.344787629,5.344787629
119,-52.4,-42.88,-0.79,0,50,738,8.209193583,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,8.209193583,8.209193583
120,-52.4,-42.88,-0.79,0,50,2549,5.629133969,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,5.629133969,5.629133969
121,-52.4,-42.88,-0.79,0,50,858,5.600769014,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,5.600769014,5.600769014
122,-52.4,-42.88,-0.79,0,50,2379,4.717948028,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,4.717948028,4.717948028
123,-52.4,-42.88,-0.79,0,50,694,3.181889588,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,3.181889588,3.181889588
124,-52.4,-42.88,-0.79,0,50,7089,5.002148489,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,5.002148489,5.002148489
125,-52.4,-42.88,-0.79,0,50,4926,4.723505582,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,4.723505582,4.723505582
126,-52.4,-42.88,-0.79,0,50,4033,7.837585181,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,7.837585181,7.837585181
127,-52.4,-42.88,-0.79,0,50,3508,4.067208785,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,4.067208785,4.067208785
128,-52.4,-42.88,-0.79,0,50,166,13.40869344,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,13.40869344,13.40869344
129,-52.4,-42.88,-0.79,0,50,4278,6.639604976,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,6.639604976,6.639604976
130,-52.4,-42.88,-0.79,0,50,4709,10.51715009,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,10.51715009,10.51715009
131,-52.4,-42.88,-0.79,0,50,1052,4.836122955,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,4.836122955,4.836122955
132,-52.4,-42.88,-0.79,0,50,35,2.711349702,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,2.711349702,2.711349702
133,-52.4,-42.88,-0.79,0,50,1363,4.794657242,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,4.794657242,4.794657242
134,-52.4,-42.88,-0.79,0,50,344,5.373451087,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,5.373451087,5.373451087
135,-52.4,-42.88,-0.79,0,50,2294,2.823922145,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,2.823922145,2.823922145
136,-52.4,-42.88,-0.79,0,50,5750,5.477923023,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,5.477923023,5.477923023
137,-52.4,-42.88,-0.79,0,50,0,,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,5.477923023,10.955846046
138,-52.4,-42.88,-0.79,0,50,6234,7.907706672,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,7.907706672,7.907706672
139,-52.4,-42.88,-0.79,0,50,10887,7.623795501,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,7.623795501,7.623795501
140,-52.4,-42.88,-0.79,0,50,486,4.055259328,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,4.055259328,4.055259328
141,-52.4,-42.88,-0.79,0,50,1441,11.50934693,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,11.50934693,11.50934693
142,-52.4,-42.88,-0.79,0,50,6896,7.468574054,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,7.468574054,7.468574054
143,-52.4,-42.88,-0.79,0,50,539,5.351534267,wt-zrf,-52.4/-0.79,36,5.477923023,10.955846046,5.351534267,5.351534267
152,-52.4,-42.88,-0.79,0,50,951,1.832735322,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,1.832735322,1.832735322
172,-52.4,-42.88,-0.79,0,50,718,2.453621895,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,2.453621895,2.453621895
19,-52.4,-42.88,-0.79,0,50,5127,4.003716782,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,4.003716782,4.003716782
2,-52.4,-42.88,-0.79,0,50,7508,4.515731421,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,4.515731421,4.515731421
21,-52.4,-42.88,-0.79,0,50,4857,3.687669363,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,3.687669363,3.687669363
24,-52.4,-42.88,-0.79,0,50,54,0.731212442,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,0.731212442,0.731212442
3,-52.4,-42.88,-0.79,0,50,57,3.001860143,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,3.001860143,3.001860143
317,-52.4,-42.88,-0.79,0,50,818,6.44582166,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,6.44582166,6.44582166
318,-52.4,-42.88,-0.79,0,50,1669,4.181044141,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,4.181044141,4.181044141
319,-52.4,-42.88,-0.79,0,50,88,1.000432358,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,1.000432358,1.000432358
320,-52.4,-42.88,-0.79,0,50,0,,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,3.8888201685,7.777640337
321,-52.4,-42.88,-0.79,0,50,1,2.633807052,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,2.633807052,2.633807052
323,-52.4,-42.88,-0.79,0,50,1248,2.510567987,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,2.510567987,2.510567987
324,-52.4,-42.88,-0.79,0,50,0,,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,3.8888201685,7.777640337
325,-52.4,-42.88,-0.79,0,50,123,11.18552183,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,11.18552183,11.18552183
326,-52.4,-42.88,-0.79,0,50,848,7.750152251,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,7.750152251,7.750152251
327,-52.4,-42.88,-0.79,0,50,15,1.438346109,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,1.438346109,1.438346109
328,-52.4,-42.88,-0.79,0,50,0,,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,3.8888201685,7.777640337
329,-52.4,-42.88,-0.79,0,50,2562,11.26002239,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,11.26002239,11.26002239
330,-52.4,-42.88,-0.79,0,50,3737,3.492119453,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,3.492119453,3.492119453
331,-52.4,-42.88,-0.79,0,50,4397,3.433598878,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,3.433598878,3.433598878
332,-52.4,-42.88,-0.79,0,50,3236,6.745170569,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,6.745170569,6.745170569
333,-52.4,-42.88,-0.79,0,50,81,10.58229793,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,10.58229793,10.58229793
334,-52.4,-42.88,-0.79,0,50,2125,6.750598688,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,6.750598688,6.750598688
335,-52.4,-42.88,-0.79,0,50,4471,6.944669818,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,6.944669818,6.944669818
336,-52.4,-42.88,-0.79,0,50,43,3.773923555,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,3.773923555,3.773923555
337,-52.4,-42.88,-0.79,0,50,489,11.53671697,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,11.53671697,11.53671697
338,-52.4,-42.88,-0.79,0,50,6146,5.694685523,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,5.694685523,5.694685523
339,-52.4,-42.88,-0.79,0,50,5453,9.428434147,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,9.428434147,9.428434147
340,-52.4,-42.88,-0.79,0,50,206,11.53493449,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,11.53493449,11.53493449
4,-52.4,-42.88,-0.79,0,50,0,,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,3.8888201685,7.777640337
5,-52.4,-42.88,-0.79,0,50,0,,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,3.8888201685,7.777640337
6,-52.4,-42.88,-0.79,0,50,4449,3.770743216,mt-zrf,-52.4/-0.79,36,3.8888201685,7.777640337,3.770743216,3.770743216
1,-52.4,-42.88,0,0.79,50,206,0.993933065,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,0.993933065,0.993933065
101,-52.4,-42.88,0,0.79,50,7881,9.006369111,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,9.006369111,9.006369111
102,-52.4,-42.88,0,0.79,50,197,6.430121016,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,6.430121016,6.430121016
103,-52.4,-42.88,0,0.79,50,30,7.071318822,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,7.071318822,7.071318822
104,-52.4,-42.88,0,0.79,50,811,7.781859785,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,7.781859785,7.781859785
105,-52.4,-42.88,0,0.79,50,32,12.94455867,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,12.94455867,12.94455867
106,-52.4,-42.88,0,0.79,50,2303,2.602660256,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,2.602660256,2.602660256
107,-52.4,-42.88,0,0.79,50,1948,5.132125633,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,5.132125633,5.132125633
108,-52.4,-42.88,0,0.79,50,1453,6.002509035,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,6.002509035,6.002509035
109,-52.4,-42.88,0,0.79,50,765,5.870890231,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,5.870890231,5.870890231
110,-52.4,-42.88,0,0.79,50,472,5.28696143,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,5.28696143,5.28696143
111,-52.4,-42.88,0,0.79,50,147,4.3676766,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,4.3676766,4.3676766
112_1,-52.4,-42.88,0,0.79,50,1431,4.56585947,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,4.56585947,4.56585947
112_2,-52.4,-42.88,0,0.79,50,1491,2.372588651,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,2.372588651,2.372588651
113,-52.4,-42.88,0,0.79,50,317,7.962625222,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,7.962625222,7.962625222
114,-52.4,-42.88,0,0.79,50,863,7.832254893,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,7.832254893,7.832254893
115,-52.4,-42.88,0,0.79,50,235,11.07275835,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,11.07275835,11.07275835
116,-52.4,-42.88,0,0.79,50,246,21.31593473,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,21.31593473,21.31593473
117,-52.4,-42.88,0,0.79,50,60,16.40914446,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,16.40914446,16.40914446
118,-52.4,-42.88,0,0.79,50,1674,4.307251081,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,4.307251081,4.307251081
119,-52.4,-42.88,0,0.79,50,427,8.319982966,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,8.319982966,8.319982966
120,-52.4,-42.88,0,0.79,50,677,4.583377889,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,4.583377889,4.583377889
121,-52.4,-42.88,0,0.79,50,922,11.38409979,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,11.38409979,11.38409979
122,-52.4,-42.88,0,0.79,50,3732,4.590189654,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,4.590189654,4.590189654
123,-52.4,-42.88,0,0.79,50,428,2.601223959,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,2.601223959,2.601223959
124,-52.4,-42.88,0,0.79,50,1093,5.323323602,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,5.323323602,5.323323602
125,-52.4,-42.88,0,0.79,50,3073,3.750229811,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,3.750229811,3.750229811
126,-52.4,-42.88,0,0.79,50,831,8.143448023,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,8.143448023,8.143448023
127,-52.4,-42.88,0,0.79,50,2379,3.233166391,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,3.233166391,3.233166391
128,-52.4,-42.88,0,0.79,50,100,13.23618337,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,13.23618337,13.23618337
129,-52.4,-42.88,0,0.79,50,2130,4.260890122,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,4.260890122,4.260890122
130,-52.4,-42.88,0,0.79,50,354,13.10995685,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,13.10995685,13.10995685
131,-52.4,-42.88,0,0.79,50,3099,6.513779618,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,6.513779618,6.513779618
132,-52.4,-42.88,0,0.79,50,178,14.10048282,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,14.10048282,14.10048282
133,-52.4,-42.88,0,0.79,50,1496,6.656263547,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,6.656263547,6.656263547
134,-52.4,-42.88,0,0.79,50,354,5.947228718,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,5.947228718,5.947228718
135,-52.4,-42.88,0,0.79,50,2370,2.563505307,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,2.563505307,2.563505307
136,-52.4,-42.88,0,0.79,50,4024,5.278061544,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,5.278061544,5.278061544
137,-52.4,-42.88,0,0.79,50,0,,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,6.471950317,12.943900634
138,-52.4,-42.88,0,0.79,50,3708,9.124256066,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,9.124256066,9.124256066
139,-52.4,-42.88,0,0.79,50,2290,3.774794878,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,3.774794878,3.774794878
140,-52.4,-42.88,0,0.79,50,1442,3.03578542,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,3.03578542,3.03578542
141,-52.4,-42.88,0,0.79,50,1001,6.935244381,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,6.935244381,6.935244381
142,-52.4,-42.88,0,0.79,50,460,8.031315106,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,8.031315106,8.031315106
143,-52.4,-42.88,0,0.79,50,4028,11.44074992,wt-zrf,-52.4/0.0,37,6.471950317,12.943900634,11.44074992,11.44074992
152,-52.4,-42.88,0,0.79,50,1530,3.897814792,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,3.897814792,3.897814792
172,-52.4,-42.88,0,0.79,50,70,0.747109748,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,0.747109748,0.747109748
19,-52.4,-42.88,0,0.79,50,4382,3.615235286,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,3.615235286,3.615235286
2,-52.4,-42.88,0,0.79,50,1901,2.609627205,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,2.609627205,2.609627205
21,-52.4,-42.88,0,0.79,50,5985,4.757798219,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,4.757798219,4.757798219
24,-52.4,-42.88,0,0.79,50,56,0.771092156,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,0.771092156,0.771092156
3,-52.4,-42.88,0,0.79,50,832,7.664973978,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,7.664973978,7.664973978
317,-52.4,-42.88,0,0.79,50,3252,6.041924143,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,6.041924143,6.041924143
318,-52.4,-42.88,0,0.79,50,967,2.662429749,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,2.662429749,2.662429749
319,-52.4,-42.88,0,0.79,50,19,0.773027799,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,0.773027799,0.773027799
320,-52.4,-42.88,0,0.79,50,0,,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,4.3278065055,8.655613011
321,-52.4,-42.88,0,0.79,50,32,8.338597544,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,8.338597544,8.338597544
323,-52.4,-42.88,0,0.79,50,578,2.372714844,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,2.372714844,2.372714844
324,-52.4,-42.88,0,0.79,50,0,,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,4.3278065055,8.655613011
325,-52.4,-42.88,0,0.79,50,1,18.98173367,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,18.98173367,18.98173367
326,-52.4,-42.88,0,0.79,50,83,4.847355254,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,4.847355254,4.847355254
327,-52.4,-42.88,0,0.79,50,2,1.92654606,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,1.92654606,1.92654606
328,-52.4,-42.88,0,0.79,50,0,,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,4.3278065055,8.655613011
329,-52.4,-42.88,0,0.79,50,2092,8.656774531,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,8.656774531,8.656774531
330,-52.4,-42.88,0,0.79,50,3675,2.871901252,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,2.871901252,2.871901252
331,-52.4,-42.88,0,0.79,50,4055,3.590484398,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,3.590484398,3.590484398
332,-52.4,-42.88,0,0.79,50,6375,6.413340149,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,6.413340149,6.413340149
333,-52.4,-42.88,0,0.79,50,134,19.6256253,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,19.6256253,19.6256253
334,-52.4,-42.88,0,0.79,50,174,6.773365461,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,6.773365461,6.773365461
335,-52.4,-42.88,0,0.79,50,1315,7.231141479,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,7.231141479,7.231141479
336,-52.4,-42.88,0,0.79,50,18,3.757832626,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,3.757832626,3.757832626
337,-52.4,-42.88,0,0.79,50,213,6.308396194,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,6.308396194,6.308396194
338,-52.4,-42.88,0,0.79,50,2179,3.608425503,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,3.608425503,3.608425503
339,-52.4,-42.88,0,0.79,50,2640,7.32639999,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,7.32639999,7.32639999
340,-52.4,-42.88,0,0.79,50,2267,6.953819571,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,6.953819571,6.953819571
4,-52.4,-42.88,0,0.79,50,0,,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,4.3278065055,8.655613011
5,-52.4,-42.88,0,0.79,50,0,,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,4.3278065055,8.655613011
6,-52.4,-42.88,0,0.79,50,8675,5.138178485,mt-zrf,-52.4/0.0,37,4.3278065055,8.655613011,5.138178485,5.138178485
1,-52.4,-42.88,0.79,1.57,50,585,1.496570631,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,1.496570631,1.496570631
101,-52.4,-42.88,0.79,1.57,50,8523,11.63516521,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,11.63516521,11.63516521
102,-52.4,-42.88,0.79,1.57,50,210,24.38627524,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,24.38627524,24.38627524
103,-52.4,-42.88,0.79,1.57,50,58,2.762634908,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,2.762634908,2.762634908
104,-52.4,-42.88,0.79,1.57,50,296,12.36713225,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,12.36713225,12.36713225
105,-52.4,-42.88,0.79,1.57,50,246,17.16160319,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,17.16160319,17.16160319
106,-52.4,-42.88,0.79,1.57,50,3751,4.438791869,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,4.438791869,4.438791869
107,-52.4,-42.88,0.79,1.57,50,1051,12.60439291,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,12.60439291,12.60439291
108,-52.4,-42.88,0.79,1.57,50,2481,4.220033583,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,4.220033583,4.220033583
109,-52.4,-42.88,0.79,1.57,50,150,10.52713176,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,10.52713176,10.52713176
110,-52.4,-42.88,0.79,1.57,50,2005,6.283941978,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,6.283941978,6.283941978
111,-52.4,-42.88,0.79,1.57,50,438,21.42605352,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,21.42605352,21.42605352
112_1,-52.4,-42.88,0.79,1.57,50,756,3.42058045,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,3.42058045,3.42058045
112_2,-52.4,-42.88,0.79,1.57,50,15225,8.944685249,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,8.944685249,8.944685249
113,-52.4,-42.88,0.79,1.57,50,1062,13.34981544,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,13.34981544,13.34981544
114,-52.4,-42.88,0.79,1.57,50,1504,8.220979726,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,8.220979726,8.220979726
115,-52.4,-42.88,0.79,1.57,50,282,15.15244565,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,15.15244565,15.15244565
116,-52.4,-42.88,0.79,1.57,50,302,7.548140545,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,7.548140545,7.548140545
117,-52.4,-42.88,0.79,1.57,50,126,16.36241124,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,16.36241124,16.36241124
118,-52.4,-42.88,0.79,1.57,50,1019,6.70138574,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,6.70138574,6.70138574
119,-52.4,-42.88,0.79,1.57,50,924,2.944237849,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,2.944237849,2.944237849
120,-52.4,-42.88,0.79,1.57,50,303,3.955377825,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,3.955377825,3.955377825
121,-52.4,-42.88,0.79,1.57,50,522,4.743484322,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,4.743484322,4.743484322
122,-52.4,-42.88,0.79,1.57,50,1116,3.633673571,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,3.633673571,3.633673571
123,-52.4,-42.88,0.79,1.57,50,211,2.949135686,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,2.949135686,2.949135686
124,-52.4,-42.88,0.79,1.57,50,492,7.720931727,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,7.720931727,7.720931727
125,-52.4,-42.88,0.79,1.57,50,1577,4.911255588,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,4.911255588,4.911255588
126,-52.4,-42.88,0.79,1.57,50,316,14.20038663,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,14.20038663,14.20038663
127,-52.4,-42.88,0.79,1.57,50,706,2.500366583,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,2.500366583,2.500366583
128,-52.4,-42.88,0.79,1.57,50,1007,15.93832832,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,15.93832832,15.93832832
129,-52.4,-42.88,0.79,1.57,50,2075,6.860197544,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,6.860197544,6.860197544
130,-52.4,-42.88,0.79,1.57,50,223,15.64427004,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,15.64427004,15.64427004
131,-52.4,-42.88,0.79,1.57,50,7522,9.042968519,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,9.042968519,9.042968519
132,-52.4,-42.88,0.79,1.57,50,126,3.394640032,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,3.394640032,3.394640032
133,-52.4,-42.88,0.79,1.57,50,3384,8.090127517,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,8.090127517,8.090127517
134,-52.4,-42.88,0.79,1.57,50,561,12.55895789,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,12.55895789,12.55895789
135,-52.4,-42.88,0.79,1.57,50,4122,3.677927187,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,3.677927187,3.677927187
136,-52.4,-42.88,0.79,1.57,50,488,4.416849817,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,4.416849817,4.416849817
137,-52.4,-42.88,0.79,1.57,50,0,,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,7.42737484,14.85474968
138,-52.4,-42.88,0.79,1.57,50,731,7.808104502,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,7.808104502,7.808104502
139,-52.4,-42.88,0.79,1.57,50,3399,3.232158104,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,3.232158104,3.232158104
140,-52.4,-42.88,0.79,1.57,50,8770,5.325772324,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,5.325772324,5.325772324
141,-52.4,-42.88,0.79,1.57,50,2060,7.306609135,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,7.306609135,7.306609135
142,-52.4,-42.88,0.79,1.57,50,6111,8.447133235,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,8.447133235,8.447133235
143,-52.4,-42.88,0.79,1.57,50,3173,5.889926289,wt-zrf,-52.4/0.79,38,7.42737484,14.85474968,5.889926289,5.889926289
152,-52.4,-42.88,0.79,1.57,50,16978,9.358860462,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,9.358860462,9.358860462
172,-52.4,-42.88,0.79,1.57,50,484,1.755877543,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,1.755877543,1.755877543
19,-52.4,-42.88,0.79,1.57,50,3010,3.405717612,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,3.405717612,3.405717612
2,-52.4,-42.88,0.79,1.57,50,1136,1.903432337,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,1.903432337,1.903432337
21,-52.4,-42.88,0.79,1.57,50,8435,5.873058562,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,5.873058562,5.873058562
24,-52.4,-42.88,0.79,1.57,50,117,0.935876059,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,0.935876059,0.935876059
3,-52.4,-42.88,0.79,1.57,50,3,11.8175462,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,11.8175462,11.8175462
317,-52.4,-42.88,0.79,1.57,50,747,4.873773185,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,4.873773185,4.873773185
318,-52.4,-42.88,0.79,1.57,50,1306,3.441997115,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,3.441997115,3.441997115
319,-52.4,-42.88,0.79,1.57,50,35,1.259906833,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,1.259906833,1.259906833
320,-52.4,-42.88,0.79,1.57,50,0,,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,5.579630856,11.159261712
321,-52.4,-42.88,0.79,1.57,50,0,,mt-zrf,-52.4/0.79,38,5.579630856,11.159261712,5.579630856,11.159261712
