,landmark_index,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype
2540,109,108,4.76,14.29,0.0,0.79,50,3770,10.2980783,wt-at
2541,110,108,4.76,14.29,0.79,1.57,50,1345,5.919046535,wt-at
2542,111,108,4.76,14.29,1.57,2.36,50,2701,7.145561862,wt-at
2543,112,108,4.76,14.29,2.36,3.14,50,5831,11.49531947,wt-at
2544,113,108,42.88,52.4,-0.79,0.0,50,6041,3.998070317,wt-at
2545,114,108,42.88,52.4,-1.57,-0.79,50,6163,6.685136482000001,wt-at
2546,115,108,42.88,52.4,-2.36,-1.57,50,301,1.589708324,wt-at
2547,116,108,42.88,52.4,-3.14,-2.36,50,511,1.553562416,wt-at
2548,117,108,42.88,52.4,0.0,0.79,50,2954,2.309247267,wt-at
2549,118,108,42.88,52.4,0.79,1.57,50,8331,4.057139826,wt-at
2550,119,108,42.88,52.4,1.57,2.36,50,13918,5.135923997,wt-at
2551,120,108,42.88,52.4,2.36,3.14,50,4220,3.6496815430000003,wt-at
2552,121,108,52.4,61.93,-0.79,0.0,50,2336,3.211742957,wt-at
2553,122,108,52.4,61.93,-1.57,-0.79,50,3472,5.182819937,wt-at
2554,123,108,52.4,61.93,-2.36,-1.57,50,264,2.099382094,wt-at
2555,124,108,52.4,61.93,-3.14,-2.36,50,19,0.274962292,wt-at
2556,125,108,52.4,61.93,0.0,0.79,50,2974,2.983828618,wt-at
2557,126,108,52.4,61.93,0.79,1.57,50,8984,5.614331346,wt-at
2558,127,108,52.4,61.93,1.57,2.36,50,11627,6.552150599,wt-at
2559,128,108,52.4,61.93,2.36,3.14,50,243,4.337600395,wt-at
2560,129,108,61.93,71.46,-0.79,0.0,50,513,1.8356945740000001,wt-at
2561,130,108,61.93,71.46,-1.57,-0.79,50,421,4.267114264,wt-at
2562,131,108,61.93,71.46,-2.36,-1.57,50,1,0.559057262,wt-at
2563,132,108,61.93,71.46,-3.14,-2.36,50,4,0.44094192600000004,wt-at
2564,133,108,61.93,71.46,0.0,0.79,50,1305,2.72434986,wt-at
2565,134,108,61.93,71.46,0.79,1.57,50,2257,4.613206046,wt-at
2566,135,108,61.93,71.46,1.57,2.36,50,566,5.96004663,wt-at
2567,136,108,61.93,71.46,2.36,3.14,50,20,0.55839828,wt-at
2568,137,108,71.46,80.99,-0.79,0.0,50,0,4.462385348,wt-at
2569,138,108,71.46,80.99,-1.57,-0.79,50,0,5.604087829,wt-at
2570,139,108,71.46,80.99,-2.36,-1.57,50,0,2.917692891,wt-at
2571,140,108,71.46,80.99,-3.14,-2.36,50,0,0.776949465,wt-at
2572,141,108,71.46,80.99,0.0,0.79,50,0,4.598093426,wt-at
2573,142,108,71.46,80.99,0.79,1.57,50,0,5.415072087,wt-at
2574,143,108,71.46,80.99,1.57,2.36,50,0,3.6617584310000004,wt-at
2575,144,108,71.46,80.99,2.36,3.14,50,0,2.146430435,wt-at
2576,145,108,80.99,90.51,-0.79,0.0,50,0,4.83836689,wt-at
2577,146,108,80.99,90.51,-1.57,-0.79,50,0,1.7362511109999998,wt-at
2578,147,108,80.99,90.51,-2.36,-1.57,50,0,1.5555569519999999,wt-at
2579,148,108,80.99,90.51,-3.14,-2.36,50,0,1.5555569519999999,wt-at
2580,149,108,80.99,90.51,0.0,0.79,50,0,6.284356842,wt-at
2581,150,108,80.99,90.51,0.79,1.57,50,0,8.36757738,wt-at
2582,151,108,80.99,90.51,1.57,2.36,50,0,1.8832690859999999,wt-at
2583,152,108,80.99,90.51,2.36,3.14,50,0,1.5120652469999998,wt-at
2584,1,109,-14.29,-4.76,-0.79,0.0,50,1488,5.11594507,wt-at
2585,2,109,-14.29,-4.76,-1.57,-0.79,50,5811,7.131101216,wt-at
2586,3,109,-14.29,-4.76,-2.36,-1.57,50,5771,4.269782112,wt-at
2587,4,109,-14.29,-4.76,-3.14,-2.36,50,3342,2.915818825,wt-at
2588,5,109,-14.29,-4.76,0.0,0.79,50,1403,4.45883543,wt-at
2589,6,109,-14.29,-4.76,0.79,1.57,50,1999,4.950035571,wt-at
2590,7,109,-14.29,-4.76,1.57,2.36,50,5039,4.498350498,wt-at
2591,8,109,-14.29,-4.76,2.36,3.14,50,7090,3.676081659,wt-at
2592,9,109,-23.82,-14.29,-0.79,0.0,50,1115,4.616289157,wt-at
2593,10,109,-23.82,-14.29,-1.57,-0.79,50,10437,5.994811945,wt-at
2594,11,109,-23.82,-14.29,-2.36,-1.57,50,3138,2.252309285,wt-at
2595,12,109,-23.82,-14.29,-3.14,-2.36,50,2869,2.9297752760000004,wt-at
2596,13,109,-23.82,-14.29,0.0,0.79,50,2571,7.367511327000001,wt-at
2597,14,109,-23.82,-14.29,0.79,1.57,50,8354,15.61275635,wt-at
2598,15,109,-23.82,-14.29,1.57,2.36,50,7071,4.375080467,wt-at
2599,16,109,-23.82,-14.29,2.36,3.14,50,3606,2.247953274,wt-at
2600,17,109,-33.35,-23.82,-0.79,0.0,50,1598,5.404264861000001,wt-at
2601,18,109,-33.35,-23.82,-1.57,-0.79,50,13088,6.369359107999999,wt-at
2602,19,109,-33.35,-23.82,-2.36,-1.57,50,4727,2.71700554,wt-at
2603,20,109,-33.35,-23.82,-3.14,-2.36,50,3393,2.4699741619999998,wt-at
2604,21,109,-33.35,-23.82,0.0,0.79,50,3049,4.63835413,wt-at
2605,22,109,-33.35,-23.82,0.79,1.57,50,9306,11.40776385,wt-at
2606,23,109,-33.35,-23.82,1.57,2.36,50,6019,5.678514056,wt-at
2607,24,109,-33.35,-23.82,2.36,3.14,50,2571,1.883651824,wt-at
2608,25,109,-4.76,4.76,-0.79,0.0,50,2514,11.73953646,wt-at
2609,26,109,-4.76,4.76,-1.57,-0.79,50,1171,10.96105327,wt-at
2610,27,109,-4.76,4.76,-2.36,-1.57,50,4738,4.787040483,wt-at
2611,28,109,-4.76,4.76,-3.14,-2.36,50,3756,3.323846506,wt-at
2612,29,109,-4.76,4.76,0.0,0.79,50,483,6.421513881,wt-at
2613,30,109,-4.76,4.76,0.79,1.57,50,1069,16.86045202,wt-at
2614,31,109,-4.76,4.76,1.57,2.36,50,4342,5.490689314,wt-at
2615,32,109,-4.76,4.76,2.36,3.14,50,7833,4.292101564,wt-at
2616,33,109,-42.88,-33.35,-0.79,0.0,50,1862,4.5189946910000005,wt-at
2617,34,109,-42.88,-33.35,-1.57,-0.79,50,12681,6.127549936,wt-at
2618,35,109,-42.88,-33.35,-2.36,-1.57,50,6470,3.456772957,wt-at
2619,36,109,-42.88,-33.35,-3.14,-2.36,50,5930,3.644189973,wt-at
2620,37,109,-42.88,-33.35,0.0,0.79,50,2204,6.338326696,wt-at
2621,38,109,-42.88,-33.35,0.79,1.57,50,6349,6.413160262999999,wt-at
2622,39,109,-42.88,-33.35,1.57,2.36,50,2768,4.393055179,wt-at
2623,40,109,-42.88,-33.35,2.36,3.14,50,796,2.202042634,wt-at
2624,41,109,-52.4,-42.88,-0.79,0.0,50,1461,3.1525968669999997,wt-at
2625,42,109,-52.4,-42.88,-1.57,-0.79,50,7984,5.493549252999999,wt-at
2626,43,109,-52.4,-42.88,-2.36,-1.57,50,6841,3.576292762,wt-at
2627,44,109,-52.4,-42.88,-3.14,-2.36,50,5928,3.2756336989999997,wt-at
2628,45,109,-52.4,-42.88,0.0,0.79,50,1234,2.717612167,wt-at
2629,46,109,-52.4,-42.88,0.79,1.57,50,4646,4.230766802,wt-at
2630,47,109,-52.4,-42.88,1.57,2.36,50,3143,4.156631415,wt-at
2631,48,109,-52.4,-42.88,2.36,3.14,50,1405,3.311631469,wt-at
2632,49,109,-61.93,-52.4,-0.79,0.0,50,1705,4.4320881430000005,wt-at
2633,50,109,-61.93,-52.4,-1.57,-0.79,50,4594,4.289868096,wt-at
2634,51,109,-61.93,-52.4,-2.36,-1.57,50,3267,4.142160715,wt-at
2635,52,109,-61.93,-52.4,-3.14,-2.36,50,3299,2.16046726,wt-at
2636,53,109,-61.93,-52.4,0.0,0.79,50,2981,2.179035515,wt-at
2637,54,109,-61.93,-52.4,0.79,1.57,50,5548,5.29736537,wt-at
2638,55,109,-61.93,-52.4,1.57,2.36,50,4564,4.15790054,wt-at
2639,56,109,-61.93,-52.4,2.36,3.14,50,3529,3.509178281,wt-at
2640,57,109,-71.46,-61.93,-0.79,0.0,50,45,0.9427091890000001,wt-at
2641,58,109,-71.46,-61.93,-1.57,-0.79,50,1088,5.407541875,wt-at
2642,59,109,-71.46,-61.93,-2.36,-1.57,50,1396,4.112659252,wt-at
2643,60,109,-71.46,-61.93,-3.14,-2.36,50,1026,2.0527255269999998,wt-at
2644,61,109,-71.46,-61.93,0.0,0.79,50,225,1.7234404540000001,wt-at
2645,62,109,-71.46,-61.93,0.79,1.57,50,2365,3.6787235480000002,wt-at
2646,63,109,-71.46,-61.93,1.57,2.36,50,3379,4.071193942,wt-at
2647,64,109,-71.46,-61.93,2.36,3.14,50,1492,1.9482612240000001,wt-at
2648,65,109,-80.99,-71.46,-0.79,0.0,50,0,4.064110519,wt-at
2649,66,109,-80.99,-71.46,-1.57,-0.79,50,100,4.8786425719999995,wt-at
2650,67,109,-80.99,-71.46,-2.36,-1.57,50,274,4.5976589489999995,wt-at
2651,68,109,-80.99,-71.46,-3.14,-2.36,50,0,1.527132065,wt-at
2652,69,109,-80.99,-71.46,0.0,0.79,50,0,3.861445527,wt-at
2653,70,109,-80.99,-71.46,0.79,1.57,50,0,6.704600514,wt-at
2654,71,109,-80.99,-71.46,1.57,2.36,50,0,3.278631636,wt-at
2655,72,109,-80.99,-71.46,2.36,3.14,50,0,2.035549734,wt-at
2656,73,109,-90.51,-80.99,-0.79,0.0,50,0,4.44787695,wt-at
2657,74,109,-90.51,-80.99,-1.57,-0.79,50,0,3.7938538389999996,wt-at
2658,75,109,-90.51,-80.99,-2.36,-1.57,50,0,3.0582323060000003,wt-at
2659,76,109,-90.51,-80.99,-3.14,-2.36,50,0,3.0582323060000003,wt-at
2660,77,109,-90.51,-80.99,0.0,0.79,50,0,5.4847144310000004,wt-at
2661,78,109,-90.51,-80.99,0.79,1.57,50,0,5.353957882,wt-at
2662,79,109,-90.51,-80.99,1.57,2.36,50,0,1.67586599,wt-at
2663,80,109,-90.51,-80.99,2.36,3.14,50,0,1.67586599,wt-at
2664,81,109,14.29,23.82,-0.79,0.0,50,1823,17.04585715,wt-at
2665,82,109,14.29,23.82,-1.57,-0.79,50,5967,9.859102195,wt-at
2666,83,109,14.29,23.82,-2.36,-1.57,50,4464,8.423163886000001,wt-at
2667,84,109,14.29,23.82,-3.14,-2.36,50,5994,4.69714947,wt-at
2668,85,109,14.29,23.82,0.0,0.79,50,1408,17.25374768,wt-at
2669,86,109,14.29,23.82,0.79,1.57,50,2387,5.671562862999999,wt-at
2670,87,109,14.29,23.82,1.57,2.36,50,6397,6.54131842,wt-at
2671,88,109,14.29,23.82,2.36,3.14,50,9824,4.84671866,wt-at
2672,89,109,23.82,33.35,-0.79,0.0,50,5481,5.886907099999999,wt-at
2673,90,109,23.82,33.35,-1.57,-0.79,50,10755,14.82008887,wt-at
2674,91,109,23.82,33.35,-2.36,-1.57,50,10994,7.1211007529999995,wt-at
2675,92,109,23.82,33.35,-3.14,-2.36,50,9179,5.213878353,wt-at
2676,93,109,23.82,33.35,0.0,0.79,50,1626,6.040034372999999,wt-at
2677,94,109,23.82,33.35,0.79,1.57,50,5088,7.23328525,wt-at
2678,95,109,23.82,33.35,1.57,2.36,50,12713,9.493043024,wt-at
2679,96,109,23.82,33.35,2.36,3.14,50,10785,5.703870595,wt-at
2680,97,109,33.35,42.88,-0.79,0.0,50,1467,3.531695332,wt-at
2681,98,109,33.35,42.88,-1.57,-0.79,50,14009,14.4619519,wt-at
2682,99,109,33.35,42.88,-2.36,-1.57,50,17933,7.9131588079999995,wt-at
2683,100,109,33.35,42.88,-3.14,-2.36,50,9388,4.884671831,wt-at
2684,101,109,33.35,42.88,0.0,0.79,50,1145,5.004443696,wt-at
2685,102,109,33.35,42.88,0.79,1.57,50,1379,6.907067983999999,wt-at
2686,103,109,33.35,42.88,1.57,2.36,50,12032,9.592817285,wt-at
2687,104,109,33.35,42.88,2.36,3.14,50,11070,4.703663012,wt-at
2688,105,109,4.76,14.29,-0.79,0.0,50,1774,18.28844921,wt-at
2689,106,109,4.76,14.29,-1.57,-0.79,50,832,11.21946261,wt-at
2690,107,109,4.76,14.29,-2.36,-1.57,50,4562,4.289088792,wt-at
2691,108,109,4.76,14.29,-3.14,-2.36,50,4246,3.4288697480000003,wt-at
2692,109,109,4.76,14.29,0.0,0.79,50,806,19.40446612,wt-at
2693,110,109,4.76,14.29,0.79,1.57,50,2063,4.443875079,wt-at
2694,111,109,4.76,14.29,1.57,2.36,50,1704,4.0550192339999995,wt-at
2695,112,109,4.76,14.29,2.36,3.14,50,9402,4.392507311,wt-at
2696,113,109,42.88,52.4,-0.79,0.0,50,1512,1.568149999,wt-at
2697,114,109,42.88,52.4,-1.57,-0.79,50,13314,7.920286089,wt-at
2698,115,109,42.88,52.4,-2.36,-1.57,50,10257,5.256622129,wt-at
2699,116,109,42.88,52.4,-3.14,-2.36,50,4212,3.559043198,wt-at
2700,117,109,42.88,52.4,0.0,0.79,50,4019,4.435335061,wt-at
2701,118,109,42.88,52.4,0.79,1.57,50,6914,4.7670896460000005,wt-at
2702,119,109,42.88,52.4,1.57,2.36,50,12375,5.428586214,wt-at
2703,120,109,42.88,52.4,2.36,3.14,50,7585,3.75999805,wt-at
2704,121,109,52.4,61.93,-0.79,0.0,50,2350,2.529867481,wt-at
2705,122,109,52.4,61.93,-1.57,-0.79,50,4089,3.9920513939999998,wt-at
2706,123,109,52.4,61.93,-2.36,-1.57,50,761,2.017718473,wt-at
2707,124,109,52.4,61.93,-3.14,-2.36,50,121,1.077869129,wt-at
2708,125,109,52.4,61.93,0.0,0.79,50,6764,4.107378733,wt-at
2709,126,109,52.4,61.93,0.79,1.57,50,17467,6.713725576,wt-at
2710,127,109,52.4,61.93,1.57,2.36,50,4014,4.547523381,wt-at
2711,128,109,52.4,61.93,2.36,3.14,50,291,1.159527294,wt-at
2712,129,109,61.93,71.46,-0.79,0.0,50,831,3.7310486519999997,wt-at
2713,130,109,61.93,71.46,-1.57,-0.79,50,133,4.107262597,wt-at
2714,131,109,61.93,71.46,-2.36,-1.57,50,3,0.602873792,wt-at
2715,132,109,61.93,71.46,-3.14,-2.36,50,0,2.166991583,wt-at
2716,133,109,61.93,71.46,0.0,0.79,50,4674,5.077743101,wt-at
2717,134,109,61.93,71.46,0.79,1.57,50,10869,8.745015599,wt-at
2718,135,109,61.93,71.46,1.57,2.36,50,0,3.932298175,wt-at
2719,136,109,61.93,71.46,2.36,3.14,50,0,1.9527820340000002,wt-at
2720,137,109,71.46,80.99,-0.79,0.0,50,0,4.462385348,wt-at
2721,138,109,71.46,80.99,-1.57,-0.79,50,0,5.604087829,wt-at
2722,139,109,71.46,80.99,-2.36,-1.57,50,0,2.917692891,wt-at
2723,140,109,71.46,80.99,-3.14,-2.36,50,0,0.776949465,wt-at
2724,141,109,71.46,80.99,0.0,0.79,50,217,6.960066021,wt-at
2725,142,109,71.46,80.99,0.79,1.57,50,0,5.415072087,wt-at
2726,143,109,71.46,80.99,1.57,2.36,50,0,3.6617584310000004,wt-at
2727,144,109,71.46,80.99,2.36,3.14,50,0,2.146430435,wt-at
2728,145,109,80.99,90.51,-0.79,0.0,50,0,4.83836689,wt-at
2729,146,109,80.99,90.51,-1.57,-0.79,50,0,1.7362511109999998,wt-at
2730,147,109,80.99,90.51,-2.36,-1.57,50,0,1.5555569519999999,wt-at
2731,148,109,80.99,90.51,-3.14,-2.36,50,0,1.5555569519999999,wt-at
2732,149,109,80.99,90.51,0.0,0.79,50,0,6.284356842,wt-at
2733,150,109,80.99,90.51,0.79,1.57,50,0,8.36757738,wt-at
2734,151,109,80.99,90.51,1.57,2.36,50,0,1.8832690859999999,wt-at
2735,152,109,80.99,90.51,2.36,3.14,50,0,1.5120652469999998,wt-at
2736,1,110,-14.29,-4.76,-0.79,0.0,50,315,11.95025342,wt-at
2737,2,110,-14.29,-4.76,-1.57,-0.79,50,439,4.376503939,wt-at
2738,3,110,-14.29,-4.76,-2.36,-1.57,50,2163,5.7109357,wt-at
2739,4,110,-14.29,-4.76,-3.14,-2.36,50,3091,6.552553579,wt-at
2740,5,110,-14.29,-4.76,0.0,0.79,50,1267,8.3768526,wt-at
2741,6,110,-14.29,-4.76,0.79,1.57,50,6813,8.431689262,wt-at
2742,7,110,-14.29,-4.76,1.57,2.36,50,8266,4.8823921939999995,wt-at
2743,8,110,-14.29,-4.76,2.36,3.14,50,4020,4.225273107,wt-at
2744,9,110,-23.82,-14.29,-0.79,0.0,50,904,2.9597307489999998,wt-at
2745,10,110,-23.82,-14.29,-1.57,-0.79,50,2697,13.81764468,wt-at
2746,11,110,-23.82,-14.29,-2.36,-1.57,50,8397,7.770954456,wt-at
2747,12,110,-23.82,-14.29,-3.14,-2.36,50,5238,4.397087597,wt-at
2748,13,110,-23.82,-14.29,0.0,0.79,50,2912,6.643499317000001,wt-at
2749,14,110,-23.82,-14.29,0.79,1.57,50,6658,6.04071669,wt-at
2750,15,110,-23.82,-14.29,1.57,2.36,50,7987,4.079466907,wt-at
2751,16,110,-23.82,-14.29,2.36,3.14,50,3648,3.1963919410000003,wt-at
2752,17,110,-33.35,-23.82,-0.79,0.0,50,1334,3.3775658460000004,wt-at
2753,18,110,-33.35,-23.82,-1.57,-0.79,50,3530,6.271327974,wt-at
2754,19,110,-33.35,-23.82,-2.36,-1.57,50,12566,6.538699664,wt-at
2755,20,110,-33.35,-23.82,-3.14,-2.36,50,3422,3.2871429080000003,wt-at
2756,21,110,-33.35,-23.82,0.0,0.79,50,1874,5.088742399,wt-at
2757,22,110,-33.35,-23.82,0.79,1.57,50,6115,4.097612016,wt-at
2758,23,110,-33.35,-23.82,1.57,2.36,50,4965,3.0218319030000003,wt-at
2759,24,110,-33.35,-23.82,2.36,3.14,50,3784,2.715960807,wt-at
2760,25,110,-4.76,4.76,-0.79,0.0,50,1027,12.202142,wt-at
2761,26,110,-4.76,4.76,-1.57,-0.79,50,447,14.4230688,wt-at
2762,27,110,-4.76,4.76,-2.36,-1.57,50,178,5.968273618,wt-at
2763,28,110,-4.76,4.76,-3.14,-2.36,50,759,3.794536041,wt-at
2764,29,110,-4.76,4.76,0.0,0.79,50,1288,12.53679235,wt-at
2765,30,110,-4.76,4.76,0.79,1.57,50,2849,7.9594192029999995,wt-at
2766,31,110,-4.76,4.76,1.57,2.36,50,7576,4.888073473,wt-at
2767,32,110,-4.76,4.76,2.36,3.14,50,4541,3.995744925,wt-at
2768,33,110,-42.88,-33.35,-0.79,0.0,50,538,0.93259628,wt-at
2769,34,110,-42.88,-33.35,-1.57,-0.79,50,1157,5.487821433,wt-at
2770,35,110,-42.88,-33.35,-2.36,-1.57,50,12399,6.512368484,wt-at
2771,36,110,-42.88,-33.35,-3.14,-2.36,50,3781,2.4834983669999997,wt-at
2772,37,110,-42.88,-33.35,0.0,0.79,50,1849,3.64954508,wt-at
2773,38,110,-42.88,-33.35,0.79,1.57,50,6618,3.5692366030000002,wt-at
2774,39,110,-42.88,-33.35,1.57,2.36,50,4402,2.339836521,wt-at
2775,40,110,-42.88,-33.35,2.36,3.14,50,2989,2.110116873,wt-at
2776,41,110,-52.4,-42.88,-0.79,0.0,50,1120,1.205504498,wt-at
2777,42,110,-52.4,-42.88,-1.57,-0.79,50,4402,4.667485067,wt-at
2778,43,110,-52.4,-42.88,-2.36,-1.57,50,7205,6.188943885,wt-at
2779,44,110,-52.4,-42.88,-3.14,-2.36,50,2366,2.347998834,wt-at
2780,45,110,-52.4,-42.88,0.0,0.79,50,3538,3.94690588,wt-at
2781,46,110,-52.4,-42.88,0.79,1.57,50,5810,4.382651617,wt-at
2782,47,110,-52.4,-42.88,1.57,2.36,50,2989,2.694029318,wt-at
2783,48,110,-52.4,-42.88,2.36,3.14,50,2506,2.689411709,wt-at
2784,49,110,-61.93,-52.4,-0.79,0.0,50,4245,2.542644229,wt-at
2785,50,110,-61.93,-52.4,-1.57,-0.79,50,5246,3.2718953660000003,wt-at
2786,51,110,-61.93,-52.4,-2.36,-1.57,50,4089,8.321956363,wt-at
2787,52,110,-61.93,-52.4,-3.14,-2.36,50,834,1.47697955,wt-at
2788,53,110,-61.93,-52.4,0.0,0.79,50,3099,3.209499444,wt-at
2789,54,110,-61.93,-52.4,0.79,1.57,50,3849,5.139400066,wt-at
2790,55,110,-61.93,-52.4,1.57,2.36,50,1344,2.12991617,wt-at
2791,56,110,-61.93,-52.4,2.36,3.14,50,1531,1.728481601,wt-at
2792,57,110,-71.46,-61.93,-0.79,0.0,50,62,1.52815628,wt-at
2793,58,110,-71.46,-61.93,-1.57,-0.79,50,76,2.408820245,wt-at
2794,59,110,-71.46,-61.93,-2.36,-1.57,50,0,3.610474675,wt-at
2795,60,110,-71.46,-61.93,-3.14,-2.36,50,0,2.43702744,wt-at
2796,61,110,-71.46,-61.93,0.0,0.79,50,91,1.8521165469999998,wt-at
2797,62,110,-71.46,-61.93,0.79,1.57,50,170,5.044340741,wt-at
2798,63,110,-71.46,-61.93,1.57,2.36,50,0,4.073767366,wt-at
2799,64,110,-71.46,-61.93,2.36,3.14,50,0,2.661014645,wt-at
2800,65,110,-80.99,-71.46,-0.79,0.0,50,0,4.064110519,wt-at
2801,66,110,-80.99,-71.46,-1.57,-0.79,50,0,4.667406112,wt-at
2802,67,110,-80.99,-71.46,-2.36,-1.57,50,0,2.669120095,wt-at
2803,68,110,-80.99,-71.46,-3.14,-2.36,50,0,1.527132065,wt-at
2804,69,110,-80.99,-71.46,0.0,0.79,50,0,3.861445527,wt-at
2805,70,110,-80.99,-71.46,0.79,1.57,50,0,6.704600514,wt-at
2806,71,110,-80.99,-71.46,1.57,2.36,50,0,3.278631636,wt-at
2807,72,110,-80.99,-71.46,2.36,3.14,50,0,2.035549734,wt-at
2808,73,110,-90.51,-80.99,-0.79,0.0,50,0,4.44787695,wt-at
2809,74,110,-90.51,-80.99,-1.57,-0.79,50,0,3.7938538389999996,wt-at
2810,75,110,-90.51,-80.99,-2.36,-1.57,50,0,3.0582323060000003,wt-at
2811,76,110,-90.51,-80.99,-3.14,-2.36,50,0,3.0582323060000003,wt-at
2812,77,110,-90.51,-80.99,0.0,0.79,50,0,5.4847144310000004,wt-at
2813,78,110,-90.51,-80.99,0.79,1.57,50,0,5.353957882,wt-at
2814,79,110,-90.51,-80.99,1.57,2.36,50,0,1.67586599,wt-at
2815,80,110,-90.51,-80.99,2.36,3.14,50,0,1.67586599,wt-at
2816,81,110,14.29,23.82,-0.79,0.0,50,157,7.704665554,wt-at
2817,82,110,14.29,23.82,-1.57,-0.79,50,1072,4.413476925,wt-at
2818,83,110,14.29,23.82,-2.36,-1.57,50,1348,5.16907137,wt-at
2819,84,110,14.29,23.82,-3.14,-2.36,50,2241,5.486213816,wt-at
2820,85,110,14.29,23.82,0.0,0.79,50,1223,15.22985505,wt-at
2821,86,110,14.29,23.82,0.79,1.57,50,5818,5.701958587999999,wt-at
2822,87,110,14.29,23.82,1.57,2.36,50,6327,4.585651511,wt-at
2823,88,110,14.29,23.82,2.36,3.14,50,3961,4.670278453,wt-at
2824,89,110,23.82,33.35,-0.79,0.0,50,508,6.528121398,wt-at
2825,90,110,23.82,33.35,-1.57,-0.79,50,1248,6.183621603,wt-at
2826,91,110,23.82,33.35,-2.36,-1.57,50,6611,9.975714132,wt-at
2827,92,110,23.82,33.35,-3.14,-2.36,50,4782,5.219357166,wt-at
2828,93,110,23.82,33.35,0.0,0.79,50,1005,10.37742685,wt-at
2829,94,110,23.82,33.35,0.79,1.57,50,7060,7.3097323979999995,wt-at
2830,95,110,23.82,33.35,1.57,2.36,50,7296,4.703028400000001,wt-at
2831,96,110,23.82,33.35,2.36,3.14,50,6111,4.530998894,wt-at
2832,97,110,33.35,42.88,-0.79,0.0,50,506,2.9093610030000003,wt-at
2833,98,110,33.35,42.88,-1.57,-0.79,50,1275,7.642851891,wt-at
2834,99,110,33.35,42.88,-2.36,-1.57,50,11877,8.742588368,wt-at
2835,100,110,33.35,42.88,-3.14,-2.36,50,7518,4.131057734,wt-at
2836,101,110,33.35,42.88,0.0,0.79,50,3041,4.657007944,wt-at
2837,102,110,33.35,42.88,0.79,1.57,50,5613,5.381194487,wt-at
2838,103,110,33.35,42.88,1.57,2.36,50,4795,3.78164944,wt-at
2839,104,110,33.35,42.88,2.36,3.14,50,6854,3.7293484269999997,wt-at
2840,105,110,4.76,14.29,-0.79,0.0,50,442,12.27722656,wt-at
2841,106,110,4.76,14.29,-1.57,-0.79,50,921,17.43481798,wt-at
2842,107,110,4.76,14.29,-2.36,-1.57,50,564,3.6876885130000003,wt-at
2843,108,110,4.76,14.29,-3.14,-2.36,50,797,3.5071509119999997,wt-at
2844,109,110,4.76,14.29,0.0,0.79,50,1510,15.97276502,wt-at
2845,110,110,4.76,14.29,0.79,1.57,50,2339,27.15796765,wt-at
2846,111,110,4.76,14.29,1.57,2.36,50,8867,4.916864095,wt-at
2847,112,110,4.76,14.29,2.36,3.14,50,3150,3.3944081919999998,wt-at
2848,113,110,42.88,52.4,-0.79,0.0,50,4882,3.075959505,wt-at
2849,114,110,42.88,52.4,-1.57,-0.79,50,5977,3.666875865,wt-at
2850,115,110,42.88,52.4,-2.36,-1.57,50,12501,5.450923369,wt-at
2851,116,110,42.88,52.4,-3.14,-2.36,50,2183,2.891615105,wt-at
2852,117,110,42.88,52.4,0.0,0.79,50,4592,4.710761551,wt-at
2853,118,110,42.88,52.4,0.79,1.57,50,3246,7.183498729,wt-at
2854,119,110,42.88,52.4,1.57,2.36,50,858,4.784725015,wt-at
2855,120,110,42.88,52.4,2.36,3.14,50,1378,2.359074475,wt-at
2856,121,110,52.4,61.93,-0.79,0.0,50,8238,5.149969295,wt-at
2857,122,110,52.4,61.93,-1.57,-0.79,50,7437,6.029129847999999,wt-at
2858,123,110,52.4,61.93,-2.36,-1.57,50,1412,6.543271096000001,wt-at
2859,124,110,52.4,61.93,-3.14,-2.36,50,4,3.244307043,wt-at
2860,125,110,52.4,61.93,0.0,0.79,50,1476,4.886631154,wt-at
2861,126,110,52.4,61.93,0.79,1.57,50,250,2.982095198,wt-at
2862,127,110,52.4,61.93,1.57,2.36,50,312,8.290935025,wt-at
2863,128,110,52.4,61.93,2.36,3.14,50,37,3.360466848,wt-at
2864,129,110,61.93,71.46,-0.79,0.0,50,0,4.1862900960000005,wt-at
2865,130,110,61.93,71.46,-1.57,-0.79,50,0,5.059668428,wt-at
2866,131,110,61.93,71.46,-2.36,-1.57,50,0,3.3600990289999997,wt-at
2867,132,110,61.93,71.46,-3.14,-2.36,50,0,2.166991583,wt-at
2868,133,110,61.93,71.46,0.0,0.79,50,0,4.414543593,wt-at
2869,134,110,61.93,71.46,0.79,1.57,50,0,5.629471719,wt-at
2870,135,110,61.93,71.46,1.57,2.36,50,0,3.932298175,wt-at
2871,136,110,61.93,71.46,2.36,3.14,50,0,1.9527820340000002,wt-at
2872,137,110,71.46,80.99,-0.79,0.0,50,0,4.462385348,wt-at
2873,138,110,71.46,80.99,-1.57,-0.79,50,0,5.604087829,wt-at
2874,139,110,71.46,80.99,-2.36,-1.57,50,0,2.917692891,wt-at
2875,140,110,71.46,80.99,-3.14,-2.36,50,0,0.776949465,wt-at
2876,141,110,71.46,80.99,0.0,0.79,50,0,4.598093426,wt-at
2877,142,110,71.46,80.99,0.79,1.57,50,0,5.415072087,wt-at
2878,143,110,71.46,80.99,1.57,2.36,50,0,3.6617584310000004,wt-at
2879,144,110,71.46,80.99,2.36,3.14,50,0,2.146430435,wt-at
