"","Index","min_alpha","max_alpha","min_theta","max_theta","num","pts","r","stype"
"1267",103,"23.82","33.35","-0.79","0.0","50","13469","6.173924208","wt-at"
"1268",103,"23.82","33.35","-1.57","-0.79","50","2317","2.562173411","wt-at"
"1269",103,"23.82","33.35","-2.36","-1.57","50","462","0.888245388","wt-at"
"1270",103,"23.82","33.35","-3.14","-2.36","50","825","1.168933713","wt-at"
"1271",103,"23.82","33.35","0.0","0.79","50","3402","2.532105978","wt-at"
"1272",103,"23.82","33.35","0.79","1.57","50","1626","2.944581798","wt-at"
"1273",103,"23.82","33.35","1.57","2.36","50","1251","1.523362165","wt-at"
"1274",103,"23.82","33.35","2.36","3.14","50","1179","1.550360909","wt-at"
"1275",103,"33.35","42.88","-0.79","0.0","50","13556","5.458011406","wt-at"
"1276",103,"33.35","42.88","-1.57","-0.79","50","1394","2.838210233","wt-at"
"1277",103,"33.35","42.88","-2.36","-1.57","50","415","1.589555691","wt-at"
"1278",103,"33.35","42.88","-3.14","-2.36","50","1144","1.375118474","wt-at"
"1279",103,"33.35","42.88","0.0","0.79","50","1268","1.750953698","wt-at"
"1280",103,"33.35","42.88","0.79","1.57","50","1203","3.285048169","wt-at"
"1281",103,"33.35","42.88","1.57","2.36","50","2365","2.957248896","wt-at"
"1282",103,"33.35","42.88","2.36","3.14","50","1540","1.64646777","wt-at"
"1283",103,"4.76","14.29","-0.79","0.0","50","224","1.654531051","wt-at"
"1284",103,"4.76","14.29","-1.57","-0.79","50","2387","2.286417179","wt-at"
"1285",103,"4.76","14.29","-2.36","-1.57","50","1512","1.699535282","wt-at"
"1286",103,"4.76","14.29","-3.14","-2.36","50","1392",NA,"wt-at"
"1287",104,"-14.29","-4.76","-0.79","0.0","50","1457","7.400724324","wt-at"
"1288",104,"-14.29","-4.76","-1.57","-0.79","50","2492","3.308505694","wt-at"
"1289",104,"-14.29","-4.76","-2.36","-1.57","50","5258","3.502338484","wt-at"
"1290",104,"-14.29","-4.76","-3.14","-2.36","50","810","1.079703628","wt-at"
"1291",104,"-14.29","-4.76","0.0","0.79","50","1407","7.266587874","wt-at"
"1292",104,"-14.29","-4.76","0.79","1.57","50","4406","10.31377633","wt-at"
"1293",104,"-14.29","-4.76","1.57","2.36","50","5077","3.056370468","wt-at"
"1294",104,"-14.29","-4.76","2.36","3.14","50","4110","3.782461277","wt-at"
"1295",104,"-23.82","-14.29","-0.79","0.0","50","1271","4.508559372","wt-at"
"1296",104,"-23.82","-14.29","-1.57","-0.79","50","4266","7.142606321","wt-at"
"1297",104,"-23.82","-14.29","-2.36","-1.57","50","10005","5.071332297","wt-at"
"1298",104,"-23.82","-14.29","-3.14","-2.36","50","2336","2.106604582","wt-at"
"1299",104,"-23.82","-14.29","0.0","0.79","50","963","4.595349852","wt-at"
"1300",104,"-23.82","-14.29","0.79","1.57","50","2810","4.370783507","wt-at"
"1301",104,"-23.82","-14.29","1.57","2.36","50","3172","4.060044594","wt-at"
"1302",104,"-23.82","-14.29","2.36","3.14","50","5916","3.651517354","wt-at"
"1303",104,"-33.35","-23.82","-0.79","0.0","50","252","7.067431326","wt-at"
"1304",104,"-33.35","-23.82","-1.57","-0.79","50","4130","7.998499027","wt-at"
"1305",104,"-33.35","-23.82","-2.36","-1.57","50","13960","6.8839573","wt-at"
"1306",104,"-33.35","-23.82","-3.14","-2.36","50","3778","2.935961006","wt-at"
"1307",104,"-33.35","-23.82","0.0","0.79","50","946","4.899282949","wt-at"
"1308",104,"-33.35","-23.82","0.79","1.57","50","3219","5.82952074","wt-at"
"1309",104,"-33.35","-23.82","1.57","2.36","50","4567","3.938639667","wt-at"
"1310",104,"-33.35","-23.82","2.36","3.14","50","4614","2.901860503","wt-at"
"1311",104,"-4.76","4.76","-0.79","0.0","50","2136","5.143202455","wt-at"
"1312",104,"-4.76","4.76","-1.57","-0.79","50","6488","6.472807356","wt-at"
"1313",104,"-4.76","4.76","-2.36","-1.57","50","3919","2.794128325","wt-at"
"1314",104,"-4.76","4.76","-3.14","-2.36","50","694","1.03205506","wt-at"
"1315",104,"-4.76","4.76","0.0","0.79","50","1804","5.949259895","wt-at"
"1316",104,"-4.76","4.76","0.79","1.57","50","11344","11.11945167","wt-at"
"1317",104,"-4.76","4.76","1.57","2.36","50","7305","4.154260599","wt-at"
"1318",104,"-4.76","4.76","2.36","3.14","50","2511","2.63882873","wt-at"
"1319",104,"-42.88","-33.35","-0.79","0.0","50","631","3.813590893","wt-at"
"1320",104,"-42.88","-33.35","-1.57","-0.79","50","2847","4.366204771","wt-at"
"1321",104,"-42.88","-33.35","-2.36","-1.57","50","12362","6.514820352","wt-at"
"1322",104,"-42.88","-33.35","-3.14","-2.36","50","2778","2.438713722","wt-at"
"1323",104,"-42.88","-33.35","0.0","0.79","50","866","2.616605141","wt-at"
"1324",104,"-42.88","-33.35","0.79","1.57","50","5191","6.380392994","wt-at"
"1325",104,"-42.88","-33.35","1.57","2.36","50","6812","5.265795341","wt-at"
"1326",104,"-42.88","-33.35","2.36","3.14","50","5147","3.202995045","wt-at"
"1327",104,"-52.4","-42.88","-0.79","0.0","50","652","0.91057986","wt-at"
"1328",104,"-52.4","-42.88","-1.57","-0.79","50","3999","2.516478321","wt-at"
"1329",104,"-52.4","-42.88","-2.36","-1.57","50","5134","5.127766761","wt-at"
"1330",104,"-52.4","-42.88","-3.14","-2.36","50","1081","1.648657416","wt-at"
"1331",104,"-52.4","-42.88","0.0","0.79","50","2579","5.213328905","wt-at"
"1332",104,"-52.4","-42.88","0.79","1.57","50","6385","4.642075997","wt-at"
"1333",104,"-52.4","-42.88","1.57","2.36","50","7260","4.160347962","wt-at"
"1334",104,"-52.4","-42.88","2.36","3.14","50","1643","3.351496178","wt-at"
"1335",104,"-61.93","-52.4","-0.79","0.0","50","1411","2.802762494","wt-at"
"1336",104,"-61.93","-52.4","-1.57","-0.79","50","1153","2.897217396","wt-at"
"1337",104,"-61.93","-52.4","-2.36","-1.57","50","114","9.184467747","wt-at"
"1338",104,"-61.93","-52.4","-3.14","-2.36","50","17","0.66727546","wt-at"
"1339",104,"-61.93","-52.4","0.0","0.79","50","3607","3.938527135","wt-at"
"1340",104,"-61.93","-52.4","0.79","1.57","50","8226","5.153890909","wt-at"
"1341",104,"-61.93","-52.4","1.57","2.36","50","381","3.099068837","wt-at"
"1342",104,"-61.93","-52.4","2.36","3.14","50","56","1.665400221","wt-at"
"1343",104,"-71.46","-61.93","-0.79","0.0","50","0",NA,"wt-at"
"1344",104,"-71.46","-61.93","-1.57","-0.79","50","0",NA,"wt-at"
"1345",104,"-71.46","-61.93","-2.36","-1.57","50","0",NA,"wt-at"
"1346",104,"-71.46","-61.93","-3.14","-2.36","50","0",NA,"wt-at"
"1347",104,"-71.46","-61.93","0.0","0.79","50","290","5.719975363","wt-at"
"1348",104,"-71.46","-61.93","0.79","1.57","50","223","7.318411915","wt-at"
"1349",104,"-71.46","-61.93","1.57","2.36","50","0",NA,"wt-at"
"1350",104,"-71.46","-61.93","2.36","3.14","50","0",NA,"wt-at"
"1351",104,"-80.99","-71.46","-0.79","0.0","50","0",NA,"wt-at"
"1352",104,"-80.99","-71.46","-1.57","-0.79","50","0",NA,"wt-at"
"1353",104,"-80.99","-71.46","-2.36","-1.57","50","0",NA,"wt-at"
"1354",104,"-80.99","-71.46","-3.14","-2.36","50","0",NA,"wt-at"
"1355",104,"-80.99","-71.46","0.0","0.79","50","0",NA,"wt-at"
"1356",104,"-80.99","-71.46","0.79","1.57","50","0",NA,"wt-at"
"1357",104,"-80.99","-71.46","1.57","2.36","50","0",NA,"wt-at"
"1358",104,"-80.99","-71.46","2.36","3.14","50","0",NA,"wt-at"
"1359",104,"-90.51","-80.99","-0.79","0.0","50","0",NA,"wt-at"
"1360",104,"-90.51","-80.99","-1.57","-0.79","50","0",NA,"wt-at"
"1361",104,"-90.51","-80.99","-2.36","-1.57","50","0",NA,"wt-at"
"1362",104,"-90.51","-80.99","-3.14","-2.36","50","0",NA,"wt-at"
"1363",104,"-90.51","-80.99","0.0","0.79","50","0",NA,"wt-at"
"1364",104,"-90.51","-80.99","0.79","1.57","50","0",NA,"wt-at"
"1365",104,"-90.51","-80.99","1.57","2.36","50","0",NA,"wt-at"
"1366",104,"-90.51","-80.99","2.36","3.14","50","0",NA,"wt-at"
"1367",104,"14.29","23.82","-0.79","0.0","50","2610","4.635206149","wt-at"
"1368",104,"14.29","23.82","-1.57","-0.79","50","3363","8.779477085","wt-at"
"1369",104,"14.29","23.82","-2.36","-1.57","50","10908","5.148327099","wt-at"
"1370",104,"14.29","23.82","-3.14","-2.36","50","4290","2.681114341","wt-at"
"1371",104,"14.29","23.82","0.0","0.79","50","2277","6.719518087","wt-at"
"1372",104,"14.29","23.82","0.79","1.57","50","2260","6.949512498","wt-at"
"1373",104,"14.29","23.82","1.57","2.36","50","8608","8.803560314","wt-at"
"1374",104,"14.29","23.82","2.36","3.14","50","5927","3.676160623","wt-at"
"1375",104,"23.82","33.35","-0.79","0.0","50","996","4.702214601","wt-at"
"1376",104,"23.82","33.35","-1.57","-0.79","50","5769","9.577610694","wt-at"
"1377",104,"23.82","33.35","-2.36","-1.57","50","14588","6.314182478","wt-at"
"1378",104,"23.82","33.35","-3.14","-2.36","50","6230","3.961544757","wt-at"
"1379",104,"23.82","33.35","0.0","0.79","50","1667","6.042251866","wt-at"
"1380",104,"23.82","33.35","0.79","1.57","50","7078","8.279368869","wt-at"
"1381",104,"23.82","33.35","1.57","2.36","50","9866","5.174111597","wt-at"
"1382",104,"23.82","33.35","2.36","3.14","50","4316","3.143636419","wt-at"
"1383",104,"33.35","42.88","-0.79","0.0","50","1476","1.509451114","wt-at"
"1384",104,"33.35","42.88","-1.57","-0.79","50","5347","4.889201543","wt-at"
"1385",104,"33.35","42.88","-2.36","-1.57","50","12387","5.907861993","wt-at"
"1386",104,"33.35","42.88","-3.14","-2.36","50","2443","3.050624542","wt-at"
"1387",104,"33.35","42.88","0.0","0.79","50","3047","2.318792047","wt-at"
"1388",104,"33.35","42.88","0.79","1.57","50","6104","5.853518165","wt-at"
"1389",104,"33.35","42.88","1.57","2.36","50","5180","3.575465684","wt-at"
"1390",104,"33.35","42.88","2.36","3.14","50","3854","2.910769657","wt-at"
"1391",104,"4.76","14.29","-0.79","0.0","50","3303","5.236266677","wt-at"
"1392",104,"4.76","14.29","-1.57","-0.79","50","6756","6.168340144","wt-at"
"1393",104,"4.76","14.29","-2.36","-1.57","50","6348","3.383715228","wt-at"
"1394",104,"4.76","14.29","-3.14","-2.36","50","2500",NA,"wt-at"
"1395",105,"-14.29","-4.76","-0.79","0.0","50","548","3.729738713","wt-at"
"1396",105,"-14.29","-4.76","-1.57","-0.79","50","16","3.76996241","wt-at"
"1397",105,"-14.29","-4.76","-2.36","-1.57","50","1","0.865319737","wt-at"
"1398",105,"-14.29","-4.76","-3.14","-2.36","50","3","0.376314519","wt-at"
"1399",105,"-14.29","-4.76","0.0","0.79","50","2473","2.805772422","wt-at"
"1400",105,"-14.29","-4.76","0.79","1.57","50","4696","3.428737151","wt-at"
"1401",105,"-14.29","-4.76","1.57","2.36","50","3111","4.203330647","wt-at"
"1402",105,"-14.29","-4.76","2.36","3.14","50","3","0.49719701","wt-at"
"1403",105,"-23.82","-14.29","-0.79","0.0","50","2109","3.113933146","wt-at"
"1404",105,"-23.82","-14.29","-1.57","-0.79","50","1638","3.102793523","wt-at"
"1405",105,"-23.82","-14.29","-2.36","-1.57","50","453","1.266378246","wt-at"
"1406",105,"-23.82","-14.29","-3.14","-2.36","50","762","1.53701328","wt-at"
"1407",105,"-23.82","-14.29","0.0","0.79","50","1501","1.826647904","wt-at"
"1408",105,"-23.82","-14.29","0.79","1.57","50","2364","2.424650901","wt-at"
"1409",105,"-23.82","-14.29","1.57","2.36","50","3443","2.754988123","wt-at"
"1410",105,"-23.82","-14.29","2.36","3.14","50","2000","2.434976075","wt-at"
"1411",105,"-33.35","-23.82","-0.79","0.0","50","450","1.390712309","wt-at"
"1412",105,"-33.35","-23.82","-1.57","-0.79","50","3879","3.604387105","wt-at"
"1413",105,"-33.35","-23.82","-2.36","-1.57","50","2079","2.003512035","wt-at"
"1414",105,"-33.35","-23.82","-3.14","-2.36","50","1866","1.671224603","wt-at"
"1415",105,"-33.35","-23.82","0.0","0.79","50","837","2.498714129","wt-at"
"1416",105,"-33.35","-23.82","0.79","1.57","50","1289","4.459388727","wt-at"
"1417",105,"-33.35","-23.82","1.57","2.36","50","4561","5.086773039","wt-at"
"1418",105,"-33.35","-23.82","2.36","3.14","50","6900","3.334764582","wt-at"
"1419",105,"-4.76","4.76","-0.79","0.0","50","1941","2.818169457","wt-at"
"1420",105,"-4.76","4.76","-1.57","-0.79","50","355","2.105740553","wt-at"
"1421",105,"-4.76","4.76","-2.36","-1.57","50","9","0.653841427","wt-at"
"1422",105,"-4.76","4.76","-3.14","-2.36","50","67","1.345840252","wt-at"
"1423",105,"-4.76","4.76","0.0","0.79","50","2086","2.499038893","wt-at"
"1424",105,"-4.76","4.76","0.79","1.57","50","3653","2.823725097","wt-at"
"1425",105,"-4.76","4.76","1.57","2.36","50","3490","3.172134909","wt-at"
"1426",105,"-4.76","4.76","2.36","3.14","50","615","2.849413023","wt-at"
"1427",105,"-42.88","-33.35","-0.79","0.0","50","2208","3.084081106","wt-at"
"1428",105,"-42.88","-33.35","-1.57","-0.79","50","5913","4.00492703","wt-at"
"1429",105,"-42.88","-33.35","-2.36","-1.57","50","1447","2.799840927","wt-at"
"1430",105,"-42.88","-33.35","-3.14","-2.36","50","2100","2.717125374","wt-at"
"1431",105,"-42.88","-33.35","0.0","0.79","50","767","2.283775008","wt-at"
"1432",105,"-42.88","-33.35","0.79","1.57","50","1813","3.468704602","wt-at"
"1433",105,"-42.88","-33.35","1.57","2.36","50","5881","4.54333808","wt-at"
"1434",105,"-42.88","-33.35","2.36","3.14","50","6948","3.181727714","wt-at"
"1435",105,"-52.4","-42.88","-0.79","0.0","50","1820","4.077618142","wt-at"
"1436",105,"-52.4","-42.88","-1.57","-0.79","50","6468","4.422210193","wt-at"
"1437",105,"-52.4","-42.88","-2.36","-1.57","50","813","2.159800865","wt-at"
"1438",105,"-52.4","-42.88","-3.14","-2.36","50","888","2.729763836","wt-at"
"1439",105,"-52.4","-42.88","0.0","0.79","50","1226","2.250019012","wt-at"
"1440",105,"-52.4","-42.88","0.79","1.57","50","1662","1.51314005","wt-at"
"1441",105,"-52.4","-42.88","1.57","2.36","50","4925","3.588122876","wt-at"
"1442",105,"-52.4","-42.88","2.36","3.14","50","4395","3.080835363","wt-at"
"1443",105,"-61.93","-52.4","-0.79","0.0","50","1338","1.748786122","wt-at"
"1444",105,"-61.93","-52.4","-1.57","-0.79","50","4709","4.14756799","wt-at"
"1445",105,"-61.93","-52.4","-2.36","-1.57","50","451","1.936350983","wt-at"
"1446",105,"-61.93","-52.4","-3.14","-2.36","50","967","2.400573927","wt-at"
"1447",105,"-61.93","-52.4","0.0","0.79","50","2023","2.251528023","wt-at"
"1448",105,"-61.93","-52.4","0.79","1.57","50","2524","2.041046502","wt-at"
"1449",105,"-61.93","-52.4","1.57","2.36","50","4760","3.180303009","wt-at"
"1450",105,"-61.93","-52.4","2.36","3.14","50","1593","3.594501625","wt-at"
"1451",105,"-71.46","-61.93","-0.79","0.0","50","2928","2.60430315","wt-at"
"1452",105,"-71.46","-61.93","-1.57","-0.79","50","3872","4.435749083","wt-at"
"1453",105,"-71.46","-61.93","-2.36","-1.57","50","674","2.101492531","wt-at"
"1454",105,"-71.46","-61.93","-3.14","-2.36","50","457","1.373868771","wt-at"
"1455",105,"-71.46","-61.93","0.0","0.79","50","2069","2.02125098","wt-at"
"1456",105,"-71.46","-61.93","0.79","1.57","50","2788","3.897745926","wt-at"
"1457",105,"-71.46","-61.93","1.57","2.36","50","1101","3.280404924","wt-at"
"1458",105,"-71.46","-61.93","2.36","3.14","50","389","1.913318321","wt-at"
"1459",105,"-80.99","-71.46","-0.79","0.0","50","324","5.43305835","wt-at"
"1460",105,"-80.99","-71.46","-1.57","-0.79","50","46","8.008387358","wt-at"
"1461",105,"-80.99","-71.46","-2.36","-1.57","50","0",NA,"wt-at"
"1462",105,"-80.99","-71.46","-3.14","-2.36","50","0",NA,"wt-at"
"1463",105,"-80.99","-71.46","0.0","0.79","50","11","3.103248065","wt-at"
"1464",105,"-80.99","-71.46","0.79","1.57","50","8","5.626198889","wt-at"
"1465",105,"-80.99","-71.46","1.57","2.36","50","0",NA,"wt-at"
"1466",105,"-80.99","-71.46","2.36","3.14","50","0",NA,"wt-at"
"1467",105,"-90.51","-80.99","-0.79","0.0","50","0",NA,"wt-at"
"1468",105,"-90.51","-80.99","-1.57","-0.79","50","0",NA,"wt-at"
"1469",105,"-90.51","-80.99","-2.36","-1.57","50","0",NA,"wt-at"
"1470",105,"-90.51","-80.99","-3.14","-2.36","50","0",NA,"wt-at"
"1471",105,"-90.51","-80.99","0.0","0.79","50","0",NA,"wt-at"
"1472",105,"-90.51","-80.99","0.79","1.57","50","0",NA,"wt-at"
"1473",105,"-90.51","-80.99","1.57","2.36","50","0",NA,"wt-at"
"1474",105,"-90.51","-80.99","2.36","3.14","50","0",NA,"wt-at"
"1475",105,"14.29","23.82","-0.79","0.0","50","1371","5.609376506","wt-at"
"1476",105,"14.29","23.82","-1.57","-0.79","50","6522","4.354723578","wt-at"
"1477",105,"14.29","23.82","-2.36","-1.57","50","5544","3.076980805","wt-at"
"1478",105,"14.29","23.82","-3.14","-2.36","50","2184","2.165655497","wt-at"
"1479",105,"14.29","23.82","0.0","0.79","50","353","2.256901626","wt-at"
"1480",105,"14.29","23.82","0.79","1.57","50","1490","4.663309082","wt-at"
"1481",105,"14.29","23.82","1.57","2.36","50","3873","5.48065746","wt-at"
"1482",105,"14.29","23.82","2.36","3.14","50","1134","2.688234731","wt-at"
"1483",105,"23.82","33.35","-0.79","0.0","50","2044","8.844625593","wt-at"
"1484",105,"23.82","33.35","-1.57","-0.79","50","10363","7.31358842","wt-at"
"1485",105,"23.82","33.35","-2.36","-1.57","50","7845","3.558007666","wt-at"
"1486",105,"23.82","33.35","-3.14","-2.36","50","2788","3.169863325","wt-at"
"1487",105,"23.82","33.35","0.0","0.79","50","814","4.025753606","wt-at"
"1488",105,"23.82","33.35","0.79","1.57","50","749","2.595796778","wt-at"
"1489",105,"23.82","33.35","1.57","2.36","50","1339","3.079305836","wt-at"
"1490",105,"23.82","33.35","2.36","3.14","50","1009","3.246808409","wt-at"
"1491",105,"33.35","42.88","-0.79","0.0","50","651","2.786244563","wt-at"
"1492",105,"33.35","42.88","-1.57","-0.79","50","9990","6.981505952","wt-at"
"1493",105,"33.35","42.88","-2.36","-1.57","50","7976","3.693637688","wt-at"
"1494",105,"33.35","42.88","-3.14","-2.36","50","2026","2.484598278","wt-at"
"1495",105,"33.35","42.88","0.0","0.79","50","1055","2.832320548","wt-at"
"1496",105,"33.35","42.88","0.79","1.57","50","1728","4.392057767","wt-at"
"1497",105,"33.35","42.88","1.57","2.36","50","6103","5.567093163","wt-at"
"1498",105,"33.35","42.88","2.36","3.14","50","2755","3.506204907","wt-at"
"1499",105,"4.76","14.29","-0.79","0.0","50","1034","3.174412618","wt-at"
"1500",105,"4.76","14.29","-1.57","-0.79","50","5952","3.639784251","wt-at"
"1501",105,"4.76","14.29","-2.36","-1.57","50","2321","2.726228606","wt-at"
"1502",105,"4.76","14.29","-3.14","-2.36","50","564",NA,"wt-at"
"1503",106,"-14.29","-4.76","-0.79","0.0","50","2238","9.085590465","wt-at"
"1504",106,"-14.29","-4.76","-1.57","-0.79","50","5316","10.11772436","wt-at"
"1505",106,"-14.29","-4.76","-2.36","-1.57","50","5568","6.457935166","wt-at"
"1506",106,"-14.29","-4.76","-3.14","-2.36","50","6069","4.895279384","wt-at"
"1507",106,"-14.29","-4.76","0.0","0.79","50","863","5.887580551","wt-at"
"1508",106,"-14.29","-4.76","0.79","1.57","50","3321","16.90262686","wt-at"
"1509",106,"-14.29","-4.76","1.57","2.36","50","3241","4.875160077","wt-at"
"1510",106,"-14.29","-4.76","2.36","3.14","50","8249","4.716634458","wt-at"
"1511",106,"-23.82","-14.29","-0.79","0.0","50","1965","4.112811404","wt-at"
"1512",106,"-23.82","-14.29","-1.57","-0.79","50","9101","7.540707827","wt-at"
"1513",106,"-23.82","-14.29","-2.36","-1.57","50","5983","4.981068255","wt-at"
"1514",106,"-23.82","-14.29","-3.14","-2.36","50","7775","4.040707909","wt-at"
"1515",106,"-23.82","-14.29","0.0","0.79","50","2383","3.867732844","wt-at"
"1516",106,"-23.82","-14.29","0.79","1.57","50","2558","6.85282085","wt-at"
"1517",106,"-23.82","-14.29","1.57","2.36","50","4349","4.604498197","wt-at"
"1518",106,"-23.82","-14.29","2.36","3.14","50","5362","3.240180381","wt-at"
"1519",106,"-33.35","-23.82","-0.79","0.0","50","1509","2.597609223","wt-at"
"1520",106,"-33.35","-23.82","-1.57","-0.79","50","6911","7.385798827","wt-at"
"1521",106,"-33.35","-23.82","-2.36","-1.57","50","10421","5.058255611","wt-at"
"1522",106,"-33.35","-23.82","-3.14","-2.36","50","7270","3.658197754","wt-at"
"1523",106,"-33.35","-23.82","0.0","0.79","50","2047","5.680901995","wt-at"
"1524",106,"-33.35","-23.82","0.79","1.57","50","6936","13.65810998","wt-at"
"1525",106,"-33.35","-23.82","1.57","2.36","50","4798","5.115414892","wt-at"
"1526",106,"-33.35","-23.82","2.36","3.14","50","5690","3.315394086","wt-at"
"1527",106,"-4.76","4.76","-0.79","0.0","50","1616","10.07734438","wt-at"
"1528",106,"-4.76","4.76","-1.57","-0.79","50","2767","12.7919512","wt-at"
"1529",106,"-4.76","4.76","-2.36","-1.57","50","2300","6.833941362","wt-at"
"1530",106,"-4.76","4.76","-3.14","-2.36","50","5011","5.196164934","wt-at"
"1531",106,"-4.76","4.76","0.0","0.79","50","2358","11.31690203","wt-at"
"1532",106,"-4.76","4.76","0.79","1.57","50","4808","15.80237195","wt-at"
"1533",106,"-4.76","4.76","1.57","2.36","50","1008","4.854977762","wt-at"
"1534",106,"-4.76","4.76","2.36","3.14","50","8351","4.880015277","wt-at"
"1535",106,"-42.88","-33.35","-0.79","0.0","50","1360","2.645116849","wt-at"
"1536",106,"-42.88","-33.35","-1.57","-0.79","50","5827","5.635199538","wt-at"
"1537",106,"-42.88","-33.35","-2.36","-1.57","50","9392","3.89575886","wt-at"
"1538",106,"-42.88","-33.35","-3.14","-2.36","50","4382","2.870416504","wt-at"
"1539",106,"-42.88","-33.35","0.0","0.79","50","2172","3.907753114","wt-at"
"1540",106,"-42.88","-33.35","0.79","1.57","50","4825","5.327402393","wt-at"
"1541",106,"-42.88","-33.35","1.57","2.36","50","2121","3.221269222","wt-at"
"1542",106,"-42.88","-33.35","2.36","3.14","50","1335","1.970360134","wt-at"
"1543",106,"-52.4","-42.88","-0.79","0.0","50","3360","2.585711791","wt-at"
"1544",106,"-52.4","-42.88","-1.57","-0.79","50","4948","4.186283576","wt-at"
"1545",106,"-52.4","-42.88","-2.36","-1.57","50","3785","2.41144989","wt-at"
"1546",106,"-52.4","-42.88","-3.14","-2.36","50","2976","3.132192608","wt-at"
"1547",106,"-52.4","-42.88","0.0","0.79","50","2316","3.561980852","wt-at"
"1548",106,"-52.4","-42.88","0.79","1.57","50","4644","4.99961598","wt-at"
"1549",106,"-52.4","-42.88","1.57","2.36","50","1610","3.744725039","wt-at"
"1550",106,"-52.4","-42.88","2.36","3.14","50","999","3.51367903","wt-at"
"1551",106,"-61.93","-52.4","-0.79","0.0","50","1566","3.02524545","wt-at"
"1552",106,"-61.93","-52.4","-1.57","-0.79","50","680","4.434023893","wt-at"
"1553",106,"-61.93","-52.4","-2.36","-1.57","50","69","0.814703306","wt-at"
"1554",106,"-61.93","-52.4","-3.14","-2.36","50","342","1.305957726","wt-at"
"1555",106,"-61.93","-52.4","0.0","0.79","50","1486","2.015344302","wt-at"
"1556",106,"-61.93","-52.4","0.79","1.57","50","2181","3.118787987","wt-at"
"1557",106,"-61.93","-52.4","1.57","2.36","50","211","1.063100897","wt-at"
"1558",106,"-61.93","-52.4","2.36","3.14","50","148","0.94864075","wt-at"
"1559",106,"-71.46","-61.93","-0.79","0.0","50","0",NA,"wt-at"
"1560",106,"-71.46","-61.93","-1.57","-0.79","50","0",NA,"wt-at"
"1561",106,"-71.46","-61.93","-2.36","-1.57","50","0",NA,"wt-at"
"1562",106,"-71.46","-61.93","-3.14","-2.36","50","0",NA,"wt-at"
"1563",106,"-71.46","-61.93","0.0","0.79","50","0",NA,"wt-at"
"1564",106,"-71.46","-61.93","0.79","1.57","50","0",NA,"wt-at"
"1565",106,"-71.46","-61.93","1.57","2.36","50","0",NA,"wt-at"
"1566",106,"-71.46","-61.93","2.36","3.14","50","0",NA,"wt-at"
"1567",106,"-80.99","-71.46","-0.79","0.0","50","0",NA,"wt-at"
"1568",106,"-80.99","-71.46","-1.57","-0.79","50","0",NA,"wt-at"
"1569",106,"-80.99","-71.46","-2.36","-1.57","50","0",NA,"wt-at"
"1570",106,"-80.99","-71.46","-3.14","-2.36","50","0",NA,"wt-at"
"1571",106,"-80.99","-71.46","0.0","0.79","50","0",NA,"wt-at"
"1572",106,"-80.99","-71.46","0.79","1.57","50","0",NA,"wt-at"
"1573",106,"-80.99","-71.46","1.57","2.36","50","0",NA,"wt-at"
"1574",106,"-80.99","-71.46","2.36","3.14","50","0",NA,"wt-at"
"1575",106,"-90.51","-80.99","-0.79","0.0","50","0",NA,"wt-at"
"1576",106,"-90.51","-80.99","-1.57","-0.79","50","0",NA,"wt-at"
"1577",106,"-90.51","-80.99","-2.36","-1.57","50","0",NA,"wt-at"
"1578",106,"-90.51","-80.99","-3.14","-2.36","50","0",NA,"wt-at"
"1579",106,"-90.51","-80.99","0.0","0.79","50","0",NA,"wt-at"
"1580",106,"-90.51","-80.99","0.79","1.57","50","0",NA,"wt-at"
"1581",106,"-90.51","-80.99","1.57","2.36","50","0",NA,"wt-at"
"1582",106,"-90.51","-80.99","2.36","3.14","50","0",NA,"wt-at"
"1583",106,"14.29","23.82","-0.79","0.0","50","728","2.547212361","wt-at"
"1584",106,"14.29","23.82","-1.57","-0.79","50","1913","10.50293438","wt-at"
"1585",106,"14.29","23.82","-2.36","-1.57","50","5443","5.61422889","wt-at"
"1586",106,"14.29","23.82","-3.14","-2.36","50","5064","3.734587904","wt-at"
"1587",106,"14.29","23.82","0.0","0.79","50","880","3.967197171","wt-at"
"1588",106,"14.29","23.82","0.79","1.57","50","4344","4.790679572","wt-at"
"1589",106,"14.29","23.82","1.57","2.36","50","6216","4.982327728","wt-at"
"1590",106,"14.29","23.82","2.36","3.14","50","5646","3.557498507","wt-at"
"1591",106,"23.82","33.35","-0.79","0.0","50","1591","5.554847488","wt-at"
"1592",106,"23.82","33.35","-1.57","-0.79","50","6678","7.019533761","wt-at"
"1593",106,"23.82","33.35","-2.36","-1.57","50","7706","4.761847489","wt-at"
"1594",106,"23.82","33.35","-3.14","-2.36","50","4573","3.050400423","wt-at"
"1595",106,"23.82","33.35","0.0","0.79","50","921","3.591028587","wt-at"
"1596",106,"23.82","33.35","0.79","1.57","50","7897","8.773447466","wt-at"
"1597",106,"23.82","33.35","1.57","2.36","50","5926","4.909578943","wt-at"
"1598",106,"23.82","33.35","2.36","3.14","50","6296","2.990489348","wt-at"
"1599",106,"33.35","42.88","-0.79","0.0","50","1922","4.774220047","wt-at"
"1600",106,"33.35","42.88","-1.57","-0.79","50","9652","8.062564528","wt-at"
"1601",106,"33.35","42.88","-2.36","-1.57","50","7294","3.527141595","wt-at"
