,-14.29_-4.76_-0.79_0.0_50_pts,-14.29_-4.76_-0.79_0.0_50_r,-14.29_-4.76_-1.57_-0.79_50_pts,-14.29_-4.76_-1.57_-0.79_50_r,-14.29_-4.76_-2.36_-1.57_50_pts,-14.29_-4.76_-2.36_-1.57_50_r,-14.29_-4.76_-3.14_-2.36_50_pts,-14.29_-4.76_-3.14_-2.36_50_r,-14.29_-4.76_0.0_0.79_50_pts,-14.29_-4.76_0.0_0.79_50_r,-14.29_-4.76_0.79_1.57_50_pts,-14.29_-4.76_0.79_1.57_50_r,-14.29_-4.76_1.57_2.36_50_pts,-14.29_-4.76_1.57_2.36_50_r,-14.29_-4.76_2.36_3.14_50_pts,-14.29_-4.76_2.36_3.14_50_r,-23.82_-14.29_-0.79_0.0_50_pts,-23.82_-14.29_-0.79_0.0_50_r,-23.82_-14.29_-1.57_-0.79_50_pts,-23.82_-14.29_-1.57_-0.79_50_r,-23.82_-14.29_-2.36_-1.57_50_pts,-23.82_-14.29_-2.36_-1.57_50_r,-23.82_-14.29_-3.14_-2.36_50_pts,-23.82_-14.29_-3.14_-2.36_50_r,-23.82_-14.29_0.0_0.79_50_pts,-23.82_-14.29_0.0_0.79_50_r,-23.82_-14.29_0.79_1.57_50_pts,-23.82_-14.29_0.79_1.57_50_r,-23.82_-14.29_1.57_2.36_50_pts,-23.82_-14.29_1.57_2.36_50_r,-23.82_-14.29_2.36_3.14_50_pts,-23.82_-14.29_2.36_3.14_50_r,-33.35_-23.82_-0.79_0.0_50_pts,-33.35_-23.82_-0.79_0.0_50_r,-33.35_-23.82_-1.57_-0.79_50_pts,-33.35_-23.82_-1.57_-0.79_50_r,-33.35_-23.82_-2.36_-1.57_50_pts,-33.35_-23.82_-2.36_-1.57_50_r,-33.35_-23.82_-3.14_-2.36_50_pts,-33.35_-23.82_-3.14_-2.36_50_r,-33.35_-23.82_0.0_0.79_50_pts,-33.35_-23.82_0.0_0.79_50_r,-33.35_-23.82_0.79_1.57_50_pts,-33.35_-23.82_0.79_1.57_50_r,-33.35_-23.82_1.57_2.36_50_pts,-33.35_-23.82_1.57_2.36_50_r,-33.35_-23.82_2.36_3.14_50_pts,-33.35_-23.82_2.36_3.14_50_r,-4.76_4.76_-0.79_0.0_50_pts,-4.76_4.76_-0.79_0.0_50_r,-4.76_4.76_-1.57_-0.79_50_pts,-4.76_4.76_-1.57_-0.79_50_r,-4.76_4.76_-2.36_-1.57_50_pts,-4.76_4.76_-2.36_-1.57_50_r,-4.76_4.76_-3.14_-2.36_50_pts,-4.76_4.76_-3.14_-2.36_50_r,-4.76_4.76_0.0_0.79_50_pts,-4.76_4.76_0.0_0.79_50_r,-4.76_4.76_0.79_1.57_50_pts,-4.76_4.76_0.79_1.57_50_r,-4.76_4.76_1.57_2.36_50_pts,-4.76_4.76_1.57_2.36_50_r,-4.76_4.76_2.36_3.14_50_pts,-4.76_4.76_2.36_3.14_50_r,-42.88_-33.35_-0.79_0.0_50_pts,-42.88_-33.35_-0.79_0.0_50_r,-42.88_-33.35_-1.57_-0.79_50_pts,-42.88_-33.35_-1.57_-0.79_50_r,-42.88_-33.35_-2.36_-1.57_50_pts,-42.88_-33.35_-2.36_-1.57_50_r,-42.88_-33.35_-3.14_-2.36_50_pts,-42.88_-33.35_-3.14_-2.36_50_r,-42.88_-33.35_0.0_0.79_50_pts,-42.88_-33.35_0.0_0.79_50_r,-42.88_-33.35_0.79_1.57_50_pts,-42.88_-33.35_0.79_1.57_50_r,-42.88_-33.35_1.57_2.36_50_pts,-42.88_-33.35_1.57_2.36_50_r,-42.88_-33.35_2.36_3.14_50_pts,-42.88_-33.35_2.36_3.14_50_r,-52.4_-42.88_-0.79_0.0_50_pts,-52.4_-42.88_-0.79_0.0_50_r,-52.4_-42.88_-1.57_-0.79_50_pts,-52.4_-42.88_-1.57_-0.79_50_r,-52.4_-42.88_-2.36_-1.57_50_pts,-52.4_-42.88_-2.36_-1.57_50_r,-52.4_-42.88_-3.14_-2.36_50_pts,-52.4_-42.88_-3.14_-2.36_50_r,-52.4_-42.88_0.0_0.79_50_pts,-52.4_-42.88_0.0_0.79_50_r,-52.4_-42.88_0.79_1.57_50_pts,-52.4_-42.88_0.79_1.57_50_r,-52.4_-42.88_1.57_2.36_50_pts,-52.4_-42.88_1.57_2.36_50_r,-52.4_-42.88_2.36_3.14_50_pts,-52.4_-42.88_2.36_3.14_50_r,-61.93_-52.4_-0.79_0.0_50_pts,-61.93_-52.4_-0.79_0.0_50_r,-61.93_-52.4_-1.57_-0.79_50_pts,-61.93_-52.4_-1.57_-0.79_50_r,-61.93_-52.4_-2.36_-1.57_50_pts,-61.93_-52.4_-2.36_-1.57_50_r,-61.93_-52.4_-3.14_-2.36_50_pts,-61.93_-52.4_-3.14_-2.36_50_r,-61.93_-52.4_0.0_0.79_50_pts,-61.93_-52.4_0.0_0.79_50_r,-61.93_-52.4_0.79_1.57_50_pts,-61.93_-52.4_0.79_1.57_50_r,-61.93_-52.4_1.57_2.36_50_pts,-61.93_-52.4_1.57_2.36_50_r,-61.93_-52.4_2.36_3.14_50_pts,-61.93_-52.4_2.36_3.14_50_r,-71.46_-61.93_-0.79_0.0_50_pts,-71.46_-61.93_-0.79_0.0_50_r,-71.46_-61.93_-1.57_-0.79_50_pts,-71.46_-61.93_-1.57_-0.79_50_r,-71.46_-61.93_-2.36_-1.57_50_pts,-71.46_-61.93_-2.36_-1.57_50_r,-71.46_-61.93_-3.14_-2.36_50_pts,-71.46_-61.93_-3.14_-2.36_50_r,-71.46_-61.93_0.0_0.79_50_pts,-71.46_-61.93_0.0_0.79_50_r,-71.46_-61.93_0.79_1.57_50_pts,-71.46_-61.93_0.79_1.57_50_r,-71.46_-61.93_1.57_2.36_50_pts,-71.46_-61.93_1.57_2.36_50_r,-71.46_-61.93_2.36_3.14_50_pts,-71.46_-61.93_2.36_3.14_50_r,-80.99_-71.46_-0.79_0.0_50_pts,-80.99_-71.46_-0.79_0.0_50_r,-80.99_-71.46_-1.57_-0.79_50_pts,-80.99_-71.46_-1.57_-0.79_50_r,-80.99_-71.46_-2.36_-1.57_50_pts,-80.99_-71.46_-2.36_-1.57_50_r,-80.99_-71.46_-3.14_-2.36_50_pts,-80.99_-71.46_-3.14_-2.36_50_r,-80.99_-71.46_0.0_0.79_50_pts,-80.99_-71.46_0.0_0.79_50_r,-80.99_-71.46_0.79_1.57_50_pts,-80.99_-71.46_0.79_1.57_50_r,-80.99_-71.46_1.57_2.36_50_pts,-80.99_-71.46_1.57_2.36_50_r,-80.99_-71.46_2.36_3.14_50_pts,-80.99_-71.46_2.36_3.14_50_r,-90.51_-80.99_-0.79_0.0_50_pts,-90.51_-80.99_-0.79_0.0_50_r,-90.51_-80.99_-1.57_-0.79_50_pts,-90.51_-80.99_-1.57_-0.79_50_r,-90.51_-80.99_-2.36_-1.57_50_pts,-90.51_-80.99_-2.36_-1.57_50_r,-90.51_-80.99_-3.14_-2.36_50_pts,-90.51_-80.99_-3.14_-2.36_50_r,-90.51_-80.99_0.0_0.79_50_pts,-90.51_-80.99_0.0_0.79_50_r,-90.51_-80.99_0.79_1.57_50_pts,-90.51_-80.99_0.79_1.57_50_r,-90.51_-80.99_1.57_2.36_50_pts,-90.51_-80.99_1.57_2.36_50_r,-90.51_-80.99_2.36_3.14_50_pts,-90.51_-80.99_2.36_3.14_50_r,14.29_23.82_-0.79_0.0_50_pts,14.29_23.82_-0.79_0.0_50_r,14.29_23.82_-1.57_-0.79_50_pts,14.29_23.82_-1.57_-0.79_50_r,14.29_23.82_-2.36_-1.57_50_pts,14.29_23.82_-2.36_-1.57_50_r,14.29_23.82_-3.14_-2.36_50_pts,14.29_23.82_-3.14_-2.36_50_r,14.29_23.82_0.0_0.79_50_pts,14.29_23.82_0.0_0.79_50_r,14.29_23.82_0.79_1.57_50_pts,14.29_23.82_0.79_1.57_50_r,14.29_23.82_1.57_2.36_50_pts,14.29_23.82_1.57_2.36_50_r,14.29_23.82_2.36_3.14_50_pts,14.29_23.82_2.36_3.14_50_r,23.82_33.35_-0.79_0.0_50_pts,23.82_33.35_-0.79_0.0_50_r,23.82_33.35_-1.57_-0.79_50_pts,23.82_33.35_-1.57_-0.79_50_r,23.82_33.35_-2.36_-1.57_50_pts,23.82_33.35_-2.36_-1.57_50_r,23.82_33.35_-3.14_-2.36_50_pts,23.82_33.35_-3.14_-2.36_50_r,23.82_33.35_0.0_0.79_50_pts,23.82_33.35_0.0_0.79_50_r,23.82_33.35_0.79_1.57_50_pts,23.82_33.35_0.79_1.57_50_r,23.82_33.35_1.57_2.36_50_pts,23.82_33.35_1.57_2.36_50_r,23.82_33.35_2.36_3.14_50_pts,23.82_33.35_2.36_3.14_50_r,33.35_42.88_-0.79_0.0_50_pts,33.35_42.88_-0.79_0.0_50_r,33.35_42.88_-1.57_-0.79_50_pts,33.35_42.88_-1.57_-0.79_50_r,33.35_42.88_-2.36_-1.57_50_pts,33.35_42.88_-2.36_-1.57_50_r,33.35_42.88_-3.14_-2.36_50_pts,33.35_42.88_-3.14_-2.36_50_r,33.35_42.88_0.0_0.79_50_pts,33.35_42.88_0.0_0.79_50_r,33.35_42.88_0.79_1.57_50_pts,33.35_42.88_0.79_1.57_50_r,33.35_42.88_1.57_2.36_50_pts,33.35_42.88_1.57_2.36_50_r,33.35_42.88_2.36_3.14_50_pts,33.35_42.88_2.36_3.14_50_r,4.76_14.29_-0.79_0.0_50_pts,4.76_14.29_-0.79_0.0_50_r,4.76_14.29_-1.57_-0.79_50_pts,4.76_14.29_-1.57_-0.79_50_r,4.76_14.29_-2.36_-1.57_50_pts,4.76_14.29_-2.36_-1.57_50_r,4.76_14.29_-3.14_-2.36_50_pts,4.76_14.29_-3.14_-2.36_50_r,4.76_14.29_0.0_0.79_50_pts,4.76_14.29_0.0_0.79_50_r,4.76_14.29_0.79_1.57_50_pts,4.76_14.29_0.79_1.57_50_r,4.76_14.29_1.57_2.36_50_pts,4.76_14.29_1.57_2.36_50_r,4.76_14.29_2.36_3.14_50_pts,4.76_14.29_2.36_3.14_50_r,42.88_52.4_-0.79_0.0_50_pts,42.88_52.4_-0.79_0.0_50_r,42.88_52.4_-1.57_-0.79_50_pts,42.88_52.4_-1.57_-0.79_50_r,42.88_52.4_-2.36_-1.57_50_pts,42.88_52.4_-2.36_-1.57_50_r,42.88_52.4_-3.14_-2.36_50_pts,42.88_52.4_-3.14_-2.36_50_r,42.88_52.4_0.0_0.79_50_pts,42.88_52.4_0.0_0.79_50_r,42.88_52.4_0.79_1.57_50_pts,42.88_52.4_0.79_1.57_50_r,42.88_52.4_1.57_2.36_50_pts,42.88_52.4_1.57_2.36_50_r,42.88_52.4_2.36_3.14_50_pts,42.88_52.4_2.36_3.14_50_r,52.4_61.93_-0.79_0.0_50_pts,52.4_61.93_-0.79_0.0_50_r,52.4_61.93_-1.57_-0.79_50_pts,52.4_61.93_-1.57_-0.79_50_r,52.4_61.93_-2.36_-1.57_50_pts,52.4_61.93_-2.36_-1.57_50_r,52.4_61.93_-3.14_-2.36_50_pts,52.4_61.93_-3.14_-2.36_50_r,52.4_61.93_0.0_0.79_50_pts,52.4_61.93_0.0_0.79_50_r,52.4_61.93_0.79_1.57_50_pts,52.4_61.93_0.79_1.57_50_r,52.4_61.93_1.57_2.36_50_pts,52.4_61.93_1.57_2.36_50_r,52.4_61.93_2.36_3.14_50_pts,52.4_61.93_2.36_3.14_50_r,61.93_71.46_-0.79_0.0_50_pts,61.93_71.46_-0.79_0.0_50_r,61.93_71.46_-1.57_-0.79_50_pts,61.93_71.46_-1.57_-0.79_50_r,61.93_71.46_-2.36_-1.57_50_pts,61.93_71.46_-2.36_-1.57_50_r,61.93_71.46_-3.14_-2.36_50_pts,61.93_71.46_-3.14_-2.36_50_r,61.93_71.46_0.0_0.79_50_pts,61.93_71.46_0.0_0.79_50_r,61.93_71.46_0.79_1.57_50_pts,61.93_71.46_0.79_1.57_50_r,61.93_71.46_1.57_2.36_50_pts,61.93_71.46_1.57_2.36_50_r,61.93_71.46_2.36_3.14_50_pts,61.93_71.46_2.36_3.14_50_r,71.46_80.99_-0.79_0.0_50_pts,71.46_80.99_-0.79_0.0_50_r,71.46_80.99_-1.57_-0.79_50_pts,71.46_80.99_-1.57_-0.79_50_r,71.46_80.99_-2.36_-1.57_50_pts,71.46_80.99_-2.36_-1.57_50_r,71.46_80.99_-3.14_-2.36_50_pts,71.46_80.99_-3.14_-2.36_50_r,71.46_80.99_0.0_0.79_50_pts,71.46_80.99_0.0_0.79_50_r,71.46_80.99_0.79_1.57_50_pts,71.46_80.99_0.79_1.57_50_r,71.46_80.99_1.57_2.36_50_pts,71.46_80.99_1.57_2.36_50_r,71.46_80.99_2.36_3.14_50_pts,71.46_80.99_2.36_3.14_50_r,80.99_90.51_-0.79_0.0_50_pts,80.99_90.51_-0.79_0.0_50_r,80.99_90.51_-1.57_-0.79_50_pts,80.99_90.51_-1.57_-0.79_50_r,80.99_90.51_-2.36_-1.57_50_pts,80.99_90.51_-2.36_-1.57_50_r,80.99_90.51_-3.14_-2.36_50_pts,80.99_90.51_-3.14_-2.36_50_r,80.99_90.51_0.0_0.79_50_pts,80.99_90.51_0.0_0.79_50_r,80.99_90.51_0.79_1.57_50_pts,80.99_90.51_0.79_1.57_50_r,80.99_90.51_1.57_2.36_50_pts,80.99_90.51_1.57_2.36_50_r,80.99_90.51_2.36_3.14_50_pts,80.99_90.51_2.36_3.14_50_r,stype
127,32.0,12.898378645213901,2.0,6.528550826161538,22.0,10.321860059586326,139.0,8.433950510635626,100.0,7.948222221971255,552.0,23.710889075824877,46.0,12.359522662466551,170.0,8.466431538919712,194.0,14.624486847732394,4.0,8.016198921838644,213.0,10.689441857167669,714.0,6.6340084923592615,141.0,10.767480985471597,619.0,19.867779222311253,239.0,12.630922266372563,461.0,8.977241469252009,219.0,8.586219697493352,356.0,7.682829379338205,1002.0,5.905557671719301,1509.0,4.738890513122456,487.0,8.67506404567036,609.0,9.773104500175942,804.0,10.362449587892975,3023.0,6.906195137415462,29.0,16.07297029338681,0.0,,3.0,13.7026435406651,252.0,9.427411812834304,103.0,12.906052021680502,247.0,21.979558519721486,101.0,19.544376245784655,63.0,10.148312929782525,3808.0,4.008657246156951,6099.0,6.5281170592193245,4282.0,5.62889095774212,2787.0,3.7491444470426374,4154.0,4.380266543964197,2809.0,3.1615659360658874,2064.0,3.037178509663228,5794.0,5.167414176985916,3508.0,4.067208784845499,7985.0,6.697375133027286,909.0,2.3375263262241317,731.0,2.3447686404484873,2379.0,3.2331663910710717,706.0,2.5003665830428985,563.0,2.1888980263451883,2339.0,5.622019250449385,21.0,2.7687753313081407,34.0,5.853994539118929,0.0,,0.0,,6.0,1.6705100322303599,1.0,2.2336559498060007,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,86.0,15.687595305655796,0.0,,41.0,10.25017746819906,530.0,16.007065788356606,27.0,16.247146104436958,1424.0,17.991342859060943,260.0,15.528301936273492,197.0,15.029193401488218,148.0,14.131421291045966,5.0,4.023272076360682,3.0,12.580823346882875,816.0,11.966772333849962,68.0,7.277276138522287,1033.0,16.448098864068015,261.0,9.50474567198708,1448.0,9.434806177799848,227.0,5.752426753729052,182.0,4.119360005760616,650.0,9.374662786113968,4691.0,8.825950296627767,1274.0,8.343186183838586,4296.0,6.662087820488961,1863.0,3.829937254158442,3115.0,6.059902193124135,42.0,18.265796112169745,0.0,,20.0,11.021937254297713,474.0,11.684929349337391,77.0,16.735007173439893,239.0,21.399536147691187,89.0,18.650295062912804,199.0,12.654499013790945,6720.0,5.647740087315382,3627.0,4.196183743562047,4496.0,6.558835710883664,767.0,4.344536635479413,2860.0,5.534655588877735,3056.0,4.623251621598954,1627.0,3.419249646013623,2121.0,4.569017714687744,1071.0,5.349850058130864,589.0,5.957460685071258,0.0,,0.0,,613.0,4.544391985130409,188.0,6.185217222316071,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,wt-zrf
136,663.0,14.292085653331444,32.0,2.8676763898746325,60.0,15.716648609385196,243.0,19.337264737158815,688.0,14.065965279865804,494.0,9.559037237830971,1486.0,14.348547323707745,186.0,12.256459849245465,618.0,13.507865884790414,137.0,5.808987074678731,95.0,14.692573289865098,587.0,15.970214634741096,391.0,13.429053150908508,1219.0,14.493462360035016,1300.0,27.82051473462473,423.0,19.61928319993797,525.0,15.40868323514134,360.0,15.98778785170092,513.0,12.367524979139624,1164.0,12.90609200387166,874.0,10.661089754417992,1634.0,8.069940490486061,1642.0,23.24798571699841,872.0,17.18089409047667,290.0,21.896570742340504,42.0,21.074706621640484,100.0,15.980725705381268,469.0,19.27840095135528,292.0,14.239944584752026,876.0,16.9237924992159,577.0,22.76030092347485,203.0,22.77658672271853,2728.0,9.193867339096796,3391.0,8.657250900700099,5559.0,7.5604854837911875,1532.0,7.718975169390642,1661.0,4.189966381042707,3092.0,6.486970616904946,3826.0,19.07595644641437,1209.0,11.69233342681487,5750.0,5.477923023497786,10935.0,7.938687341810121,3268.0,4.421855981490708,2524.0,5.223885948444339,4024.0,5.2780615439797565,488.0,4.416849817245168,3153.0,15.741829333535415,4588.0,7.890864679066842,7727.0,7.249600384535981,8900.0,9.301546235467864,405.0,1.9091816924125964,463.0,1.6438655000264697,2393.0,2.6649446635941416,1643.0,2.865700266477075,10445.0,8.721292448042576,2042.0,8.50162753031283,879.0,6.6154126281573165,1036.0,8.972017565977264,0.0,,0.0,,0.0,,56.0,1.7782679052866446,30.0,2.687526697992841,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1041.0,10.856505236242288,90.0,5.846139743831291,337.0,16.54262545226862,1808.0,14.132045955531012,180.0,13.230654701001358,1225.0,10.23729376512549,1213.0,22.977449699811395,779.0,14.115855998559766,346.0,16.208153251394133,218.0,2.620058436678897,3403.0,11.72347874960142,3570.0,9.611874277362887,116.0,1.8104503157583325,1110.0,10.94438266044601,2824.0,19.304358283618264,1124.0,14.46483184036098,2482.0,6.3550580569412745,4071.0,4.5934527449914455,7555.0,7.241742511814272,4683.0,6.842335288035308,3000.0,4.0043129300743,3269.0,5.011546772378167,4146.0,12.190447108979328,2910.0,7.793880585160168,490.0,18.138909963032315,2.0,1.5842642950030017,50.0,16.372648497287418,723.0,15.832167241011634,757.0,15.376782803531373,1025.0,11.709835418688106,1185.0,17.02763598739329,404.0,17.47756113438031,6521.0,7.828876472700371,12215.0,9.59281170067863,2183.0,4.846449760301646,918.0,4.911847728229224,3913.0,3.972555355268122,3565.0,5.269279759032421,8422.0,7.02291247721019,2601.0,5.504214683726845,3574.0,9.177603530454732,4411.0,11.341640015262348,0.0,,13.0,5.066435466232766,98.0,4.381416231052648,0.0,,293.0,7.587627426110725,4.0,2.6983259313969272,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,wt-zrf
109,27.0,20.778268959404528,12.0,4.540991967951939,33.0,16.90579969858407,239.0,16.486200102167743,143.0,17.172450167863836,426.0,24.690136327499122,316.0,35.8100403013935,37.0,14.207258565246288,174.0,15.686344473945324,29.0,7.374101719386977,228.0,13.947674021003412,494.0,12.88699937581424,271.0,12.322994064416195,288.0,21.814249158247833,267.0,21.53295947688754,106.0,12.620633529366634,232.0,12.157099081988324,73.0,8.794752212426332,1035.0,10.35601334198465,848.0,8.663281670727251,467.0,10.383960791396204,473.0,13.74425613539362,231.0,20.776680451106394,132.0,6.577374745702276,61.0,12.322008913500989,15.0,9.324244084810307,73.0,18.203770075637607,80.0,20.3819791868482,266.0,16.73945395613125,195.0,19.377347040486086,155.0,29.31824883235592,26.0,13.843453866672535,1311.0,8.651134473490918,2446.0,7.891471500736289,4006.0,8.266344283505306,1143.0,7.3724485634715355,569.0,7.780766337736901,347.0,7.716862356514132,371.0,13.36996934420161,170.0,7.36131151184938,3550.0,7.390375442375195,1887.0,7.048270946433936,1737.0,4.441416270210064,1234.0,6.412389880030221,765.0,5.870890230788532,150.0,10.527131758457204,523.0,10.790151730800993,261.0,5.776482847445879,473.0,2.299136642604653,3072.0,5.4347220992092975,1080.0,3.5643062742445544,877.0,4.149541666893052,227.0,1.5149462408453904,1073.0,2.5944042428923,1715.0,4.702618780278886,1696.0,4.178592692569152,0.0,,23.0,4.371820767441457,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,17.669469588287207,6.0,12.67909291056167,15.0,20.872608709210123,103.0,20.376798569336074,64.0,18.318903078712772,261.0,25.506058063975647,463.0,25.801383909279053,35.0,23.678602210149695,109.0,18.911311053789355,0.0,,86.0,19.97867944193141,248.0,17.157630235250107,100.0,14.012418499485069,229.0,16.509860555737816,321.0,30.963168399543793,72.0,14.785357830559871,174.0,13.3168556537736,25.0,10.48872497267235,514.0,12.617983343205431,821.0,9.974183156860196,105.0,16.43503885108543,197.0,13.153380842853695,318.0,36.41282605664017,260.0,7.142943900849749,33.0,11.8561780330594,0.0,,1.0,20.567627471894227,64.0,19.66403302539448,117.0,12.568101712947117,309.0,18.478417700315113,546.0,30.82601496877807,14.0,23.736064322913858,299.0,4.276685996593327,589.0,5.985448944129584,2612.0,7.455844316311262,696.0,8.252333580100059,227.0,7.9541146074853755,739.0,5.499300260750533,553.0,12.513201413516798,269.0,2.500539331742,1126.0,7.994995360255968,1335.0,6.951084192573328,442.0,6.003258332272557,52.0,5.163072945180762,1703.0,3.986198531155024,1004.0,6.0537287754061735,675.0,5.491554394763378,709.0,5.5269611943147865,343.0,5.391264337191289,418.0,6.6146427342495775,0.0,,0.0,,420.0,4.921340680104634,13.0,11.61233718203436,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,wt-zrf
119,8.0,22.397955406877703,0.0,,0.0,,23.0,17.627117789364586,1.0,19.27800095427989,7.0,30.35440783208207,19.0,8.700903091128708,2.0,17.841093338818013,3.0,8.431508715200447,0.0,,0.0,,502.0,12.532596680781221,23.0,16.012990736359782,95.0,28.14580233574643,1.0,23.701759798560186,78.0,12.579977347323187,23.0,13.68731904277153,0.0,,33.0,11.802228395098446,244.0,10.706158280460473,105.0,14.335007181571616,86.0,16.788763314490424,2.0,19.919401581786204,64.0,16.682307954961296,0.0,,0.0,,0.0,,19.0,19.65361510074404,9.0,19.00301131447174,4.0,14.502990225721907,1.0,10.095347157825877,0.0,,325.0,4.062490916324993,118.0,5.66879903074185,634.0,8.207118213748965,398.0,8.230695288095735,79.0,4.319215967154493,285.0,12.354918327403297,56.0,18.51237397323996,351.0,10.175997862652382,738.0,8.209193583127872,927.0,6.607423738581714,97.0,7.542882896665134,254.0,6.8289195449249505,427.0,8.31998296607047,924.0,2.9442378487043888,770.0,2.873706375136395,945.0,3.9125574212014103,162.0,8.30475279832653,102.0,7.119600920286748,0.0,,0.0,,216.0,4.790766748852603,343.0,5.826955723900037,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8.0,13.475619907739201,0.0,,0.0,9.9495094765471,127.0,15.43956197877063,16.0,16.974631964708532,152.0,23.313116961500526,0.0,,3.0,19.302056093544987,48.0,5.758952675844848,0.0,,19.0,7.852308555213995,370.0,12.89413522267766,37.0,19.120990076261226,127.0,19.203359262995395,18.0,20.04498922963326,124.0,2.243724421408274,245.0,11.195929690548287,43.0,3.5982353631942567,459.0,7.515025331929411,370.0,11.729700141231417,314.0,5.620740052153965,279.0,16.260387338679745,122.0,9.133063751839783,14.0,17.23522890450497,61.0,11.536920417724515,1.0,10.251472339338221,0.0,,8.0,16.790771457150175,50.0,21.006674796592534,4.0,11.92260124279626,4.0,9.248401935258828,34.0,10.488378212547318,262.0,5.921845743247989,405.0,3.8319369760242297,1165.0,5.933782236618532,479.0,9.026323558269146,196.0,11.07085319376086,330.0,10.680605601623403,142.0,7.031240609854625,1.0,11.846391155071624,354.0,6.143618691406652,30.0,5.264479046552794,20.0,4.966731612776887,0.0,,219.0,9.001805573529559,303.0,8.761549114394708,5.0,4.837374209043818,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,wt-zrf
