"","Index","min_alpha","max_alpha","min_theta","max_theta","num","pts","r","stype"
"3254","120","-71.46","-61.93","0.79","1.57","50","0",NA,"wt-zrf"
"3255","120","-71.46","-61.93","1.57","2.36","50","0",NA,"wt-zrf"
"3256","120","-71.46","-61.93","2.36","3.14","50","0",NA,"wt-zrf"
"3257","120","-80.99","-71.46","-0.79","0.0","50","0",NA,"wt-zrf"
"3258","120","-80.99","-71.46","-1.57","-0.79","50","0",NA,"wt-zrf"
"3259","120","-80.99","-71.46","-2.36","-1.57","50","0",NA,"wt-zrf"
"3260","120","-80.99","-71.46","-3.14","-2.36","50","0",NA,"wt-zrf"
"3261","120","-80.99","-71.46","0.0","0.79","50","0",NA,"wt-zrf"
"3262","120","-80.99","-71.46","0.79","1.57","50","0",NA,"wt-zrf"
"3263","120","-80.99","-71.46","1.57","2.36","50","0",NA,"wt-zrf"
"3264","120","-80.99","-71.46","2.36","3.14","50","0",NA,"wt-zrf"
"3265","120","-90.51","-80.99","-0.79","0.0","50","0",NA,"wt-zrf"
"3266","120","-90.51","-80.99","-1.57","-0.79","50","0",NA,"wt-zrf"
"3267","120","-90.51","-80.99","-2.36","-1.57","50","0",NA,"wt-zrf"
"3268","120","-90.51","-80.99","-3.14","-2.36","50","0",NA,"wt-zrf"
"3269","120","-90.51","-80.99","0.0","0.79","50","0",NA,"wt-zrf"
"3270","120","-90.51","-80.99","0.79","1.57","50","0",NA,"wt-zrf"
"3271","120","-90.51","-80.99","1.57","2.36","50","0",NA,"wt-zrf"
"3272","120","-90.51","-80.99","2.36","3.14","50","0",NA,"wt-zrf"
"3273","120","14.29","23.82","-0.79","0.0","50","150","13.21570205","wt-zrf"
"3274","120","14.29","23.82","-1.57","-0.79","50","2","9.277439046","wt-zrf"
"3275","120","14.29","23.82","-2.36","-1.57","50","0",NA,"wt-zrf"
"3276","120","14.29","23.82","-3.14","-2.36","50","44","19.77229031","wt-zrf"
"3277","120","14.29","23.82","0.0","0.79","50","378","8.318339421","wt-zrf"
"3278","120","14.29","23.82","0.79","1.57","50","505","17.10446048","wt-zrf"
"3279","120","14.29","23.82","1.57","2.36","50","276","11.28726239","wt-zrf"
"3280","120","14.29","23.82","2.36","3.14","50","114","18.82210234","wt-zrf"
"3281","120","23.82","33.35","-0.79","0.0","50","523","13.4112049","wt-zrf"
"3282","120","23.82","33.35","-1.57","-0.79","50","190","9.103240272","wt-zrf"
"3283","120","23.82","33.35","-2.36","-1.57","50","20","3.149750511","wt-zrf"
"3284","120","23.82","33.35","-3.14","-2.36","50","210","6.697584562","wt-zrf"
"3285","120","23.82","33.35","0.0","0.79","50","391","8.657854536","wt-zrf"
"3286","120","23.82","33.35","0.79","1.57","50","746","21.77978836","wt-zrf"
"3287","120","23.82","33.35","1.57","2.36","50","1100","19.49842403","wt-zrf"
"3288","120","23.82","33.35","2.36","3.14","50","627","13.84566376","wt-zrf"
"3289","120","33.35","42.88","-0.79","0.0","50","1031","7.210332301","wt-zrf"
"3290","120","33.35","42.88","-1.57","-0.79","50","630","2.360493258","wt-zrf"
"3291","120","33.35","42.88","-2.36","-1.57","50","1712","3.777835074","wt-zrf"
"3292","120","33.35","42.88","-3.14","-2.36","50","4676","7.479146145","wt-zrf"
"3293","120","33.35","42.88","0.0","0.79","50","1035","5.35393572","wt-zrf"
"3294","120","33.35","42.88","0.79","1.57","50","2001","9.899062465","wt-zrf"
"3295","120","33.35","42.88","1.57","2.36","50","518","8.2228377","wt-zrf"
"3296","120","33.35","42.88","2.36","3.14","50","992","6.467812771","wt-zrf"
"3297","120","4.76","14.29","-0.79","0.0","50","175","10.65674337","wt-zrf"
"3298","120","4.76","14.29","-1.57","-0.79","50","0",NA,"wt-zrf"
"3299","120","4.76","14.29","-2.36","-1.57","50","0",NA,"wt-zrf"
"3300","120","4.76","14.29","-3.14","-2.36","50","43","22.11279388","wt-zrf"
"3301","120","4.76","14.29","0.0","0.79","50","179","11.36717475","wt-zrf"
"3302","120","4.76","14.29","0.79","1.57","50","828","18.12957512","wt-zrf"
"3303","120","4.76","14.29","1.57","2.36","50","127","17.42740531","wt-zrf"
"3304","120","4.76","14.29","2.36","3.14","50","122","23.1040011","wt-zrf"
"3305","120","42.88","52.4","-0.79","0.0","50","4683","5.959251215","wt-zrf"
"3306","120","42.88","52.4","-1.57","-0.79","50","2148","6.109299189","wt-zrf"
"3307","120","42.88","52.4","-2.36","-1.57","50","1984","5.464959473","wt-zrf"
"3308","120","42.88","52.4","-3.14","-2.36","50","1125","5.459665521","wt-zrf"
"3309","120","42.88","52.4","0.0","0.79","50","1543","4.93940561","wt-zrf"
"3310","120","42.88","52.4","0.79","1.57","50","993","5.009093049","wt-zrf"
"3311","120","42.88","52.4","1.57","2.36","50","308","4.235739972","wt-zrf"
"3312","120","42.88","52.4","2.36","3.14","50","581","4.602318039","wt-zrf"
"3313","120","52.4","61.93","-0.79","0.0","50","0",NA,"wt-zrf"
"3314","120","52.4","61.93","-1.57","-0.79","50","0",NA,"wt-zrf"
"3315","120","52.4","61.93","-2.36","-1.57","50","0",NA,"wt-zrf"
"3316","120","52.4","61.93","-3.14","-2.36","50","0",NA,"wt-zrf"
"3317","120","52.4","61.93","0.0","0.79","50","0",NA,"wt-zrf"
"3318","120","52.4","61.93","0.79","1.57","50","0",NA,"wt-zrf"
"3319","120","52.4","61.93","1.57","2.36","50","0",NA,"wt-zrf"
"3320","120","52.4","61.93","2.36","3.14","50","0",NA,"wt-zrf"
"3321","120","61.93","71.46","-0.79","0.0","50","0",NA,"wt-zrf"
"3322","120","61.93","71.46","-1.57","-0.79","50","0",NA,"wt-zrf"
"3323","120","61.93","71.46","-2.36","-1.57","50","0",NA,"wt-zrf"
"3324","120","61.93","71.46","-3.14","-2.36","50","0",NA,"wt-zrf"
"3325","120","61.93","71.46","0.0","0.79","50","0",NA,"wt-zrf"
"3326","120","61.93","71.46","0.79","1.57","50","0",NA,"wt-zrf"
"3327","120","61.93","71.46","1.57","2.36","50","0",NA,"wt-zrf"
"3328","120","61.93","71.46","2.36","3.14","50","0",NA,"wt-zrf"
"3329","120","71.46","80.99","-0.79","0.0","50","0",NA,"wt-zrf"
"3330","120","71.46","80.99","-1.57","-0.79","50","0",NA,"wt-zrf"
"3331","120","71.46","80.99","-2.36","-1.57","50","0",NA,"wt-zrf"
"3332","120","71.46","80.99","-3.14","-2.36","50","0",NA,"wt-zrf"
"3333","120","71.46","80.99","0.0","0.79","50","0",NA,"wt-zrf"
"3334","120","71.46","80.99","0.79","1.57","50","0",NA,"wt-zrf"
"3335","120","71.46","80.99","1.57","2.36","50","0",NA,"wt-zrf"
"3336","120","71.46","80.99","2.36","3.14","50","0",NA,"wt-zrf"
"3337","120","80.99","90.51","-0.79","0.0","50","0",NA,"wt-zrf"
"3338","120","80.99","90.51","-1.57","-0.79","50","0",NA,"wt-zrf"
"3339","120","80.99","90.51","-2.36","-1.57","50","0",NA,"wt-zrf"
"3340","120","80.99","90.51","-3.14","-2.36","50","0",NA,"wt-zrf"
"3341","120","80.99","90.51","0.0","0.79","50","0",NA,"wt-zrf"
"3342","120","80.99","90.51","0.79","1.57","50","0",NA,"wt-zrf"
"3343","120","80.99","90.51","1.57","2.36","50","0",NA,"wt-zrf"
"3344","120","80.99","90.51","2.36","3.14","50","0",NA,"wt-zrf"
"3345","121","-14.29","-4.76","-0.79","0.0","50","219","10.81360897","wt-zrf"
"3346","121","-14.29","-4.76","-1.57","-0.79","50","376","4.925185597","wt-zrf"
"3347","121","-14.29","-4.76","-2.36","-1.57","50","150","14.6271462","wt-zrf"
"3348","121","-14.29","-4.76","-3.14","-2.36","50","244","14.61706394","wt-zrf"
"3349","121","-14.29","-4.76","0.0","0.79","50","161","10.63903331","wt-zrf"
"3350","121","-14.29","-4.76","0.79","1.57","50","99","5.846972942","wt-zrf"
"3351","121","-14.29","-4.76","1.57","2.36","50","32","7.798468532","wt-zrf"
"3352","121","-14.29","-4.76","2.36","3.14","50","126","12.43238048","wt-zrf"
"3353","121","-23.82","-14.29","-0.79","0.0","50","245","15.22858814","wt-zrf"
"3354","121","-23.82","-14.29","-1.57","-0.79","50","208","11.45003959","wt-zrf"
"3355","121","-23.82","-14.29","-2.36","-1.57","50","248","10.13184253","wt-zrf"
"3356","121","-23.82","-14.29","-3.14","-2.36","50","375","11.22411346","wt-zrf"
"3357","121","-23.82","-14.29","0.0","0.79","50","341","14.80234314","wt-zrf"
"3358","121","-23.82","-14.29","0.79","1.57","50","68","10.31813834","wt-zrf"
"3359","121","-23.82","-14.29","1.57","2.36","50","124","7.140165875","wt-zrf"
"3360","121","-23.82","-14.29","2.36","3.14","50","371","9.140000329","wt-zrf"
"3361","121","-33.35","-23.82","-0.79","0.0","50","394","10.46024661","wt-zrf"
"3362","121","-33.35","-23.82","-1.57","-0.79","50","192","6.554501845","wt-zrf"
"3363","121","-33.35","-23.82","-2.36","-1.57","50","323","11.20835381","wt-zrf"
"3364","121","-33.35","-23.82","-3.14","-2.36","50","1054","8.144575896","wt-zrf"
"3365","121","-33.35","-23.82","0.0","0.79","50","400","15.29000112","wt-zrf"
"3366","121","-33.35","-23.82","0.79","1.57","50","162","8.740891019","wt-zrf"
"3367","121","-33.35","-23.82","1.57","2.36","50","227","6.478653886","wt-zrf"
"3368","121","-33.35","-23.82","2.36","3.14","50","878","6.56648669","wt-zrf"
"3369","121","-4.76","4.76","-0.79","0.0","50","283","14.86237511","wt-zrf"
"3370","121","-4.76","4.76","-1.57","-0.79","50","64","10.2067128","wt-zrf"
"3371","121","-4.76","4.76","-2.36","-1.57","50","241","14.69058828","wt-zrf"
"3372","121","-4.76","4.76","-3.14","-2.36","50","336","12.66439976","wt-zrf"
"3373","121","-4.76","4.76","0.0","0.79","50","147","9.305269277","wt-zrf"
"3374","121","-4.76","4.76","0.79","1.57","50","180","10.47752487","wt-zrf"
"3375","121","-4.76","4.76","1.57","2.36","50","74","8.298552936","wt-zrf"
"3376","121","-4.76","4.76","2.36","3.14","50","363","12.29636791","wt-zrf"
"3377","121","-42.88","-33.35","-0.79","0.0","50","211","11.53546343","wt-zrf"
"3378","121","-42.88","-33.35","-1.57","-0.79","50","318","6.018987063","wt-zrf"
"3379","121","-42.88","-33.35","-2.36","-1.57","50","486","6.309046434","wt-zrf"
"3380","121","-42.88","-33.35","-3.14","-2.36","50","2142","5.826037364","wt-zrf"
"3381","121","-42.88","-33.35","0.0","0.79","50","241","14.07344537","wt-zrf"
"3382","121","-42.88","-33.35","0.79","1.57","50","208","9.88944918","wt-zrf"
"3383","121","-42.88","-33.35","1.57","2.36","50","210","6.457445213","wt-zrf"
"3384","121","-42.88","-33.35","2.36","3.14","50","2110","5.876740131","wt-zrf"
"3385","121","-52.4","-42.88","-0.79","0.0","50","858","5.600769014","wt-zrf"
"3386","121","-52.4","-42.88","-1.57","-0.79","50","992","4.66998166","wt-zrf"
"3387","121","-52.4","-42.88","-2.36","-1.57","50","2910","4.946898644","wt-zrf"
"3388","121","-52.4","-42.88","-3.14","-2.36","50","2997","4.70807475","wt-zrf"
"3389","121","-52.4","-42.88","0.0","0.79","50","922","11.38409979","wt-zrf"
"3390","121","-52.4","-42.88","0.79","1.57","50","522","4.743484322","wt-zrf"
"3391","121","-52.4","-42.88","1.57","2.36","50","1359","3.707902561","wt-zrf"
"3392","121","-52.4","-42.88","2.36","3.14","50","1196","3.380838465","wt-zrf"
"3393","121","-61.93","-52.4","-0.79","0.0","50","4118","4.782070275","wt-zrf"
"3394","121","-61.93","-52.4","-1.57","-0.79","50","2008","3.551604144","wt-zrf"
"3395","121","-61.93","-52.4","-2.36","-1.57","50","1482","3.774519002","wt-zrf"
"3396","121","-61.93","-52.4","-3.14","-2.36","50","362","4.751296873","wt-zrf"
"3397","121","-61.93","-52.4","0.0","0.79","50","3195","4.980287216","wt-zrf"
"3398","121","-61.93","-52.4","0.79","1.57","50","2860","4.216156586","wt-zrf"
"3399","121","-61.93","-52.4","1.57","2.36","50","729","2.989148298","wt-zrf"
"3400","121","-61.93","-52.4","2.36","3.14","50","86","1.003323585","wt-zrf"
"3401","121","-71.46","-61.93","-0.79","0.0","50","18","6.594877757","wt-zrf"
"3402","121","-71.46","-61.93","-1.57","-0.79","50","0",NA,"wt-zrf"
"3403","121","-71.46","-61.93","-2.36","-1.57","50","0",NA,"wt-zrf"
"3404","121","-71.46","-61.93","-3.14","-2.36","50","0",NA,"wt-zrf"
"3405","121","-71.46","-61.93","0.0","0.79","50","19","6.836014442","wt-zrf"
"3406","121","-71.46","-61.93","0.79","1.57","50","0",NA,"wt-zrf"
"3407","121","-71.46","-61.93","1.57","2.36","50","0",NA,"wt-zrf"
"3408","121","-71.46","-61.93","2.36","3.14","50","0",NA,"wt-zrf"
"3409","121","-80.99","-71.46","-0.79","0.0","50","0",NA,"wt-zrf"
"3410","121","-80.99","-71.46","-1.57","-0.79","50","0",NA,"wt-zrf"
"3411","121","-80.99","-71.46","-2.36","-1.57","50","0",NA,"wt-zrf"
"3412","121","-80.99","-71.46","-3.14","-2.36","50","0",NA,"wt-zrf"
"3413","121","-80.99","-71.46","0.0","0.79","50","0",NA,"wt-zrf"
"3414","121","-80.99","-71.46","0.79","1.57","50","0",NA,"wt-zrf"
"3415","121","-80.99","-71.46","1.57","2.36","50","0",NA,"wt-zrf"
"3416","121","-80.99","-71.46","2.36","3.14","50","0",NA,"wt-zrf"
"3417","121","-90.51","-80.99","-0.79","0.0","50","0",NA,"wt-zrf"
"3418","121","-90.51","-80.99","-1.57","-0.79","50","0",NA,"wt-zrf"
"3419","121","-90.51","-80.99","-2.36","-1.57","50","0",NA,"wt-zrf"
"3420","121","-90.51","-80.99","-3.14","-2.36","50","0",NA,"wt-zrf"
"3421","121","-90.51","-80.99","0.0","0.79","50","0",NA,"wt-zrf"
"3422","121","-90.51","-80.99","0.79","1.57","50","0",NA,"wt-zrf"
"3423","121","-90.51","-80.99","1.57","2.36","50","0",NA,"wt-zrf"
"3424","121","-90.51","-80.99","2.36","3.14","50","0",NA,"wt-zrf"
"3425","121","14.29","23.82","-0.79","0.0","50","421","11.06624388","wt-zrf"
"3426","121","14.29","23.82","-1.57","-0.79","50","412","8.736048062","wt-zrf"
"3427","121","14.29","23.82","-2.36","-1.57","50","380","10.20389972","wt-zrf"
"3428","121","14.29","23.82","-3.14","-2.36","50","159","8.939912196","wt-zrf"
"3429","121","14.29","23.82","0.0","0.79","50","265","14.30637502","wt-zrf"
"3430","121","14.29","23.82","0.79","1.57","50","158","9.342483167","wt-zrf"
"3431","121","14.29","23.82","1.57","2.36","50","546","7.727504329","wt-zrf"
"3432","121","14.29","23.82","2.36","3.14","50","544","9.877495254","wt-zrf"
"3433","121","23.82","33.35","-0.79","0.0","50","1418","4.621883038","wt-zrf"
"3434","121","23.82","33.35","-1.57","-0.79","50","518","9.839257763","wt-zrf"
"3435","121","23.82","33.35","-2.36","-1.57","50","609","8.408252303","wt-zrf"
"3436","121","23.82","33.35","-3.14","-2.36","50","560","7.506887438","wt-zrf"
"3437","121","23.82","33.35","0.0","0.79","50","1177","3.599057944","wt-zrf"
"3438","121","23.82","33.35","0.79","1.57","50","1132","7.19812111","wt-zrf"
"3439","121","23.82","33.35","1.57","2.36","50","2043","4.979659978","wt-zrf"
"3440","121","23.82","33.35","2.36","3.14","50","2162","5.084408564","wt-zrf"
"3441","121","33.35","42.88","-0.79","0.0","50","913","6.998890392","wt-zrf"
"3442","121","33.35","42.88","-1.57","-0.79","50","654","3.517454693","wt-zrf"
"3443","121","33.35","42.88","-2.36","-1.57","50","2595","9.87361903","wt-zrf"
"3444","121","33.35","42.88","-3.14","-2.36","50","2200","5.655568781","wt-zrf"
"3445","121","33.35","42.88","0.0","0.79","50","969","5.744929747","wt-zrf"
"3446","121","33.35","42.88","0.79","1.57","50","4740","6.93296489","wt-zrf"
"3447","121","33.35","42.88","1.57","2.36","50","1426","2.594937772","wt-zrf"
"3448","121","33.35","42.88","2.36","3.14","50","2279","3.647946375","wt-zrf"
"3449","121","4.76","14.29","-0.79","0.0","50","488","20.56384352","wt-zrf"
"3450","121","4.76","14.29","-1.57","-0.79","50","46","10.62390255","wt-zrf"
"3451","121","4.76","14.29","-2.36","-1.57","50","273","14.72121985","wt-zrf"
"3452","121","4.76","14.29","-3.14","-2.36","50","227","13.75837082","wt-zrf"
"3453","121","4.76","14.29","0.0","0.79","50","261","17.94296903","wt-zrf"
"3454","121","4.76","14.29","0.79","1.57","50","99","9.503228833","wt-zrf"
"3455","121","4.76","14.29","1.57","2.36","50","55","7.352578434","wt-zrf"
"3456","121","4.76","14.29","2.36","3.14","50","1027","11.52478414","wt-zrf"
"3457","121","42.88","52.4","-0.79","0.0","50","1306","2.779413528","wt-zrf"
"3458","121","42.88","52.4","-1.57","-0.79","50","1237","3.305839567","wt-zrf"
"3459","121","42.88","52.4","-2.36","-1.57","50","1517","6.122332703","wt-zrf"
"3460","121","42.88","52.4","-3.14","-2.36","50","2805","6.123403866","wt-zrf"
"3461","121","42.88","52.4","0.0","0.79","50","2041","5.336980837","wt-zrf"
"3462","121","42.88","52.4","0.79","1.57","50","3921","7.663760007","wt-zrf"
"3463","121","42.88","52.4","1.57","2.36","50","213","0.933069667","wt-zrf"
"3464","121","42.88","52.4","2.36","3.14","50","274","1.141406219","wt-zrf"
"3465","121","52.4","61.93","-0.79","0.0","50","1175","3.146224081","wt-zrf"
"3466","121","52.4","61.93","-1.57","-0.79","50","553","3.062750482","wt-zrf"
"3467","121","52.4","61.93","-2.36","-1.57","50","574","7.582492389","wt-zrf"
"3468","121","52.4","61.93","-3.14","-2.36","50","30","1.299621655","wt-zrf"
"3469","121","52.4","61.93","0.0","0.79","50","1264","3.806591294","wt-zrf"
"3470","121","52.4","61.93","0.79","1.57","50","37","1.848836656","wt-zrf"
"3471","121","52.4","61.93","1.57","2.36","50","9","6.391435712","wt-zrf"
"3472","121","52.4","61.93","2.36","3.14","50","1","0.237783852","wt-zrf"
"3473","121","61.93","71.46","-0.79","0.0","50","0",NA,"wt-zrf"
"3474","121","61.93","71.46","-1.57","-0.79","50","0",NA,"wt-zrf"
"3475","121","61.93","71.46","-2.36","-1.57","50","0",NA,"wt-zrf"
"3476","121","61.93","71.46","-3.14","-2.36","50","0",NA,"wt-zrf"
"3477","121","61.93","71.46","0.0","0.79","50","0",NA,"wt-zrf"
"3478","121","61.93","71.46","0.79","1.57","50","0",NA,"wt-zrf"
"3479","121","61.93","71.46","1.57","2.36","50","0",NA,"wt-zrf"
"3480","121","61.93","71.46","2.36","3.14","50","0",NA,"wt-zrf"
"3481","121","71.46","80.99","-0.79","0.0","50","0",NA,"wt-zrf"
"3482","121","71.46","80.99","-1.57","-0.79","50","0",NA,"wt-zrf"
"3483","121","71.46","80.99","-2.36","-1.57","50","0",NA,"wt-zrf"
"3484","121","71.46","80.99","-3.14","-2.36","50","0",NA,"wt-zrf"
"3485","121","71.46","80.99","0.0","0.79","50","0",NA,"wt-zrf"
"3486","121","71.46","80.99","0.79","1.57","50","0",NA,"wt-zrf"
"3487","121","71.46","80.99","1.57","2.36","50","0",NA,"wt-zrf"
"3488","121","71.46","80.99","2.36","3.14","50","0",NA,"wt-zrf"
"3489","121","80.99","90.51","-0.79","0.0","50","0",NA,"wt-zrf"
"3490","121","80.99","90.51","-1.57","-0.79","50","0",NA,"wt-zrf"
"3491","121","80.99","90.51","-2.36","-1.57","50","0",NA,"wt-zrf"
"3492","121","80.99","90.51","-3.14","-2.36","50","0",NA,"wt-zrf"
"3493","121","80.99","90.51","0.0","0.79","50","0",NA,"wt-zrf"
"3494","121","80.99","90.51","0.79","1.57","50","0",NA,"wt-zrf"
"3495","121","80.99","90.51","1.57","2.36","50","0",NA,"wt-zrf"
"3496","121","80.99","90.51","2.36","3.14","50","0",NA,"wt-zrf"
"3497","122","-14.29","-4.76","-0.79","0.0","50","244","14.69148408","wt-zrf"
"3498","122","-14.29","-4.76","-1.57","-0.79","50","535","12.48558391","wt-zrf"
"3499","122","-14.29","-4.76","-2.36","-1.57","50","870","5.570616783","wt-zrf"
"3500","122","-14.29","-4.76","-3.14","-2.36","50","908","12.30053443","wt-zrf"
"3501","122","-14.29","-4.76","0.0","0.79","50","363","12.42153925","wt-zrf"
"3502","122","-14.29","-4.76","0.79","1.57","50","54","8.605626669","wt-zrf"
"3503","122","-14.29","-4.76","1.57","2.36","50","569","14.52215297","wt-zrf"
"3504","122","-14.29","-4.76","2.36","3.14","50","888","17.17183587","wt-zrf"
"3505","122","-23.82","-14.29","-0.79","0.0","50","322","10.76938828","wt-zrf"
"3506","122","-23.82","-14.29","-1.57","-0.79","50","806","8.978518554","wt-zrf"
"3507","122","-23.82","-14.29","-2.36","-1.57","50","862","4.699058136","wt-zrf"
"3508","122","-23.82","-14.29","-3.14","-2.36","50","939","8.734679683","wt-zrf"
"3509","122","-23.82","-14.29","0.0","0.79","50","446","10.14026749","wt-zrf"
"3510","122","-23.82","-14.29","0.79","1.57","50","158","6.927013482","wt-zrf"
"3511","122","-23.82","-14.29","1.57","2.36","50","555","11.13686178","wt-zrf"
"3512","122","-23.82","-14.29","2.36","3.14","50","701","14.9803109","wt-zrf"
"3513","122","-33.35","-23.82","-0.79","0.0","50","2417","6.70502385","wt-zrf"
"3514","122","-33.35","-23.82","-1.57","-0.79","50","3936","6.492470476","wt-zrf"
"3515","122","-33.35","-23.82","-2.36","-1.57","50","793","3.52291689","wt-zrf"
"3516","122","-33.35","-23.82","-3.14","-2.36","50","2765","8.313220081","wt-zrf"
"3517","122","-33.35","-23.82","0.0","0.79","50","1107","6.65756938","wt-zrf"
"3518","122","-33.35","-23.82","0.79","1.57","50","1259","5.830824713","wt-zrf"
"3519","122","-33.35","-23.82","1.57","2.36","50","1140","5.293006932","wt-zrf"
"3520","122","-33.35","-23.82","2.36","3.14","50","2370","8.291630137","wt-zrf"
"3521","122","-4.76","4.76","-0.79","0.0","50","255","13.77651945","wt-zrf"
"3522","122","-4.76","4.76","-1.57","-0.79","50","401","6.825542834","wt-zrf"
"3523","122","-4.76","4.76","-2.36","-1.57","50","944","6.03995683","wt-zrf"
"3524","122","-4.76","4.76","-3.14","-2.36","50","385","7.30704957","wt-zrf"
"3525","122","-4.76","4.76","0.0","0.79","50","296","11.45737327","wt-zrf"
"3526","122","-4.76","4.76","0.79","1.57","50","235","4.320450223","wt-zrf"
"3527","122","-4.76","4.76","1.57","2.36","50","175","7.228089413","wt-zrf"
"3528","122","-4.76","4.76","2.36","3.14","50","257","21.85135729","wt-zrf"
"3529","122","-42.88","-33.35","-0.79","0.0","50","7529","6.436036198","wt-zrf"
"3530","122","-42.88","-33.35","-1.57","-0.79","50","3777","7.666537767","wt-zrf"
"3531","122","-42.88","-33.35","-2.36","-1.57","50","268","1.735340321","wt-zrf"
"3532","122","-42.88","-33.35","-3.14","-2.36","50","261","10.01660077","wt-zrf"
"3533","122","-42.88","-33.35","0.0","0.79","50","5415","4.497926711","wt-zrf"
"3534","122","-42.88","-33.35","0.79","1.57","50","3756","4.432709093","wt-zrf"
"3535","122","-42.88","-33.35","1.57","2.36","50","3249","4.771380329","wt-zrf"
"3536","122","-42.88","-33.35","2.36","3.14","50","8025","7.899413057","wt-zrf"
"3537","122","-52.4","-42.88","-0.79","0.0","50","2379","4.717948028","wt-zrf"
"3538","122","-52.4","-42.88","-1.57","-0.79","50","78","6.675696684","wt-zrf"
"3539","122","-52.4","-42.88","-2.36","-1.57","50","23","6.236671239","wt-zrf"
"3540","122","-52.4","-42.88","-3.14","-2.36","50","0",NA,"wt-zrf"
"3541","122","-52.4","-42.88","0.0","0.79","50","3732","4.590189654","wt-zrf"
"3542","122","-52.4","-42.88","0.79","1.57","50","1116","3.633673571","wt-zrf"
"3543","122","-52.4","-42.88","1.57","2.36","50","1207","4.756476506","wt-zrf"
"3544","122","-52.4","-42.88","2.36","3.14","50","234","4.507928399","wt-zrf"
"3545","122","-61.93","-52.4","-0.79","0.0","50","0",NA,"wt-zrf"
"3546","122","-61.93","-52.4","-1.57","-0.79","50","0",NA,"wt-zrf"
"3547","122","-61.93","-52.4","-2.36","-1.57","50","0",NA,"wt-zrf"
"3548","122","-61.93","-52.4","-3.14","-2.36","50","0",NA,"wt-zrf"
"3549","122","-61.93","-52.4","0.0","0.79","50","0",NA,"wt-zrf"
"3550","122","-61.93","-52.4","0.79","1.57","50","0",NA,"wt-zrf"
"3551","122","-61.93","-52.4","1.57","2.36","50","0",NA,"wt-zrf"
"3552","122","-61.93","-52.4","2.36","3.14","50","0",NA,"wt-zrf"
"3553","122","-71.46","-61.93","-0.79","0.0","50","0",NA,"wt-zrf"
"3554","122","-71.46","-61.93","-1.57","-0.79","50","0",NA,"wt-zrf"
"3555","122","-71.46","-61.93","-2.36","-1.57","50","0",NA,"wt-zrf"
"3556","122","-71.46","-61.93","-3.14","-2.36","50","0",NA,"wt-zrf"
"3557","122","-71.46","-61.93","0.0","0.79","50","0",NA,"wt-zrf"
"3558","122","-71.46","-61.93","0.79","1.57","50","0",NA,"wt-zrf"
"3559","122","-71.46","-61.93","1.57","2.36","50","0",NA,"wt-zrf"
"3560","122","-71.46","-61.93","2.36","3.14","50","0",NA,"wt-zrf"
"3561","122","-80.99","-71.46","-0.79","0.0","50","0",NA,"wt-zrf"
"3562","122","-80.99","-71.46","-1.57","-0.79","50","0",NA,"wt-zrf"
"3563","122","-80.99","-71.46","-2.36","-1.57","50","0",NA,"wt-zrf"
"3564","122","-80.99","-71.46","-3.14","-2.36","50","0",NA,"wt-zrf"
"3565","122","-80.99","-71.46","0.0","0.79","50","0",NA,"wt-zrf"
"3566","122","-80.99","-71.46","0.79","1.57","50","0",NA,"wt-zrf"
"3567","122","-80.99","-71.46","1.57","2.36","50","0",NA,"wt-zrf"
"3568","122","-80.99","-71.46","2.36","3.14","50","0",NA,"wt-zrf"
"3569","122","-90.51","-80.99","-0.79","0.0","50","0",NA,"wt-zrf"
"3570","122","-90.51","-80.99","-1.57","-0.79","50","0",NA,"wt-zrf"
"3571","122","-90.51","-80.99","-2.36","-1.57","50","0",NA,"wt-zrf"
"3572","122","-90.51","-80.99","-3.14","-2.36","50","0",NA,"wt-zrf"
"3573","122","-90.51","-80.99","0.0","0.79","50","0",NA,"wt-zrf"
"3574","122","-90.51","-80.99","0.79","1.57","50","0",NA,"wt-zrf"
"3575","122","-90.51","-80.99","1.57","2.36","50","0",NA,"wt-zrf"
"3576","122","-90.51","-80.99","2.36","3.14","50","0",NA,"wt-zrf"
"3577","122","14.29","23.82","-0.79","0.0","50","251","10.74583636","wt-zrf"
"3578","122","14.29","23.82","-1.57","-0.79","50","620","5.654093363","wt-zrf"
"3579","122","14.29","23.82","-2.36","-1.57","50","699","5.907987048","wt-zrf"
"3580","122","14.29","23.82","-3.14","-2.36","50","1131","5.431775098","wt-zrf"
"3581","122","14.29","23.82","0.0","0.79","50","140","6.566566164","wt-zrf"
"3582","122","14.29","23.82","0.79","1.57","50","26","4.21284598","wt-zrf"
"3583","122","14.29","23.82","1.57","2.36","50","396","5.808477165","wt-zrf"
"3584","122","14.29","23.82","2.36","3.14","50","407","11.52788384","wt-zrf"
"3585","122","23.82","33.35","-0.79","0.0","50","768","11.28632162","wt-zrf"
"3586","122","23.82","33.35","-1.57","-0.79","50","300","6.178980367","wt-zrf"
"3587","122","23.82","33.35","-2.36","-1.57","50","1141","3.38259542","wt-zrf"
"3588","122","23.82","33.35","-3.14","-2.36","50","1413","4.362751527","wt-zrf"
"3589","122","23.82","33.35","0.0","0.79","50","70","7.593399987","wt-zrf"
"3590","122","23.82","33.35","0.79","1.57","50","122","4.169577715","wt-zrf"
"3591","122","23.82","33.35","1.57","2.36","50","494","6.017815609","wt-zrf"
