sample_index, landmark_index, pred, ww, wm, mm, mw
323, 1, 1, 0, 35, 43, 0
323, 2, 1, 0, 35, 43, 0
323, 3, 1, 0, 35, 43, 0
323, 4, 1, 0, 35, 43, 0
323, 5, 1, 0, 35, 43, 0
323, 6, 1, 0, 35, 43, 0
323, 7, 1, 0, 35, 43, 0
323, 8, 1, 0, 35, 43, 0
323, 9, 1, 0, 35, 43, 0
323, 10, 1, 0, 35, 43, 0
323, 11, 0, 35, 0, 43, 0
323, 12, 0, 35, 0, 43, 0
323, 13, 0, 35, 0, 43, 0
323, 14, 0, 35, 0, 43, 0
323, 15, 0, 35, 0, 43, 0
323, 16, 0, 35, 0, 43, 0
323, 17, 0, 35, 0, 42, 1
323, 18, 0, 33, 2, 43, 0
323, 19, 0, 34, 1, 37, 6
323, 20, 0, 33, 2, 33, 10
323, 21, 0, 34, 1, 36, 7
323, 22, 0, 34, 1, 37, 6
323, 23, 0, 32, 3, 42, 1
323, 24, 0, 35, 0, 42, 1
323, 25, 0, 33, 2, 37, 6
323, 26, 1, 29, 6, 36, 7
323, 27, 1, 23, 12, 31, 12
323, 28, 1, 25, 10, 25, 18
323, 29, 1, 23, 12, 25, 18
323, 30, 0, 28, 7, 25, 18
323, 31, 1, 27, 8, 23, 20
323, 32, 0, 4, 31, 31, 12
323, 33, 1, 25, 10, 34, 9
323, 34, 0, 24, 11, 26, 17
323, 35, 1, 11, 24, 38, 5
323, 36, 0, 32, 3, 5, 38
323, 37, 0, 14, 21, 29, 14
323, 38, 1, 7, 28, 40, 3
323, 39, 1, 15, 20, 36, 7
323, 40, 0, 29, 6, 25, 18
323, 41, 0, 25, 10, 33, 10
323, 42, 0, 15, 20, 34, 9
323, 43, 0, 27, 8, 23, 20
323, 44, 1, 19, 16, 32, 11
323, 45, 1, 24, 11, 28, 15
323, 46, 1, 22, 13, 31, 12
323, 47, 0, 28, 7, 28, 15
323, 48, 0, 24, 11, 28, 15
323, 49, 0, 26, 9, 35, 8
323, 50, 0, 23, 12, 33, 10
323, 51, 1, 18, 17, 36, 7
323, 52, 1, 15, 20, 38, 5
323, 53, 0, 26, 9, 33, 10
323, 54, 0, 26, 9, 31, 12
323, 55, 1, 24, 11, 34, 9
323, 56, 1, 18, 17, 37, 6
323, 57, 0, 24, 11, 30, 13
323, 58, 0, 23, 12, 35, 8
323, 59, 0, 16, 19, 36, 7
323, 60, 0, 14, 21, 39, 4
323, 61, 1, 24, 11, 29, 14
323, 62, 0, 27, 8, 32, 11
323, 63, 1, 28, 7, 34, 9
323, 64, 0, 20, 15, 35, 8
323, 65, 0, 21, 14, 35, 8
323, 66, 1, 12, 23, 40, 3
323, 67, 1, 13, 22, 40, 3
323, 68, 0, 13, 22, 40, 3
323, 69, 0, 21, 14, 34, 9
323, 70, 0, 22, 13, 31, 12
323, 71, 0, 21, 14, 32, 11
323, 72, 0, 22, 13, 36, 7
323, 73, 1, 18, 17, 32, 11
323, 74, 1, 14, 21, 38, 5
323, 75, 1, 11, 24, 39, 4
323, 76, 0, 11, 24, 42, 1
323, 77, 0, 13, 22, 36, 7
323, 78, 1, 18, 17, 30, 13
323, 79, 0, 25, 10, 33, 10
323, 80, 0, 12, 23, 40, 3
323, 81, 0, 20, 15, 34, 9
323, 82, 0, 19, 16, 36, 7
323, 83, 0, 21, 14, 32, 11
323, 84, 0, 11, 24, 41, 2
323, 85, 0, 21, 14, 32, 11
323, 86, 0, 20, 15, 35, 8
323, 87, 0, 25, 10, 32, 11
323, 88, 0, 21, 14, 34, 9
323, 89, 0, 21, 14, 30, 13
323, 90, 0, 20, 15, 32, 11
323, 91, 0, 19, 16, 39, 4
323, 92, 0, 15, 20, 36, 7
323, 93, 1, 18, 17, 32, 11
323, 94, 0, 20, 15, 29, 14
323, 95, 0, 24, 11, 32, 11
323, 96, 0, 17, 18, 37, 6
323, 97, 0, 23, 12, 28, 15
323, 98, 0, 28, 7, 28, 15
323, 99, 1, 13, 22, 40, 3
323, 100, 1, 24, 11, 30, 13
323, 101, 1, 21, 14, 32, 11
323, 102, 0, 25, 10, 29, 14
323, 103, 0, 28, 7, 29, 14
323, 104, 0, 16, 19, 37, 6
323, 105, 0, 26, 9, 28, 15
323, 106, 0, 25, 10, 27, 16
323, 107, 0, 24, 11, 28, 15
323, 108, 1, 24, 11, 30, 13
323, 109, 1, 21, 14, 34, 9
323, 110, 1, 18, 17, 39, 4
323, 111, 1, 22, 13, 31, 12
323, 112, 0, 25, 10, 24, 19
323, 113, 0, 25, 10, 36, 7
323, 114, 0, 20, 15, 37, 6
323, 115, 0, 18, 17, 23, 20
323, 116, 0, 16, 19, 28, 15
323, 117, 0, 21, 14, 26, 17
323, 118, 1, 10, 25, 40, 3
323, 119, 0, 24, 11, 19, 24
323, 120, 0, 19, 16, 25, 18
323, 121, 1, 8, 27, 29, 14
323, 122, 1, 4, 31, 38, 5
323, 123, 0, 25, 10, 27, 16
323, 124, 0, 32, 3, 34, 9
323, 125, 1, 0, 35, 43, 0
323, 126, 1, 3, 32, 41, 2
323, 127, 0, 28, 7, 32, 11
323, 128, 0, 30, 5, 31, 12
323, 129, 0, 33, 2, 42, 1
323, 130, 0, 31, 4, 42, 1
323, 131, 0, 34, 1, 40, 3
323, 132, 0, 34, 1, 38, 5
323, 133, 0, 34, 1, 37, 6
323, 134, 1, 1, 34, 43, 0
323, 135, 0, 35, 0, 36, 7
323, 136, 0, 34, 1, 38, 5
323, 137, 0, 35, 0, 43, 0
323, 138, 0, 35, 0, 43, 0
323, 139, 0, 34, 1, 43, 0
323, 140, 0, 34, 1, 43, 0
323, 141, 0, 34, 1, 43, 0
323, 142, 0, 35, 0, 43, 0
323, 143, 0, 35, 0, 43, 0
323, 144, 0, 35, 0, 43, 0
323, 145, 1, 0, 35, 43, 0
323, 146, 1, 0, 35, 43, 0
323, 147, 0, 35, 0, 43, 0
323, 148, 0, 35, 0, 43, 0
323, 149, 0, 35, 0, 43, 0
323, 150, 0, 35, 0, 43, 0
323, 151, 0, 35, 0, 43, 0
323, 152, 0, 35, 0, 43, 0
