sample_index, landmark_index, pred, ww, wm, mm, mw
136, 1, 1, 0, 35, 43, 0
136, 2, 1, 0, 35, 43, 0
136, 3, 1, 0, 35, 43, 0
136, 4, 1, 0, 35, 43, 0
136, 5, 1, 0, 35, 43, 0
136, 6, 1, 0, 35, 43, 0
136, 7, 1, 0, 35, 43, 0
136, 8, 1, 0, 35, 43, 0
136, 9, 1, 0, 35, 43, 0
136, 10, 1, 0, 35, 43, 0
136, 11, 1, 35, 0, 43, 0
136, 12, 1, 35, 0, 43, 0
136, 13, 1, 35, 0, 43, 0
136, 14, 1, 35, 0, 43, 0
136, 15, 1, 35, 0, 43, 0
136, 16, 1, 35, 0, 43, 0
136, 17, 1, 35, 0, 42, 1
136, 18, 1, 33, 2, 43, 0
136, 19, 1, 34, 1, 37, 6
136, 20, 1, 33, 2, 33, 10
136, 21, 1, 34, 1, 36, 7
136, 22, 0, 34, 1, 37, 6
136, 23, 1, 32, 3, 42, 1
136, 24, 1, 35, 0, 42, 1
136, 25, 0, 33, 2, 37, 6
136, 26, 0, 29, 6, 36, 7
136, 27, 1, 23, 12, 31, 12
136, 28, 1, 25, 10, 25, 18
136, 29, 1, 23, 12, 25, 18
136, 30, 1, 28, 7, 25, 18
136, 31, 1, 27, 8, 23, 20
136, 32, 1, 4, 31, 31, 12
136, 33, 1, 25, 10, 34, 9
136, 34, 1, 24, 11, 26, 17
136, 35, 1, 11, 24, 38, 5
136, 36, 0, 32, 3, 5, 38
136, 37, 1, 14, 21, 29, 14
136, 38, 1, 7, 28, 40, 3
136, 39, 1, 15, 20, 36, 7
136, 40, 1, 29, 6, 25, 18
136, 41, 1, 25, 10, 33, 10
136, 42, 1, 15, 20, 34, 9
136, 43, 0, 27, 8, 23, 20
136, 44, 0, 19, 16, 32, 11
136, 45, 0, 24, 11, 28, 15
136, 46, 0, 22, 13, 31, 12
136, 47, 1, 28, 7, 28, 15
136, 48, 1, 24, 11, 28, 15
136, 49, 1, 26, 9, 35, 8
136, 50, 1, 23, 12, 33, 10
136, 51, 1, 18, 17, 36, 7
136, 52, 1, 15, 20, 38, 5
136, 53, 1, 26, 9, 33, 10
136, 54, 0, 26, 9, 31, 12
136, 55, 1, 24, 11, 34, 9
136, 56, 1, 18, 17, 37, 6
136, 57, 1, 24, 11, 30, 13
136, 58, 1, 23, 12, 35, 8
136, 59, 1, 16, 19, 36, 7
136, 60, 0, 14, 21, 39, 4
136, 61, 1, 24, 11, 29, 14
136, 62, 1, 27, 8, 32, 11
136, 63, 1, 28, 7, 34, 9
136, 64, 1, 20, 15, 35, 8
136, 65, 1, 21, 14, 35, 8
136, 66, 1, 12, 23, 40, 3
136, 67, 1, 13, 22, 40, 3
136, 68, 0, 13, 22, 40, 3
136, 69, 1, 21, 14, 34, 9
136, 70, 0, 22, 13, 31, 12
136, 71, 0, 21, 14, 32, 11
136, 72, 1, 22, 13, 36, 7
136, 73, 1, 18, 17, 32, 11
136, 74, 1, 14, 21, 38, 5
136, 75, 1, 11, 24, 39, 4
136, 76, 1, 11, 24, 42, 1
136, 77, 1, 13, 22, 36, 7
136, 78, 0, 18, 17, 30, 13
136, 79, 1, 25, 10, 33, 10
136, 80, 1, 12, 23, 40, 3
136, 81, 1, 20, 15, 34, 9
136, 82, 1, 19, 16, 36, 7
136, 83, 0, 21, 14, 32, 11
136, 84, 1, 11, 24, 41, 2
136, 85, 1, 21, 14, 32, 11
136, 86, 0, 20, 15, 35, 8
136, 87, 0, 25, 10, 32, 11
136, 88, 1, 21, 14, 34, 9
136, 89, 0, 21, 14, 30, 13
136, 90, 1, 20, 15, 32, 11
136, 91, 1, 19, 16, 39, 4
136, 92, 0, 15, 20, 36, 7
136, 93, 1, 18, 17, 32, 11
136, 94, 0, 20, 15, 29, 14
136, 95, 1, 24, 11, 32, 11
136, 96, 0, 17, 18, 37, 6
136, 97, 0, 23, 12, 28, 15
136, 98, 1, 28, 7, 28, 15
136, 99, 1, 13, 22, 40, 3
136, 100, 1, 24, 11, 30, 13
136, 101, 0, 21, 14, 32, 11
136, 102, 0, 25, 10, 29, 14
136, 103, 1, 28, 7, 29, 14
136, 104, 1, 16, 19, 37, 6
136, 105, 0, 26, 9, 28, 15
136, 106, 0, 25, 10, 27, 16
136, 107, 0, 24, 11, 28, 15
136, 108, 0, 24, 11, 30, 13
136, 109, 0, 21, 14, 34, 9
136, 110, 0, 18, 17, 39, 4
136, 111, 0, 22, 13, 31, 12
136, 112, 0, 25, 10, 24, 19
136, 113, 1, 25, 10, 36, 7
136, 114, 1, 20, 15, 37, 6
136, 115, 0, 18, 17, 23, 20
136, 116, 1, 16, 19, 28, 15
136, 117, 0, 21, 14, 26, 17
136, 118, 1, 10, 25, 40, 3
136, 119, 0, 24, 11, 19, 24
