sample_index, landmark_index, pred, ww, wm, mm, mw
114, 1, 1, 0, 35, 43, 0
114, 2, 1, 0, 35, 43, 0
114, 3, 1, 0, 35, 43, 0
114, 4, 1, 0, 35, 43, 0
114, 5, 1, 0, 35, 43, 0
114, 6, 1, 0, 35, 43, 0
114, 7, 1, 0, 35, 43, 0
114, 8, 1, 0, 35, 43, 0
114, 9, 1, 0, 35, 43, 0
114, 10, 1, 0, 35, 43, 0
114, 11, 1, 35, 0, 43, 0
114, 12, 1, 35, 0, 43, 0
114, 13, 1, 35, 0, 43, 0
114, 14, 1, 35, 0, 43, 0
114, 15, 1, 35, 0, 43, 0
114, 16, 1, 35, 0, 43, 0
114, 17, 1, 35, 0, 42, 1
114, 18, 1, 33, 2, 43, 0
114, 19, 1, 34, 1, 37, 6
114, 20, 1, 33, 2, 33, 10
114, 21, 0, 34, 1, 36, 7
114, 22, 0, 34, 1, 37, 6
114, 23, 1, 32, 3, 42, 1
114, 24, 1, 35, 0, 42, 1
114, 25, 1, 33, 2, 37, 6
114, 26, 1, 29, 6, 36, 7
114, 27, 1, 23, 12, 31, 12
114, 28, 1, 25, 10, 25, 18
114, 29, 1, 23, 12, 25, 18
114, 30, 1, 28, 7, 25, 18
114, 31, 1, 27, 8, 23, 20
114, 32, 1, 4, 31, 31, 12
114, 33, 1, 25, 10, 34, 9
114, 34, 1, 24, 11, 26, 17
114, 35, 1, 11, 24, 38, 5
114, 36, 0, 32, 3, 5, 38
114, 37, 1, 14, 21, 29, 14
114, 38, 1, 7, 28, 40, 3
114, 39, 1, 15, 20, 36, 7
114, 40, 1, 29, 6, 25, 18
114, 41, 1, 25, 10, 33, 10
114, 42, 1, 15, 20, 34, 9
114, 43, 1, 27, 8, 23, 20
114, 44, 1, 19, 16, 32, 11
114, 45, 0, 24, 11, 28, 15
114, 46, 1, 22, 13, 31, 12
114, 47, 1, 28, 7, 28, 15
114, 48, 1, 24, 11, 28, 15
114, 49, 1, 26, 9, 35, 8
114, 50, 1, 23, 12, 33, 10
114, 51, 1, 18, 17, 36, 7
114, 52, 1, 15, 20, 38, 5
114, 53, 1, 26, 9, 33, 10
114, 54, 1, 26, 9, 31, 12
114, 55, 1, 24, 11, 34, 9
114, 56, 1, 18, 17, 37, 6
114, 57, 1, 24, 11, 30, 13
114, 58, 1, 23, 12, 35, 8
114, 59, 1, 16, 19, 36, 7
114, 60, 1, 14, 21, 39, 4
114, 61, 1, 24, 11, 29, 14
114, 62, 1, 27, 8, 32, 11
114, 63, 1, 28, 7, 34, 9
114, 64, 1, 20, 15, 35, 8
114, 65, 1, 21, 14, 35, 8
114, 66, 1, 12, 23, 40, 3
114, 67, 1, 13, 22, 40, 3
114, 68, 1, 13, 22, 40, 3
114, 69, 1, 21, 14, 34, 9
114, 70, 1, 22, 13, 31, 12
114, 71, 1, 21, 14, 32, 11
114, 72, 1, 22, 13, 36, 7
114, 73, 1, 18, 17, 32, 11
114, 74, 1, 14, 21, 38, 5
114, 75, 1, 11, 24, 39, 4
114, 76, 1, 11, 24, 42, 1
114, 77, 1, 13, 22, 36, 7
114, 78, 1, 18, 17, 30, 13
114, 79, 1, 25, 10, 33, 10
114, 80, 1, 12, 23, 40, 3
114, 81, 1, 20, 15, 34, 9
114, 82, 1, 19, 16, 36, 7
114, 83, 1, 21, 14, 32, 11
114, 84, 1, 11, 24, 41, 2
114, 85, 1, 21, 14, 32, 11
114, 86, 1, 20, 15, 35, 8
114, 87, 1, 25, 10, 32, 11
114, 88, 1, 21, 14, 34, 9
114, 89, 1, 21, 14, 30, 13
114, 90, 1, 20, 15, 32, 11
114, 91, 0, 19, 16, 39, 4
114, 92, 1, 15, 20, 36, 7
114, 93, 1, 18, 17, 32, 11
114, 94, 1, 20, 15, 29, 14
114, 95, 1, 24, 11, 32, 11
114, 96, 1, 17, 18, 37, 6
114, 97, 1, 23, 12, 28, 15
114, 98, 1, 28, 7, 28, 15
114, 99, 0, 13, 22, 40, 3
114, 100, 1, 24, 11, 30, 13
114, 101, 1, 21, 14, 32, 11
114, 102, 1, 25, 10, 29, 14
114, 103, 1, 28, 7, 29, 14
114, 104, 1, 16, 19, 37, 6
114, 105, 1, 26, 9, 28, 15
114, 106, 1, 25, 10, 27, 16
114, 107, 0, 24, 11, 28, 15
114, 108, 1, 24, 11, 30, 13
114, 109, 1, 21, 14, 34, 9
114, 110, 1, 18, 17, 39, 4
114, 111, 1, 22, 13, 31, 12
114, 112, 0, 25, 10, 24, 19
114, 113, 1, 25, 10, 36, 7
114, 114, 1, 20, 15, 37, 6
114, 115, 0, 18, 17, 23, 20
114, 116, 1, 16, 19, 28, 15
114, 117, 0, 21, 14, 26, 17
114, 118, 1, 10, 25, 40, 3
114, 119, 0, 24, 11, 19, 24
114, 120, 0, 19, 16, 25, 18
