sample_index, landmark_index, pred, ww, wm, mm, mw
122, 93, 0, 18, 17, 32, 11
122, 94, 0, 20, 15, 29, 14
122, 95, 0, 24, 11, 32, 11
122, 96, 1, 17, 18, 37, 6
122, 97, 0, 23, 12, 28, 15
122, 98, 0, 28, 7, 28, 15
122, 99, 1, 13, 22, 40, 3
122, 100, 1, 24, 11, 30, 13
122, 101, 1, 21, 14, 32, 11
122, 102, 0, 25, 10, 29, 14
122, 103, 0, 28, 7, 29, 14
122, 104, 1, 16, 19, 37, 6
122, 105, 0, 26, 9, 28, 15
122, 106, 0, 25, 10, 27, 16
122, 107, 1, 24, 11, 28, 15
122, 108, 0, 24, 11, 30, 13
122, 109, 0, 21, 14, 34, 9
122, 110, 1, 18, 17, 39, 4
122, 111, 1, 22, 13, 31, 12
122, 112, 1, 25, 10, 24, 19
122, 113, 0, 25, 10, 36, 7
122, 114, 1, 20, 15, 37, 6
122, 115, 1, 18, 17, 23, 20
122, 116, 1, 16, 19, 28, 15
122, 117, 0, 21, 14, 26, 17
122, 118, 1, 10, 25, 40, 3
122, 119, 0, 24, 11, 19, 24
122, 120, 0, 19, 16, 25, 18
122, 121, 1, 8, 27, 29, 14
122, 122, 1, 4, 31, 38, 5
122, 123, 0, 25, 10, 27, 16
122, 124, 1, 32, 3, 34, 9
122, 125, 1, 0, 35, 43, 0
122, 126, 1, 3, 32, 41, 2
122, 127, 1, 28, 7, 32, 11
122, 128, 1, 30, 5, 31, 12
122, 129, 1, 33, 2, 42, 1
122, 130, 1, 31, 4, 42, 1
122, 131, 1, 34, 1, 40, 3
122, 132, 1, 34, 1, 38, 5
122, 133, 1, 34, 1, 37, 6
122, 134, 1, 1, 34, 43, 0
122, 135, 1, 35, 0, 36, 7
122, 136, 1, 34, 1, 38, 5
122, 137, 1, 35, 0, 43, 0
122, 138, 1, 35, 0, 43, 0
122, 139, 1, 34, 1, 43, 0
122, 140, 1, 34, 1, 43, 0
122, 141, 1, 34, 1, 43, 0
122, 142, 1, 35, 0, 43, 0
122, 143, 1, 35, 0, 43, 0
122, 144, 1, 35, 0, 43, 0
122, 145, 1, 0, 35, 43, 0
122, 146, 1, 0, 35, 43, 0
122, 147, 1, 35, 0, 43, 0
122, 148, 1, 35, 0, 43, 0
122, 149, 1, 35, 0, 43, 0
122, 150, 1, 35, 0, 43, 0
122, 151, 1, 35, 0, 43, 0
122, 152, 1, 35, 0, 43, 0
