sample_index, landmark_index, pred, ww, wm, mm, mw
21, 1, 1, 0, 35, 43, 0
21, 2, 1, 0, 35, 43, 0
21, 3, 1, 0, 35, 43, 0
21, 4, 1, 0, 35, 43, 0
21, 5, 1, 0, 35, 43, 0
21, 6, 1, 0, 35, 43, 0
21, 7, 1, 0, 35, 43, 0
21, 8, 1, 0, 35, 43, 0
21, 9, 1, 0, 35, 43, 0
21, 10, 1, 0, 35, 43, 0
21, 11, 0, 35, 0, 43, 0
21, 12, 0, 35, 0, 43, 0
21, 13, 0, 35, 0, 43, 0
21, 14, 0, 35, 0, 43, 0
21, 15, 0, 35, 0, 43, 0
21, 16, 0, 35, 0, 43, 0
21, 17, 0, 35, 0, 42, 1
21, 18, 0, 33, 2, 43, 0
21, 19, 0, 34, 1, 37, 6
21, 20, 0, 33, 2, 33, 10
21, 21, 0, 34, 1, 36, 7
21, 22, 0, 34, 1, 37, 6
21, 23, 0, 32, 3, 42, 1
21, 24, 0, 35, 0, 42, 1
21, 25, 0, 33, 2, 37, 6
21, 26, 0, 29, 6, 36, 7
21, 27, 1, 23, 12, 31, 12
21, 28, 1, 25, 10, 25, 18
21, 29, 1, 23, 12, 25, 18
21, 30, 1, 28, 7, 25, 18
21, 31, 0, 27, 8, 23, 20
21, 32, 1, 4, 31, 31, 12
21, 33, 0, 25, 10, 34, 9
21, 34, 1, 24, 11, 26, 17
21, 35, 1, 11, 24, 38, 5
21, 36, 0, 32, 3, 5, 38
21, 37, 1, 14, 21, 29, 14
21, 38, 0, 7, 28, 40, 3
21, 39, 1, 15, 20, 36, 7
21, 40, 0, 29, 6, 25, 18
21, 41, 0, 25, 10, 33, 10
21, 42, 1, 15, 20, 34, 9
21, 43, 0, 27, 8, 23, 20
21, 44, 0, 19, 16, 32, 11
21, 45, 0, 24, 11, 28, 15
21, 46, 0, 22, 13, 31, 12
21, 47, 0, 28, 7, 28, 15
21, 48, 0, 24, 11, 28, 15
21, 49, 0, 26, 9, 35, 8
21, 50, 0, 23, 12, 33, 10
21, 51, 0, 18, 17, 36, 7
21, 52, 0, 15, 20, 38, 5
21, 53, 0, 26, 9, 33, 10
21, 54, 0, 26, 9, 31, 12
21, 55, 0, 24, 11, 34, 9
21, 56, 0, 18, 17, 37, 6
21, 57, 0, 24, 11, 30, 13
21, 58, 0, 23, 12, 35, 8
21, 59, 0, 16, 19, 36, 7
21, 60, 0, 14, 21, 39, 4
21, 61, 0, 24, 11, 29, 14
21, 62, 0, 27, 8, 32, 11
21, 63, 0, 28, 7, 34, 9
21, 64, 0, 20, 15, 35, 8
21, 65, 0, 21, 14, 35, 8
21, 66, 0, 12, 23, 40, 3
21, 67, 0, 13, 22, 40, 3
21, 68, 0, 13, 22, 40, 3
21, 69, 0, 21, 14, 34, 9
21, 70, 0, 22, 13, 31, 12
21, 71, 0, 21, 14, 32, 11
21, 72, 0, 22, 13, 36, 7
21, 73, 0, 18, 17, 32, 11
21, 74, 0, 14, 21, 38, 5
21, 75, 0, 11, 24, 39, 4
21, 76, 0, 11, 24, 42, 1
21, 77, 0, 13, 22, 36, 7
21, 78, 0, 18, 17, 30, 13
21, 79, 0, 25, 10, 33, 10
21, 80, 0, 12, 23, 40, 3
21, 81, 0, 20, 15, 34, 9
21, 82, 0, 19, 16, 36, 7
21, 83, 0, 21, 14, 32, 11
21, 84, 0, 11, 24, 41, 2
21, 85, 0, 21, 14, 32, 11
21, 86, 0, 20, 15, 35, 8
21, 87, 0, 25, 10, 32, 11
21, 88, 0, 21, 14, 34, 9
21, 89, 0, 21, 14, 30, 13
21, 90, 0, 20, 15, 32, 11
21, 91, 0, 19, 16, 39, 4
21, 92, 0, 15, 20, 36, 7
21, 93, 0, 18, 17, 32, 11
21, 94, 0, 20, 15, 29, 14
21, 95, 0, 24, 11, 32, 11
21, 96, 0, 17, 18, 37, 6
21, 97, 1, 23, 12, 28, 15
21, 98, 1, 28, 7, 28, 15
21, 99, 0, 13, 22, 40, 3
21, 100, 0, 24, 11, 30, 13
21, 101, 0, 21, 14, 32, 11
21, 102, 0, 25, 10, 29, 14
21, 103, 0, 28, 7, 29, 14
21, 104, 1, 16, 19, 37, 6
21, 105, 0, 26, 9, 28, 15
21, 106, 1, 25, 10, 27, 16
21, 107, 0, 24, 11, 28, 15
21, 108, 0, 24, 11, 30, 13
21, 109, 0, 21, 14, 34, 9
21, 110, 0, 18, 17, 39, 4
21, 111, 0, 22, 13, 31, 12
21, 112, 0, 25, 10, 24, 19
21, 113, 1, 25, 10, 36, 7
21, 114, 1, 20, 15, 37, 6
21, 115, 0, 18, 17, 23, 20
21, 116, 0, 16, 19, 28, 15
21, 117, 0, 21, 14, 26, 17
21, 118, 0, 10, 25, 40, 3
21, 119, 0, 24, 11, 19, 24
21, 120, 0, 19, 16, 25, 18
21, 121, 0, 8, 27, 29, 14
21, 122, 1, 4, 31, 38, 5
21, 123, 1, 25, 10, 27, 16
21, 124, 0, 32, 3, 34, 9
21, 125, 1, 0, 35, 43, 0
21, 126, 0, 3, 32, 41, 2
21, 127, 1, 28, 7, 32, 11
21, 128, 1, 30, 5, 31, 12
21, 129, 0, 33, 2, 42, 1
21, 130, 0, 31, 4, 42, 1
21, 131, 0, 34, 1, 40, 3
21, 132, 0, 34, 1, 38, 5
21, 133, 0, 34, 1, 37, 6
21, 134, 1, 1, 34, 43, 0
21, 135, 0, 35, 0, 36, 7
21, 136, 0, 34, 1, 38, 5
21, 137, 0, 35, 0, 43, 0
21, 138, 0, 35, 0, 43, 0
21, 139, 0, 34, 1, 43, 0
21, 140, 0, 34, 1, 43, 0
21, 141, 0, 34, 1, 43, 0
21, 142, 0, 35, 0, 43, 0
21, 143, 0, 35, 0, 43, 0
21, 144, 0, 35, 0, 43, 0
21, 145, 1, 0, 35, 43, 0
21, 146, 1, 0, 35, 43, 0
21, 147, 0, 35, 0, 43, 0
21, 148, 0, 35, 0, 43, 0
21, 149, 0, 35, 0, 43, 0
21, 150, 0, 35, 0, 43, 0
21, 151, 0, 35, 0, 43, 0
21, 152, 0, 35, 0, 43, 0
