sample_index, landmark_index, pred, ww, wm, mm, mw
111, 1, 1, 0, 35, 43, 0
111, 2, 1, 0, 35, 43, 0
111, 3, 1, 0, 35, 43, 0
111, 4, 1, 0, 35, 43, 0
111, 5, 1, 0, 35, 43, 0
111, 6, 1, 0, 35, 43, 0
111, 7, 1, 0, 35, 43, 0
111, 8, 1, 0, 35, 43, 0
111, 9, 1, 0, 35, 43, 0
111, 10, 1, 0, 35, 43, 0
111, 11, 1, 35, 0, 43, 0
111, 12, 1, 35, 0, 43, 0
111, 13, 1, 35, 0, 43, 0
111, 14, 1, 35, 0, 43, 0
111, 15, 1, 35, 0, 43, 0
111, 16, 1, 35, 0, 43, 0
111, 17, 1, 35, 0, 42, 1
111, 18, 1, 33, 2, 43, 0
111, 19, 1, 34, 1, 37, 6
111, 20, 1, 33, 2, 33, 10
111, 21, 1, 34, 1, 36, 7
111, 22, 1, 34, 1, 37, 6
111, 23, 1, 32, 3, 42, 1
111, 24, 1, 35, 0, 42, 1
111, 25, 1, 33, 2, 37, 6
111, 26, 1, 29, 6, 36, 7
111, 27, 0, 23, 12, 31, 12
111, 28, 0, 25, 10, 25, 18
111, 29, 0, 23, 12, 25, 18
111, 30, 0, 28, 7, 25, 18
111, 31, 0, 27, 8, 23, 20
111, 32, 1, 4, 31, 31, 12
111, 33, 1, 25, 10, 34, 9
111, 34, 1, 24, 11, 26, 17
111, 35, 1, 11, 24, 38, 5
111, 36, 0, 32, 3, 5, 38
111, 37, 0, 14, 21, 29, 14
111, 38, 1, 7, 28, 40, 3
111, 39, 1, 15, 20, 36, 7
111, 40, 0, 29, 6, 25, 18
111, 41, 1, 25, 10, 33, 10
111, 42, 1, 15, 20, 34, 9
111, 43, 0, 27, 8, 23, 20
111, 44, 0, 19, 16, 32, 11
111, 45, 1, 24, 11, 28, 15
111, 46, 1, 22, 13, 31, 12
111, 47, 1, 28, 7, 28, 15
111, 48, 1, 24, 11, 28, 15
111, 49, 1, 26, 9, 35, 8
111, 50, 1, 23, 12, 33, 10
111, 51, 1, 18, 17, 36, 7
111, 52, 1, 15, 20, 38, 5
111, 53, 0, 26, 9, 33, 10
111, 54, 1, 26, 9, 31, 12
111, 55, 1, 24, 11, 34, 9
111, 56, 1, 18, 17, 37, 6
111, 57, 1, 24, 11, 30, 13
111, 58, 1, 23, 12, 35, 8
111, 59, 1, 16, 19, 36, 7
111, 60, 0, 14, 21, 39, 4
111, 61, 0, 24, 11, 29, 14
111, 62, 1, 27, 8, 32, 11
111, 63, 1, 28, 7, 34, 9
111, 64, 1, 20, 15, 35, 8
111, 65, 1, 21, 14, 35, 8
111, 66, 1, 12, 23, 40, 3
111, 67, 1, 13, 22, 40, 3
111, 68, 1, 13, 22, 40, 3
111, 69, 0, 21, 14, 34, 9
111, 70, 1, 22, 13, 31, 12
111, 71, 1, 21, 14, 32, 11
111, 72, 1, 22, 13, 36, 7
111, 73, 1, 18, 17, 32, 11
111, 74, 1, 14, 21, 38, 5
111, 75, 1, 11, 24, 39, 4
111, 76, 1, 11, 24, 42, 1
111, 77, 0, 13, 22, 36, 7
111, 78, 0, 18, 17, 30, 13
111, 79, 1, 25, 10, 33, 10
111, 80, 1, 12, 23, 40, 3
111, 81, 1, 20, 15, 34, 9
111, 82, 1, 19, 16, 36, 7
111, 83, 1, 21, 14, 32, 11
111, 84, 0, 11, 24, 41, 2
111, 85, 0, 21, 14, 32, 11
111, 86, 1, 20, 15, 35, 8
111, 87, 1, 25, 10, 32, 11
111, 88, 1, 21, 14, 34, 9
111, 89, 0, 21, 14, 30, 13
111, 90, 1, 20, 15, 32, 11
111, 91, 1, 19, 16, 39, 4
111, 92, 0, 15, 20, 36, 7
111, 93, 0, 18, 17, 32, 11
111, 94, 1, 20, 15, 29, 14
111, 95, 1, 24, 11, 32, 11
111, 96, 1, 17, 18, 37, 6
111, 97, 0, 23, 12, 28, 15
111, 98, 0, 28, 7, 28, 15
111, 99, 1, 13, 22, 40, 3
111, 100, 0, 24, 11, 30, 13
111, 101, 1, 21, 14, 32, 11
111, 102, 1, 25, 10, 29, 14
111, 103, 1, 28, 7, 29, 14
111, 104, 1, 16, 19, 37, 6
111, 105, 1, 26, 9, 28, 15
111, 106, 0, 25, 10, 27, 16
111, 107, 0, 24, 11, 28, 15
111, 108, 0, 24, 11, 30, 13
111, 109, 1, 21, 14, 34, 9
111, 110, 1, 18, 17, 39, 4
111, 111, 1, 22, 13, 31, 12
111, 112, 0, 25, 10, 24, 19
111, 113, 1, 25, 10, 36, 7
111, 114, 1, 20, 15, 37, 6
111, 115, 1, 18, 17, 23, 20
111, 116, 1, 16, 19, 28, 15
111, 117, 1, 21, 14, 26, 17
111, 118, 1, 10, 25, 40, 3
111, 119, 1, 24, 11, 19, 24
111, 120, 1, 19, 16, 25, 18
111, 121, 1, 8, 27, 29, 14
111, 122, 1, 4, 31, 38, 5
111, 123, 0, 25, 10, 27, 16
111, 124, 1, 32, 3, 34, 9
111, 125, 1, 0, 35, 43, 0
111, 126, 1, 3, 32, 41, 2
111, 127, 1, 28, 7, 32, 11
111, 128, 1, 30, 5, 31, 12
111, 129, 1, 33, 2, 42, 1
111, 130, 1, 31, 4, 42, 1
111, 131, 1, 34, 1, 40, 3
111, 132, 1, 34, 1, 38, 5
111, 133, 1, 34, 1, 37, 6
111, 134, 1, 1, 34, 43, 0
111, 135, 1, 35, 0, 36, 7
111, 136, 1, 34, 1, 38, 5
111, 137, 1, 35, 0, 43, 0
111, 138, 1, 35, 0, 43, 0
111, 139, 1, 34, 1, 43, 0
111, 140, 1, 34, 1, 43, 0
111, 141, 1, 34, 1, 43, 0
111, 142, 1, 35, 0, 43, 0
111, 143, 1, 35, 0, 43, 0
111, 144, 1, 35, 0, 43, 0
111, 145, 1, 0, 35, 43, 0
111, 146, 1, 0, 35, 43, 0
111, 147, 1, 35, 0, 43, 0
111, 148, 1, 35, 0, 43, 0
111, 149, 1, 35, 0, 43, 0
111, 150, 1, 35, 0, 43, 0
111, 151, 1, 35, 0, 43, 0
111, 152, 1, 35, 0, 43, 0
