sample_index, landmark_index, pred, ww, wm, mm, mw
1, 79, 0, 25, 10, 33, 10
1, 80, 1, 12, 23, 40, 3
1, 81, 0, 20, 15, 34, 9
1, 82, 0, 19, 16, 36, 7
1, 83, 0, 21, 14, 32, 11
1, 84, 0, 11, 24, 41, 2
1, 85, 0, 21, 14, 32, 11
1, 86, 0, 20, 15, 35, 8
1, 87, 0, 25, 10, 32, 11
1, 88, 0, 21, 14, 34, 9
1, 89, 0, 21, 14, 30, 13
1, 90, 0, 20, 15, 32, 11
1, 91, 0, 19, 16, 39, 4
1, 92, 0, 15, 20, 36, 7
1, 93, 0, 18, 17, 32, 11
1, 94, 0, 20, 15, 29, 14
1, 95, 0, 24, 11, 32, 11
1, 96, 0, 17, 18, 37, 6
1, 97, 0, 23, 12, 28, 15
1, 98, 0, 28, 7, 28, 15
1, 99, 1, 13, 22, 40, 3
1, 100, 0, 24, 11, 30, 13
1, 101, 0, 21, 14, 32, 11
1, 102, 0, 25, 10, 29, 14
1, 103, 0, 28, 7, 29, 14
1, 104, 0, 16, 19, 37, 6
1, 105, 0, 26, 9, 28, 15
1, 106, 0, 25, 10, 27, 16
1, 107, 0, 24, 11, 28, 15
1, 108, 0, 24, 11, 30, 13
1, 109, 0, 21, 14, 34, 9
1, 110, 1, 18, 17, 39, 4
1, 111, 0, 22, 13, 31, 12
1, 112, 0, 25, 10, 24, 19
1, 113, 0, 25, 10, 36, 7
1, 114, 0, 20, 15, 37, 6
1, 115, 0, 18, 17, 23, 20
1, 116, 0, 16, 19, 28, 15
1, 117, 0, 21, 14, 26, 17
1, 118, 1, 10, 25, 40, 3
1, 119, 0, 24, 11, 19, 24
1, 120, 0, 19, 16, 25, 18
1, 121, 1, 8, 27, 29, 14
1, 122, 1, 4, 31, 38, 5
1, 123, 1, 25, 10, 27, 16
1, 124, 0, 32, 3, 34, 9
1, 125, 1, 0, 35, 43, 0
1, 126, 1, 3, 32, 41, 2
1, 127, 0, 28, 7, 32, 11
1, 128, 0, 30, 5, 31, 12
1, 129, 0, 33, 2, 42, 1
1, 130, 0, 31, 4, 42, 1
1, 131, 0, 34, 1, 40, 3
1, 132, 0, 34, 1, 38, 5
1, 133, 0, 34, 1, 37, 6
1, 134, 1, 1, 34, 43, 0
1, 135, 0, 35, 0, 36, 7
1, 136, 0, 34, 1, 38, 5
1, 137, 0, 35, 0, 43, 0
1, 138, 0, 35, 0, 43, 0
1, 139, 0, 34, 1, 43, 0
1, 140, 0, 34, 1, 43, 0
1, 141, 0, 34, 1, 43, 0
1, 142, 0, 35, 0, 43, 0
1, 143, 0, 35, 0, 43, 0
1, 144, 0, 35, 0, 43, 0
1, 145, 1, 0, 35, 43, 0
1, 146, 1, 0, 35, 43, 0
1, 147, 0, 35, 0, 43, 0
1, 148, 0, 35, 0, 43, 0
1, 149, 0, 35, 0, 43, 0
1, 150, 0, 35, 0, 43, 0
1, 151, 0, 35, 0, 43, 0
1, 152, 0, 35, 0, 43, 0
