sample_index, landmark_index, pred, ww, wm, mm, mw
327, 1, 1, 0, 35, 43, 0
327, 2, 1, 0, 35, 43, 0
327, 3, 1, 0, 35, 43, 0
327, 4, 1, 0, 35, 43, 0
327, 5, 1, 0, 35, 43, 0
327, 6, 1, 0, 35, 43, 0
327, 7, 1, 0, 35, 43, 0
327, 8, 1, 0, 35, 43, 0
327, 9, 1, 0, 35, 43, 0
327, 10, 1, 0, 35, 43, 0
327, 11, 0, 35, 0, 43, 0
327, 12, 0, 35, 0, 43, 0
327, 13, 0, 35, 0, 43, 0
327, 14, 0, 35, 0, 43, 0
327, 15, 0, 35, 0, 43, 0
327, 16, 0, 35, 0, 43, 0
327, 17, 0, 35, 0, 42, 1
327, 18, 0, 33, 2, 43, 0
327, 19, 0, 34, 1, 37, 6
327, 20, 0, 33, 2, 33, 10
327, 21, 0, 34, 1, 36, 7
327, 22, 0, 34, 1, 37, 6
327, 23, 0, 32, 3, 42, 1
327, 24, 0, 35, 0, 42, 1
327, 25, 0, 33, 2, 37, 6
327, 26, 0, 29, 6, 36, 7
327, 27, 0, 23, 12, 31, 12
327, 28, 0, 25, 10, 25, 18
327, 29, 0, 23, 12, 25, 18
327, 30, 0, 28, 7, 25, 18
327, 31, 0, 27, 8, 23, 20
327, 32, 1, 4, 31, 31, 12
327, 33, 0, 25, 10, 34, 9
327, 34, 0, 24, 11, 26, 17
327, 35, 0, 11, 24, 38, 5
327, 36, 0, 32, 3, 5, 38
327, 37, 0, 14, 21, 29, 14
327, 38, 1, 7, 28, 40, 3
327, 39, 0, 15, 20, 36, 7
327, 40, 0, 29, 6, 25, 18
327, 41, 0, 25, 10, 33, 10
327, 42, 1, 15, 20, 34, 9
327, 43, 0, 27, 8, 23, 20
327, 44, 1, 19, 16, 32, 11
327, 45, 0, 24, 11, 28, 15
327, 46, 0, 22, 13, 31, 12
327, 47, 0, 28, 7, 28, 15
327, 48, 0, 24, 11, 28, 15
327, 49, 0, 26, 9, 35, 8
327, 50, 0, 23, 12, 33, 10
327, 51, 0, 18, 17, 36, 7
327, 52, 0, 15, 20, 38, 5
327, 53, 0, 26, 9, 33, 10
327, 54, 0, 26, 9, 31, 12
327, 55, 0, 24, 11, 34, 9
327, 56, 0, 18, 17, 37, 6
327, 57, 0, 24, 11, 30, 13
327, 58, 1, 23, 12, 35, 8
327, 59, 1, 16, 19, 36, 7
327, 60, 1, 14, 21, 39, 4
327, 61, 0, 24, 11, 29, 14
327, 62, 1, 27, 8, 32, 11
327, 63, 0, 28, 7, 34, 9
327, 64, 0, 20, 15, 35, 8
327, 65, 1, 21, 14, 35, 8
327, 66, 1, 12, 23, 40, 3
327, 67, 1, 13, 22, 40, 3
327, 68, 1, 13, 22, 40, 3
327, 69, 0, 21, 14, 34, 9
327, 70, 1, 22, 13, 31, 12
327, 71, 0, 21, 14, 32, 11
327, 72, 0, 22, 13, 36, 7
327, 73, 1, 18, 17, 32, 11
327, 74, 1, 14, 21, 38, 5
327, 75, 1, 11, 24, 39, 4
327, 76, 1, 11, 24, 42, 1
327, 77, 1, 13, 22, 36, 7
327, 78, 1, 18, 17, 30, 13
327, 79, 1, 25, 10, 33, 10
327, 80, 1, 12, 23, 40, 3
327, 81, 1, 20, 15, 34, 9
327, 82, 0, 19, 16, 36, 7
327, 83, 0, 21, 14, 32, 11
327, 84, 1, 11, 24, 41, 2
327, 85, 1, 21, 14, 32, 11
327, 86, 1, 20, 15, 35, 8
327, 87, 1, 25, 10, 32, 11
327, 88, 1, 21, 14, 34, 9
327, 89, 1, 21, 14, 30, 13
327, 90, 1, 20, 15, 32, 11
327, 91, 1, 19, 16, 39, 4
327, 92, 1, 15, 20, 36, 7
327, 93, 1, 18, 17, 32, 11
327, 94, 1, 20, 15, 29, 14
327, 95, 1, 24, 11, 32, 11
327, 96, 0, 17, 18, 37, 6
327, 97, 0, 23, 12, 28, 15
327, 98, 0, 28, 7, 28, 15
327, 99, 1, 13, 22, 40, 3
