sample_index, landmark_index, pred, ww, wm, mm, mw
4, 1, 1, 0, 35, 43, 0
4, 2, 1, 0, 35, 43, 0
4, 3, 1, 0, 35, 43, 0
4, 4, 1, 0, 35, 43, 0
4, 5, 1, 0, 35, 43, 0
4, 6, 1, 0, 35, 43, 0
4, 7, 1, 0, 35, 43, 0
4, 8, 1, 0, 35, 43, 0
4, 9, 1, 0, 35, 43, 0
4, 10, 1, 0, 35, 43, 0
4, 11, 0, 35, 0, 43, 0
4, 12, 0, 35, 0, 43, 0
4, 13, 0, 35, 0, 43, 0
4, 14, 0, 35, 0, 43, 0
4, 15, 0, 35, 0, 43, 0
4, 16, 0, 35, 0, 43, 0
4, 17, 0, 35, 0, 42, 1
4, 18, 0, 33, 2, 43, 0
4, 19, 0, 34, 1, 37, 6
4, 20, 0, 33, 2, 33, 10
4, 21, 0, 34, 1, 36, 7
4, 22, 0, 34, 1, 37, 6
4, 23, 0, 32, 3, 42, 1
4, 24, 0, 35, 0, 42, 1
4, 25, 0, 33, 2, 37, 6
4, 26, 0, 29, 6, 36, 7
4, 27, 0, 23, 12, 31, 12
4, 28, 0, 25, 10, 25, 18
4, 29, 0, 23, 12, 25, 18
4, 30, 0, 28, 7, 25, 18
4, 31, 0, 27, 8, 23, 20
4, 32, 1, 4, 31, 31, 12
4, 33, 1, 25, 10, 34, 9
4, 34, 0, 24, 11, 26, 17
4, 35, 0, 11, 24, 38, 5
4, 36, 0, 32, 3, 5, 38
4, 37, 1, 14, 21, 29, 14
4, 38, 1, 7, 28, 40, 3
4, 39, 0, 15, 20, 36, 7
4, 40, 0, 29, 6, 25, 18
4, 41, 1, 25, 10, 33, 10
4, 42, 1, 15, 20, 34, 9
4, 43, 0, 27, 8, 23, 20
4, 44, 1, 19, 16, 32, 11
4, 45, 1, 24, 11, 28, 15
4, 46, 1, 22, 13, 31, 12
4, 47, 1, 28, 7, 28, 15
4, 48, 1, 24, 11, 28, 15
4, 49, 1, 26, 9, 35, 8
4, 50, 0, 23, 12, 33, 10
4, 51, 0, 18, 17, 36, 7
4, 52, 0, 15, 20, 38, 5
4, 53, 0, 26, 9, 33, 10
4, 54, 0, 26, 9, 31, 12
4, 55, 1, 24, 11, 34, 9
4, 56, 1, 18, 17, 37, 6
4, 57, 0, 24, 11, 30, 13
4, 58, 0, 23, 12, 35, 8
4, 59, 0, 16, 19, 36, 7
4, 60, 0, 14, 21, 39, 4
4, 61, 0, 24, 11, 29, 14
4, 62, 0, 27, 8, 32, 11
4, 63, 0, 28, 7, 34, 9
4, 64, 1, 20, 15, 35, 8
4, 65, 0, 21, 14, 35, 8
4, 66, 0, 12, 23, 40, 3
4, 67, 0, 13, 22, 40, 3
4, 68, 0, 13, 22, 40, 3
4, 69, 0, 21, 14, 34, 9
4, 70, 0, 22, 13, 31, 12
4, 71, 0, 21, 14, 32, 11
4, 72, 0, 22, 13, 36, 7
4, 73, 0, 18, 17, 32, 11
4, 74, 0, 14, 21, 38, 5
4, 75, 0, 11, 24, 39, 4
4, 76, 0, 11, 24, 42, 1
4, 77, 0, 13, 22, 36, 7
4, 78, 0, 18, 17, 30, 13
4, 79, 0, 25, 10, 33, 10
4, 80, 1, 12, 23, 40, 3
4, 81, 0, 20, 15, 34, 9
4, 82, 0, 19, 16, 36, 7
4, 83, 0, 21, 14, 32, 11
4, 84, 0, 11, 24, 41, 2
4, 85, 0, 21, 14, 32, 11
4, 86, 0, 20, 15, 35, 8
4, 87, 0, 25, 10, 32, 11
4, 88, 0, 21, 14, 34, 9
4, 89, 0, 21, 14, 30, 13
4, 90, 0, 20, 15, 32, 11
4, 91, 0, 19, 16, 39, 4
4, 92, 0, 15, 20, 36, 7
4, 93, 0, 18, 17, 32, 11
4, 94, 0, 20, 15, 29, 14
4, 95, 0, 24, 11, 32, 11
4, 96, 1, 17, 18, 37, 6
4, 97, 0, 23, 12, 28, 15
4, 98, 0, 28, 7, 28, 15
4, 99, 1, 13, 22, 40, 3
4, 100, 0, 24, 11, 30, 13
4, 101, 0, 21, 14, 32, 11
4, 102, 0, 25, 10, 29, 14
4, 103, 0, 28, 7, 29, 14
4, 104, 0, 16, 19, 37, 6
4, 105, 0, 26, 9, 28, 15
4, 106, 0, 25, 10, 27, 16
4, 107, 0, 24, 11, 28, 15
4, 108, 0, 24, 11, 30, 13
4, 109, 0, 21, 14, 34, 9
4, 110, 0, 18, 17, 39, 4
4, 111, 0, 22, 13, 31, 12
4, 112, 0, 25, 10, 24, 19
4, 113, 1, 25, 10, 36, 7
4, 114, 1, 20, 15, 37, 6
4, 115, 0, 18, 17, 23, 20
4, 116, 0, 16, 19, 28, 15
4, 117, 0, 21, 14, 26, 17
4, 118, 0, 10, 25, 40, 3
4, 119, 0, 24, 11, 19, 24
4, 120, 0, 19, 16, 25, 18
4, 121, 1, 8, 27, 29, 14
4, 122, 1, 4, 31, 38, 5
4, 123, 1, 25, 10, 27, 16
4, 124, 0, 32, 3, 34, 9
4, 125, 1, 0, 35, 43, 0
4, 126, 0, 3, 32, 41, 2
4, 127, 1, 28, 7, 32, 11
4, 128, 1, 30, 5, 31, 12
4, 129, 1, 33, 2, 42, 1
4, 130, 1, 31, 4, 42, 1
4, 131, 0, 34, 1, 40, 3
4, 132, 0, 34, 1, 38, 5
4, 133, 0, 34, 1, 37, 6
4, 134, 0, 1, 34, 43, 0
4, 135, 0, 35, 0, 36, 7
4, 136, 1, 34, 1, 38, 5
4, 137, 0, 35, 0, 43, 0
4, 138, 0, 35, 0, 43, 0
4, 139, 0, 34, 1, 43, 0
4, 140, 0, 34, 1, 43, 0
4, 141, 0, 34, 1, 43, 0
4, 142, 0, 35, 0, 43, 0
4, 143, 0, 35, 0, 43, 0
4, 144, 0, 35, 0, 43, 0
4, 145, 1, 0, 35, 43, 0
4, 146, 1, 0, 35, 43, 0
4, 147, 0, 35, 0, 43, 0
4, 148, 0, 35, 0, 43, 0
4, 149, 0, 35, 0, 43, 0
4, 150, 0, 35, 0, 43, 0
4, 151, 0, 35, 0, 43, 0
4, 152, 0, 35, 0, 43, 0
