sample_index, landmark_index, pred, ww, wm, mm, mw
127, 1, 1, 0, 35, 43, 0
127, 2, 1, 0, 35, 43, 0
127, 3, 1, 0, 35, 43, 0
127, 4, 1, 0, 35, 43, 0
127, 5, 1, 0, 35, 43, 0
127, 6, 1, 0, 35, 43, 0
127, 7, 1, 0, 35, 43, 0
127, 8, 1, 0, 35, 43, 0
127, 9, 1, 0, 35, 43, 0
127, 10, 1, 0, 35, 43, 0
127, 11, 1, 35, 0, 43, 0
127, 12, 1, 35, 0, 43, 0
127, 13, 1, 35, 0, 43, 0
127, 14, 1, 35, 0, 43, 0
127, 15, 1, 35, 0, 43, 0
127, 16, 1, 35, 0, 43, 0
127, 17, 1, 35, 0, 42, 1
127, 18, 1, 33, 2, 43, 0
127, 19, 1, 34, 1, 37, 6
127, 20, 1, 33, 2, 33, 10
127, 21, 1, 34, 1, 36, 7
127, 22, 1, 34, 1, 37, 6
127, 23, 1, 32, 3, 42, 1
127, 24, 1, 35, 0, 42, 1
127, 25, 1, 33, 2, 37, 6
127, 26, 1, 29, 6, 36, 7
127, 27, 1, 23, 12, 31, 12
127, 28, 0, 25, 10, 25, 18
127, 29, 1, 23, 12, 25, 18
127, 30, 0, 28, 7, 25, 18
127, 31, 0, 27, 8, 23, 20
127, 32, 1, 4, 31, 31, 12
127, 33, 0, 25, 10, 34, 9
127, 34, 0, 24, 11, 26, 17
127, 35, 1, 11, 24, 38, 5
127, 36, 0, 32, 3, 5, 38
127, 37, 1, 14, 21, 29, 14
127, 38, 1, 7, 28, 40, 3
127, 39, 0, 15, 20, 36, 7
127, 40, 1, 29, 6, 25, 18
127, 41, 0, 25, 10, 33, 10
127, 42, 1, 15, 20, 34, 9
127, 43, 0, 27, 8, 23, 20
127, 44, 0, 19, 16, 32, 11
127, 45, 0, 24, 11, 28, 15
127, 46, 0, 22, 13, 31, 12
127, 47, 0, 28, 7, 28, 15
127, 48, 0, 24, 11, 28, 15
127, 49, 0, 26, 9, 35, 8
127, 50, 0, 23, 12, 33, 10
127, 51, 1, 18, 17, 36, 7
127, 52, 1, 15, 20, 38, 5
127, 53, 0, 26, 9, 33, 10
127, 54, 1, 26, 9, 31, 12
127, 55, 1, 24, 11, 34, 9
127, 56, 0, 18, 17, 37, 6
127, 57, 0, 24, 11, 30, 13
127, 58, 1, 23, 12, 35, 8
127, 59, 1, 16, 19, 36, 7
127, 60, 1, 14, 21, 39, 4
127, 61, 0, 24, 11, 29, 14
127, 62, 1, 27, 8, 32, 11
127, 63, 1, 28, 7, 34, 9
127, 64, 1, 20, 15, 35, 8
127, 65, 0, 21, 14, 35, 8
127, 66, 1, 12, 23, 40, 3
127, 67, 1, 13, 22, 40, 3
127, 68, 1, 13, 22, 40, 3
127, 69, 0, 21, 14, 34, 9
127, 70, 1, 22, 13, 31, 12
127, 71, 0, 21, 14, 32, 11
127, 72, 0, 22, 13, 36, 7
127, 73, 0, 18, 17, 32, 11
127, 74, 1, 14, 21, 38, 5
127, 75, 1, 11, 24, 39, 4
127, 76, 1, 11, 24, 42, 1
127, 77, 1, 13, 22, 36, 7
127, 78, 1, 18, 17, 30, 13
127, 79, 1, 25, 10, 33, 10
127, 80, 1, 12, 23, 40, 3
127, 81, 1, 20, 15, 34, 9
127, 82, 1, 19, 16, 36, 7
127, 83, 1, 21, 14, 32, 11
127, 84, 1, 11, 24, 41, 2
127, 85, 1, 21, 14, 32, 11
127, 86, 1, 20, 15, 35, 8
127, 87, 1, 25, 10, 32, 11
127, 88, 1, 21, 14, 34, 9
127, 89, 1, 21, 14, 30, 13
127, 90, 1, 20, 15, 32, 11
127, 91, 1, 19, 16, 39, 4
127, 92, 1, 15, 20, 36, 7
127, 93, 1, 18, 17, 32, 11
127, 94, 1, 20, 15, 29, 14
127, 95, 1, 24, 11, 32, 11
127, 96, 1, 17, 18, 37, 6
127, 97, 1, 23, 12, 28, 15
127, 98, 1, 28, 7, 28, 15
127, 99, 1, 13, 22, 40, 3
127, 100, 1, 24, 11, 30, 13
127, 101, 1, 21, 14, 32, 11
127, 102, 1, 25, 10, 29, 14
127, 103, 0, 28, 7, 29, 14
127, 104, 1, 16, 19, 37, 6
127, 105, 1, 26, 9, 28, 15
127, 106, 1, 25, 10, 27, 16
127, 107, 1, 24, 11, 28, 15
127, 108, 1, 24, 11, 30, 13
127, 109, 1, 21, 14, 34, 9
127, 110, 0, 18, 17, 39, 4
127, 111, 0, 22, 13, 31, 12
127, 112, 0, 25, 10, 24, 19
127, 113, 1, 25, 10, 36, 7
127, 114, 1, 20, 15, 37, 6
127, 115, 0, 18, 17, 23, 20
127, 116, 1, 16, 19, 28, 15
127, 117, 0, 21, 14, 26, 17
127, 118, 1, 10, 25, 40, 3
127, 119, 0, 24, 11, 19, 24
127, 120, 0, 19, 16, 25, 18
127, 121, 1, 8, 27, 29, 14
127, 122, 1, 4, 31, 38, 5
127, 123, 1, 25, 10, 27, 16
127, 124, 0, 32, 3, 34, 9
127, 125, 1, 0, 35, 43, 0
127, 126, 1, 3, 32, 41, 2
127, 127, 1, 28, 7, 32, 11
127, 128, 1, 30, 5, 31, 12
127, 129, 1, 33, 2, 42, 1
127, 130, 1, 31, 4, 42, 1
127, 131, 1, 34, 1, 40, 3
127, 132, 1, 34, 1, 38, 5
127, 133, 1, 34, 1, 37, 6
127, 134, 1, 1, 34, 43, 0
127, 135, 1, 35, 0, 36, 7
127, 136, 1, 34, 1, 38, 5
127, 137, 1, 35, 0, 43, 0
127, 138, 1, 35, 0, 43, 0
