sample_index, landmark_index, pred, ww, wm, mm, mw
120, 107, 1, 24, 11, 28, 15
120, 108, 1, 24, 11, 30, 13
120, 109, 1, 21, 14, 34, 9
120, 110, 1, 18, 17, 39, 4
120, 111, 1, 22, 13, 31, 12
120, 112, 1, 25, 10, 24, 19
120, 113, 1, 25, 10, 36, 7
120, 114, 1, 20, 15, 37, 6
120, 115, 1, 18, 17, 23, 20
120, 116, 1, 16, 19, 28, 15
120, 117, 0, 21, 14, 26, 17
120, 118, 1, 10, 25, 40, 3
120, 119, 0, 24, 11, 19, 24
120, 120, 0, 19, 16, 25, 18
120, 121, 1, 8, 27, 29, 14
120, 122, 1, 4, 31, 38, 5
120, 123, 0, 25, 10, 27, 16
120, 124, 1, 32, 3, 34, 9
120, 125, 1, 0, 35, 43, 0
120, 126, 1, 3, 32, 41, 2
120, 127, 1, 28, 7, 32, 11
120, 128, 1, 30, 5, 31, 12
120, 129, 1, 33, 2, 42, 1
120, 130, 1, 31, 4, 42, 1
120, 131, 1, 34, 1, 40, 3
120, 132, 1, 34, 1, 38, 5
120, 133, 1, 34, 1, 37, 6
120, 134, 1, 1, 34, 43, 0
120, 135, 1, 35, 0, 36, 7
120, 136, 1, 34, 1, 38, 5
120, 137, 1, 35, 0, 43, 0
120, 138, 1, 35, 0, 43, 0
120, 139, 1, 34, 1, 43, 0
120, 140, 1, 34, 1, 43, 0
120, 141, 1, 34, 1, 43, 0
120, 142, 1, 35, 0, 43, 0
120, 143, 1, 35, 0, 43, 0
120, 144, 1, 35, 0, 43, 0
120, 145, 1, 0, 35, 43, 0
120, 146, 1, 0, 35, 43, 0
120, 147, 1, 35, 0, 43, 0
120, 148, 1, 35, 0, 43, 0
120, 149, 1, 35, 0, 43, 0
120, 150, 1, 35, 0, 43, 0
120, 151, 1, 35, 0, 43, 0
120, 152, 1, 35, 0, 43, 0
