sample_index, landmark_index, pred, ww, wm, mm, mw
104, 1, 1, 0, 35, 43, 0
104, 2, 1, 0, 35, 43, 0
104, 3, 1, 0, 35, 43, 0
104, 4, 1, 0, 35, 43, 0
104, 5, 1, 0, 35, 43, 0
104, 6, 1, 0, 35, 43, 0
104, 7, 1, 0, 35, 43, 0
104, 8, 1, 0, 35, 43, 0
104, 9, 1, 0, 35, 43, 0
104, 10, 1, 0, 35, 43, 0
104, 11, 1, 35, 0, 43, 0
104, 12, 1, 35, 0, 43, 0
104, 13, 1, 35, 0, 43, 0
104, 14, 1, 35, 0, 43, 0
104, 15, 1, 35, 0, 43, 0
104, 16, 1, 35, 0, 43, 0
104, 17, 1, 35, 0, 42, 1
104, 18, 1, 33, 2, 43, 0
104, 19, 1, 34, 1, 37, 6
104, 20, 0, 33, 2, 33, 10
104, 21, 1, 34, 1, 36, 7
104, 22, 1, 34, 1, 37, 6
104, 23, 1, 32, 3, 42, 1
104, 24, 1, 35, 0, 42, 1
104, 25, 1, 33, 2, 37, 6
104, 26, 1, 29, 6, 36, 7
104, 27, 1, 23, 12, 31, 12
104, 28, 1, 25, 10, 25, 18
104, 29, 1, 23, 12, 25, 18
104, 30, 1, 28, 7, 25, 18
104, 31, 1, 27, 8, 23, 20
104, 32, 1, 4, 31, 31, 12
104, 33, 1, 25, 10, 34, 9
104, 34, 1, 24, 11, 26, 17
104, 35, 1, 11, 24, 38, 5
104, 36, 0, 32, 3, 5, 38
104, 37, 1, 14, 21, 29, 14
104, 38, 1, 7, 28, 40, 3
104, 39, 1, 15, 20, 36, 7
104, 40, 1, 29, 6, 25, 18
104, 41, 1, 25, 10, 33, 10
104, 42, 1, 15, 20, 34, 9
104, 43, 1, 27, 8, 23, 20
104, 44, 1, 19, 16, 32, 11
104, 45, 1, 24, 11, 28, 15
104, 46, 1, 22, 13, 31, 12
104, 47, 1, 28, 7, 28, 15
104, 48, 1, 24, 11, 28, 15
104, 49, 1, 26, 9, 35, 8
104, 50, 1, 23, 12, 33, 10
104, 51, 1, 18, 17, 36, 7
104, 52, 1, 15, 20, 38, 5
104, 53, 1, 26, 9, 33, 10
104, 54, 1, 26, 9, 31, 12
104, 55, 1, 24, 11, 34, 9
104, 56, 1, 18, 17, 37, 6
104, 57, 1, 24, 11, 30, 13
104, 58, 1, 23, 12, 35, 8
104, 59, 1, 16, 19, 36, 7
104, 60, 1, 14, 21, 39, 4
104, 61, 1, 24, 11, 29, 14
104, 62, 1, 27, 8, 32, 11
104, 63, 1, 28, 7, 34, 9
104, 64, 1, 20, 15, 35, 8
104, 65, 1, 21, 14, 35, 8
104, 66, 1, 12, 23, 40, 3
104, 67, 1, 13, 22, 40, 3
104, 68, 1, 13, 22, 40, 3
104, 69, 1, 21, 14, 34, 9
104, 70, 1, 22, 13, 31, 12
104, 71, 1, 21, 14, 32, 11
104, 72, 1, 22, 13, 36, 7
104, 73, 1, 18, 17, 32, 11
104, 74, 1, 14, 21, 38, 5
104, 75, 1, 11, 24, 39, 4
104, 76, 1, 11, 24, 42, 1
104, 77, 1, 13, 22, 36, 7
104, 78, 1, 18, 17, 30, 13
104, 79, 1, 25, 10, 33, 10
104, 80, 1, 12, 23, 40, 3
104, 81, 1, 20, 15, 34, 9
104, 82, 1, 19, 16, 36, 7
104, 83, 1, 21, 14, 32, 11
104, 84, 1, 11, 24, 41, 2
104, 85, 1, 21, 14, 32, 11
104, 86, 1, 20, 15, 35, 8
104, 87, 1, 25, 10, 32, 11
104, 88, 0, 21, 14, 34, 9
104, 89, 1, 21, 14, 30, 13
104, 90, 0, 20, 15, 32, 11
104, 91, 1, 19, 16, 39, 4
104, 92, 1, 15, 20, 36, 7
104, 93, 0, 18, 17, 32, 11
104, 94, 0, 20, 15, 29, 14
104, 95, 1, 24, 11, 32, 11
104, 96, 1, 17, 18, 37, 6
104, 97, 0, 23, 12, 28, 15
104, 98, 0, 28, 7, 28, 15
104, 99, 1, 13, 22, 40, 3
104, 100, 0, 24, 11, 30, 13
104, 101, 1, 21, 14, 32, 11
104, 102, 1, 25, 10, 29, 14
104, 103, 0, 28, 7, 29, 14
104, 104, 1, 16, 19, 37, 6
104, 105, 0, 26, 9, 28, 15
104, 106, 0, 25, 10, 27, 16
104, 107, 0, 24, 11, 28, 15
104, 108, 1, 24, 11, 30, 13
104, 109, 1, 21, 14, 34, 9
104, 110, 1, 18, 17, 39, 4
104, 111, 1, 22, 13, 31, 12
104, 112, 0, 25, 10, 24, 19
104, 113, 1, 25, 10, 36, 7
104, 114, 1, 20, 15, 37, 6
104, 115, 1, 18, 17, 23, 20
104, 116, 1, 16, 19, 28, 15
104, 117, 1, 21, 14, 26, 17
104, 118, 1, 10, 25, 40, 3
104, 119, 1, 24, 11, 19, 24
104, 120, 1, 19, 16, 25, 18
104, 121, 1, 8, 27, 29, 14
104, 122, 1, 4, 31, 38, 5
104, 123, 0, 25, 10, 27, 16
104, 124, 1, 32, 3, 34, 9
104, 125, 1, 0, 35, 43, 0
104, 126, 1, 3, 32, 41, 2
104, 127, 1, 28, 7, 32, 11
104, 128, 1, 30, 5, 31, 12
104, 129, 1, 33, 2, 42, 1
104, 130, 1, 31, 4, 42, 1
104, 131, 1, 34, 1, 40, 3
104, 132, 1, 34, 1, 38, 5
104, 133, 1, 34, 1, 37, 6
104, 134, 1, 1, 34, 43, 0
104, 135, 1, 35, 0, 36, 7
104, 136, 1, 34, 1, 38, 5
104, 137, 1, 35, 0, 43, 0
104, 138, 1, 35, 0, 43, 0
104, 139, 1, 34, 1, 43, 0
104, 140, 1, 34, 1, 43, 0
104, 141, 1, 34, 1, 43, 0
104, 142, 1, 35, 0, 43, 0
104, 143, 1, 35, 0, 43, 0
104, 144, 1, 35, 0, 43, 0
104, 145, 1, 0, 35, 43, 0
104, 146, 1, 0, 35, 43, 0
104, 147, 1, 35, 0, 43, 0
104, 148, 1, 35, 0, 43, 0
104, 149, 1, 35, 0, 43, 0
104, 150, 1, 35, 0, 43, 0
104, 151, 1, 35, 0, 43, 0
104, 152, 1, 35, 0, 43, 0
