sample_index, landmark_index, pred, ww, wm, mm, mw
324, 1, 1, 0, 35, 43, 0
324, 2, 1, 0, 35, 43, 0
324, 3, 1, 0, 35, 43, 0
324, 4, 1, 0, 35, 43, 0
324, 5, 1, 0, 35, 43, 0
324, 6, 1, 0, 35, 43, 0
324, 7, 1, 0, 35, 43, 0
324, 8, 1, 0, 35, 43, 0
324, 9, 1, 0, 35, 43, 0
324, 10, 1, 0, 35, 43, 0
324, 11, 0, 35, 0, 43, 0
324, 12, 0, 35, 0, 43, 0
324, 13, 0, 35, 0, 43, 0
324, 14, 0, 35, 0, 43, 0
324, 15, 0, 35, 0, 43, 0
324, 16, 0, 35, 0, 43, 0
324, 17, 0, 35, 0, 42, 1
324, 18, 0, 33, 2, 43, 0
324, 19, 0, 34, 1, 37, 6
324, 20, 0, 33, 2, 33, 10
324, 21, 0, 34, 1, 36, 7
324, 22, 0, 34, 1, 37, 6
324, 23, 0, 32, 3, 42, 1
324, 24, 0, 35, 0, 42, 1
324, 25, 0, 33, 2, 37, 6
324, 26, 0, 29, 6, 36, 7
324, 27, 0, 23, 12, 31, 12
324, 28, 0, 25, 10, 25, 18
324, 29, 0, 23, 12, 25, 18
324, 30, 0, 28, 7, 25, 18
324, 31, 0, 27, 8, 23, 20
324, 32, 1, 4, 31, 31, 12
324, 33, 0, 25, 10, 34, 9
324, 34, 0, 24, 11, 26, 17
324, 35, 1, 11, 24, 38, 5
324, 36, 0, 32, 3, 5, 38
324, 37, 1, 14, 21, 29, 14
324, 38, 1, 7, 28, 40, 3
324, 39, 0, 15, 20, 36, 7
324, 40, 0, 29, 6, 25, 18
324, 41, 0, 25, 10, 33, 10
324, 42, 0, 15, 20, 34, 9
324, 43, 0, 27, 8, 23, 20
324, 44, 1, 19, 16, 32, 11
324, 45, 0, 24, 11, 28, 15
324, 46, 1, 22, 13, 31, 12
324, 47, 0, 28, 7, 28, 15
324, 48, 0, 24, 11, 28, 15
324, 49, 0, 26, 9, 35, 8
324, 50, 0, 23, 12, 33, 10
324, 51, 1, 18, 17, 36, 7
324, 52, 1, 15, 20, 38, 5
324, 53, 0, 26, 9, 33, 10
324, 54, 0, 26, 9, 31, 12
324, 55, 0, 24, 11, 34, 9
324, 56, 1, 18, 17, 37, 6
324, 57, 0, 24, 11, 30, 13
324, 58, 0, 23, 12, 35, 8
324, 59, 1, 16, 19, 36, 7
324, 60, 1, 14, 21, 39, 4
324, 61, 0, 24, 11, 29, 14
324, 62, 1, 27, 8, 32, 11
324, 63, 0, 28, 7, 34, 9
324, 64, 1, 20, 15, 35, 8
324, 65, 0, 21, 14, 35, 8
324, 66, 1, 12, 23, 40, 3
324, 67, 1, 13, 22, 40, 3
324, 68, 1, 13, 22, 40, 3
324, 69, 0, 21, 14, 34, 9
324, 70, 1, 22, 13, 31, 12
324, 71, 1, 21, 14, 32, 11
324, 72, 0, 22, 13, 36, 7
324, 73, 0, 18, 17, 32, 11
324, 74, 1, 14, 21, 38, 5
324, 75, 1, 11, 24, 39, 4
324, 76, 1, 11, 24, 42, 1
324, 77, 1, 13, 22, 36, 7
324, 78, 1, 18, 17, 30, 13
324, 79, 0, 25, 10, 33, 10
324, 80, 1, 12, 23, 40, 3
324, 81, 0, 20, 15, 34, 9
324, 82, 0, 19, 16, 36, 7
324, 83, 0, 21, 14, 32, 11
324, 84, 1, 11, 24, 41, 2
324, 85, 1, 21, 14, 32, 11
324, 86, 1, 20, 15, 35, 8
324, 87, 0, 25, 10, 32, 11
324, 88, 0, 21, 14, 34, 9
324, 89, 0, 21, 14, 30, 13
324, 90, 0, 20, 15, 32, 11
324, 91, 0, 19, 16, 39, 4
324, 92, 1, 15, 20, 36, 7
324, 93, 1, 18, 17, 32, 11
324, 94, 0, 20, 15, 29, 14
324, 95, 1, 24, 11, 32, 11
324, 96, 0, 17, 18, 37, 6
324, 97, 0, 23, 12, 28, 15
324, 98, 0, 28, 7, 28, 15
324, 99, 0, 13, 22, 40, 3
324, 100, 0, 24, 11, 30, 13
324, 101, 0, 21, 14, 32, 11
324, 102, 0, 25, 10, 29, 14
324, 103, 0, 28, 7, 29, 14
324, 104, 1, 16, 19, 37, 6
324, 105, 0, 26, 9, 28, 15
324, 106, 0, 25, 10, 27, 16
324, 107, 0, 24, 11, 28, 15
324, 108, 0, 24, 11, 30, 13
324, 109, 1, 21, 14, 34, 9
324, 110, 1, 18, 17, 39, 4
324, 111, 0, 22, 13, 31, 12
324, 112, 0, 25, 10, 24, 19
324, 113, 0, 25, 10, 36, 7
324, 114, 1, 20, 15, 37, 6
324, 115, 1, 18, 17, 23, 20
324, 116, 1, 16, 19, 28, 15
324, 117, 1, 21, 14, 26, 17
324, 118, 1, 10, 25, 40, 3
324, 119, 1, 24, 11, 19, 24
324, 120, 1, 19, 16, 25, 18
324, 121, 1, 8, 27, 29, 14
324, 122, 1, 4, 31, 38, 5
324, 123, 0, 25, 10, 27, 16
324, 124, 0, 32, 3, 34, 9
324, 125, 1, 0, 35, 43, 0
324, 126, 1, 3, 32, 41, 2
324, 127, 0, 28, 7, 32, 11
324, 128, 0, 30, 5, 31, 12
324, 129, 0, 33, 2, 42, 1
324, 130, 0, 31, 4, 42, 1
324, 131, 0, 34, 1, 40, 3
324, 132, 0, 34, 1, 38, 5
324, 133, 0, 34, 1, 37, 6
324, 134, 1, 1, 34, 43, 0
324, 135, 0, 35, 0, 36, 7
324, 136, 0, 34, 1, 38, 5
324, 137, 0, 35, 0, 43, 0
324, 138, 0, 35, 0, 43, 0
324, 139, 0, 34, 1, 43, 0
324, 140, 0, 34, 1, 43, 0
324, 141, 0, 34, 1, 43, 0
324, 142, 0, 35, 0, 43, 0
324, 143, 0, 35, 0, 43, 0
324, 144, 0, 35, 0, 43, 0
324, 145, 1, 0, 35, 43, 0
324, 146, 1, 0, 35, 43, 0
324, 147, 0, 35, 0, 43, 0
324, 148, 0, 35, 0, 43, 0
324, 149, 0, 35, 0, 43, 0
324, 150, 0, 35, 0, 43, 0
324, 151, 0, 35, 0, 43, 0
324, 152, 0, 35, 0, 43, 0
