sample_index, landmark_index, pred, ww, wm, mm, mw
130, 1, 1, 0, 35, 43, 0
130, 2, 1, 0, 35, 43, 0
130, 3, 1, 0, 35, 43, 0
130, 4, 1, 0, 35, 43, 0
130, 5, 1, 0, 35, 43, 0
130, 6, 1, 0, 35, 43, 0
130, 7, 1, 0, 35, 43, 0
130, 8, 1, 0, 35, 43, 0
130, 9, 1, 0, 35, 43, 0
130, 10, 1, 0, 35, 43, 0
130, 11, 1, 35, 0, 43, 0
130, 12, 1, 35, 0, 43, 0
130, 13, 1, 35, 0, 43, 0
130, 14, 1, 35, 0, 43, 0
130, 15, 1, 35, 0, 43, 0
130, 16, 1, 35, 0, 43, 0
130, 17, 1, 35, 0, 42, 1
130, 18, 1, 33, 2, 43, 0
130, 19, 0, 34, 1, 37, 6
130, 20, 0, 33, 2, 33, 10
130, 21, 1, 34, 1, 36, 7
130, 22, 1, 34, 1, 37, 6
130, 23, 1, 32, 3, 42, 1
130, 24, 1, 35, 0, 42, 1
130, 25, 1, 33, 2, 37, 6
130, 26, 0, 29, 6, 36, 7
130, 27, 1, 23, 12, 31, 12
130, 28, 1, 25, 10, 25, 18
130, 29, 0, 23, 12, 25, 18
130, 30, 1, 28, 7, 25, 18
130, 31, 1, 27, 8, 23, 20
130, 32, 1, 4, 31, 31, 12
130, 33, 1, 25, 10, 34, 9
130, 34, 0, 24, 11, 26, 17
130, 35, 1, 11, 24, 38, 5
130, 36, 0, 32, 3, 5, 38
130, 37, 1, 14, 21, 29, 14
130, 38, 1, 7, 28, 40, 3
130, 39, 1, 15, 20, 36, 7
130, 40, 1, 29, 6, 25, 18
130, 41, 1, 25, 10, 33, 10
130, 42, 0, 15, 20, 34, 9
130, 43, 0, 27, 8, 23, 20
130, 44, 0, 19, 16, 32, 11
130, 45, 1, 24, 11, 28, 15
130, 46, 1, 22, 13, 31, 12
130, 47, 1, 28, 7, 28, 15
130, 48, 1, 24, 11, 28, 15
130, 49, 1, 26, 9, 35, 8
130, 50, 0, 23, 12, 33, 10
130, 51, 0, 18, 17, 36, 7
130, 52, 1, 15, 20, 38, 5
130, 53, 1, 26, 9, 33, 10
130, 54, 0, 26, 9, 31, 12
130, 55, 1, 24, 11, 34, 9
130, 56, 1, 18, 17, 37, 6
130, 57, 0, 24, 11, 30, 13
130, 58, 0, 23, 12, 35, 8
130, 59, 0, 16, 19, 36, 7
130, 60, 1, 14, 21, 39, 4
130, 61, 1, 24, 11, 29, 14
130, 62, 1, 27, 8, 32, 11
130, 63, 1, 28, 7, 34, 9
130, 64, 0, 20, 15, 35, 8
130, 65, 1, 21, 14, 35, 8
130, 66, 0, 12, 23, 40, 3
130, 67, 0, 13, 22, 40, 3
130, 68, 1, 13, 22, 40, 3
130, 69, 1, 21, 14, 34, 9
130, 70, 0, 22, 13, 31, 12
130, 71, 1, 21, 14, 32, 11
130, 72, 1, 22, 13, 36, 7
130, 73, 0, 18, 17, 32, 11
130, 74, 1, 14, 21, 38, 5
130, 75, 1, 11, 24, 39, 4
130, 76, 1, 11, 24, 42, 1
130, 77, 1, 13, 22, 36, 7
130, 78, 1, 18, 17, 30, 13
130, 79, 1, 25, 10, 33, 10
130, 80, 0, 12, 23, 40, 3
130, 81, 1, 20, 15, 34, 9
130, 82, 0, 19, 16, 36, 7
130, 83, 1, 21, 14, 32, 11
130, 84, 1, 11, 24, 41, 2
130, 85, 1, 21, 14, 32, 11
130, 86, 1, 20, 15, 35, 8
130, 87, 1, 25, 10, 32, 11
130, 88, 1, 21, 14, 34, 9
130, 89, 1, 21, 14, 30, 13
130, 90, 0, 20, 15, 32, 11
130, 91, 1, 19, 16, 39, 4
130, 92, 1, 15, 20, 36, 7
130, 93, 1, 18, 17, 32, 11
130, 94, 1, 20, 15, 29, 14
130, 95, 1, 24, 11, 32, 11
130, 96, 1, 17, 18, 37, 6
130, 97, 1, 23, 12, 28, 15
130, 98, 0, 28, 7, 28, 15
130, 99, 1, 13, 22, 40, 3
130, 100, 1, 24, 11, 30, 13
130, 101, 1, 21, 14, 32, 11
130, 102, 1, 25, 10, 29, 14
130, 103, 1, 28, 7, 29, 14
130, 104, 1, 16, 19, 37, 6
130, 105, 1, 26, 9, 28, 15
130, 106, 1, 25, 10, 27, 16
130, 107, 0, 24, 11, 28, 15
130, 108, 1, 24, 11, 30, 13
130, 109, 1, 21, 14, 34, 9
