sample_index, landmark_index, pred, ww, wm, mm, mw
118, 1, 1, 0, 35, 43, 0
118, 2, 1, 0, 35, 43, 0
118, 3, 1, 0, 35, 43, 0
118, 4, 1, 0, 35, 43, 0
118, 5, 1, 0, 35, 43, 0
118, 6, 1, 0, 35, 43, 0
118, 7, 1, 0, 35, 43, 0
118, 8, 1, 0, 35, 43, 0
118, 9, 1, 0, 35, 43, 0
118, 10, 1, 0, 35, 43, 0
118, 11, 1, 35, 0, 43, 0
118, 12, 1, 35, 0, 43, 0
118, 13, 1, 35, 0, 43, 0
118, 14, 1, 35, 0, 43, 0
118, 15, 1, 35, 0, 43, 0
118, 16, 1, 35, 0, 43, 0
118, 17, 1, 35, 0, 42, 1
118, 18, 1, 33, 2, 43, 0
118, 19, 1, 34, 1, 37, 6
118, 20, 0, 33, 2, 33, 10
118, 21, 1, 34, 1, 36, 7
118, 22, 1, 34, 1, 37, 6
118, 23, 1, 32, 3, 42, 1
118, 24, 1, 35, 0, 42, 1
118, 25, 1, 33, 2, 37, 6
118, 26, 1, 29, 6, 36, 7
118, 27, 1, 23, 12, 31, 12
118, 28, 1, 25, 10, 25, 18
118, 29, 1, 23, 12, 25, 18
118, 30, 1, 28, 7, 25, 18
118, 31, 1, 27, 8, 23, 20
118, 32, 0, 4, 31, 31, 12
118, 33, 1, 25, 10, 34, 9
118, 34, 0, 24, 11, 26, 17
118, 35, 1, 11, 24, 38, 5
118, 36, 0, 32, 3, 5, 38
118, 37, 0, 14, 21, 29, 14
118, 38, 1, 7, 28, 40, 3
118, 39, 1, 15, 20, 36, 7
118, 40, 1, 29, 6, 25, 18
118, 41, 1, 25, 10, 33, 10
118, 42, 1, 15, 20, 34, 9
118, 43, 1, 27, 8, 23, 20
118, 44, 1, 19, 16, 32, 11
118, 45, 1, 24, 11, 28, 15
118, 46, 1, 22, 13, 31, 12
118, 47, 1, 28, 7, 28, 15
118, 48, 1, 24, 11, 28, 15
118, 49, 1, 26, 9, 35, 8
118, 50, 1, 23, 12, 33, 10
118, 51, 1, 18, 17, 36, 7
118, 52, 1, 15, 20, 38, 5
118, 53, 1, 26, 9, 33, 10
118, 54, 1, 26, 9, 31, 12
118, 55, 1, 24, 11, 34, 9
118, 56, 1, 18, 17, 37, 6
118, 57, 0, 24, 11, 30, 13
118, 58, 1, 23, 12, 35, 8
118, 59, 1, 16, 19, 36, 7
118, 60, 1, 14, 21, 39, 4
118, 61, 0, 24, 11, 29, 14
118, 62, 0, 27, 8, 32, 11
118, 63, 1, 28, 7, 34, 9
118, 64, 1, 20, 15, 35, 8
118, 65, 0, 21, 14, 35, 8
118, 66, 1, 12, 23, 40, 3
118, 67, 1, 13, 22, 40, 3
118, 68, 1, 13, 22, 40, 3
118, 69, 1, 21, 14, 34, 9
118, 70, 1, 22, 13, 31, 12
118, 71, 1, 21, 14, 32, 11
118, 72, 1, 22, 13, 36, 7
118, 73, 1, 18, 17, 32, 11
118, 74, 1, 14, 21, 38, 5
118, 75, 1, 11, 24, 39, 4
118, 76, 1, 11, 24, 42, 1
118, 77, 1, 13, 22, 36, 7
118, 78, 1, 18, 17, 30, 13
118, 79, 1, 25, 10, 33, 10
118, 80, 1, 12, 23, 40, 3
118, 81, 1, 20, 15, 34, 9
118, 82, 1, 19, 16, 36, 7
118, 83, 1, 21, 14, 32, 11
118, 84, 1, 11, 24, 41, 2
118, 85, 1, 21, 14, 32, 11
118, 86, 1, 20, 15, 35, 8
118, 87, 1, 25, 10, 32, 11
118, 88, 1, 21, 14, 34, 9
118, 89, 1, 21, 14, 30, 13
118, 90, 0, 20, 15, 32, 11
118, 91, 1, 19, 16, 39, 4
118, 92, 1, 15, 20, 36, 7
118, 93, 1, 18, 17, 32, 11
118, 94, 0, 20, 15, 29, 14
118, 95, 0, 24, 11, 32, 11
118, 96, 1, 17, 18, 37, 6
118, 97, 0, 23, 12, 28, 15
118, 98, 1, 28, 7, 28, 15
118, 99, 1, 13, 22, 40, 3
118, 100, 1, 24, 11, 30, 13
118, 101, 0, 21, 14, 32, 11
118, 102, 0, 25, 10, 29, 14
118, 103, 0, 28, 7, 29, 14
118, 104, 1, 16, 19, 37, 6
118, 105, 1, 26, 9, 28, 15
118, 106, 1, 25, 10, 27, 16
118, 107, 1, 24, 11, 28, 15
118, 108, 1, 24, 11, 30, 13
118, 109, 1, 21, 14, 34, 9
118, 110, 1, 18, 17, 39, 4
118, 111, 1, 22, 13, 31, 12
118, 112, 0, 25, 10, 24, 19
118, 113, 0, 25, 10, 36, 7
118, 114, 1, 20, 15, 37, 6
118, 115, 0, 18, 17, 23, 20
118, 116, 0, 16, 19, 28, 15
118, 117, 0, 21, 14, 26, 17
118, 118, 1, 10, 25, 40, 3
118, 119, 0, 24, 11, 19, 24
118, 120, 0, 19, 16, 25, 18
118, 121, 1, 8, 27, 29, 14
118, 122, 1, 4, 31, 38, 5
118, 123, 0, 25, 10, 27, 16
118, 124, 1, 32, 3, 34, 9
118, 125, 1, 0, 35, 43, 0
118, 126, 1, 3, 32, 41, 2
118, 127, 1, 28, 7, 32, 11
118, 128, 1, 30, 5, 31, 12
118, 129, 1, 33, 2, 42, 1
118, 130, 1, 31, 4, 42, 1
118, 131, 1, 34, 1, 40, 3
118, 132, 1, 34, 1, 38, 5
118, 133, 1, 34, 1, 37, 6
118, 134, 1, 1, 34, 43, 0
118, 135, 1, 35, 0, 36, 7
118, 136, 1, 34, 1, 38, 5
118, 137, 1, 35, 0, 43, 0
118, 138, 1, 35, 0, 43, 0
118, 139, 1, 34, 1, 43, 0
118, 140, 1, 34, 1, 43, 0
118, 141, 1, 34, 1, 43, 0
118, 142, 1, 35, 0, 43, 0
118, 143, 1, 35, 0, 43, 0
118, 144, 1, 35, 0, 43, 0
118, 145, 1, 0, 35, 43, 0
118, 146, 1, 0, 35, 43, 0
118, 147, 1, 35, 0, 43, 0
118, 148, 1, 35, 0, 43, 0
118, 149, 1, 35, 0, 43, 0
118, 150, 1, 35, 0, 43, 0
118, 151, 1, 35, 0, 43, 0
118, 152, 1, 35, 0, 43, 0
