sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype,unique_key,landmark_index
102,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
103,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
104,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
105,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
106,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
107,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
108,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
109,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
110,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
111,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
112_1,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
112_2,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
113,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
114,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
115,-71.46,-61.93,-2.36,-1.57,50,179,5.227702214,wt-zrf,30.27966102,18
116,-71.46,-61.93,-2.36,-1.57,50,2012,3.175036226,wt-zrf,30.27966102,18
117,-71.46,-61.93,-2.36,-1.57,50,111,9.76764236,wt-zrf,30.27966102,18
118,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
119,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
120,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
121,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
122,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
123,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
124,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
125,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
126,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
127,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
128,-71.46,-61.93,-2.36,-1.57,50,205,3.64934581,wt-zrf,30.27966102,18
129,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
130,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
131,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
132,-71.46,-61.93,-2.36,-1.57,50,89,9.713226356,wt-zrf,30.27966102,18
133,-71.46,-61.93,-2.36,-1.57,50,48,2.382219213,wt-zrf,30.27966102,18
134,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
135,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
136,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
137,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
138,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
139,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
140,-71.46,-61.93,-2.36,-1.57,50,0,,wt-zrf,30.27966102,18
141,-71.46,-61.93,-2.36,-1.57,50,203,6.769181469,wt-zrf,30.27966102,18
142,-71.46,-61.93,-2.36,-1.57,50,57,0.698575746,wt-zrf,30.27966102,18
143,-71.46,-61.93,-2.36,-1.57,50,730,4.344273515,wt-zrf,30.27966102,18
152,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
172,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
19,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
2,-71.46,-61.93,-2.36,-1.57,50,34,19.2018078,mt-zrf,30.27966102,18
21,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
24,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
3,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
317,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
318,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
319,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
320,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
321,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
323,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
324,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
325,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
326,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
327,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
328,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
329,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
330,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
331,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
332,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
333,-71.46,-61.93,-2.36,-1.57,50,15,2.819273642,mt-zrf,30.27966102,18
334,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
335,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
336,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
337,-71.46,-61.93,-2.36,-1.57,50,8,8.449021051,mt-zrf,30.27966102,18
338,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
339,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
340,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
4,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
5,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
6,-71.46,-61.93,-2.36,-1.57,50,0,,mt-zrf,30.27966102,18
1,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
101,-71.46,-61.93,-1.57,-0.79,50,307,9.186239342,wt-zrf,45.51592357,19
102,-71.46,-61.93,-1.57,-0.79,50,91,9.204624108,wt-zrf,45.51592357,19
103,-71.46,-61.93,-1.57,-0.79,50,25,4.577068709,wt-zrf,45.51592357,19
104,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
105,-71.46,-61.93,-1.57,-0.79,50,192,9.116941952,wt-zrf,45.51592357,19
106,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
107,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
108,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
109,-71.46,-61.93,-1.57,-0.79,50,23,4.371820767,wt-zrf,45.51592357,19
110,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
111,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
112_1,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
112_2,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
113,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
114,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
115,-71.46,-61.93,-1.57,-0.79,50,1574,15.08574352,wt-zrf,45.51592357,19
116,-71.46,-61.93,-1.57,-0.79,50,10487,8.69478503,wt-zrf,45.51592357,19
117,-71.46,-61.93,-1.57,-0.79,50,18,11.55128737,wt-zrf,45.51592357,19
118,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
119,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
120,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
121,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
122,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
123,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
124,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
125,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
126,-71.46,-61.93,-1.57,-0.79,50,14,6.560813809,wt-zrf,45.51592357,19
127,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
128,-71.46,-61.93,-1.57,-0.79,50,4073,12.50987791,wt-zrf,45.51592357,19
129,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
130,-71.46,-61.93,-1.57,-0.79,50,12,15.41053492,wt-zrf,45.51592357,19
131,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
132,-71.46,-61.93,-1.57,-0.79,50,367,17.14761863,wt-zrf,45.51592357,19
133,-71.46,-61.93,-1.57,-0.79,50,229,3.199323599,wt-zrf,45.51592357,19
134,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
135,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
136,-71.46,-61.93,-1.57,-0.79,50,1036,8.972017566,wt-zrf,45.51592357,19
137,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
138,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
139,-71.46,-61.93,-1.57,-0.79,50,0,,wt-zrf,45.51592357,19
140,-71.46,-61.93,-1.57,-0.79,50,106,1.979182872,wt-zrf,45.51592357,19
141,-71.46,-61.93,-1.57,-0.79,50,8530,9.713203142,wt-zrf,45.51592357,19
142,-71.46,-61.93,-1.57,-0.79,50,79,1.112640352,wt-zrf,45.51592357,19
143,-71.46,-61.93,-1.57,-0.79,50,1241,4.077616616,wt-zrf,45.51592357,19
152,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
172,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
19,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
2,-71.46,-61.93,-1.57,-0.79,50,1,9.492716817,mt-zrf,45.51592357,19
21,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
24,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
3,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
317,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
318,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
319,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
320,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
321,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
323,-71.46,-61.93,-1.57,-0.79,50,54,7.351536455,mt-zrf,45.51592357,19
324,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
325,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
326,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
327,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
328,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
329,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
330,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
331,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
332,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
333,-71.46,-61.93,-1.57,-0.79,50,112,9.142915209,mt-zrf,45.51592357,19
334,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
335,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
336,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
337,-71.46,-61.93,-1.57,-0.79,50,91,2.394445385,mt-zrf,45.51592357,19
338,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
339,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
340,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
4,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
5,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
6,-71.46,-61.93,-1.57,-0.79,50,0,,mt-zrf,45.51592357,19
1,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
101,-71.46,-61.93,-0.79,0,50,92,1.77974662,wt-zrf,90.4556962,20
102,-71.46,-61.93,-0.79,0,50,808,10.71564828,wt-zrf,90.4556962,20
103,-71.46,-61.93,-0.79,0,50,497,11.81188801,wt-zrf,90.4556962,20
104,-71.46,-61.93,-0.79,0,50,21,8.19356813,wt-zrf,90.4556962,20
105,-71.46,-61.93,-0.79,0,50,103,11.19040814,wt-zrf,90.4556962,20
106,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
107,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
108,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
109,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
110,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
111,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
112_1,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
112_2,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
113,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
114,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
115,-71.46,-61.93,-0.79,0,50,493,13.81934187,wt-zrf,90.4556962,20
116,-71.46,-61.93,-0.79,0,50,243,2.013621296,wt-zrf,90.4556962,20
117,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
118,-71.46,-61.93,-0.79,0,50,16,8.083739764,wt-zrf,90.4556962,20
119,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
120,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
121,-71.46,-61.93,-0.79,0,50,18,6.594877757,wt-zrf,90.4556962,20
122,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
123,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
124,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
125,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
126,-71.46,-61.93,-0.79,0,50,68,5.667116253,wt-zrf,90.4556962,20
127,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
128,-71.46,-61.93,-0.79,0,50,1599,9.296445254,wt-zrf,90.4556962,20
129,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
130,-71.46,-61.93,-0.79,0,50,54,7.618193142,wt-zrf,90.4556962,20
131,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
132,-71.46,-61.93,-0.79,0,50,18,11.13287288,wt-zrf,90.4556962,20
133,-71.46,-61.93,-0.79,0,50,7,3.578887281,wt-zrf,90.4556962,20
134,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
135,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
136,-71.46,-61.93,-0.79,0,50,879,6.615412628,wt-zrf,90.4556962,20
137,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
138,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
139,-71.46,-61.93,-0.79,0,50,0,,wt-zrf,90.4556962,20
140,-71.46,-61.93,-0.79,0,50,559,3.36917912,wt-zrf,90.4556962,20
141,-71.46,-61.93,-0.79,0,50,3733,6.072148755,wt-zrf,90.4556962,20
142,-71.46,-61.93,-0.79,0,50,2513,6.185657358,wt-zrf,90.4556962,20
143,-71.46,-61.93,-0.79,0,50,3180,6.239603785,wt-zrf,90.4556962,20
152,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
172,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
19,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
2,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
21,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
24,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
3,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
317,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
318,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
319,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
320,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
321,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
323,-71.46,-61.93,-0.79,0,50,34,6.788600733,mt-zrf,90.4556962,20
324,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
325,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
326,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
327,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
328,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
329,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
330,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
331,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
332,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
333,-71.46,-61.93,-0.79,0,50,35,3.416827668,mt-zrf,90.4556962,20
334,-71.46,-61.93,-0.79,0,50,1,16.88979765,mt-zrf,90.4556962,20
335,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
336,-71.46,-61.93,-0.79,0,50,19,4.754448328,mt-zrf,90.4556962,20
337,-71.46,-61.93,-0.79,0,50,1568,4.713280269,mt-zrf,90.4556962,20
338,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
339,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
340,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
4,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
5,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
6,-71.46,-61.93,-0.79,0,50,0,,mt-zrf,90.4556962,20
1,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
101,-71.46,-61.93,0,0.79,50,845,3.617043128,wt-zrf,#DIV/0!,21
102,-71.46,-61.93,0,0.79,50,675,9.792102938,wt-zrf,#DIV/0!,21
103,-71.46,-61.93,0,0.79,50,161,7.496732263,wt-zrf,#DIV/0!,21
104,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
105,-71.46,-61.93,0,0.79,50,18,4.607447332,wt-zrf,#DIV/0!,21
106,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
107,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
108,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
109,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
110,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
111,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
112_1,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
112_2,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
113,-71.46,-61.93,0,0.79,50,38,11.26307204,wt-zrf,#DIV/0!,21
114,-71.46,-61.93,0,0.79,50,3,6.556615394,wt-zrf,#DIV/0!,21
115,-71.46,-61.93,0,0.79,50,245,5.406488715,wt-zrf,#DIV/0!,21
116,-71.46,-61.93,0,0.79,50,775,4.56132802,wt-zrf,#DIV/0!,21
117,-71.46,-61.93,0,0.79,50,0,15.18057925,wt-zrf,#DIV/0!,21
118,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
119,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
120,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
121,-71.46,-61.93,0,0.79,50,19,6.836014442,wt-zrf,#DIV/0!,21
122,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
123,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
124,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
125,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
126,-71.46,-61.93,0,0.79,50,1077,5.895100604,wt-zrf,#DIV/0!,21
127,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
128,-71.46,-61.93,0,0.79,50,645,8.573134187,wt-zrf,#DIV/0!,21
129,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
130,-71.46,-61.93,0,0.79,50,442,12.18661511,wt-zrf,#DIV/0!,21
131,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
132,-71.46,-61.93,0,0.79,50,18,7.964284386,wt-zrf,#DIV/0!,21
133,-71.46,-61.93,0,0.79,50,244,5.044895225,wt-zrf,#DIV/0!,21
134,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
135,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
136,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
137,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
138,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
139,-71.46,-61.93,0,0.79,50,0,,wt-zrf,#DIV/0!,21
140,-71.46,-61.93,0,0.79,50,1428,4.434274479,wt-zrf,#DIV/0!,21
141,-71.46,-61.93,0,0.79,50,1586,2.994525081,wt-zrf,#DIV/0!,21
142,-71.46,-61.93,0,0.79,50,2652,3.630753479,wt-zrf,#DIV/0!,21
143,-71.46,-61.93,0,0.79,50,1184,7.986894814,wt-zrf,#DIV/0!,21
152,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
172,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
19,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
2,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
21,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
24,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
3,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
317,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
318,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
319,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
320,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
321,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
323,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
324,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
325,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
326,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
327,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
328,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
329,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
330,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
331,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
332,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
333,-71.46,-61.93,0,0.79,50,25,6.935679181,mt-zrf,#DIV/0!,21
334,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
335,-71.46,-61.93,0,0.79,50,66,4.601784777,mt-zrf,#DIV/0!,21
336,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
337,-71.46,-61.93,0,0.79,50,980,3.917748167,mt-zrf,#DIV/0!,21
338,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
339,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
340,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
4,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
5,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
6,-71.46,-61.93,0,0.79,50,0,,mt-zrf,#DIV/0!,21
1,-71.46,-61.93,0.79,1.57,50,0,,mt-zrf,-90.4556962,22
101,-71.46,-61.93,0.79,1.57,50,1935,5.65831298,wt-zrf,-90.4556962,22
102,-71.46,-61.93,0.79,1.57,50,38,14.27089105,wt-zrf,-90.4556962,22
103,-71.46,-61.93,0.79,1.57,50,124,13.25400079,wt-zrf,-90.4556962,22
104,-71.46,-61.93,0.79,1.57,50,0,,wt-zrf,-90.4556962,22
105,-71.46,-61.93,0.79,1.57,50,113,7.592896384,wt-zrf,-90.4556962,22
106,-71.46,-61.93,0.79,1.57,50,0,,wt-zrf,-90.4556962,22
107,-71.46,-61.93,0.79,1.57,50,0,,wt-zrf,-90.4556962,22
108,-71.46,-61.93,0.79,1.57,50,11,7.884177126,wt-zrf,-90.4556962,22
109,-71.46,-61.93,0.79,1.57,50,0,,wt-zrf,-90.4556962,22
110,-71.46,-61.93,0.79,1.57,50,0,,wt-zrf,-90.4556962,22
111,-71.46,-61.93,0.79,1.57,50,0,,wt-zrf,-90.4556962,22
112_1,-71.46,-61.93,0.79,1.57,50,0,,wt-zrf,-90.4556962,22
112_2,-71.46,-61.93,0.79,1.57,50,0,,mt-zrf,-90.4556962,22
113,-71.46,-61.93,0.79,1.57,50,0,,wt-zrf,-90.4556962,22
114,-71.46,-61.93,0.79,1.57,50,54,8.288625121,wt-zrf,-90.4556962,22
115,-71.46,-61.93,0.79,1.57,50,1390,9.545850527,wt-zrf,-90.4556962,22
116,-71.46,-61.93,0.79,1.57,50,669,7.393688474,wt-zrf,-90.4556962,22
117,-71.46,-61.93,0.79,1.57,50,2505,15.05253588,wt-zrf,-90.4556962,22
118,-71.46,-61.93,0.79,1.57,50,0,,wt-zrf,-90.4556962,22
