,landmark_index,pred,ww,wm,mm,mw,sample_id,w_support,m_support,w_precision,w_recall,m_precision,m_recall,w_f1,m_f1,precision,recall,f1
124,125,1,35,7,28,7,135,42,35,0.8333333333333334,0.8333333333333334,0.8,0.8,0.8333333333333334,0.8000000000000002,0.8181818181818182,0.8181818181818182,0.8181818181818182
125,126,1,35,7,26,9,135,42,35,0.7954545454545454,0.8333333333333334,0.7878787878787878,0.7428571428571429,0.8139534883720929,0.7647058823529412,0.7920110192837465,0.7922077922077922,0.7915682129088422
126,127,0,39,3,26,9,135,42,35,0.8125,0.9285714285714286,0.896551724137931,0.7428571428571429,0.8666666666666666,0.8125,0.8507053291536051,0.8441558441558441,0.8420454545454547
127,128,1,23,19,34,1,135,42,35,0.9583333333333334,0.5476190476190477,0.6415094339622641,0.9714285714285714,0.696969696969697,0.7727272727272727,0.8143224699828473,0.7402597402597403,0.7314049586776858
128,129,0,42,0,34,1,135,42,35,0.9767441860465116,1.0,1.0,0.9714285714285714,0.988235294117647,0.9855072463768115,0.9873150105708245,0.987012987012987,0.9869952724172673
129,130,0,39,3,34,1,135,42,35,0.975,0.9285714285714286,0.918918918918919,0.9714285714285714,0.951219512195122,0.9444444444444445,0.9495085995085993,0.948051948051948,0.948139935944814
130,131,1,27,15,33,2,135,42,35,0.9310344827586207,0.6428571428571429,0.6875,0.9428571428571428,0.7605633802816901,0.7951807228915663,0.8203369905956113,0.7792207792207793,0.776298536013452
131,132,1,22,20,33,2,135,42,35,0.9166666666666666,0.5238095238095238,0.6226415094339622,0.9428571428571428,0.6666666666666667,0.7500000000000001,0.7830188679245284,0.7142857142857143,0.7045454545454546
132,133,0,40,2,32,3,135,42,35,0.9302325581395349,0.9523809523809523,0.9411764705882353,0.9142857142857143,0.9411764705882352,0.9275362318840579,0.935207063798035,0.935064935064935,0.9349763620863364
133,134,1,21,21,33,2,135,42,35,0.9130434782608695,0.5,0.6111111111111112,0.9428571428571428,0.6461538461538461,0.7415730337078652,0.7758014931927975,0.7012987012987013,0.6895262041329457
134,135,0,36,6,34,1,135,42,35,0.972972972972973,0.8571428571428571,0.85,0.9714285714285714,0.9113924050632912,0.9066666666666667,0.9170761670761671,0.9090909090909091,0.9092443421557347
135,136,0,42,0,34,1,135,42,35,0.9767441860465116,1.0,1.0,0.9714285714285714,0.988235294117647,0.9855072463768115,0.9873150105708245,0.987012987012987,0.9869952724172673
136,137,0,41,1,35,0,135,42,35,1.0,0.9761904761904762,0.9722222222222222,1.0,0.9879518072289156,0.9859154929577464,0.9873737373737372,0.987012987012987,0.9870262098329295
137,138,0,42,0,35,0,135,42,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,139,0,42,0,35,0,135,42,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139,140,0,41,1,35,0,135,42,35,1.0,0.9761904761904762,0.9722222222222222,1.0,0.9879518072289156,0.9859154929577464,0.9873737373737372,0.987012987012987,0.9870262098329295
140,141,0,42,0,35,0,135,42,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
141,142,0,42,0,35,0,135,42,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,143,0,42,0,35,0,135,42,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143,144,0,41,1,35,0,135,42,35,1.0,0.9761904761904762,0.9722222222222222,1.0,0.9879518072289156,0.9859154929577464,0.9873737373737372,0.987012987012987,0.9870262098329295
144,145,0,42,0,0,35,135,42,35,0.5454545454545454,1.0,0.0,0.0,0.7058823529411764,0.0,0.29752066115702475,0.5454545454545454,0.3850267379679144
145,146,0,42,0,0,35,135,42,35,0.5454545454545454,1.0,0.0,0.0,0.7058823529411764,0.0,0.29752066115702475,0.5454545454545454,0.3850267379679144
146,147,0,42,0,35,0,135,42,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
