,f1,landmark_index,m_f1,m_precision,m_recall,m_support,mm,mw,precision,pred,recall,sample_index,w_f1,w_precision,w_recall,w_support,wm,ww
17,0.948175634,18,0.942857143,0.916666667,0.970588235,34,33,1,0.9495829370000001,1,0.9480519479999999,334,0.9523809520000001,0.975609756,0.9302325579999999,43,3,40
18,0.752330539,19,0.759493671,0.666666667,0.882352941,34,30,4,0.783008658,1,0.753246753,334,0.7466666670000001,0.875,0.651162791,43,15,28
19,0.723107539,20,0.746987952,0.632653061,0.9117647059999999,34,31,3,0.7779618340000001,1,0.727272727,334,0.704225352,0.892857143,0.581395349,43,18,25
20,0.909214911,21,0.898550725,0.8857142859999999,0.9117647059999999,34,31,3,0.909647495,1,0.9090909090000001,334,0.9176470590000001,0.9285714290000001,0.9069767440000001,43,4,39
21,0.9475829729999999,22,0.9375,1.0,0.882352941,34,30,4,0.952473059,1,0.9480519479999999,334,0.955555556,0.914893617,1.0,43,0,43
22,0.973927588,23,0.96969697,1.0,0.9411764709999999,34,32,2,0.975180375,1,0.974025974,334,0.977272727,0.955555556,1.0,43,0,43
23,0.974025974,24,0.970588235,0.970588235,0.970588235,34,33,1,0.974025974,1,0.974025974,334,0.9767441859999999,0.9767441859999999,0.9767441859999999,43,1,42
24,0.779967538,25,0.767123288,0.7179487179999999,0.8235294120000001,34,28,6,0.787282893,1,0.7792207790000001,334,0.7901234570000001,0.842105263,0.744186047,43,11,32
25,0.818614719,26,0.8,0.7777777779999999,0.8235294120000001,34,28,6,0.8201527470000001,1,0.818181818,334,0.833333333,0.853658537,0.813953488,43,8,35
26,0.8301181959999999,27,0.8,0.838709677,0.764705882,34,26,8,0.831660625,1,0.8311688309999999,334,0.853932584,0.826086957,0.88372093,43,5,38
27,0.816540404,28,0.78125,0.833333333,0.735294118,34,25,9,0.8194713090000001,1,0.818181818,334,0.8444444440000001,0.808510638,0.88372093,43,5,38
28,0.8039825340000001,29,0.7692307690000001,0.806451613,0.735294118,34,25,9,0.805276771,1,0.805194805,334,0.831460674,0.804347826,0.860465116,43,6,37
29,0.7662337659999999,30,0.735294118,0.735294118,0.735294118,34,25,9,0.7662337659999999,1,0.7662337659999999,334,0.790697674,0.790697674,0.790697674,43,9,34
30,0.86699825,31,0.833333333,0.961538462,0.735294118,34,25,9,0.884468473,1,0.87012987,334,0.893617021,0.8235294120000001,0.9767441859999999,43,1,42
31,0.7792207790000001,32,0.7792207790000001,0.697674419,0.882352941,34,30,4,0.8008065809999999,1,0.7792207790000001,334,0.7792207790000001,0.882352941,0.697674419,43,13,30
32,0.791420701,33,0.757575758,0.78125,0.735294118,34,25,9,0.791720779,1,0.792207792,334,0.818181818,0.8,0.837209302,43,7,36
33,0.8291074009999999,34,0.793650794,0.8620689659999999,0.735294118,34,25,9,0.834387595,1,0.8311688309999999,334,0.857142857,0.8125,0.9069767440000001,43,4,39
34,0.841696873,35,0.806451613,0.892857143,0.735294118,34,25,9,0.8501192679999999,1,0.8441558440000001,334,0.869565217,0.816326531,0.9302325579999999,43,3,40
35,0.755499602,36,0.6785714290000001,0.8636363640000001,0.558823529,34,19,15,0.787485242,1,0.7662337659999999,334,0.816326531,0.727272727,0.9302325579999999,43,3,40
36,0.804860605,37,0.7761194029999999,0.787878788,0.764705882,34,26,8,0.8048012590000001,1,0.805194805,334,0.8275862070000001,0.818181818,0.837209302,43,7,36
37,0.716420855,38,0.6315789470000001,0.7826086959999999,0.529411765,34,18,16,0.738544869,1,0.727272727,334,0.783505155,0.703703704,0.88372093,43,5,38
38,0.731396477,39,0.655172414,0.791666667,0.558823529,34,19,15,0.74995916,1,0.74025974,334,0.791666667,0.716981132,0.88372093,43,5,38
39,0.81379755,40,0.7666666670000001,0.884615385,0.6764705879999999,34,23,11,0.82860277,1,0.818181818,334,0.85106383,0.784313725,0.9302325579999999,43,3,40
40,0.805460524,41,0.7826086959999999,0.771428571,0.794117647,34,27,7,0.805998763,1,0.805194805,334,0.8235294120000001,0.833333333,0.813953488,43,8,35
41,0.776525062,42,0.73015873,0.793103448,0.6764705879999999,34,23,11,0.780666891,1,0.7792207790000001,334,0.813186813,0.770833333,0.860465116,43,6,37
42,0.716420855,43,0.6315789470000001,0.7826086959999999,0.529411765,34,18,16,0.738544869,1,0.727272727,334,0.783505155,0.703703704,0.88372093,43,5,38
43,0.658271022,44,0.545454545,0.7142857140000001,0.441176471,34,15,19,0.6843692020000001,1,0.675324675,334,0.747474747,0.660714286,0.860465116,43,6,37
44,0.74025974,45,0.705882353,0.705882353,0.705882353,34,24,10,0.74025974,1,0.74025974,334,0.76744186,0.76744186,0.76744186,43,10,33
45,0.778842019,46,0.746268657,0.757575758,0.735294118,34,25,9,0.778728847,1,0.7792207790000001,334,0.8045977009999999,0.795454545,0.813953488,43,8,35
46,0.776525062,47,0.73015873,0.793103448,0.6764705879999999,34,23,11,0.780666891,1,0.7792207790000001,334,0.813186813,0.770833333,0.860465116,43,6,37
47,0.805460524,48,0.7826086959999999,0.771428571,0.794117647,34,27,7,0.805998763,1,0.805194805,334,0.8235294120000001,0.833333333,0.813953488,43,8,35
48,0.7889291629999999,49,0.7419354840000001,0.8214285709999999,0.6764705879999999,34,23,11,0.795785847,1,0.792207792,334,0.826086957,0.775510204,0.88372093,43,5,38
49,0.776525062,50,0.73015873,0.793103448,0.6764705879999999,34,23,11,0.780666891,1,0.7792207790000001,334,0.813186813,0.770833333,0.860465116,43,6,37
50,0.765348288,51,0.727272727,0.75,0.705882353,34,24,10,0.7655122659999999,1,0.7662337659999999,334,0.795454545,0.7777777779999999,0.813953488,43,8,35
51,0.765348288,52,0.727272727,0.75,0.705882353,34,24,10,0.7655122659999999,1,0.7662337659999999,334,0.795454545,0.7777777779999999,0.813953488,43,8,35
52,0.8039825340000001,53,0.7692307690000001,0.806451613,0.735294118,34,25,9,0.805276771,1,0.805194805,334,0.831460674,0.804347826,0.860465116,43,6,37
53,0.688311688,54,0.647058824,0.647058824,0.647058824,34,22,12,0.688311688,1,0.688311688,334,0.7209302329999999,0.7209302329999999,0.7209302329999999,43,12,31
54,0.740285977,55,0.654545455,0.857142857,0.529411765,34,18,16,0.777365492,0,0.753246753,334,0.8080808079999999,0.7142857140000001,0.9302325579999999,43,3,40
55,0.818181818,56,0.794117647,0.794117647,0.794117647,34,27,7,0.818181818,1,0.818181818,334,0.837209302,0.837209302,0.837209302,43,7,36
56,0.767624295,57,0.690909091,0.904761905,0.558823529,34,19,15,0.808364255,1,0.7792207790000001,334,0.828282828,0.732142857,0.953488372,43,2,41
57,0.8039825340000001,58,0.7692307690000001,0.806451613,0.735294118,34,25,9,0.805276771,1,0.805194805,334,0.831460674,0.804347826,0.860465116,43,6,37
58,0.740285977,59,0.654545455,0.857142857,0.529411765,34,18,16,0.777365492,1,0.753246753,334,0.8080808079999999,0.7142857140000001,0.9302325579999999,43,3,40
59,0.752294372,60,0.666666667,0.9,0.529411765,34,18,16,0.7990886309999999,1,0.7662337659999999,334,0.82,0.7192982459999999,0.953488372,43,2,41
60,0.792207792,61,0.764705882,0.764705882,0.764705882,34,26,8,0.792207792,1,0.792207792,334,0.813953488,0.813953488,0.813953488,43,8,35
61,0.791420701,62,0.757575758,0.78125,0.735294118,34,25,9,0.791720779,1,0.792207792,334,0.818181818,0.8,0.837209302,43,7,36
62,0.702211076,63,0.676056338,0.648648649,0.705882353,34,24,10,0.705247455,1,0.7012987009999999,334,0.7228915659999999,0.75,0.697674419,43,13,30
63,0.740878169,64,0.7142857140000001,0.694444444,0.735294118,34,25,9,0.742494633,0,0.74025974,334,0.761904762,0.780487805,0.744186047,43,11,32
64,0.8301181959999999,65,0.8,0.838709677,0.764705882,34,26,8,0.831660625,1,0.8311688309999999,334,0.853932584,0.826086957,0.88372093,43,5,38
65,0.7625453090000001,66,0.709677419,0.7857142859999999,0.647058824,34,22,12,0.768619136,1,0.7662337659999999,334,0.804347826,0.7551020409999999,0.860465116,43,6,37
66,0.67642285,67,0.6575342470000001,0.615384615,0.705882353,34,24,10,0.683211525,1,0.675324675,334,0.691358025,0.736842105,0.651162791,43,15,28
67,0.630932704,68,0.509090909,0.666666667,0.41176470600000004,34,14,20,0.653370439,0,0.649350649,334,0.727272727,0.642857143,0.837209302,43,7,36
68,0.7871971999999999,69,0.7333333329999999,0.846153846,0.647058824,34,22,12,0.800669918,1,0.792207792,334,0.8297872340000001,0.764705882,0.9069767440000001,43,4,39
69,0.7132034629999999,70,0.666666667,0.6875,0.647058824,34,22,12,0.713095238,1,0.7142857140000001,334,0.75,0.7333333329999999,0.76744186,43,10,33
70,0.7276447340000001,71,0.695652174,0.685714286,0.705882353,34,24,10,0.728262214,1,0.727272727,334,0.752941176,0.761904762,0.744186047,43,11,32
71,0.723942724,72,0.666666667,0.7241379309999999,0.6176470589999999,34,21,13,0.7269461859999999,0,0.727272727,334,0.7692307690000001,0.729166667,0.813953488,43,8,35
72,0.719390155,73,0.644067797,0.76,0.558823529,34,19,15,0.7329370629999999,1,0.727272727,334,0.778947368,0.711538462,0.860465116,43,6,37
73,0.772839649,74,0.711864407,0.84,0.6176470589999999,34,21,13,0.78974026,1,0.7792207790000001,334,0.821052632,0.75,0.9069767440000001,43,4,39
74,0.625768776,75,0.490566038,0.684210526,0.382352941,34,13,21,0.658366135,1,0.649350649,334,0.732673267,0.637931034,0.860465116,43,6,37
75,0.5661957089999999,76,0.47619047600000003,0.517241379,0.441176471,34,15,19,0.565784072,1,0.571428571,334,0.6373626370000001,0.604166667,0.674418605,43,14,29
76,0.687785898,77,0.692307692,0.613636364,0.794117647,34,27,7,0.710940575,1,0.688311688,334,0.684210526,0.787878788,0.604651163,43,17,26
77,0.737914863,78,0.6875,0.7333333329999999,0.647058824,34,22,12,0.739670259,1,0.74025974,334,0.7777777779999999,0.7446808509999999,0.813953488,43,8,35
78,0.719390155,79,0.644067797,0.76,0.558823529,34,19,15,0.7329370629999999,1,0.727272727,334,0.778947368,0.711538462,0.860465116,43,6,37
79,0.7662337659999999,80,0.735294118,0.735294118,0.735294118,34,25,9,0.7662337659999999,0,0.7662337659999999,334,0.790697674,0.790697674,0.790697674,43,9,34
80,0.758256829,81,0.689655172,0.833333333,0.588235294,34,20,14,0.778894062,0,0.7662337659999999,334,0.8125,0.735849057,0.9069767440000001,43,4,39
81,0.7011661809999999,82,0.607142857,0.772727273,0.5,34,17,17,0.7270366,1,0.7142857140000001,334,0.775510204,0.690909091,0.88372093,43,5,38
82,0.697248677,83,0.592592593,0.8,0.470588235,34,16,18,0.7353383459999999,1,0.7142857140000001,334,0.78,0.684210526,0.9069767440000001,43,4,39
83,0.658271022,84,0.545454545,0.7142857140000001,0.441176471,34,15,19,0.6843692020000001,1,0.675324675,334,0.747474747,0.660714286,0.860465116,43,6,37
84,0.764123377,85,0.71875,0.7666666670000001,0.6764705879999999,34,23,11,0.7662706090000001,0,0.7662337659999999,334,0.8,0.765957447,0.837209302,43,7,36
85,0.719390155,86,0.644067797,0.76,0.558823529,34,19,15,0.7329370629999999,1,0.727272727,334,0.778947368,0.711538462,0.860465116,43,6,37
86,0.765348288,87,0.727272727,0.75,0.705882353,34,24,10,0.7655122659999999,1,0.7662337659999999,334,0.795454545,0.7777777779999999,0.813953488,43,8,35
87,0.75171121,88,0.7076923079999999,0.7419354840000001,0.6764705879999999,34,23,11,0.752509062,1,0.753246753,334,0.786516854,0.760869565,0.813953488,43,8,35
88,0.767624295,89,0.690909091,0.904761905,0.558823529,34,19,15,0.808364255,0,0.7792207790000001,334,0.828282828,0.732142857,0.953488372,43,2,41
89,0.7117063490000001,90,0.65625,0.7,0.6176470589999999,34,21,13,0.7130699090000001,1,0.7142857140000001,334,0.7555555559999999,0.723404255,0.790697674,43,9,34
90,0.75171121,91,0.7076923079999999,0.7419354840000001,0.6764705879999999,34,23,11,0.752509062,1,0.753246753,334,0.786516854,0.760869565,0.813953488,43,8,35
91,0.70739615,92,0.6333333329999999,0.7307692309999999,0.558823529,34,19,15,0.7168713640000001,0,0.7142857140000001,334,0.765957447,0.705882353,0.837209302,43,7,36
92,0.7361614540000001,93,0.677419355,0.75,0.6176470589999999,34,21,13,0.741452425,0,0.74025974,334,0.7826086959999999,0.734693878,0.837209302,43,7,36
93,0.778842019,94,0.746268657,0.757575758,0.735294118,34,25,9,0.778728847,1,0.7792207790000001,334,0.8045977009999999,0.795454545,0.813953488,43,8,35
94,0.81379755,95,0.7666666670000001,0.884615385,0.6764705879999999,34,23,11,0.82860277,1,0.818181818,334,0.85106383,0.784313725,0.9302325579999999,43,3,40
95,0.791420701,96,0.757575758,0.78125,0.735294118,34,25,9,0.791720779,1,0.792207792,334,0.818181818,0.8,0.837209302,43,7,36
96,0.770435931,97,0.701754386,0.869565217,0.588235294,34,20,14,0.797624276,1,0.7792207790000001,334,0.824742268,0.740740741,0.9302325579999999,43,3,40
97,0.692665408,98,0.610169492,0.72,0.529411765,34,18,16,0.704535465,1,0.7012987009999999,334,0.757894737,0.692307692,0.837209302,43,7,36
98,0.748375193,99,0.68852459,0.7777777779999999,0.6176470589999999,34,21,13,0.7566810970000001,1,0.753246753,334,0.795698925,0.74,0.860465116,43,6,37
99,0.770435931,100,0.701754386,0.869565217,0.588235294,34,20,14,0.797624276,1,0.7792207790000001,334,0.824742268,0.740740741,0.9302325579999999,43,3,40
100,0.7748620140000001,101,0.721311475,0.814814815,0.647058824,34,22,12,0.784203944,0,0.7792207790000001,334,0.817204301,0.76,0.88372093,43,5,38
101,0.805460524,102,0.7826086959999999,0.771428571,0.794117647,34,27,7,0.805998763,0,0.805194805,334,0.8235294120000001,0.833333333,0.813953488,43,8,35
102,0.770435931,103,0.701754386,0.869565217,0.588235294,34,20,14,0.797624276,1,0.7792207790000001,334,0.824742268,0.740740741,0.9302325579999999,43,3,40
103,0.831739882,104,0.8219178079999999,0.7692307690000001,0.882352941,34,30,4,0.8393185759999999,1,0.8311688309999999,334,0.839506173,0.894736842,0.790697674,43,9,34
