,sample_index,landmark_index,pred,ww,wm,mm,mw,sample_id,w_support,m_support,w_precision,w_recall,m_precision,m_recall,w_f1,m_f1,precision,recall,f1
55,143,56,1,28,7,36,7,143,35,43,0.8,0.8,0.8372093023255814,0.8372093023255814,0.8000000000000002,0.8372093023255814,0.8205128205128205,0.8205128205128205,0.8205128205128205
56,143,57,0,21,14,38,5,143,35,43,0.8076923076923077,0.6,0.7307692307692307,0.8837209302325582,0.6885245901639345,0.8,0.7652859960552268,0.7564102564102564,0.749978982765868
57,143,58,0,28,7,34,9,143,35,43,0.7567567567567568,0.8,0.8292682926829268,0.7906976744186046,0.7777777777777778,0.8095238095238095,0.7967310650237479,0.7948717948717948,0.7952787952787953
58,143,59,0,20,15,37,6,143,35,43,0.7692307692307693,0.5714285714285714,0.7115384615384616,0.8604651162790697,0.6557377049180327,0.7789473684210527,0.7374260355029586,0.7307692307692307,0.7236609809517489
59,143,60,0,20,15,40,3,143,35,43,0.8695652173913043,0.5714285714285714,0.7272727272727273,0.9302325581395349,0.689655172413793,0.8163265306122448,0.7911219215567041,0.7692307692307693,0.759486818600119
60,143,61,1,24,11,35,8,143,35,43,0.75,0.6857142857142857,0.7608695652173914,0.813953488372093,0.7164179104477612,0.7865168539325844,0.7559921962095876,0.7564102564102564,0.7550621998047791
61,143,62,1,26,9,36,7,143,35,43,0.7878787878787878,0.7428571428571429,0.8,0.8372093023255814,0.7647058823529412,0.8181818181818183,0.7945609945609945,0.7948717948717948,0.7941862059509119
62,143,63,1,22,13,32,11,143,35,43,0.6666666666666666,0.6285714285714286,0.7111111111111111,0.7441860465116279,0.6470588235294118,0.7272727272727273,0.6911680911680912,0.6923076923076923,0.6912793089263678
63,143,64,1,25,10,32,11,143,35,43,0.6944444444444444,0.7142857142857143,0.7619047619047619,0.7441860465116279,0.7042253521126761,0.7529411764705882,0.7316341066341067,0.7307692307692307,0.731081511694602
64,143,65,1,26,9,40,3,143,35,43,0.896551724137931,0.7428571428571429,0.8163265306122449,0.9302325581395349,0.8125,0.8695652173913043,0.8523250148865913,0.8461538461538461,0.8439590301003346
65,143,66,0,26,9,33,10,143,35,43,0.7222222222222222,0.7428571428571429,0.7857142857142857,0.7674418604651163,0.732394366197183,0.7764705882352941,0.7572242572242572,0.7564102564102564,0.7566927962951161
66,143,67,0,17,18,36,7,143,35,43,0.7083333333333334,0.4857142857142857,0.6666666666666666,0.8372093023255814,0.576271186440678,0.7422680412371134,0.6853632478632478,0.6794871794871795,0.6677822730592258
67,143,68,1,14,21,36,7,143,35,43,0.6666666666666666,0.4,0.631578947368421,0.8372093023255814,0.5,0.72,0.647323436797121,0.6410256410256411,0.6212820512820512
68,143,69,1,23,12,39,4,143,35,43,0.8518518518518519,0.6571428571428571,0.7647058823529411,0.9069767441860465,0.7419354838709677,0.8297872340425532,0.8038098430255294,0.7948717948717948,0.7903665769142777
69,143,70,1,20,15,37,6,143,35,43,0.7692307692307693,0.5714285714285714,0.7115384615384616,0.8604651162790697,0.6557377049180327,0.7789473684210527,0.7374260355029586,0.7307692307692307,0.7236609809517489
70,143,71,1,25,10,33,10,143,35,43,0.7142857142857143,0.7142857142857143,0.7674418604651163,0.7674418604651163,0.7142857142857143,0.7674418604651162,0.7435897435897436,0.7435897435897436,0.7435897435897436
71,143,72,1,19,16,36,7,143,35,43,0.7307692307692307,0.5428571428571428,0.6923076923076923,0.8372093023255814,0.6229508196721311,0.7578947368421053,0.7095660749506904,0.7051282051282052,0.6973429791376297
72,143,73,0,22,13,37,6,143,35,43,0.7857142857142857,0.6285714285714286,0.74,0.8604651162790697,0.6984126984126985,0.7956989247311828,0.7605128205128205,0.7564102564102564,0.7520448488190424
73,143,74,1,15,20,42,1,143,35,43,0.9375,0.42857142857142855,0.6774193548387096,0.9767441860465116,0.588235294117647,0.8,0.7941222084367245,0.7307692307692307,0.7049773755656108
74,143,75,1,14,21,42,1,143,35,43,0.9333333333333333,0.4,0.6666666666666666,0.9767441860465116,0.5599999999999999,0.7924528301886793,0.7863247863247863,0.717948717948718,0.6881470730527335
75,143,76,1,14,21,34,9,143,35,43,0.6086956521739131,0.4,0.6181818181818182,0.7906976744186046,0.48275862068965525,0.693877551020408,0.6139252052295531,0.6153846153846154,0.5991446976668652
76,143,77,1,26,9,33,10,143,35,43,0.7222222222222222,0.7428571428571429,0.7857142857142857,0.7674418604651163,0.732394366197183,0.7764705882352941,0.7572242572242572,0.7564102564102564,0.7566927962951161
77,143,78,1,23,12,35,8,143,35,43,0.7419354838709677,0.6571428571428571,0.7446808510638298,0.813953488372093,0.6969696969696969,0.7777777777777778,0.7434489555285712,0.7435897435897436,0.7415177415177414
78,143,79,1,20,15,37,6,143,35,43,0.7692307692307693,0.5714285714285714,0.7115384615384616,0.8604651162790697,0.6557377049180327,0.7789473684210527,0.7374260355029586,0.7307692307692307,0.7236609809517489
79,143,80,1,23,12,38,5,143,35,43,0.8214285714285714,0.6571428571428571,0.76,0.8837209302325582,0.73015873015873,0.8172043010752689,0.7875641025641026,0.782051282051282,0.7781453910486168
80,143,81,0,20,15,39,4,143,35,43,0.8333333333333334,0.5714285714285714,0.7222222222222222,0.9069767441860465,0.6779661016949152,0.8041237113402061,0.7720797720797721,0.7564102564102564,0.7475145275250116
81,143,82,0,18,17,38,5,143,35,43,0.782608695652174,0.5142857142857142,0.6909090909090909,0.8837209302325582,0.6206896551724138,0.7755102040816326,0.7320563494476539,0.717948717948718,0.7060394449557011
82,143,83,0,16,19,39,4,143,35,43,0.8,0.45714285714285713,0.6724137931034483,0.9069767441860465,0.5818181818181818,0.7722772277227723,0.7296640141467728,0.7051282051282052,0.6868148353296868
83,143,84,0,21,14,35,8,143,35,43,0.7241379310344828,0.6,0.7142857142857143,0.813953488372093,0.65625,0.7608695652173914,0.7187065807755463,0.717948717948718,0.7139248885172799
84,143,85,1,29,6,26,17,143,35,43,0.6304347826086957,0.8285714285714286,0.8125,0.6046511627906976,0.7160493827160495,0.6933333333333334,0.7308040691192864,0.7051282051282052,0.7035264324153214
85,143,86,0,20,15,36,7,143,35,43,0.7407407407407407,0.5714285714285714,0.7058823529411765,0.8372093023255814,0.6451612903225806,0.7659574468085107,0.7215239372102118,0.717948717948718,0.7117540432571319
86,143,87,1,25,10,35,8,143,35,43,0.7575757575757576,0.7142857142857143,0.7777777777777778,0.813953488372093,0.7352941176470589,0.7954545454545455,0.7687127687127687,0.7692307692307693,0.768459481694776
87,143,88,1,28,7,34,9,143,35,43,0.7567567567567568,0.8,0.8292682926829268,0.7906976744186046,0.7777777777777778,0.8095238095238095,0.7967310650237479,0.7948717948717948,0.7952787952787953
88,143,89,1,20,15,40,3,143,35,43,0.8695652173913043,0.5714285714285714,0.7272727272727273,0.9302325581395349,0.689655172413793,0.8163265306122448,0.7911219215567041,0.7692307692307693,0.759486818600119
89,143,90,0,22,13,35,8,143,35,43,0.7333333333333333,0.6285714285714286,0.7291666666666666,0.813953488372093,0.6769230769230768,0.7692307692307692,0.7310363247863247,0.7307692307692307,0.7278106508875738
90,143,91,0,24,11,34,9,143,35,43,0.7272727272727273,0.6857142857142857,0.7555555555555555,0.7906976744186046,0.7058823529411764,0.7727272727272727,0.742864542864543,0.7435897435897436,0.7427327574386398
91,143,92,0,21,14,35,8,143,35,43,0.7241379310344828,0.6,0.7142857142857143,0.813953488372093,0.65625,0.7608695652173914,0.7187065807755463,0.717948717948718,0.7139248885172799
92,143,93,1,21,14,36,7,143,35,43,0.75,0.6,0.72,0.8372093023255814,0.6666666666666665,0.7741935483870969,0.7334615384615384,0.7307692307692307,0.7259443065894678
93,143,94,0,26,9,35,8,143,35,43,0.7647058823529411,0.7428571428571429,0.7954545454545454,0.813953488372093,0.7536231884057971,0.8045977011494252,0.7816570684217743,0.782051282051282,0.7817245223542074
94,143,95,1,25,10,36,7,143,35,43,0.78125,0.7142857142857143,0.782608695652174,0.8372093023255814,0.7462686567164178,0.8089887640449438,0.7819990245261984,0.782051282051282,0.7808451261411181
95,143,96,1,22,13,39,4,143,35,43,0.8461538461538461,0.6285714285714286,0.75,0.9069767441860465,0.721311475409836,0.8210526315789475,0.7931459566074951,0.782051282051282,0.7762969845799872
96,143,97,1,25,10,37,6,143,35,43,0.8064516129032258,0.7142857142857143,0.7872340425531915,0.8604651162790697,0.7575757575757576,0.8222222222222222,0.7958573113000017,0.7948717948717948,0.7932141932141932
97,143,98,1,17,18,42,1,143,35,43,0.9444444444444444,0.4857142857142857,0.7,0.9767441860465116,0.6415094339622641,0.8155339805825242,0.8096866096866097,0.7564102564102564,0.7374460429965101
98,143,99,0,23,12,36,7,143,35,43,0.7666666666666667,0.6571428571428571,0.75,0.8372093023255814,0.7076923076923077,0.7912087912087912,0.7574786324786326,0.7564102564102564,0.7537334460411383
99,143,100,0,21,14,40,3,143,35,43,0.875,0.6,0.7407407407407407,0.9302325581395349,0.711864406779661,0.8247422680412371,0.8009852801519468,0.782051282051282,0.7740919456802734
100,143,101,0,22,13,38,5,143,35,43,0.8148148148148148,0.6285714285714286,0.7450980392156863,0.8837209302325582,0.7096774193548386,0.8085106382978724,0.7763812077537567,0.7692307692307693,0.7641623990285624
101,143,102,0,27,8,35,8,143,35,43,0.7714285714285715,0.7714285714285715,0.813953488372093,0.813953488372093,0.7714285714285715,0.8139534883720931,0.7948717948717948,0.7948717948717948,0.7948717948717949
102,143,103,1,21,14,36,7,143,35,43,0.75,0.6,0.72,0.8372093023255814,0.6666666666666665,0.7741935483870969,0.7334615384615384,0.7307692307692307,0.7259443065894678
103,143,104,1,31,4,34,9,143,35,43,0.775,0.8857142857142857,0.8947368421052632,0.7906976744186046,0.8266666666666667,0.8395061728395061,0.8410087719298246,0.8333333333333334,0.8337448559670781
104,143,105,1,32,3,38,5,143,35,43,0.8648648648648649,0.9142857142857143,0.926829268292683,0.8837209302325582,0.888888888888889,0.9047619047619047,0.899024728293021,0.8974358974358975,0.8976393976393976
105,143,106,1,26,9,36,7,143,35,43,0.7878787878787878,0.7428571428571429,0.8,0.8372093023255814,0.7647058823529412,0.8181818181818183,0.7945609945609945,0.7948717948717948,0.7941862059509119
106,143,107,0,18,17,39,4,143,35,43,0.8181818181818182,0.5142857142857142,0.6964285714285714,0.9069767441860465,0.6315789473684209,0.7878787878787877,0.7510614385614386,0.7307692307692307,0.7177442440600335
107,143,108,1,17,18,41,2,143,35,43,0.8947368421052632,0.4857142857142857,0.6949152542372882,0.9534883720930233,0.6296296296296297,0.803921568627451,0.7845787872549693,0.7435897435897436,0.7257136472822747
108,143,109,1,27,8,36,7,143,35,43,0.7941176470588235,0.7714285714285715,0.8181818181818182,0.8372093023255814,0.782608695652174,0.8275862068965518,0.8073837926779104,0.8076923076923077,0.8074039903125362
109,143,110,1,17,18,42,1,143,35,43,0.9444444444444444,0.4857142857142857,0.7,0.9767441860465116,0.6415094339622641,0.8155339805825242,0.8096866096866097,0.7564102564102564,0.7374460429965101
110,143,111,0,25,10,37,6,143,35,43,0.8064516129032258,0.7142857142857143,0.7872340425531915,0.8604651162790697,0.7575757575757576,0.8222222222222222,0.7958573113000017,0.7948717948717948,0.7932141932141932
111,143,112,1,28,7,38,5,143,35,43,0.8484848484848485,0.8,0.8444444444444444,0.8837209302325582,0.823529411764706,0.8636363636363636,0.8462574462574463,0.8461538461538461,0.845639654463184
112,143,113,1,31,4,34,9,143,35,43,0.775,0.8857142857142857,0.8947368421052632,0.7906976744186046,0.8266666666666667,0.8395061728395061,0.8410087719298246,0.8333333333333334,0.8337448559670781
113,143,114,1,29,6,36,7,143,35,43,0.8055555555555556,0.8285714285714286,0.8571428571428571,0.8372093023255814,0.8169014084507044,0.8470588235294119,0.8339947089947091,0.8333333333333334,0.8335266500966585
114,143,115,1,29,6,39,4,143,35,43,0.8787878787878788,0.8285714285714286,0.8666666666666667,0.9069767441860465,0.8529411764705883,0.8863636363636364,0.8721056721056721,0.8717948717948718,0.8713663787193199
115,143,116,1,28,7,37,6,143,35,43,0.8235294117647058,0.8,0.8409090909090909,0.8604651162790697,0.8115942028985507,0.8505747126436781,0.8331105169340464,0.8333333333333334,0.8330834582708645
116,143,117,1,25,10,39,4,143,35,43,0.8620689655172413,0.7142857142857143,0.7959183673469388,0.9069767441860465,0.7812500000000001,0.8478260869565216,0.8256013280643821,0.8205128205128205,0.8179522017837235
117,143,118,1,21,14,39,4,143,35,43,0.84,0.6,0.7358490566037735,0.9069767441860465,0.7000000000000001,0.8124999999999999,0.7825834542815675,0.7692307692307693,0.7620192307692307
118,143,119,0,28,7,27,16,143,35,43,0.6363636363636364,0.8,0.7941176470588235,0.627906976744186,0.7088607594936709,0.7012987012987012,0.7233305909776498,0.7051282051282052,0.7046919325400338
119,143,120,0,32,3,30,13,143,35,43,0.7111111111111111,0.9142857142857143,0.9090909090909091,0.6976744186046512,0.8,0.7894736842105263,0.8202538202538202,0.7948717948717948,0.7941970310391363
120,143,121,1,32,3,37,6,143,35,43,0.8421052631578947,0.9142857142857143,0.925,0.8604651162790697,0.8767123287671234,0.891566265060241,0.8878036437246962,0.8846153846153846,0.884901037236406
121,143,122,1,33,2,33,10,143,35,43,0.7674418604651163,0.9428571428571428,0.9428571428571428,0.7674418604651163,0.8461538461538461,0.8461538461538461,0.864145157168413,0.8461538461538461,0.8461538461538461
122,143,123,1,30,5,36,7,143,35,43,0.8108108108108109,0.8571428571428571,0.8780487804878049,0.8372093023255814,0.8333333333333334,0.8571428571428572,0.8478778966583845,0.8461538461538461,0.8464590964590966
123,143,124,1,30,5,39,4,143,35,43,0.8823529411764706,0.8571428571428571,0.8863636363636364,0.9069767441860465,0.8695652173913043,0.896551724137931,0.8845639654463184,0.8846153846153846,0.8844423941875217
124,143,125,1,28,7,35,8,143,35,43,0.7777777777777778,0.8,0.8333333333333334,0.813953488372093,0.7887323943661971,0.8235294117647058,0.8084045584045584,0.8076923076923077,0.8079153654961442
125,143,126,0,27,8,34,9,143,35,43,0.75,0.7714285714285715,0.8095238095238095,0.7906976744186046,0.7605633802816902,0.8,0.7828144078144078,0.782051282051282,0.7823040808956302
126,143,127,1,25,10,40,3,143,35,43,0.8928571428571429,0.7142857142857143,0.8,0.9302325581395349,0.7936507936507937,0.8602150537634408,0.8416666666666668,0.8333333333333334,0.8303464755077659
127,143,128,1,34,1,23,20,143,35,43,0.6296296296296297,0.9714285714285714,0.9583333333333334,0.5348837209302325,0.7640449438202247,0.6865671641791045,0.810838081671415,0.7307692307692307,0.7213328345308891
128,143,129,1,34,1,43,0,143,35,43,1.0,0.9714285714285714,0.9772727272727273,1.0,0.9855072463768115,0.9885057471264368,0.9874708624708626,0.9871794871794872,0.9871602660208356
129,143,130,1,34,1,40,3,143,35,43,0.918918918918919,0.9714285714285714,0.975609756097561,0.9302325581395349,0.9444444444444445,0.9523809523809524,0.9501715599276574,0.9487179487179487,0.9488196988196987
130,143,131,1,33,2,27,16,143,35,43,0.673469387755102,0.9428571428571428,0.9310344827586207,0.627906976744186,0.7857142857142857,0.7499999999999999,0.8154604016672982,0.7692307692307693,0.766025641025641
131,143,132,1,33,2,33,10,143,35,43,0.7674418604651163,0.9428571428571428,0.9428571428571428,0.7674418604651163,0.8461538461538461,0.8461538461538461,0.864145157168413,0.8461538461538461,0.8461538461538461
132,143,133,1,32,3,41,2,143,35,43,0.9411764705882353,0.9142857142857143,0.9318181818181818,0.9534883720930233,0.9275362318840579,0.942528735632184,0.9360174139585903,0.9358974358974359,0.9358013301041785
133,143,134,0,33,2,22,21,143,35,43,0.6111111111111112,0.9428571428571428,0.9166666666666666,0.5116279069767442,0.7415730337078652,0.6567164179104478,0.7795584045584045,0.7051282051282052,0.6947931044862121
134,143,135,1,34,1,37,6,143,35,43,0.85,0.9714285714285714,0.9736842105263158,0.8604651162790697,0.9066666666666667,0.9135802469135803,0.9181848852901486,0.9102564102564102,0.9104779993668884
135,143,136,1,34,1,43,0,143,35,43,1.0,0.9714285714285714,0.9772727272727273,1.0,0.9855072463768115,0.9885057471264368,0.9874708624708626,0.9871794871794872,0.9871602660208356
136,143,137,1,35,0,42,1,143,35,43,0.9722222222222222,1.0,1.0,0.9767441860465116,0.9859154929577464,0.988235294117647,0.9875356125356125,0.9871794871794872,0.987194357699743
137,143,138,1,35,0,43,0,143,35,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,143,139,1,35,0,43,0,143,35,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139,143,140,1,35,0,42,1,143,35,43,0.9722222222222222,1.0,1.0,0.9767441860465116,0.9859154929577464,0.988235294117647,0.9875356125356125,0.9871794871794872,0.987194357699743
140,143,141,1,35,0,43,0,143,35,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
141,143,142,1,35,0,43,0,143,35,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,143,143,1,35,0,43,0,143,35,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143,143,144,1,35,0,42,1,143,35,43,0.9722222222222222,1.0,1.0,0.9767441860465116,0.9859154929577464,0.988235294117647,0.9875356125356125,0.9871794871794872,0.987194357699743
144,143,145,1,0,35,43,0,143,35,43,0.0,0.0,0.5512820512820513,1.0,0.0,0.7107438016528926,0.30391190006574625,0.5512820512820513,0.39182030091121006
145,143,146,1,0,35,43,0,143,35,43,0.0,0.0,0.5512820512820513,1.0,0.0,0.7107438016528926,0.30391190006574625,0.5512820512820513,0.39182030091121006
